,sent
7968,"Even the mice that received the highest dose of sublethal WBI in youth (4 Gy) exhibited equilibrated lymphocyte homeostasis, robust T‐ and B‐cell responses to live attenuated West Nile virus (WNV) vaccine and full survival following vaccination upon lethal WNV challenge."
7969,These vaccines have been shown to induce a protective immune response and to be very effective.
7970,"The Vaccine Research Center has developed a number of vaccine candidates for different diseases/infectious agents (HIV-1, Severe Acute Respiratory Syndrome virus, West Nile virus, and Ebola virus, plus a plasmid cytokine adjuvant—IL-2/Ig) based on a DNA plasmid vaccine platform."
7971,"Some ethical, legal, and social implications identified in the literature included the rise of systems biology and paradigm shifts in medical countermeasure development; controversies over repurposing of existing drugs; genetic privacy and discrimination; and benefit-sharing and global inequity as part of the broader ecosystem surrounding high-level isolation units."
7972,"The standard small animals, mice, hamsters, and ferrets, all lack the functional MERS-CoV receptor and are not susceptible to infection."
7973, Medical interventions to prevent and treat viral disease constitute evolutionary forces that may modify the genetic composition of viral populations that replicate in an infected host and influence the genomic composition of those viruses that are transmitted and progress at the epidemiological level.
7974,Outbreaks of porcine epidemic diarrhoea virus (PEDV) have caused great economic losses to the global pig industry.
7975,"Acute respiratory infections, influenza-like illness and JIA: impact on disease activity and response to the influenza vaccine"
7976,Group 3 received H7N9 monovalent inactivated vaccine in a homologous prime-boost regimen.
7977,"We conducted 148 intercept interviews in the metropolitan Washington, DC, area, examining 2 hypothetical scenarios: a new respiratory virus and public exposure to high levels of radiation."
7978,"Collectively, these results show that immunization with a species-adapted attenuated coronavirus lacking E protein expression is safe and provides optimal immunogenicity and long-term protection against challenge with lethal virus."
7979,"We also show that rSARS-CoV-ΔE and rSARS-CoV-Δ[E,6-9b] induced anti-virus T cell and antibody responses."
7980,"Currently, one of the most relevant genotypes circulating worldwide is IBV-QX (GI-19), for which vaccines have been developed by passaging virulent QX strains in embryonated chicken eggs."
7981,Approximately 50% of common colds are caused by the human rhinovirus.
7982," Human disease associated with influenza A subtype H5N1 reemerged in January, 2003, for the first time since an outbreak in Hong Kong in 1997."
7983, The evaluation of the efficacy of an immunochemotherapy protocol to treat symptomatic dogs naturally infected with Leishmania chagasi was studied.
7984,"CONCLUSION: Our data, for the first time, suggest that in insect cells EV71 structural proteins adopt a processing and assembly pathway similar to poliovirus assembly."
7985,"Although most are effective to varying degrees, there are numerous issues with manufacture and potential reassortment of the vaccine strains."
7986,"Furthermore, treatment with genetically modified L. gasseri led to a significant decrease in the percentage of FoxP3(+) colonic lymphocytes."
7987,"In vitro, viruses such as human immunodeficiency virus 1 and human T‐lymphotropic virus type 1 utilise structures known as virological synapses to aid transmission of viral particles from cell to cell in a process termed trans‐infection."
7988,"The recombinant baculovirus, AcAPRRS, was used to infect sf9 cells."
7989,The RV144 HIV vaccine trial included a recombinant HIV glycoprotein 120 (gp120) construct fused to a small portion of herpes simplex virus 1 (HSV-1) glycoprotein D (gD) so that the first 40 amino acids of gp120 were replaced by the signal sequence and the first 27 amino acids of the mature form of gD.
7990,"Here, we assessed the in vivo distribution of a recombinant MVA candidate vaccine against the Middle Eastern Respiratory Syndrome (MVA-MERS-S) in mice."
7991,"Although the NTD is nearly identical, the catalytic region of the arterivirus nsp11 family proteins is remarkably flexible, and the oligomerization may be concentration dependent."
7992,"Most notably, it is used in combination with interferon-α for treatment of HCV infection [66]."
7993,"The detection limits for the IBV RT-LAMP assay were 101 50% egg infection dose (EID50) per 50 μl of titrated viruses and no cross-reaction of IBV RT-LAMP was found when tested with other viruses including Newcastle disease virus (NDV), avian reovirus (ARV), and infectious laryngotrachietis virus (ILTV) due to their mismatch with IBV RT-LAMP primers."
7994,"However, fecal virus shedding was not significantly modified, since it was detected in 12 of 14 pigs."
7995," Emerging and re-emerging coronaviruses cause morbidity and mortality in human and animal populations, resulting in serious public and animal health threats and economic losses."
7996,"To combat the possibility of a zoonotic H5N1 pandemic in a timely fashion, it is necessary to develop a vaccine that would confer protection against homologous and heterologous human H5N1 influenza viruses."
7997,Sporadic outbreaks of epizootics including SARS coronavirus and H5N1 avian influenza remind us of the potential for communicable diseases to quickly spread into worldwide epidemics.
7998,Intranasal administration of PAV induced challenge viruses specific-hemagglutination inhibition- and IgG antibodies in the serum and IgA and IgG antibodies in the respiratory tract.
7999,"In descending order of frequency, infections with RSV, rhinoviruses, influenza viruses, parainfluenza viruses, and adenoviruses were detected in each of three surveillance years."
8000,"In the current study, the gene designs for V and F1, two well-studied virulent factors serving as main targets for vaccine development, were altered to explore additional options in hopes of improving the protective immunity of DNA vaccines expressing these two antigens."
8001,"Since late 2013, outbreaks of porcine epidemic diarrhea virus (PEDV) have reemerged in Japan."
8002,"In addition, various antigens and epitopes can be fused with VLPs, small subviral particles, or protein polymers, forming chimeric mono-, bi-, or trivalent vaccines."
8003,"The development of a vaccine to prevent SARS should be pursued with the same urgency and cooperative spirit, as SARS is highly lethal and, if not controlled during the first few generations of transmission, is likely to become endemic in regions of the world where health-care infrastructure is underdeveloped and epidemiological control measures are weak."
8004,"Understanding Th1/Th2 and Th17 ontogeny in early life and how adjuvant vaccine formulations shift the balance of T helper-cell differentiation, may facilitate the development of new protein-based pneumococcal vaccines."
8005,"Isolated influenza strains had close antigenic and phylogenetic relationships, matching vaccine and circulating strains found elsewhere in Cambodia."
8006,"The phenomenon of antigenic drift of the virus HA was soon recognized and as WHO began to coordinate the world influenza surveillance, it became easier for manufacturers to select an up-to-date virus."
8007,"In this Review, we summarize the recent findings that have begun to elucidate RSV entry mechanisms, describe progress on the development of new interventions and conclude with a perspective on gaps in our knowledge that require further investigation."
8008,Continuous efforts are focused on increasing the efficacy and reducing the risks related to vaccine use.
8009,"Interaction of the human population with wildlife increases human infection with MPX virus (MPXV), and infection from human to human is possible."
8010,"Compared with controls, ALRI cases were more likely to test positive for respiratory syncytial virus, influenza, adenovirus, human metapneumovirus and parainfluenza viruses 1 and 3 (P ≤ 0.01 for all)."
8011,Inactivated vaccines are of questionable efficacy.
8012,This virus has the potential to cause a worldwide epidemic and has generated strong interest in development of a prophylactic CHIKV vaccine.
8013,Sequence analysis of the Severe Acute Respiratory Syndrome Coronavirus (SARS-CoV) genome predicts several proteins that are unique to SARS-CoV.
8014,This strategy was chosen to facilitate the rescue procedure and to ensure that the recombinant rYN virus will not require any cell culture adaptations.
8015,"Women were more likely to wash hands frequently than men (odds ratio 2.80, p < 0.001)."
8016,"The 14 PEDV isolates were classified as G1 and showed a close relationship to some Chinese strains isolated previously in central China and differed genetically from recent isolates from southern China, Korean strains (SM98 and DB1865, 2012), the Chinese LZC strain (2007), and the vaccine strain (CV777) being used in China."
8017,"To understand how immune responses to viral vaccines can be optimally modulated, mechanistic studies of the relationship between the microbiome, host genetics, viral infections and the development and function of the immune system are needed."
8018,"Biotechnology market trends, gaps in vaccine coverage against emerging and neglected diseases, and patent protection and regulation are discussed."
8019,"CONCLUSION: At least one virus was detected in over two thirds of cases tested (commonly picornaviruses, adenovirus and influenza)."
8020," The Nipah virus has been transmitted from person-to-person via close contact in non-urban parts of India (including Kerala May 2018), Bangladesh, and the Philippines."
8021,"Influenza viruses exploit host cell machinery to replicate, resulting in epidemics of respiratory illness."
8022,These properties of live-attenuated microbes are being harnessed to make vaccines against several infectious and noninfectious diseases.
8023,Recent technological breakthroughs in ‘omics’ resources and high-throughput based assays are beginning to accelerate antiviral drug discovery and improve on current strategies for vaccine design.
8024,A multitude of research efforts focuses on the improvement of established and the discovery of new vaccines such as the HPV (human papilloma virus) vaccine in 2006.
8025,"Patients with severe illness or underlying medical conditions that increase the risk of more severe disease should be treated with oseltamivir or zanamivir as soon as possible, without waiting for the results of laboratory tests."
8026,Immunologically active parvovirus B19 peptide; comprises capsid protein VP1 or VP2 fragment; application to recombinant vaccine construction and disease diagnosis; protein sequence
8027,"This chapter will focus on infections by respiratory viruses and other viral infections relevant to lung transplantation, including data regarding the link between viral infections and allograft dysfunction."
8028,Such vaccines are promising alternatives to traditional vaccines for PRRSV.
8029,"Recent human study data has re-established the value of DNA vaccines, especially in priming high-level antigen-specific antibody responses, but also raised questions about the mechanisms responsible for such effects."
8030,"Virus isolation, virus neutralization testing, and RT-PCR were employed to identify the causative pathogen, while sequence alignment was used to analyze gene variations of the S1 subunit and M genes."
8031,Convalescence-phase sera from humans were similarly ineffective against the dominant civet pseudovirus.
8032,Pseudotype arenaviruses generated in 293T cells exhibited high infectivity in various mammalian cell lines.
8033,"The results show that the test is effective, and demonstrate the importance of such tests in the age of live vaccines."
8034,There remains an urgent need for fundamental research on this virus to understand the basic biology and the mechanism of heterogeneity and pathogenesis of PRRSV.
8035,Respiratory syncytial virus (RSV) and influenza virus are common causes of infantile lower respiratory tract infection (LRTI).
8036,"Recent studies have shown that the nucleoside analogs favipiravir (T-705) and 2′-C-methyl-cytidine (2CM-C) inhibit NoV replication in vitro and in animal models, but their precise mechanism of action is unknown."
8037,"We found that ASPPR exhibits adjuvanticity similar to that of the full-length Ov-ASP-1 (residues 10–220) for various antigens, including ovalbumin (OVA), HBsAg protein antigen, and the HIV peptide 5 (Pep5) antigen, but it is more suitable for vaccine design in ASPPR-antigen fusion proteins, and more stable in PBS than Ov-ASP-1 stored at −70°C."
8038,Many of the seminal studies on vaccines for epidemic influenza were conducted in human subjects.
8039,Fluorescent quantitative RT-PCR showed that BALB/c mice challenged intranasally with SARSCoV at day 33 post injection were completely protected from virus replication.
8040,Human metapneumovirus (hMPV) is a new respiratory virus reported to be important in children; only a limited number of studies are available for adult populations.
8041,"An improved, more durable and less reactive rubella vaccine such as a peptide or subunit vaccine would address these unmet needs."
8042,"These viruses possess a reporter gene instead of a VSV G gene in their genome, and therefore it is easy to evaluate their infectivity in the study of viral entry, including identification of viral receptors."
8043,"The cases reported to date suggest that most are older adults; it is currently unclear whether comorbidities reflect the age group affected or whether they are risk factors for severe disease.4, 5 Early studies using data before the institution of public health interventions in China suggest that SARS‐CoV‐2 is as transmissible as SARS coronavirus and probably more transmissible than influenza viruses.6, 7 The timing of infectiousness relative to symptom onset is a particularly important parameter with implications for public health control."
8044,"Global and temporal monitoring of predominant bacterial pathogens is important to inform new treatment strategies, vaccine development and to monitor the impact of vaccine implementation to improve progress toward global OM prevention."
8045,"In this review article, the most important arboviruses that have been studied using the IFNAR(−/−) mouse model will be reviewed."
8046,"However, only a limited number of adjuvants is licensed for human vaccines due to concerns about safety and toxicity."
8047,"However, recent years that have seen an intensification of surveillance in humans and livestock animals, where vaccines to reduce disease burden caused by Rotavirus A (RVA) are available, led to the efforts to better understand the epidemiology, ecology and evolution of RVA strains in other hosts, including lambs, goats and camelids."
8048, Whether the 2009 pandemic H1N1 influenza vaccine can induce heterosubtypic cross-protective anti-hemagglutinin (HA) neutralizing antibodies is an important issue.
8049,They can lead to a greater understanding of EID pathogenesis and facilitate the evaluation of newly developed vaccine-induced immunity in a timely manner.
8050,Key features of ribonucleic acid and deoxyribonucleic acid viruses including cytopathic effect in cell culture and tissue will be discussed.
8051,"The filoviruses, Marburg virus and Ebola virus, cause severe hemorrhagic fever with a high mortality rate in humans and nonhuman primates."
8052,"The continued treatment and rehabilitation of these people is a public health priority, which also requires an integration of specific medical and social science approaches, not always available in West Africa."
8053,"Therefore, enveloped viruses have evolved membrane-fusion mediating glycoproteins that, once activated, refold, and release energy that fuses viral and cellular membranes."
8054,"V920, rVSVΔG-ZEBOV-GP, is a recombinant vesicular stomatitis-Zaire ebolavirus vaccine which has shown an acceptable safety profile and provides a protective immune response against Ebola virus disease (EVD) induced by Zaire ebolavirus in humans."
8055,"3.|A competitive ELISA using an equine infectious anemia virus-specific monoclonal antibody and enzyme labelled antigen, p. 26."
8056,Studies in humans are performed less frequently now than they were in the past.
8057,The induced antibodies demonstrated neutralizing effects on porcine rotavirus infection on MA104 cells.
8058,Here we show that both human and zoonotic SARS-CoV strains can infect cynomolgus macaques and resulted in radiological as well as histopathological changes similar to those seen in mild human cases.
8059,"The aim of this review is to reveal and discuss the main advances made on the science of nanomaterials for the prevention, diagnosis and treatment of infectious diseases."
8060,"Thus, it will provide a novel strategy for the treatment of MDR-TB."
8061,Ringworm vaccine; containing antigen from e.g.
8062,Our results suggested that multi-T cell-epitope based ECANS gene vaccine induced T cell response to multiple T cell epitopes and led to enhanced protection against mycobacterial challenge.
8063,"Although initially vaccines were used for its eradication in Europe, due to the sporadic reports of mild PTV infection in several countries, the approach was discontinued."
8064,"In the last decade, the search for new vaccines against canine visceral leishmaniasis has intensified."
8065,"In a previous study, ribavirin-resistant porcine reproductive and respiratory syndrome virus (PRRSV) mutants (RVRp13 and RVRp22) were selected, and their resistance against random mutation was shown in cultured cells."
8066,"Transgenic whole plants and plant cell culture systems have been developed that have the capacity to economically produce large-scale quantities of antibodies and antibody fragments, antigens and/or vaccine epitopes, metabolic enzymes, hormones, (neuro)peptides and a variety of biologically active complexes and secondary metabolites for direct use as therapeutic agents or diagnostic tools in the medical healthcare industry."
8067,"Mice are the most desirable small-animal species for this purpose because of availability and the existence of a thorough knowledge base, particularly of genetics and immunology."
8068,"Dependent on health care priorities, different vaccines could be manufactured while maintaining the ability to rapidly convert to producing pandemic influenza vaccine when the need arises."
8069,"Traditionally, vaccines have been composed of live attenuated or killed micro-organisms."
8070,"Research on new vaccines is actively occurring, including aerosol and feed-based vaccines as well as subunit and DNA vaccines."
8071,This review will discuss key advances in the development of RBD-based SARS vaccines and the possibility of using a similar strategy to develop vaccines against MERS-CoV.
8072,"The sensitivity of a radioimmunoassay (RIA), an enzyme-linked immunosorbent assay (ELISA), and a serum neutralization assay (SN) for detecting antibodies to bovine coronavirus in serum and colostrum were compared."
8073,"Our data show that, although vaccine formulated with a single adjuvant induced a specific antibody and cellular immune response, and reduced viral load in mice challenged with ZIKV, the combination of Alum and MPL adjuvants led to a more robust and balanced immune response, stronger neutralizing activity against three recent ZIKV human strains, and greater protection against a high-dose ZIKV challenge."
8074,The vaccines produced major cutaneous reactions and evoked neutralizing antibody and cell-mediated immune responses in the vast majority of subjects and had a reactogenicity profile similar to that of Dryvax®.
8075,"Recent ongoing zoonotic epidemics, for example, Ebola and Middle East respiratory syndrome coronavirus, demonstrate that human-to-human transmission is a distinct reality rather than an obscure possibility."
8076, AND AIM: Existing data on the characteristics of infectious bronchitis virus (IBV) gathered throughout Indonesia have been recognized to indicate variants similar to globally distributed vaccine strains.
8077,"The technological revolution in the field of vaccination is now continuing, and it is delivering novel and safer vaccines."
8078,It has become clear that transgenic plants are an economic and efficient alternative to fermentation for large-scale production of vaccine antigens.
8079,"We comprehensively tested the pre-clinical immunogenicity of MERS-CoV vaccines in mice when delivered subcutaneously by traditional needle injection, or intracutaneously by dissolving microneedle arrays (MNAs) by evaluating virus specific IgG antibodies in the serum of vaccinated mice by ELISA and using virus neutralization assays."
8080,"Respiratory viruses are a cause of upper respiratory tract infections (URTI), but can be associated with severe lower respiratory tract infections (LRTI) in immunocompromised patients."
8081,"The individual vaccines against both diseases are available, however, there is no bivalent or combined vaccine for either disease."
8082,"Due to the lack of animal models that mimic the clinical manifestations of human SARS infection for mechanistic study and vaccine evaluation, development of a safe prophylactic SARS vaccine for human use remains a huge challenge."
8083,NDV is safe in humans due to host range restriction and there is no pre-existing antibody to NDV in the human population.
8084,Human Bocavirus: Developing Evidence for Pathogenicity
8085,"New epitope-bearing portions of Entamoeba histolytica; recombinant non-glycosylated epitope production and expression in prokaryote host cell, for application in a recombinant vaccine Univ."
8086,We evaluated the humoral immune response and pathological end points in ferrets challenged with the Urbani strain of SARS-associated coronavirus (SARS-CoV) after having received formalin-inactivated whole-virus vaccine or mock vaccine.
8087,"As a result, the reported infective doses of human viruses have to be interpreted with caution."
8088,The second was to determine the optimum adjuvant formulation of the inactivated PEDV vaccine that induces protection against viral challenge.
8089,"In this study, to avoid preexisting anti-vector immunity in humans, a rare serotype chimpanzee adenovirus (AdC7) expressing the ZIKV M/E glycoproteins was used for ZIKV vaccine development."
8090,"Lactogenic immunity induced via the gut-mammary gland-secretory IgA (sIgA) axis, remains the most promising and effective way to protect suckling piglets from PEDV."
8091,"There are five different types of preclinical toxicology study in the evaluation of vaccine safety: single and/or repeat dose, reproductive and developmental, mutagenicity, carcinogenicity, and safety pharmacology."
8092,"Treatment of avian infectious bronchitis virus (IBV) with QR448(a) reduced the virus titer as measured in two laboratory host systems, Vero E6 cells and embryonating eggs."
8093,Vaccine efficacy studies were performed in mouse and rat lethal challenge models resulting in high protection rates.
8094,This provides a matrix to assess future efforts to study diseases and vaccines in NHPs.
8095," In Egypt, currently two geographically restricted genotypes of the infectious bronchitis coronavirus (IBV) are circulating with detrimental effects for poultry industry."
8096,"In this review series, the life cycle of these pathogens and the epidemiology of disease have been reviewed in the context of potential points of intervention for the prevention of human infection."
8097,Characterized animal models are needed for studying the pathogenesis of and evaluating medical countermeasures for persisting Middle East respiratory syndrome-coronavirus (MERS-CoV) infections.
8098,The disease is caused by the Rift Valley fever virus (RVFV) of the family Bunyaviridae and the genus Phlebovirus.
8099,Limited information is available on the transmission and spread of influenza virus in pig populations with differing immune statuses.
8100,A library of mutagenized HAP1 cells was exposed to modified vaccinia virus Ankara (MVA).
8101,"To fully understand viral pathogenesis and develop effective medical countermeasures, we must strengthen current surveillance and basic research efforts."
8102,"The vaccine reduced the clinical symptoms and evidence of parasite, modulating the outcome of the infection and the dog's potential infectiosity to phlebotomines."
8103,"This rational approach to EBV vaccine design elicited potent neutralizing antibody responses by arrayed presentation of a conserved viral entry domain, a strategy that can be applied to other viruses."
8104,"These factors can lead to a lag between reporting, detection and analysis of foodborne viruses versus bacterial agents."
8105, Electronic medical records of a large veterinary practice were used for surveillance of potential space–time clustering of adverse events associated with rabies vaccination in dogs.
8106,Here we report a novel vaccination regimen consisting of a mucosal prime with a modified replicating vaccinia virus Tiantan strain (MVTT(SIVgpe)) and an intramuscular boost with a nonreplicating adenovirus strain (Ad5(SIVgpe)).
8107,"Based on the current published evidence, we systematically summarizes the epidemiology, clinical characteristics, diagnosis, treatment and prevention of knowledge surrounding COVID-19."
8108,"It is, therefore, essential that no residual cells remain within the vaccine, that cell lysates or DNA are not oncogenic, and that the cell substrate does not contain oncogenic viruses or oncogenic DNA."
8109,"Canine distemper virus, canine parvovirus, canine adenoviruses and canine parainfluenza virus, which are the principal components of canine combined virus vaccines, grew in the MDCK-SP cell culture as efficiently as the parental MDCK cells cultured in the conventional Eagle's MEM containing fetal bovine serum."
8110,"Experimental vaccines, successfully tested in animals, have been prepared using immunogenes from influenza virus, hepatitis B virus and herpes simplex virus."
8111,"The human papillomavirus (HPV) vaccines consist of major capsid protein (L1) virus-like particles (VLP) and are highly efficacious against the development of cervical cancer precursors attributable to oncogenic genotypes, HPV16 and HPV18."
8112,We have previously developed an efficient surface-display system by genetically engineering 987P fimbriae to present transmissible gastroenteritis virus (TGEV) C and A epitopes for the induction of anti-TGEV antibodies with a Salmonella vaccine vector.
8113,"Thus, probiotics and the modulation of the intestinal microbiota are envisaged as therapeutic strategies in the prevention and treatment of viral infection."
8114,"Nevertheless, the EOs mixture (VTC) (1952±28.82) did not significantly (p>0.05) improve growth performance compared to the non-treated birds (NC and VC) (1970±19.56 and 1904±38.66)."
8115,"Therefore, edible vaccines of transgenic plants have a bright future."
8116,"That is, the ability to mount a robust immune response to influenza and pneumococcal vaccine increase the risk."
8117,"Conceivably, such intervention could be applied to improve the formulation of anti-PRRSV vaccines."
8118,Middle East respiratory syndrome coronavirus (MERS-CoV) first emerged in late 2012.
8119,"Risk pools would offer open-indexed grant contracts to fund vaccine and drug development for a particular disease, and pharmaceutical companies could browse the index to apply for these grants."
8120,The results provide useful information for designing peptide-based vaccines.
8121,"However, preexisting anti—pandemic H1N1 2009 antibodies resulted in reduced clinical signs and improved survival."
8122,"Although DENV infection induces lifelong immunity against viruses of the same serotypes, the subsequent infection with the heterologous serotypes can cause more severe form of the disease, such as Dengue Haemorrhagic Fever (DHF) or Dengue Shock Syndrome (DSS)."
8123,"However, there are no licensed vaccines to prevent SUDV infections."
8124,One way to reduce the cost of a vaccine is to increase immunogenicity by use of adjuvants.
8125,"Eighteen canine distemper virus (CDV) isolates were obtained from clinical samples in Henan province, China, between 2012 and 2016."
8126,"Further structure-activity relationship studies around one compound (cp19) reveal the importance of the coumarin fused ring structure, especially the hydrophobic substituents at positions 3 and/or 4, for its antiviral activity, and this identified scaffold represents a favorable starting point for the rapid development of anti-filovirus therapeutic agents."
8127,"As of December 2019, CEPI has committed to investing up to $706 million in vaccine development."
8128,"During 2008–2009, fifteen field infectious bronchitis viruses (IBVs) were isolated from commercial chicken farms in Thailand."
8129,The recent discovery of equine-related infections and deaths in addition to a canine infection demonstrates the inadequacy of the current equine vaccine developed in 2012.
8130,"To this end, we deleted the nonessential group-specific accessory genes 3 and/or 5 in the IBV genome by targeted RNA recombination and selected the recombinant viruses in embryonated eggs."
8131,"Understanding its burden, as an emerging infectious disease, is vital for devising appropriate control strategies."
8132,BALB/c mice were vaccinated intramuscularly with live RSV as a vaccine antigen in combination with one of two formulations of Advax™.
8133,RESULTS: The model predicted that a combination of 64% vaccine coverage and 39% extra hospital beds (≈ 13 extra beds) in winter would improve QoC-scores by 50% for the minimum budget allocation.
8134,"Methods We designed an anonymous web survey (EpiInfo 7.0) to collect information on demographics, type of work and time spent with HPAI viruses, and interest in HPAI vaccination."
8135,"In this review, the current advancements and potential strategies in the development of MERS vaccines, particularly subunit vaccines based on MERS-CoV spike (S) protein and its receptor-binding domain (RBD), are discussed."
8136," Group A rotavirus (RVA) infections cause severe economic losses in intensively reared livestock animals, particularly in herds of swine and cattle."
8137,Conclusion It appears that either AIV or IBV has a negative impact on the other virus growth when they are inoculated simultaneously or sequentially.
8138,Hepatitis C virus (HCV) infection remains a serious public health problem worldwide.
8139,"In summary, our structures provide new insight into this key multifunctional NendoU family of proteins and lay a foundation for better understanding of the molecular mechanism and antiviral drug development."
8140,"There were some attempts on expressing GP5 or M in DNA vaccine and adenovirus to arouse humoral and cellular immune responses, but few papers have been reported on that the immune response can be difference because of the expression patterns of GP5 and M proteins in the recombinant virus."
8141,These results suggest the existence of conserved structures that could direct the immune response to non-neutralizing or even enhancing antibodies which may represent a strategy used by the virus to escape neutralizing immune responses.
8142,No significant differences occurred in retweet frequency for content categories among antivaccine tweets.
8143,"Therefore, the purpose of this study was to determine whether vaccinating cows in late gestation with a commercially available Salmonella Dublin vaccine would stimulate Salmonella-specific antibodies in the colostrum of cows at calving and whether these antibodies would be transferred to the calf."
8144,"DESIGN: Four candidate vaccines for humans with or without alum adjuvant were evaluated in a mouse model of SARS, a VLP vaccine, the vaccine given to ferrets and NHP, another whole virus vaccine and an rDNA-produced S protein."
8145,"Following preliminary screening for the predicted peptides, the antigenicity of the peptide HPV58 E7(72-80) was further assessed by an immunoassay to a vaccine contained HPV58 E7 antigen."
8146,"Currently, there is no vaccine or approved treatment for this emerging infection; thus the objective of this study is to design a multi epitope peptide vaccine against COVID-19 using immunoinformatics approach.MethodSeveral techniques facilitating the combination of immunoinformatics approach and comparative genomic approach were used in order to determine the potential peptides for designing the T cell epitopes-based peptide vaccine using the envelope protein of 2019-nCoV as a target.ResultsExtensive mutations, insertion and deletion were discovered with comparative sequencing in COVID-19 strain."
8147,"In this review, we summarize recent genetic and epidemic findings of MERS-CoV and the progress in animal model development, immune response studies in both animals and humans."
8148,PRRSV costs the swine industry around $644 million annually in the United States and almost €1.5 billion in Europe every year.
8149,Outbreaks of arenaviral infections have been limited to certain geographic areas that are endemic but known cases of exportation of arenaviruses from endemic regions and socioeconomic challenges for local control of rodent reservoirs raise serious concerns about the potential for larger outbreaks in the future.
8150,An accurate animal model of the human infectious disease should be developed.
8151,"The mucosal route is not invasive, making the vaccine easy to administer, increasing the patient’s acceptance."
8152,"RESULTS: In response to the Ebola virus epidemic in West Africa, the IDCRP partnered with the National Institutes of Health in developing a multicenter, randomized safety and efficacy study of investigational therapeutics in Ebola patients."
8153,"Risk factors for pneumonia include low blood CD4+ count, unsuppressed plasma HIV load, smoking, injection drug use and renal impairment."
8154,"Molecular studies dissected the adaptation of this virus as it jumped from an intermediary animal, the civet, to humans, thus providing valuable insights into processes of molecular emergence."
8155,A poxvirus-based vaccine reduces virus excretion after MERS coronavirus infection in dromedary camels
8156,Patients hospitalised with A/H1 had higher odds of severe outcomes than patients with A/H3 or other respiratory viruses.
8157,"Vaccine virus infectivity, defined as detection of vaccine-HPIV3 in nasal wash and/or a≥4-fold rise in serum antibody titer, and reactogenicity were assessed on days 3, 7, and 14 following immunization."
8158,An increasing arsenal of diagnostic methods are becoming available to detect virus in both fresh and fixed specimens.
8159,"VSV and VSV-ΔP incorporated the foreign antigens on their surface resulting in induction of robust neutralizing antibody, serum IgG, and hemagglutination inhibition (HAI) titers against their corresponding viruses."
8160,"The spate of recent infectious disease outbreaks, including Ebola virus disease and Middle East respiratory syndrome, emphasize the need for development of new innovative tools to manage these emerging diseases."
8161,These results suggest that the developed nanoparticles offer a potential platform for DNA vaccine packaging and delivery for more efficient elicitation of mucosal immunity.
8162,Canine parvovirus (CPV) and canine coronavirus (CCoV) are considered the main pathogens responsible for acute gastroenteritis in dogs.
8163,"Therefore, development of effective prophylactic vaccine needs to be urgently explored given that there are no approved prophylactics or therapeutics for humans or animals to date."
8164, The immune system is a very diverse system of the host that evolved during evolution to cope with various pathogens present in the vicinity of environmental surroundings inhabited by multicellular organisms ranging from achordates to chordates (including humans).
8165,"Commonly detected viruses were RSV (113 of 470 specimens, 24%), rhinoviruses (85/470, 18%), influenza (77/470, 16%), and parainfluenza (75/470, 16%)."
8166,"Sequential serum samples, collected during the onset of the respiratory coronavirus infection and at weekly intervals for 5 weeks thereafter, had significantly higher IN and HAI titers for antigens of RBCV strain 97TXSF-Lu15-2 than for the wild-type and the highly cell culture-adapted EBCV strains, with P values ranging from <0.0001 to 0.0483."
8167,Three-dimensional molecular structures of envelope glycoproteins from these viruses in complexes with antibodies and/or receptors were recently determined.
8168,Strain H165 has been proven to be safe in piglets and pregnant sows and displays efficacy against TGEV infection.
8169,"After the approval of the first vectored human vaccine, based on a flavivirus vector, vaccine vector technology, especially based on poxviruses and adenoviruses, holds great promise for future vaccine development."
8170,"The immunogenicity and efficacy of the experimental prototype, dual-subtype FIV vaccine and the efficacy of the currently approved commercial, dual-subtype FIV vaccine (Fel-O-Vax FIV) are discussed."
8171,Few attempts have been made to develop a suitable vaccine or ACE2 blocker or virus-receptor inhibitor within this short period of time.
8172,The effectiveness of antibodies induced by the rSPV-St vaccine in protection against PEDV was tested in a passive-transfer model in which piglets were challenged with the homologous virus SQ2014 and the heterologous strain CV777.
8173,"Influenza was associated with an annual death rate from all causes, from underlying pneumonia and influenza, and from underlying circulatory and respiratory conditions of 14.8 (95% confidence interval 9.8–19.8), 2.9 (1.0–5.0), and 11.9 (8.3–15.7) per 100,000 person-years, respectively."
8174,"In this study, we sought to identify an adjuvant that optimally enhanced the immunogenicity of S377–588 protein fused with Fc of human IgG (S377–588-Fc)."
8175,"However, the cellular immune responses to E protein remain unclear in humans."
8176,"Conclusions: In the absence of any safety signals despite widespread use of the vaccine, these findings suggest that bacterial density, and thus transmission rates among children and to people in other age groups, may rise following attenuated influenza infections without associated clinical disease."
8177,"As mutations in other flaviviruses can be associated with changes in virulence, replication efficiency, antigenic epitopes and host tropism, further studies would be important to ascertain the biological significance of these genomic changes."
8178,Boosting with the same vaccine enhances CD4+ and CD8+ T cell responses in both lymphoid and nonlymphoid organs and were persistent over two months.
8179,The 50μg dosage of vaccine elicited SARS-CoV specific immune responses against viral infection as compared to the partial immunity elicited by 0.5 and 5μg doses.
8180,"Temporal imaging from initial attachment to internalization of viable merozoites revealed that a fragment of PfSRA, along with PfMSP1(19,) is internalized after invasion."
