,antiviral
11391,0
11392,0
11393,0
11394,0
11395,0
11396,0
11397,1
11398,0
11399,1
11400,0
11401,0
11402,1
11403,1
11404,1
11405,1
11406,1
11407,1
11408,1
11409,0
11410,0
11411,1
11412,1
11413,0
11414,0
11415,0
11416,0
11417,1
11418,1
11419,0
11420,0
11421,0
11422,0
11423,0
11424,1
11425,1
11426,0
11427,0
11428,0
11429,0
11430,1
11431,0
11432,1
11433,0
11434,0
11435,1
11436,0
11437,0
11438,0
11439,0
11440,0
11441,0
11442,0
11443,1
11444,0
11445,1
11446,1
11447,0
11448,0
11449,0
11450,0
11451,0
11452,1
11453,0
11454,0
11455,0
11456,0
11457,0
11458,1
11459,0
11460,0
11461,0
11462,1
11463,0
11464,0
11465,1
11466,1
11467,0
11468,0
11469,0
11470,0
11471,0
11472,1
11473,0
11474,1
11475,0
11476,0
11477,1
11478,0
11479,0
11480,0
11481,1
11482,1
11483,0
11484,1
11485,0
11486,0
11487,1
11488,0
11489,1
11490,0
11491,0
11492,0
11493,0
11494,1
11495,0
11496,0
11497,0
11498,1
11499,0
11500,0
11501,0
11502,0
11503,0
11504,1
11505,1
11506,0
11507,1
11508,0
11509,1
11510,1
11511,0
11512,0
11513,0
11514,0
11515,0
11516,0
11517,1
11518,1
11519,0
11520,1
11521,0
11522,1
11523,0
11524,1
11525,0
11526,0
11527,0
11528,1
11529,0
11530,1
11531,0
11532,0
11533,0
11534,1
11535,0
11536,0
11537,1
11538,0
11539,0
11540,0
11541,0
11542,0
11543,0
11544,0
11545,0
11546,0
11547,0
11548,0
11549,0
11550,0
11551,0
11552,0
11553,0
11554,0
11555,0
11556,0
11557,0
11558,0
11559,1
11560,1
11561,0
11562,1
11563,0
11564,1
11565,0
11566,0
11567,1
11568,0
11569,0
11570,0
11571,1
11572,1
11573,0
11574,0
11575,0
11576,1
11577,1
11578,1
11579,1
11580,0
11581,0
11582,1
11583,1
11584,0
11585,0
11586,0
11587,0
11588,0
11589,1
11590,0
11591,1
11592,0
11593,0
11594,0
11595,0
11596,0
11597,0
11598,0
11599,0
11600,0
11601,0
11602,0
11603,0
11604,0
11605,0
11606,0
11607,0
11608,0
11609,1
11610,1
11611,1
11612,1
11613,1
11614,0
11615,0
11616,1
11617,1
11618,1
11619,0
11620,0
11621,0
11622,1
11623,1
11624,0
11625,0
11626,1
11627,0
11628,0
11629,1
11630,0
11631,0
11632,1
11633,1
11634,1
11635,0
11636,1
11637,1
11638,1
11639,1
11640,0
11641,1
11642,0
11643,0
11644,0
11645,0
11646,0
11647,1
11648,0
11649,0
11650,0
11651,0
11652,0
11653,0
11654,0
11655,1
11656,0
11657,0
11658,0
11659,0
11660,0
11661,1
11662,0
11663,1
11664,0
11665,0
11666,0
11667,0
11668,0
11669,0
11670,0
11671,0
11672,0
11673,1
11674,1
11675,0
11676,0
11677,1
11678,1
11679,0
11680,0
11681,1
11682,0
11683,1
11684,0
11685,0
11686,0
11687,0
11688,1
11689,1
11690,0
11691,0
11692,0
11693,0
11694,1
11695,1
11696,1
11697,0
11698,1
11699,0
11700,0
11701,0
11702,1
11703,1
11704,0
11705,1
11706,0
11707,0
11708,0
11709,1
11710,1
11711,0
11712,0
11713,0
11714,1
11715,1
11716,0
11717,0
11718,1
11719,0
11720,1
11721,0
11722,0
11723,1
11724,0
11725,0
11726,1
11727,0
11728,1
11729,0
11730,1
11731,0
11732,0
11733,1
11734,0
11735,0
11736,1
11737,1
11738,0
11739,0
11740,0
11741,1
11742,1
11743,0
11744,0
11745,0
11746,0
11747,0
11748,1
11749,1
11750,0
11751,1
11752,0
11753,0
11754,0
11755,1
11756,0
11757,1
11758,0
11759,1
11760,0
11761,0
11762,0
11763,1
11764,0
11765,0
11766,1
11767,0
11768,0
11769,1
11770,0
11771,1
11772,0
11773,0
11774,1
11775,1
11776,0
11777,0
11778,0
11779,1
11780,0
11781,0
11782,0
11783,0
11784,1
11785,0
11786,0
11787,0
11788,0
11789,1
11790,0
11791,1
11792,0
11793,1
11794,0
11795,0
11796,1
11797,0
11798,1
11799,1
11800,0
11801,0
11802,0
11803,0
11804,1
11805,0
11806,1
11807,0
11808,1
11809,0
11810,1
11811,0
11812,0
11813,0
11814,1
11815,0
11816,1
11817,0
11818,0
11819,1
11820,1
11821,0
11822,0
11823,0
11824,0
11825,1
11826,0
11827,0
11828,0
11829,0
11830,0
11831,0
11832,0
11833,1
11834,1
11835,1
11836,0
11837,1
11838,0
11839,0
11840,1
11841,0
11842,0
11843,0
11844,0
11845,0
11846,0
11847,1
11848,1
11849,1
11850,0
11851,1
11852,0
11853,0
11854,0
11855,1
11856,0
11857,0
11858,0
11859,1
11860,0
11861,0
11862,1
11863,1
11864,0
11865,1
11866,0
11867,1
11868,0
11869,0
11870,0
11871,0
11872,1
11873,1
11874,0
11875,0
11876,0
11877,0
11878,0
11879,1
11880,0
11881,1
11882,0
11883,0
11884,1
11885,0
11886,0
11887,0
11888,1
11889,0
11890,0
11891,1
11892,0
11893,1
11894,1
11895,0
11896,0
11897,0
11898,0
11899,1
11900,0
11901,0
11902,0
11903,0
11904,1
11905,1
11906,1
11907,1
11908,1
11909,1
11910,0
11911,0
11912,1
11913,0
11914,0
11915,1
11916,1
11917,1
11918,0
11919,1
11920,0
11921,0
11922,0
11923,0
11924,0
11925,0
11926,0
11927,1
11928,0
11929,1
11930,1
11931,0
11932,1
11933,0
11934,1
11935,1
11936,0
11937,0
11938,0
11939,1
11940,1
11941,1
11942,0
11943,0
11944,1
11945,0
11946,1
11947,0
11948,0
11949,0
11950,0
11951,0
11952,1
11953,1
11954,0
11955,1
11956,0
11957,0
11958,0
11959,0
11960,0
11961,0
11962,1
11963,1
11964,0
11965,0
11966,1
11967,0
11968,1
11969,0
11970,0
11971,0
11972,0
11973,1
11974,0
11975,1
11976,0
11977,1
11978,0
11979,0
11980,0
11981,0
11982,0
11983,0
11984,0
11985,0
11986,0
11987,0
11988,1
11989,1
11990,1
11991,1
11992,1
11993,0
11994,0
11995,0
11996,0
11997,0
11998,0
11999,0
12000,1
12001,1
12002,0
12003,0
12004,0
12005,1
12006,0
12007,0
12008,0
12009,0
12010,0
12011,0
12012,0
12013,1
12014,0
12015,0
12016,0
12017,0
12018,0
12019,1
12020,0
12021,0
12022,0
12023,1
12024,0
12025,0
12026,0
12027,1
12028,0
12029,0
12030,0
12031,0
12032,1
12033,0
12034,0
12035,0
12036,0
12037,0
12038,0
12039,1
12040,0
12041,0
12042,0
12043,1
12044,0
12045,1
12046,0
12047,0
12048,1
12049,0
12050,0
12051,0
12052,0
12053,1
12054,1
12055,0
12056,0
12057,0
12058,1
12059,0
12060,1
12061,0
12062,0
12063,0
12064,0
12065,0
12066,1
12067,0
12068,0
12069,0
12070,0
12071,1
12072,0
12073,0
12074,0
12075,0
12076,0
12077,0
12078,0
12079,0
12080,0
12081,0
12082,0
12083,0
12084,1
12085,1
12086,1
12087,0
12088,1
12089,0
12090,0
12091,1
12092,0
12093,0
12094,1
12095,1
12096,0
12097,0
12098,1
12099,1
12100,0
12101,0
12102,0
12103,0
12104,0
12105,0
12106,0
12107,0
12108,1
12109,0
12110,0
12111,0
12112,0
12113,0
12114,0
12115,0
12116,1
12117,0
12118,0
12119,0
12120,0
12121,1
12122,0
12123,0
12124,0
12125,0
12126,1
12127,0
12128,0
12129,1
12130,0
12131,0
12132,0
12133,1
12134,1
12135,1
12136,1
12137,0
12138,0
12139,1
12140,0
12141,0
12142,1
12143,1
12144,0
12145,1
12146,0
12147,0
12148,0
12149,1
12150,0
12151,0
12152,0
12153,0
12154,1
12155,0
12156,1
12157,0
12158,1
12159,1
12160,1
12161,1
12162,1
12163,0
12164,1
12165,0
12166,0
12167,0
12168,0
12169,0
12170,0
12171,0
12172,1
12173,0
12174,0
12175,0
12176,0
12177,0
12178,0
12179,1
12180,0
12181,0
12182,0
12183,0
12184,0
12185,1
12186,1
12187,0
12188,0
12189,0
12190,1
12191,1
12192,1
12193,0
12194,0
12195,0
12196,0
12197,0
12198,0
12199,1
12200,0
12201,1
12202,0
12203,0
12204,0
12205,0
12206,0
12207,1
12208,0
12209,1
12210,0
12211,1
12212,1
12213,0
12214,0
12215,0
12216,0
12217,1
12218,1
12219,0
12220,0
12221,0
12222,0
12223,1
12224,1
12225,0
12226,1
12227,0
12228,0
12229,0
12230,1
12231,0
12232,0
12233,1
12234,1
12235,1
12236,1
12237,0
12238,0
12239,0
12240,0
12241,1
12242,1
12243,0
12244,0
12245,0
12246,1
12247,1
12248,0
12249,0
12250,0
12251,1
12252,0
12253,0
12254,0
12255,0
12256,0
12257,0
12258,0
12259,0
12260,0
12261,0
12262,0
12263,0
12264,0
12265,0
12266,0
12267,0
12268,0
12269,0
12270,0
12271,0
12272,0
12273,0
12274,1
12275,0
12276,1
12277,0
12278,1
12279,0
12280,1
12281,0
12282,0
12283,0
12284,0
12285,0
12286,0
12287,0
12288,0
12289,0
12290,1
12291,0
12292,0
12293,0
12294,1
12295,0
12296,1
12297,1
12298,1
12299,1
12300,0
12301,0
12302,0
12303,1
12304,1
12305,0
12306,0
12307,1
12308,0
12309,1
12310,0
12311,0
12312,0
12313,0
12314,0
12315,1
12316,1
12317,0
12318,0
12319,0
12320,0
12321,0
12322,0
12323,0
12324,0
12325,1
12326,1
12327,0
12328,1
12329,1
12330,0
12331,0
12332,0
12333,0
12334,0
12335,0
12336,0
12337,0
12338,0
12339,1
12340,0
12341,0
12342,0
12343,0
12344,0
12345,0
12346,0
12347,0
12348,1
12349,0
12350,1
12351,0
12352,0
12353,0
12354,0
12355,0
12356,0
12357,0
12358,1
12359,0
12360,0
12361,0
12362,0
12363,1
12364,1
12365,0
12366,0
12367,0
12368,0
12369,1
12370,1
12371,0
12372,0
12373,1
12374,0
12375,0
12376,0
12377,1
12378,0
12379,0
12380,0
12381,0
12382,1
12383,0
12384,0
12385,0
12386,0
12387,0
12388,0
12389,0
12390,0
12391,0
12392,0
12393,1
12394,0
12395,1
12396,0
12397,0
12398,1
12399,0
12400,0
12401,0
12402,1
12403,1
12404,0
12405,0
12406,0
12407,1
12408,0
12409,1
12410,1
12411,0
12412,0
12413,0
12414,0
12415,0
12416,0
12417,1
12418,0
12419,0
12420,0
12421,0
12422,0
12423,0
12424,1
12425,0
12426,0
12427,0
12428,0
12429,0
12430,1
12431,1
12432,0
12433,1
12434,0
12435,0
12436,0
12437,1
12438,1
12439,0
12440,1
12441,0
12442,0
12443,0
12444,1
12445,1
12446,1
12447,0
12448,1
12449,0
12450,0
12451,0
12452,0
12453,0
12454,0
12455,0
12456,1
12457,0
12458,0
12459,0
12460,1
12461,1
12462,0
12463,0
12464,0
12465,1
12466,0
12467,1
12468,0
12469,1
12470,0
12471,1
12472,0
12473,0
12474,0
12475,1
12476,0
12477,0
12478,0
12479,1
12480,0
12481,0
12482,0
12483,0
12484,0
12485,1
12486,0
12487,1
12488,1
12489,0
12490,0
12491,0
12492,1
12493,0
12494,0
12495,0
12496,0
12497,1
12498,0
12499,0
12500,0
12501,0
12502,0
12503,0
12504,0
12505,0
12506,1
12507,0
12508,0
12509,1
12510,1
12511,0
12512,0
12513,0
12514,0
12515,0
12516,0
12517,0
12518,1
12519,1
12520,0
12521,1
12522,1
12523,1
12524,0
12525,0
12526,1
12527,0
12528,0
12529,0
12530,0
12531,0
12532,1
12533,0
12534,0
12535,1
12536,1
12537,0
12538,0
12539,0
12540,0
12541,0
12542,0
12543,0
12544,1
12545,1
12546,1
12547,0
12548,1
12549,0
12550,0
12551,0
12552,1
12553,1
12554,1
12555,1
12556,1
12557,0
12558,0
12559,0
12560,0
12561,0
12562,0
12563,0
12564,0
12565,0
12566,0
12567,1
12568,0
12569,1
12570,0
12571,1
12572,0
12573,1
12574,0
12575,0
12576,0
12577,0
12578,1
12579,0
12580,0
12581,0
12582,1
12583,0
12584,0
12585,0
12586,0
12587,1
12588,0
12589,1
12590,1
12591,0
12592,0
12593,0
12594,1
12595,1
12596,0
12597,1
12598,0
12599,1
12600,0
12601,0
12602,0
12603,0
12604,1
12605,1
12606,1
12607,0
12608,0
12609,1
12610,1
12611,1
12612,1
12613,0
12614,0
12615,1
12616,1
12617,1
12618,0
12619,1
12620,0
12621,0
12622,0
12623,0
12624,0
12625,1
12626,0
12627,1
12628,0
12629,1
12630,1
12631,1
12632,1
12633,0
12634,0
12635,1
12636,1
12637,0
12638,0
12639,0
12640,0
12641,0
12642,1
12643,0
12644,0
12645,0
12646,1
12647,1
12648,1
12649,1
12650,1
12651,0
12652,0
12653,0
12654,0
12655,0
12656,1
12657,0
12658,0
12659,0
12660,0
12661,0
12662,0
12663,1
12664,0
12665,1
12666,0
12667,0
12668,0
12669,0
12670,0
12671,0
12672,0
12673,0
12674,0
12675,0
12676,0
12677,0
12678,1
12679,1
12680,0
12681,1
12682,0
12683,1
12684,0
12685,1
12686,0
12687,1
12688,0
12689,1
12690,0
12691,0
12692,0
12693,0
12694,0
12695,0
12696,0
12697,0
12698,0
12699,0
12700,0
12701,0
12702,0
12703,0
12704,1
12705,1
12706,0
12707,1
12708,0
12709,1
12710,1
12711,0
12712,0
12713,1
12714,0
12715,1
12716,0
12717,1
12718,0
12719,1
12720,0
12721,0
12722,0
12723,0
12724,0
12725,0
12726,0
12727,0
12728,0
12729,0
12730,0
12731,0
12732,0
12733,0
12734,0
12735,0
12736,0
12737,0
12738,0
12739,1
12740,1
12741,1
12742,1
12743,1
12744,1
12745,1
12746,1
12747,1
12748,0
12749,0
12750,0
12751,1
12752,1
12753,0
12754,0
12755,1
12756,1
12757,0
12758,0
12759,1
12760,0
12761,1
12762,1
12763,0
12764,0
12765,0
12766,0
12767,1
12768,0
12769,0
12770,0
12771,0
12772,1
12773,0
12774,1
12775,1
12776,0
12777,0
12778,1
12779,0
12780,0
12781,0
12782,0
12783,0
12784,1
12785,0
12786,0
12787,0
12788,1
12789,0
12790,0
12791,0
12792,0
12793,1
12794,0
12795,0
12796,0
12797,1
12798,1
12799,1
12800,0
12801,0
12802,0
12803,0
12804,0
12805,1
12806,0
12807,0
12808,1
12809,1
12810,1
12811,1
12812,1
12813,0
12814,1
12815,0
12816,0
12817,1
12818,0
12819,0
12820,1
12821,1
12822,0
12823,0
12824,1
12825,0
12826,0
12827,1
12828,0
12829,0
12830,0
12831,0
12832,1
12833,1
12834,0
12835,0
12836,0
12837,0
12838,0
12839,0
12840,1
12841,1
12842,0
12843,0
12844,0
12845,0
12846,1
12847,1
12848,0
12849,1
12850,0
12851,0
12852,0
12853,0
12854,1
12855,0
12856,0
12857,0
12858,1
12859,0
12860,0
12861,0
12862,1
12863,1
12864,0
12865,1
12866,0
12867,1
12868,0
12869,0
12870,0
12871,1
12872,1
12873,1
12874,1
12875,0
12876,0
12877,0
12878,0
12879,0
12880,1
12881,0
12882,0
12883,0
12884,1
12885,0
12886,0
12887,1
12888,0
12889,1
12890,1
12891,1
12892,1
12893,0
12894,0
12895,0
12896,0
12897,0
12898,0
12899,1
12900,0
12901,0
12902,1
12903,1
12904,1
12905,0
12906,0
12907,1
12908,0
12909,1
12910,0
12911,0
12912,1
12913,0
12914,1
12915,0
12916,0
12917,0
12918,0
12919,0
12920,0
12921,0
12922,0
12923,0
12924,0
12925,1
12926,0
12927,0
12928,0
12929,0
12930,0
12931,1
12932,0
12933,0
12934,0
12935,1
12936,1
12937,0
12938,0
12939,0
12940,0
12941,1
12942,1
12943,0
12944,1
12945,0
12946,0
12947,0
12948,0
12949,1
12950,1
12951,0
12952,0
12953,0
12954,1
12955,0
12956,0
12957,0
12958,0
12959,1
12960,0
12961,0
12962,1
12963,0
12964,0
12965,0
12966,1
12967,0
12968,1
12969,0
12970,0
12971,0
12972,1
12973,0
12974,0
12975,0
12976,0
12977,0
12978,0
12979,0
12980,1
12981,0
12982,0
12983,0
12984,0
12985,0
12986,0
12987,1
12988,1
12989,0
12990,0
12991,0
12992,0
12993,1
12994,1
12995,0
12996,0
12997,0
12998,1
12999,0
13000,0
13001,1
13002,0
13003,0
13004,1
13005,0
13006,1
13007,0
13008,0
13009,0
13010,0
13011,1
13012,0
13013,1
13014,1
13015,0
13016,0
13017,0
13018,0
13019,1
13020,0
13021,0
13022,0
13023,1
13024,0
13025,1
13026,0
13027,1
13028,0
13029,1
13030,0
13031,0
13032,0
13033,1
13034,0
13035,0
13036,1
13037,0
13038,0
13039,1
13040,0
13041,0
13042,0
13043,1
13044,0
13045,0
13046,0
13047,0
13048,1
13049,0
13050,0
13051,0
13052,0
13053,0
13054,1
13055,0
13056,1
13057,0
13058,0
13059,0
13060,0
13061,1
13062,0
13063,0
13064,1
13065,0
13066,0
13067,0
13068,1
13069,0
13070,1
13071,0
13072,0
13073,0
13074,0
13075,1
13076,0
13077,0
13078,0
13079,0
13080,0
13081,0
13082,1
13083,1
13084,0
13085,0
13086,0
13087,0
13088,1
13089,1
13090,0
13091,0
13092,0
13093,1
13094,0
13095,0
13096,0
13097,0
13098,1
13099,0
13100,1
13101,0
13102,0
13103,1
13104,0
13105,0
13106,1
13107,1
13108,1
13109,0
13110,0
13111,0
13112,0
13113,1
13114,0
13115,1
13116,1
13117,0
13118,0
13119,0
13120,0
13121,1
13122,0
13123,0
13124,0
13125,1
13126,0
13127,1
13128,0
13129,1
13130,0
13131,1
13132,0
13133,0
13134,0
13135,1
13136,1
13137,0
13138,0
13139,0
13140,0
13141,1
13142,0
13143,1
13144,1
13145,1
13146,1
13147,0
13148,1
13149,0
13150,0
13151,1
13152,1
13153,0
13154,0
13155,0
13156,1
13157,1
13158,0
13159,1
13160,1
13161,0
13162,0
13163,0
13164,0
13165,0
13166,1
13167,0
13168,0
13169,1
13170,1
13171,0
13172,1
13173,0
13174,0
13175,1
13176,0
13177,0
13178,0
13179,0
13180,1
13181,0
13182,0
13183,0
13184,0
13185,0
13186,0
13187,1
13188,0
13189,0
13190,0
13191,0
13192,0
13193,0
13194,1
13195,0
13196,1
13197,0
13198,0
13199,0
13200,0
13201,1
13202,1
13203,1
13204,0
13205,0
13206,0
13207,1
13208,1
13209,1
13210,1
13211,0
13212,1
13213,1
13214,1
13215,0
13216,0
13217,1
13218,1
13219,1
13220,0
13221,1
13222,1
13223,1
13224,0
13225,0
13226,1
13227,1
13228,1
13229,0
13230,0
13231,0
13232,0
13233,0
13234,0
13235,0
13236,0
13237,0
13238,0
13239,1
13240,0
13241,0
13242,0
13243,0
13244,1
13245,0
13246,0
13247,0
13248,0
13249,0
13250,0
13251,1
13252,0
13253,0
13254,0
13255,0
13256,0
13257,0
13258,0
13259,0
13260,1
13261,0
13262,0
13263,1
13264,0
13265,0
13266,0
13267,1
13268,0
13269,0
13270,0
13271,0
13272,0
13273,0
13274,1
13275,1
13276,1
13277,1
13278,1
13279,1
13280,0
13281,0
13282,1
13283,1
13284,0
13285,0
13286,0
13287,0
13288,0
13289,1
13290,1
13291,1
13292,0
13293,0
13294,1
13295,0
13296,0
13297,1
13298,1
13299,0
13300,0
13301,1
13302,1
13303,0
13304,0
13305,0
13306,0
13307,1
13308,0
13309,1
13310,1
13311,0
13312,0
13313,1
13314,1
13315,0
13316,0
13317,0
13318,1
13319,0
13320,1
13321,0
13322,0
13323,0
13324,0
13325,0
13326,0
13327,1
13328,0
13329,0
13330,1
13331,0
13332,0
13333,0
13334,1
13335,1
13336,1
13337,0
13338,0
13339,0
13340,0
13341,1
13342,0
13343,0
13344,0
13345,0
13346,0
13347,0
13348,0
13349,0
13350,1
13351,0
13352,0
13353,0
13354,0
13355,1
13356,0
13357,0
13358,1
13359,0
13360,1
13361,1
13362,1
13363,0
13364,0
13365,1
13366,1
13367,0
13368,0
13369,1
13370,0
13371,0
13372,0
13373,1
13374,1
13375,0
13376,1
13377,1
13378,0
13379,0
13380,0
13381,0
13382,0
13383,1
13384,0
13385,0
13386,1
13387,0
13388,1
13389,0
13390,0
13391,1
13392,0
13393,1
13394,0
13395,0
13396,0
13397,0
13398,0
13399,1
13400,0
13401,0
13402,0
13403,0
13404,0
13405,0
13406,1
13407,0
13408,0
13409,1
13410,1
13411,0
13412,1
13413,1
13414,1
13415,0
13416,0
13417,1
13418,0
13419,0
13420,1
13421,1
13422,0
13423,0
13424,1
13425,0
13426,0
13427,0
13428,0
13429,0
13430,1
13431,0
13432,0
13433,0
13434,0
13435,1
13436,0
13437,0
13438,0
13439,0
13440,0
13441,0
13442,0
13443,0
13444,1
13445,0
13446,1
13447,0
13448,1
13449,0
13450,0
13451,0
13452,0
13453,0
13454,0
13455,0
13456,1
13457,0
13458,1
13459,0
13460,1
13461,0
13462,0
13463,1
13464,0
13465,0
13466,1
13467,0
13468,0
13469,1
13470,1
13471,1
13472,0
13473,1
13474,0
13475,0
13476,1
13477,0
13478,0
13479,1
13480,0
13481,0
13482,0
13483,0
13484,1
13485,0
13486,0
13487,0
13488,0
13489,1
13490,0
13491,0
13492,0
13493,1
13494,0
13495,1
13496,0
13497,1
13498,0
13499,0
13500,0
13501,0
13502,0
13503,0
13504,0
13505,0
13506,0
13507,0
13508,0
13509,0
13510,0
13511,0
13512,1
13513,0
13514,1
13515,0
13516,0
13517,0
13518,0
13519,0
13520,0
13521,1
13522,1
13523,1
13524,0
13525,0
13526,1
13527,0
13528,0
13529,0
13530,0
13531,0
13532,1
13533,1
13534,0
13535,0
13536,1
13537,0
13538,0
13539,0
13540,0
13541,0
13542,1
13543,1
13544,0
13545,0
13546,0
13547,0
13548,0
13549,0
13550,1
13551,1
13552,0
13553,0
13554,0
13555,1
13556,1
13557,1
13558,1
13559,0
13560,0
13561,0
13562,0
13563,1
13564,0
13565,0
13566,0
13567,0
13568,0
13569,0
13570,0
13571,1
13572,0
13573,1
13574,1
13575,0
13576,1
13577,1
13578,0
13579,0
13580,1
13581,1
13582,0
13583,0
13584,0
13585,0
13586,0
13587,0
13588,1
13589,0
13590,0
13591,1
13592,0
13593,0
13594,1
13595,0
13596,0
13597,1
13598,0
13599,0
13600,0
13601,0
13602,1
13603,0
13604,0
13605,1
13606,0
13607,0
13608,1
13609,1
13610,0
13611,0
13612,0
13613,0
13614,1
13615,0
13616,0
13617,0
13618,1
13619,0
13620,1
13621,1
13622,0
13623,1
13624,0
13625,1
13626,0
13627,0
13628,1
13629,0
13630,0
13631,0
13632,0
13633,0
13634,0
13635,1
13636,1
13637,1
13638,0
13639,0
13640,0
13641,1
13642,1
13643,1
13644,0
13645,1
13646,0
13647,0
13648,0
13649,1
13650,0
13651,1
13652,1
13653,0
13654,0
13655,0
13656,0
13657,1
13658,1
13659,1
13660,0
13661,0
13662,0
13663,0
13664,0
13665,0
13666,1
13667,0
13668,0
13669,1
13670,0
13671,1
13672,0
13673,0
13674,0
13675,0
13676,1
13677,1
13678,0
13679,0
13680,1
13681,1
13682,1
13683,0
13684,1
13685,0
13686,0
13687,0
13688,0
13689,0
13690,1
13691,1
13692,1
13693,1
13694,0
13695,1
13696,0
13697,0
13698,0
13699,0
13700,1
13701,0
13702,0
13703,0
13704,0
13705,0
13706,0
13707,0
13708,0
13709,1
13710,0
13711,1
13712,1
13713,0
13714,1
13715,0
13716,0
13717,1
13718,0
13719,0
13720,0
13721,0
13722,0
13723,0
13724,1
13725,1
13726,0
13727,0
13728,0
13729,0
13730,0
13731,0
13732,0
13733,1
13734,1
13735,0
13736,0
13737,0
13738,0
13739,0
13740,0
13741,0
13742,1
13743,0
13744,0
13745,1
13746,0
13747,1
13748,1
13749,0
13750,0
13751,0
13752,0
13753,0
13754,0
13755,0
13756,0
13757,0
13758,1
13759,1
13760,0
13761,1
13762,0
13763,0
13764,0
13765,0
13766,1
13767,0
13768,0
13769,1
13770,1
13771,0
13772,0
13773,0
13774,0
13775,0
13776,0
13777,0
13778,0
13779,0
13780,1
13781,1
13782,1
13783,0
13784,0
13785,0
13786,1
13787,1
13788,0
13789,0
13790,0
13791,0
13792,0
13793,0
13794,0
13795,0
13796,1
13797,0
13798,0
13799,0
13800,0
13801,1
13802,0
13803,0
13804,0
13805,1
13806,0
13807,0
13808,0
13809,0
13810,1
13811,0
13812,0
13813,1
13814,0
13815,1
13816,0
13817,1
13818,1
13819,0
13820,0
13821,0
13822,0
13823,0
13824,1
13825,0
13826,1
13827,0
13828,0
13829,0
13830,0
13831,0
13832,0
13833,0
13834,1
13835,1
13836,1
13837,0
13838,1
13839,0
13840,0
13841,0
13842,1
13843,0
13844,0
13845,1
13846,0
13847,0
13848,0
13849,1
13850,0
13851,1
13852,0
13853,0
13854,0
13855,0
13856,0
13857,0
13858,1
13859,1
13860,0
13861,0
13862,0
13863,0
13864,0
13865,0
13866,1
13867,1
13868,0
13869,0
13870,1
13871,0
13872,0
13873,0
13874,0
13875,1
13876,0
13877,0
13878,0
13879,0
13880,0
13881,1
13882,1
13883,0
13884,0
13885,0
13886,1
13887,0
13888,1
13889,0
13890,0
13891,0
13892,0
13893,0
13894,1
13895,0
13896,1
13897,0
13898,0
13899,0
13900,0
13901,1
13902,1
13903,0
13904,0
13905,1
13906,0
13907,1
13908,0
13909,0
13910,0
13911,0
13912,0
13913,0
13914,0
13915,1
13916,0
13917,1
13918,0
13919,0
13920,0
13921,0
13922,1
13923,0
13924,1
13925,0
13926,1
13927,0
13928,0
13929,0
13930,1
13931,0
13932,0
13933,1
13934,0
13935,0
13936,1
13937,0
13938,0
13939,0
13940,1
13941,1
13942,1
13943,0
13944,1
13945,0
13946,1
13947,0
13948,0
13949,1
13950,0
13951,1
13952,0
13953,1
13954,1
13955,1
13956,1
13957,1
13958,0
13959,0
13960,0
13961,0
13962,1
13963,0
13964,1
13965,0
13966,1
13967,0
13968,0
13969,0
13970,0
13971,0
13972,0
13973,1
13974,0
13975,0
13976,1
13977,1
13978,1
13979,1
13980,0
13981,1
13982,1
13983,0
13984,0
13985,1
13986,0
13987,0
13988,0
13989,0
13990,0
13991,1
13992,0
13993,0
13994,0
13995,0
13996,0
13997,0
13998,0
13999,0
14000,0
14001,0
14002,0
14003,0
14004,1
14005,1
14006,0
14007,0
14008,0
14009,0
14010,0
14011,0
14012,1
14013,0
14014,0
14015,0
14016,0
14017,0
14018,0
14019,0
14020,0
14021,1
14022,1
14023,0
14024,0
14025,1
14026,0
14027,0
14028,0
14029,0
14030,0
14031,1
14032,1
14033,1
14034,0
14035,0
14036,0
14037,0
14038,1
14039,0
14040,0
14041,0
14042,0
14043,0
14044,1
14045,0
14046,1
14047,0
14048,0
14049,0
14050,0
14051,1
14052,1
14053,0
14054,0
14055,0
14056,0
14057,0
14058,0
14059,0
14060,1
14061,0
14062,0
14063,0
14064,0
14065,0
14066,1
14067,0
14068,0
14069,0
14070,0
14071,0
14072,0
14073,0
14074,0
14075,1
14076,0
14077,0
14078,0
14079,1
14080,1
14081,0
14082,1
14083,0
14084,0
14085,0
14086,1
14087,0
14088,0
14089,1
14090,0
14091,0
14092,0
14093,1
14094,1
14095,0
14096,1
14097,0
14098,1
14099,0
14100,0
14101,0
14102,1
14103,0
14104,0
14105,1
14106,0
14107,0
14108,0
14109,1
14110,0
14111,0
14112,1
14113,0
14114,0
14115,0
14116,0
14117,0
14118,0
14119,0
14120,0
14121,0
14122,0
14123,0
14124,1
14125,0
14126,0
14127,0
14128,0
14129,0
14130,0
14131,0
14132,0
14133,1
14134,0
14135,0
14136,0
14137,1
14138,1
14139,0
14140,1
14141,1
14142,0
14143,0
14144,0
14145,1
14146,1
14147,0
14148,0
14149,1
14150,0
14151,0
14152,1
14153,0
14154,0
14155,0
14156,1
14157,1
14158,0
14159,0
14160,0
14161,0
14162,0
14163,1
14164,1
14165,0
14166,0
14167,0
14168,1
14169,1
14170,0
14171,1
14172,0
14173,0
14174,0
14175,0
14176,0
14177,1
14178,0
14179,1
14180,0
14181,0
14182,0
14183,0
14184,0
14185,1
14186,0
14187,0
14188,0
