,sent
6493,"Here, we review recent advances in the design and characterization of various nonhuman adenoviral vectors, and discuss their potential applications for human and animal vaccination."
6494,"Porcine rotavirus (PoRV) and porcine epidemic diarrhea virus (PEDV) usually co-infect pigs in modern large-scale piggery, which both can cause severe diarrhea in newborn piglets and lead to significant economic losses to the pig industry."
6495,"The VP7 protein is the main coat protein of PoRV, and the S protein is the main structural protein of PEDV, which are capable of inducing neutralizing antibodies in vivo."
6496,"In this study, a DNA vaccine pPI-2.EGFP.VP7.S co-expressing VP7 protein of PoRV and S protein of PEDV was constructed."
6497,Six 8-week-old mice were immunized with the recombinant plasmid pPI-2.EGFP.VP7.S.
6498,"The high humoral immune responses (virus specific antibody) and cellular immune responses (IFN-γ, IL-4, and spleen lymphocyte proliferation) were evaluated."
6499,The immune effect through intramuscular injection increased with plasmid dose when compared with subcutaneous injection.
6500,The immune-enhancing effect of IFN-α adjuvant was excellent compared with pig spleen transfer factor and IL-12 adjuvant.
6501,"These results demonstrated that pPI-2.EGFP.VP7.S possess the immunological functions of the VP7 proteins of PoRV and S proteins of PEDV, indicating that pPI-2.EGFP.VP7.S is a candidate vaccine for porcine rotaviral infection (PoR) and porcine epidemic diarrhea (PED)."
6502,The outcome of Mycobacterium tuberculosis infection and the immunological response to the bacillus Calmette-Guerin (BCG) vaccine are highly variable in humans.
6503,"Deciphering the relative importance of host genetics, environment, and vaccine preparation for the efficacy of BCG has proven difficult in natural populations."
6504,"We developed a model system that captures the breadth of immunological responses observed in outbred individual mice, which can be used to understand the contribution of host genetics to vaccine efficacy."
6505,"This system employs a panel of highly diverse inbred mouse strains, consisting of the founders and recombinant progeny of the “Collaborative Cross” project."
6506,"Unlike natural populations, the structure of this panel allows the serial evaluation of genetically identical individuals and the quantification of genotype-specific effects of interventions such as vaccination."
6507,"When analyzed in the aggregate, our panel resembled natural populations in several important respects: the animals displayed a broad range of susceptibility to M. tuberculosis, differed in their immunological responses to infection, and were not durably protected by BCG vaccination."
6508,"However, when analyzed at the genotype level, we found that these phenotypic differences were heritable."
6509,"M. tuberculosis susceptibility varied between lines, from extreme sensitivity to progressive M. tuberculosis clearance."
6510,"Similarly, only a minority of the genotypes was protected by vaccination."
6511,"The efficacy of BCG was genetically separable from susceptibility to M. tuberculosis, and the lack of efficacy in the aggregate analysis was driven by nonresponsive lines that mounted a qualitatively distinct response to infection."
6512,These observations support an important role for host genetic diversity in determining BCG efficacy and provide a new resource to rationally develop more broadly efficacious vaccines.
6513,"In veterinary animal species, vaccines are the primary tool for disease prevention, a key tool for treatment of infection, and essential for helping maintain animal welfare and productivity."
6514,Traditional vaccine development by trial-and-error has achieved many successes.
6515,"However, effective vaccines that provide solid cross-protective immunity with excellent safety are still needed for many diseases."
6516,The path to development of vaccines against difficult pathogens requires recognition of uniquely evolved immunological interactions of individual animal hosts and their specific pathogens.
6517,"Here, general principles that currently guide veterinary immunology and vaccinology research are reviewed, with an emphasis on examples from swine."
6518,Advances in genomics and proteomics now provide the community with powerful tools for elucidation of regulatory and effector mechanisms of protective immunity that provide new opportunities for successful translation of immunological discoveries into safe and effective vaccines.
6519,Infection with Mycobacterium tuberculosis remains a major cause of morbidity and mortality all over the world.
6520,"Since the effectiveness of the only available tuberculosis vaccine, Mycobacterium bovis bacillus Calmette-Guérin (BCG), is suboptimal, there is a strong demand to develop new tuberculosis vaccines."
6521,"As tuberculosis is an airborne disease, the intranasal route of vaccination might be preferable."
6522,"Live influenza virus vaccines might be considered as potential vectors for mucosal immunization against various viral or bacterial pathogens, including M. tuberculosis."
6523,We generated several subtypes of attenuated recombinant influenza A viruses expressing the 6-kDa early secretory antigenic target protein (ESAT-6) of M. tuberculosis from the NS1 reading frame.
6524,We were able to demonstrate the potency of influenza virus NS vectors to induce an M. tuberculosis-specific Th1 immune response in mice.
6525,"Moreover, intranasal immunization of mice and guinea pigs with such vectors induced protection against mycobacterial challenge, similar to that induced by BCG vaccination."
6526, Modified Vaccinia Virus Ankara (MVA) is a highly attenuated and replication-deficient virus serving as vaccine against infectious diseases.
6527,"Here, we assessed the in vivo distribution of a recombinant MVA candidate vaccine against the Middle Eastern Respiratory Syndrome (MVA-MERS-S) in mice."
6528,"Intramuscularly inoculated mice were necropsied at different time points and examined by histology, immunohistochemistry and real-time PCR."
6529,We detected inflammation and myonecrosis at the parenteral site and hyperplasia of the draining lymph nodes.
6530,MVA-MERS-S did not result in detectable lesions in tissues peripheral to the parenteral site and draining lymph nodes.
6531,"Real-time PCR analysis of >240 tissue samples detected MVA-DNA predominantly at the injection site and in the draining lymph nodes, and suggested continuous clearance of the candidate vaccine during the observation period."
6532,Levels of parenteral site inflammation and hyperplasia of draining lymph nodes were considered in line with immunological responses to vaccine inoculation.
6533, The persistent public health threat of infection with the Middle East respiratory syndrome coronavirus (MERS-CoV) highlights the need for an effective MERS-CoV vaccine.
6534,Previous studies have focused mainly on the receptor-binding domain (RBD) on the spike protein of MERS-CoV.
6535,"Herein, we investigated the immunogenicity and protective potential of the recombinant N-terminal domain (rNTD) of spike proteins as a vaccine candidate."
6536,BALB/c mice vaccinated with 5 or 10μg of rNTD protein demonstrated a significant humoral immune response (serum IgG and neutralizing activity).
6537,"Additionally, according to the enzyme-linked immunospot, intracellular cytokine staining, and cytometric bead array assays, significant and functional T-cell immunity was induced by 10μg of the rNTD vaccination with aluminum and CpG adjuvant."
6538,"Furthermore, rNTD-immunized mice showed reduced lung abnormalities in a MERS-CoV-challenge mouse model transfected with an adenoviral vector expressing human DPP4, showing protection consistent with that found with rRBD vaccination."
6539,"These data show that rNTD induced potent cellular immunity and antigen-specific neutralizing antibodies in mice and that it demonstrated protective capacity against a viral challenge, indicating that rNTD is a vaccine candidate against MERS-CoV infection."
6540,Recombinant vaccine strain-derived measles virus (MV) is clinically tested both as vaccine platform to protect against other pathogens and as oncolytic virus for tumor treatment.
6541,"To investigate the potential synergism in anti-tumoral efficacy of oncolytic and vaccine properties, we chose Ovalbumin and an ideal tumor antigen, claudin-6, for pre-clinical proof of concept."
6542,"To enhance immunogenicity, both antigens were presented by retroviral virus-like particle produced in situ during MV-infection."
6543,"All recombinant MV revealed normal growths, genetic stability, and proper expression and presentation of both antigens."
6544,Potent antigen-specific humoral and cellular immunity were found in immunized MV-susceptible IFNAR(−/−)-CD46Ge mice.
6545,These immune responses significantly inhibited metastasis formation or increased therapeutic efficacy compared to control MV in respective novel in vivo tumor models using syngeneic B16-hCD46/mCLDN6 murine melanoma cells.
6546,These data indicate the potential of MV to trigger selected tumor antigen-specific immune responses on top of direct tumor lysis for enhanced efficacy.
6547,Hepatitis C virus (HCV) infects ∼2% of the world's population.
6548,"It is estimated that there are more than 500,000 new infections annually in Egypt, the country with the highest HCV prevalence."
6549,An effective vaccine would help control this expanding global health burden.
6550,"HCV is highly variable, and an effective vaccine should target conserved T- and B-cell epitopes of the virus."
6551,Conserved B-cell epitopes overlapping the CD81 receptor-binding site (CD81bs) on the E2 viral envelope glycoprotein have been reported previously and provide promising vaccine targets.
6552,"In this study, we isolated 73 human mAbs recognizing five distinct antigenic regions on the virus envelope glycoprotein complex E1E2 from an HCV-immune phage-display antibody library by using an exhaustive-panning strategy."
6553,Many of these mAbs were broadly neutralizing.
6554,"In particular, the mAb AR4A, recognizing a discontinuous epitope outside the CD81bs on the E1E2 complex, has an exceptionally broad neutralizing activity toward diverse HCV genotypes and protects against heterologous HCV challenge in a small animal model."
6555,The mAb panel will be useful for the design and development of vaccine candidates to elicit broadly neutralizing antibodies to HCV.
6556, Over 12 years have elapsed since severe acute respiratory syndrome (SARS) triggered the first global alert for coronavirus infections.
6557,Virus transmission in humans was quickly halted by public health measures and human infections of SARS coronavirus (SARS-CoV) have not been observed since.
6558,"However, other coronaviruses still pose a continuous threat to human health, as exemplified by the recent emergence of Middle East respiratory syndrome (MERS) in humans."
6559,"The work on SARS-CoV widens our knowledge on the epidemiology, pathophysiology and immunology of coronaviruses and may shed light on MERS coronavirus (MERS-CoV)."
6560,It has been confirmed that T-cell immunity plays an important role in recovery from SARS-CoV infection.
6561,"Herein, we summarize T-cell immunological studies of SARS-CoV and discuss the potential cross-reactivity of the SARS-CoV-specific immunity against MERS-CoV, which may provide useful recommendations for the development of broad-spectrum vaccines against coronavirus infections."
6562,Use of Highly Pathogenic Avian Influenza A(H5N1) Gain-Of-Function Studies for Molecular-Based Surveillance and Pandemic Preparedness
6563,"The 20th International Conference on Emerging Infectious Diseases in the Pacific Rim to3ok place in Shenzhen, China on January 8–9, 2018 followed by meetings of the acquired immunodeficiency syndrome (AIDS)/immunology, acute respiratory infections, cancer, hepatitis, and viral diseases panels on January 10–11."
6564,The conference was organized as part of the United States-Japan Cooperative Medical Sciences Program (USJCMSP) by the Japan Agency for Medical Research and Development (AMED) and the U.S. National Institutes of Health (NIH) and was locally hosted by the Shenzhen Third People’s Hospital and the Chinese Academy of Sciences (CAS) Institute of Microbiology.
6565,The conference provides the basis for networking and fostering of collaboration opportunities between researchers in Southeast Asia and the United States based on the scientific and interactive platform of the USJCMSP and takes place in the region on an annual basis.
6566,This report summarizes the discussions and conclusions from the conference.
6567,"Previously, recombinant vesicular stomatitis virus (rVSV) pseudotypes expressing Ebolavirus glycoproteins (GPs) in place of the VSV G protein demonstrated protection of nonhuman primates from lethal homologous Ebolavirus challenge."
6568,Those pseudotype vectors contained no additional attenuating mutations in the rVSV genome.
6569,Here we describe rVSV vectors containing a full complement of VSV genes and expressing the Ebola virus (EBOV) GP from an additional transcription unit.
6570,These rVSV vectors contain the same combination of attenuating mutations used previously in the clinical development pathway of an rVSV/human immunodeficiency virus type 1 vaccine.
6571,"One of these rVSV vectors (N4CT1-EBOVGP1), which expresses membrane-anchored EBOV GP from the first position in the genome (GP1), elicited a balanced cellular and humoral GP-specific immune response in mice."
6572,"Guinea pigs immunized with a single dose of this vector were protected from any signs of disease following lethal EBOV challenge, while control animals died in 7–9 days."
6573,"Subsequently, N4CT1-EBOVGP1 demonstrated complete, single-dose protection of 2 macaques following lethal EBOV challenge."
6574,A single sham-vaccinated macaque died from disease due to EBOV infection.
6575,These results demonstrate that highly attenuated rVSV vectors expressing EBOV GP may provide safer alternatives to current EBOV vaccines.
6576," The recombinant nucleocapsid (rN) protein of the coronavirus (CoV) responsible for severe acute respiratory syndrome (SARS) was cloned and expressed in Escherichia coli, extracted from cell lysates containing 6M urea, then purified by Ni2+-affinity chromatography."
6577,"In animal immunogenicity studies, we found that most anti-rN protein antibodies were IgG2a in BALB/c mice vaccinated with rN emulsified in Montanide ISA-51 containing the synthetic oligodeoxynucleotide, CpG."
6578,"In contrast, anti-rN protein antibodies of mice immunized with rN protein in PBS were found to mainly be IgG1."
6579,These results indicated that ISA-51/CpG-formulated rN protein was dramatically biased toward a Th1 immune response.
6580,"To identify the B-cell immunodominant epitopes of the rN protein in the mouse and monkey, the reactivities of antisera raised against purified rN proteins formulated in ISA-51/CpG were tested with a panel of overlapping synthetic peptides covering the entire N protein sequence."
6581,"Three immunodominant linear B-cell epitope regions were mapped to residues 166–180, 356–375, and 396–410 of the rN protein."
6582,"When the reactivities of these peptides were screened with human sera from five SARS patients, peptides corresponding to residues 156–175 reacted strongly with sera from two of the SARS patients."
6583,"These results indicated that the region around residues 156–175 of the N protein is immunogenic in the mouse, monkey, and human."
6584,"We found that peptides corresponding to residues 1–30, 86–100, 306–320, and 351–365 contained murine immunodominant T-cell epitopes."
6585,"To identify functional CTL epitopes of the N protein, BALB/c mice were immunized with peptides containing the H-2Kd CTL motif emulsified in adjuvant ISA-51/CpG."
6586,"Using an IFN-γ secretion cell assay and analysis by flow cytometry, peptides containing residues 81–95 were found to be capable of stimulating both CD4+ and CD8+ cell proliferation in vitro."
6587,We also only observed that peptides corresponding to residues 336–350 were capable of stimulating IFN-γ production in T-cell cultures derived from peripheral blood mononuclear cells (PBMCs) of macaques immunized with the rN protein emulsified in ISA/CpG adjuvant.
6588,"Our current results together with those of others suggest that some immunodominant B-cell and T-cell epitopes are conserved in the mouse, monkey, and human."
6589,This information is very important for the development SARS diagnostic kits and a vaccine.
6590," Anthrax Euronet, a Coordination Action of the EU 6th Framework Programme, was designed to strengthen networking activities between anthrax research groups in Europe and to harmonise protocols for testing anthrax vaccines and therapeutics."
6591,"Inevitably, the project also addressed aspects of the current political issues of biosecurity and dual-use research, i.e."
6592,"research into agents of important diseases of man, livestock or agriculture that could be used as agents of bioterrorism."
6593,"This review provides a comprehensive overview of the biology of Bacillus anthracis, of the pathogenesis, epidemiology and diagnosis of anthrax, as well as vaccine and therapeutic intervention strategies."
6594,The proposed requirement for a code of conduct for working with dual-use agents such as the anthrax bacillus is also discussed.
6595,Middle East Respiratory Syndrome Coronavirus (MERS-CoV) became a global human health threat since its first documentation in humans in 2012.
6596,"An efficient vaccine for the prophylaxis of humans in hotspots of the infection (e.g., Saudi Arabia) is necessary but no commercial vaccines are yet approved."
6597,"In this study, a chimeric DNA construct was designed to encode an influenza A/H1N1 NA protein which is flanking immunogenic amino acids (aa) 736–761 of MERS-CoV spike protein."
6598,"Using the generated chimeric construct, a novel recombinant vaccine strain against pandemic influenza A virus (H1N1pdm09) and MERS-CoV was generated (chimeric bivalent 5 + 3)."
6599,"The chimeric bivalent 5 + 3 vaccine strain comprises a recombinant PR8-based vaccine, expressing the PB1, HA, and chimeric NA of pandemic 2009 H1N1."
6600,"Interestingly, an increase in replication efficiency of the generated vaccine strain was observed when compared to the PR8-based 5 + 3 H1N1pdm09 vaccine strain that lacks the MERS-CoV spike peptide insert."
6601,"In BALB/c mice, the inactivated chimeric bivalent vaccine induced potent and specific neutralizing antibodies against MERS-CoV and H1N1pdm09."
6602,This novel approach succeeded in developing a recombinant influenza virus with potential use as a bivalent vaccine against H1N1pdm09 and MERS-CoV.
6603,This approach provides a basis for the future development of chimeric influenza-based vaccines against MERS-CoV and other viruses.
6604, DNA vaccination has tremendous potential for treating or preventing numerous diseases for which traditional vaccines are ineffective but the technique can be limited by low immunogenicity.
6605,"Current synthetic DNA delivery systems are versatile and safe, but substantially less efficient than viruses."
6606,"Here, a novel multicomponent supramolecular system involving the preparation of mannose-bearing chitosan oligomers microspheres with entrapping complexes of DNA vaccine and polyethylenimine was developed to mimic many of the beneficial properties of the viruses."
6607,"After delivery by intramuscular immunization in BALB/c mice, the microspheres induced an enhanced serum antibody responses two orders of magnitude greater than naked DNA vaccine."
6608,"Additionally, in contrast to naked DNA, the microspheres induced potent cytotoxic T lymphocyte responses at a low dose."
6609,"Consequently, formulation of DNA vaccines into multicomponent vectors is a powerful means of increasing vaccine potency."
6610,Enterovirus 71 (EV71) is an important human pathogen which may cause severe neurological complications and death in children.
6611,The virus caused several outbreaks in the Asia-Pacific region during the past two decades and has been considered a significant public health problem in the post-poliovirus eradication era.
6612,"Unlike poliovirus, there is no effective vaccine or approved antivirals against EV71."
6613,To explore anti-EV71 agents therefore is of vital importance.
6614,Several strategies have been employed to develop antivirals based on the molecular characteristics of the virus.
6615,"Among these, some small molecules that were developed against human rhinoviruses and poliovirus are under evaluation."
6616,"In this review, we discuss the recent development of such small molecules against EV71, known drug resistance and possible solutions to it, and animal models for evaluating the efficacy of these antivirals."
6617,"Although further investigation is required for clinical applications of the existing candidates, the molecular mechanisms revealed for the inhibition of EV71 replication can be used for designing new molecules against this virus in the future."
6618,"For developing efficient vaccines, it is essential to identify which amino acid changes are most important to the survival of the virus."
6619,We investigate the amino acid substitution features in the Avian Infectious Bronchitis Virus (AIBV) antigenic domain of a vaccine serotype (DE072) and a virulent viral strain (GA98) to better understand adaptive evolution of AIBV.
6620,"In addition, the SARS Coronavirus (SARS-CoV) was also analyzed in the same way."
6621,It is interesting to find that extreme comparability exists between AIBV and SARS in amino acid substitution pattern.
6622,It suggests that amino acid changes that result in overall shift of residue charge and polarity should be paid special attention to during the development of vaccines.
6623,"Studies of lactic acid bacteria (LAB) as delivery vehicles have focused mainly on the development of mucosal vaccines, with much effort being devoted to the generation of genetic tools for antigen expression in different bacterial locations."
6624,"Subsequently, interleukins have been co-expressed with antigens in LAB to enhance the immune response that is raised against the antigen."
6625,"LAB have also been used as a delivery system for a range of molecules that have different applications, including anti-infectives, therapies for allergic diseases and therapies for gastrointestinal diseases."
6626,"Now that the first human trial with a Lactococcus strain that expresses recombinant interleukin-10 has been completed, we discuss what we have learnt, what we do not yet understand and what the future holds for therapy and prophylaxis with LAB."
6627,"Middle East respiratory syndrome coronavirus (MERS-CoV), a novel infectious agent causing severe respiratory disease and death in humans, was first described in 2012."
6628,Antibodies directed against the MERS-CoV spike (S) protein are thought to play a major role in controlling MERS-CoV infection and in mediating vaccine-induced protective immunity.
6629,"In contrast, relatively little is known about the role of T cell responses and the antigenic targets of MERS-CoV that are recognized by CD8+ T cells."
6630,"In this study, the highly conserved MERS-CoV nucleocapsid (N) protein served as a target immunogen to elicit MERS-CoV-specific cellular immune responses."
6631,"Modified Vaccinia virus Ankara (MVA), a safety-tested strain of vaccinia virus for preclinical and clinical vaccine research, was used for generating MVA-MERS-N expressing recombinant N protein."
6632,Overlapping peptides spanning the whole MERS-CoV N polypeptide were used to identify major histocompatibility complex class I/II-restricted T cell responses in BALB/c mice immunized with MVA-MERS-N. We have identified a H2-d restricted decamer peptide epitope in the MERS-N protein with CD8+ T cell antigenicity.
6633,"The identification of this epitope, and the availability of the MVA-MERS-N candidate vaccine, will help to evaluate MERS-N-specific immune responses and the potential immune correlates of vaccine-mediated protection in the appropriate murine models of MERS-CoV infection."
6634,The design of optimized nanoparticles offers a promising strategy to enable DNA vaccines to cross various physiological barriers for eliciting a specific and protective mucosal immunity via intranasal administration.
6635,"Here, we reported a new designed nanoparticle system through incorporating anionic liposomes (AL) into chitosan/DNA (CS/DNA) complexes."
6636,"With enhanced cellular uptake, the constructed AL/CS/DNA nanoparticles can deliver the anti-caries DNA vaccine pGJA-P/VAX into nasal mucosa."
6637,TEM results showed the AL/CS/DNA had a spherical structure.
6638,High DNA loading ability and effective DNA protection against nuclease were proved by gel electrophoresis.
6639,"The surface charge of the AL/CS/DNA depended strongly on pH environment, enabling the intracellular release of loaded DNA via a pH-mediated manner."
6640,"In comparison to the traditional CS/DNA system, our new design rendered a higher transfection efficiency and longer residence time of the AL/CS/DNA at nasal mucosal surface."
6641,"These outstanding features enable the AL/CS/DNA to induce a significantly (p<0.01) higher level of secretory IgA (SIgA) than the CS/DNA in animal study, and a longer-term mucosal immunity."
6642,"On the other hand, the AL/CS/DNA exhibited minimal cytotoxicity."
6643,These results suggest that the developed nanoparticles offer a potential platform for DNA vaccine packaging and delivery for more efficient elicitation of mucosal immunity.
6644,"To control the latent social risk of disease, the government usually spreads accurate information and attempts to improve the public’s attitude toward adopting prevention."
6645,"However, these methods with the Knowledge, Attitudes, and Practices (KAP) model do not always work."
6646,"Therefore, we used the theory of planned behavior (TPB) to understand dog owners’ behavior and distinguished the knowledge effect as objective knowledge (OK) and subjective knowledge (SK)."
6647,A total of 310 dog owners completed a questionnaire based on our model.
6648,We employed structural equation modeling to verify the structural relationships and found three main results.
6649,"First, our model was fit, and each path was significant."
6650,"People with better attitudes, stronger subjective norms, and more perceptive behavioral control have stronger behavioral intention."
6651,"Second, perceived behavioral control, not attitude, was the best predictive index in this model."
6652,"Finally, on perceived behavioral control, subjective knowledge showed more influence than objective knowledge."
6653,We successfully extended TPB to explain the behavioral intention of dog owners and presented more workable recommendations.
6654,"To reduce the latent social risk of disease, the government should not only address dog owners’ attitudes, but also their subjective norms and perceptive behavioral control."
6655,"Indeed, perceptive behavioral control and SK showed the most influence in this model."
6656,It is implied that the self-efficacy of dog owners is the most important factor in such a behavior.
6657,"Therefore, the government should focus on enhancing dog owners’ self-efficacy first while devoted to prevention activities."
6658,"By their very nature, great advances in immunology are usually underpinned by experiments carried out in animal models and inbred lines of mice."
6659,"Also, their corresponding knock-out or knock-in derivatives have been the most commonly used animal systems in immunological studies."
6660,"With much credit to their usefulness, laboratory mice will never provide all the answers to fully understand immunological processes."
6661,Large animal models offer unique biological and experimental advantages that have been and continue to be of great value to the understanding of biological and immunological processes.
6662,"From the identification of B cells to the realization that γδ T cells can function as professional antigen presenting cells, farm animals have contributed significantly to a better understanding of immunity."
6663,"Human respiratory syncytial virus (hRSV) and human metapneumovirus (hMPV), two members of the Pneumoviridae family, account for the majority of severe lower respiratory tract infections worldwide in very young children."
6664,They are also a frequent cause of morbidity and mortality in the elderly and immunocompromised adults.
6665,"High levels of neutralizing antibodies, mostly directed against the viral fusion (F) glycoprotein, correlate with protection against either hRSV or hMPV."
6666,"However, no cross‐neutralization is observed in polyclonal antibody responses raised after virus infection or immunization with purified F proteins."
6667,"Based on crystal structures of hRSV F and hMPV F, we designed chimeric F proteins in which certain residues of well‐characterized antigenic sites were swapped between the two antigens."
6668,The antigenic changes were monitored by ELISA with virus‐specific monoclonal antibodies.
6669,"Inoculation of mice with these chimeras induced polyclonal cross‐neutralizing antibody responses, and mice were protected against challenge with the virus used for grafting of the heterologous antigenic site."
6670,These results provide a proof of principle for chimeric fusion proteins as single immunogens that can induce cross‐neutralizing antibody and protective responses against more than one human pneumovirus.
6671," The causative agent of severe acute respiratory syndrome (SARS), which affected over 8000 individuals worldwide and was responsible for over 700 deaths in the 2002–2003 outbreak, is a coronavirus that was unknown before the outbreak."
6672,"Although many different treatments were used during the outbreak, none were implemented in a controlled fashion."
6673,"Thus, the optimal treatment for SARS is unknown."
6674,"Since the outbreak, much work has been done testing new agents against SARS using in-vitro methods and animal models."
6675,"In addition, global research efforts have focused on the development of vaccines against SARS."
6676,"Efforts should be made to evaluate the most promising treatments and vaccines in controlled clinical trials, should another SARS outbreak occur."
6677,Lassa virus infection elicits distinctive changes in host gene expression and metabolism.
6678,We focus on changes in host gene expression that may be biomarkers that discriminate individual pathogens or may help to provide a prognosis for disease.
6679,"In addition to assessing mRNA changes, functional studies are also needed to discriminate causes of disease from mechanisms of host resistance."
6680,Host responses that drive pathogenesis are likely to be targets for prevention or therapy.
6681,"Host responses to Lassa or its related arenaviruses have been monitored in cell culture, in animal models of hemorrhagic fever, in Lassa-infected nonhuman primates and, to a limited extent, in infected human beings."
6682,"Here, we describe results from those studies and discuss potential targets for reducing virus replication and mitigating disease."
6683, Murine antisera with neutralising activity for the coronavirus causative of Middle East respiratory syndrome (MERS) were induced by immunisation of Balb/c mice with the receptor binding domain (RBD) of the viral Spike protein.
6684,The murine antisera induced were fully-neutralising in vitro for two separate clinical strains of the MERS coronavirus (MERS-CoV).
6685,"To test the neutralising capacity of these antisera in vivo, susceptibility to MERS-CoV was induced in naive recipient Balb/c mice by the administration of an adenovirus vector expressing the human DPP4 receptor (Ad5-hDPP4) for MERS-CoV, prior to the passive transfer of the RBD-specific murine antisera to the transduced mice."
6686,"Subsequent challenge of the recipient transduced mice by the intra-nasal route with a clinical isolate of the MERS-CoV resulted in a significantly reduced viral load in their lungs, compared with transduced mice receiving a negative control antibody."
6687,"The murine antisera used were derived from mice which had been primed sub-cutaneously with a recombinant fusion of RBD with a human IgG Fc tag (RBD-Fc), adsorbed to calcium phosphate microcrystals and then boosted by the oral route with the same fusion protein in reverse micelles."
6688,"The data gained indicate that this dual-route vaccination with novel formulations of the RBD-Fc, induced systemic and mucosal anti-viral immunity with demonstrated in vitro and in vivo neutralisation capacity for clinical strains of MERS-CoV."
6689, Bovine viral diarrhea viruses (BVDV) have significant impact on beef and dairy production worldwide.
6690,"The infections are widespread in the cattle populations, and in many production systems, vaccinations are utilized."
6691,"BVDV strains have the hallmark of adversely affecting the immune system's many components, both the innate and acquired systems."
6692,"While BVDV do cause primary infections and disease, their role in the pathogenesis of other agents underscores the complexity of viral–bacterial synergy."
6693,A greater understanding of the role of the persistently infected (PI) animal resulting from susceptible females infected at a critical stage of pregnancy has permitted acknowledgment of a major source of infection to susceptible animals.
6694,"Not only do we understand the role of the PI in transmitting infections and complicating other infections, but we now focus attempts to better diagnose and remove the PI animal."
6695,"Vaccinations now address the need to have an immune population, especially the breeding females in the herd."
6696,"Biosecurity, detection and removal of the PI, and effective vaccinations are tools for potential successful BVDV control."
6697, Human metapneumovirus (hMPV) infection causes respiratory tract disease similar to that observed during human respiratory syncytial virus infection (hRSV).
6698,hMPV infections have been reported across the entire age spectrum although the most severe disease occurs in young children.
6699,"No vaccines, chemotherapeutics or antibodies are presently available for preventing or treating hMPV infections."
6700,"In this study, a bovine/human chimeric parainfluenza virus type 3 (b/h PIV3) expressing the human parainfluenza type 3 (hPIV3) fusion (F) and hemagglutinin-neuraminidase (HN) proteins was engineered to express hMPV fusion (F) protein from the second genome position (b/h PIV3/hMPV F2) with the goal of generating a novel hMPV vaccine."
6701,"b/h PIV3/hMPV F2 was previously shown to protect hamsters from challenge with wt hMPV (Tang RS, Schickli JH, Macphail M, Fernandes F, Bicha L, Spaete J, et al."
6702,Effects of human metapneumovirus and respiratory syncytial virus antigen insertion in two 3’ proximal genome positions of bovine/human parainfluenza virus type 3 on virus replication and immunogenicity.
6703,J Virol 2003;77:10819–28) and is here further evaluated for efficacy and immunogenicity in African green monkeys (AGMs).
6704,AGMs immunized intranasally and intratracheally with b/h PIV3/hMPV F2 generated hMPV- and hPIV3-specific humoral and cellular immune responses and were protected from wt hMPV infection.
6705,"In a separate study, the host-range restriction of b/h PIV3/hMPV F2 replication relative to wt hPIV3 was performed in rhesus monkeys to demonstrate attenuation."
6706,"These studies showed that b/h PIV3/hMPV F2 was immunogenic, protective and attenuated in non-human primates and warrants further evaluation in humans as a vaccine candidate for prevention of hMPV-associated respiratory tract diseases."
6707, We evaluated the safety and immunogenicity of a chimeric alphavirus vaccine candidate in mice with selective immunodeficiencies.
6708,"This vaccine candidate was highly attenuated in mice with deficiencies in the B and T cell compartments, as well as in mice with deficient gamma-interferon responsiveness."
6709,"However, the level of protection varied among the strains tested."
6710,Wild type mice were protected against lethal VEEV challenge.
6711,"In contrast, alpha/beta (αβ) TCR-deficient mice developed lethal encephalitis following VEEV challenge, while mice deficient in gamma/delta (γδ) T cells were protected."
6712,"Surprisingly, the vaccine potency was diminished by 50% in animals lacking interferon-gamma receptor alpha chain (R1)-chain and a minority of vaccinated immunoglobulin heavy chain-deficient (μMT) mice survived challenge, which suggests that neutralizing antibody may not be absolutely required for protection."
6713,Prolonged replication of encephalitic VEEV in the brain of pre-immunized mice is not lethal and adoptive transfer experiments indicate that CD3+ T cells are required for protection.
6714,The recently identified Middle East Respiratory Syndrome Coronavirus (MERS-CoV) causes severe and fatal acute respiratory illness in humans.
6715,"However, no approved prophylactic and therapeutic interventions are currently available."
6716,"The MERS-CoV envelope spike protein serves as a crucial target for neutralizing antibodies and vaccine development, as it plays a critical role in mediating viral entry through interactions with the cellular receptor, dipeptidyl peptidase 4 (DPP4)."
6717,"Here, we constructed a recombinant rare serotype of the chimpanzee adenovirus 68 (AdC68) that expresses full-length MERS-CoV S protein (AdC68-S)."
6718,Single intranasal immunization with AdC68-S induced robust and sustained neutralizing antibody and T cell responses in BALB/c mice.
6719,"In a human DPP4 knock-in (hDPP4-KI) mouse model, it completely protected against lethal challenge with a mouse-adapted MERS-CoV (MERS-CoV-MA)."
6720,Passive transfer of immune sera to naïve hDPP4-KI mice also provided survival advantages from lethal MERS-CoV-MA challenge.
6721,Analysis of sera absorption and isolated monoclonal antibodies from immunized mice demonstrated that the potent and broad neutralizing activity was largely attributed to antibodies targeting the receptor binding domain (RBD) of the S protein.
6722,These results show that AdC68-S can induce protective immune responses in mice and represent a promising candidate for further development against MERS-CoV infection in both dromedaries and humans.
6723," Vaccine-induced antibodies can prevent or, in the case of feline infectious peritonitis virus, aggravate infections by coronaviruses."
