,sent
583,Middle-East Respiratory Syndrome coronavirus (MERS-CoV) was identified to cause severe respiratory infection in humans since 2012.
584, Background The novel coronavirus SARS-CoV-2 is a newly emerging virus.
585,"Recently, we developed a nasal spray formulation containing both xylometazoline HCl (0.05%) and iota-carrageenan (0.12%) that provides decongestion and antiviral protection of the nasal mucosa at the same time."
586,The approach is effective in reducing respiratory cell viral replication for H1N1 IAV.
587,"Since late 2019 the world is facing the rapid spreading of a novel viral disease (SARS-CoV-2) provoked by the coronavirus 2 infection (COVID-19), declared pandemic last 12 March 2020."
588,"After Koch’s postulates had been fulfilled, WHO officially declared on 16 April 2003 that this virus never before seen in humans is the cause of SARS."
589,"Hepatitis C virus (HCV) is a major cause of chronic liver disease including steatosis, cirrhosis and hepatocellular carcinoma."
590,The data generated in this animal model show that administration of a human monoclonal antibody might offer a feasible and effective prophylaxis for the control of human SARS coronavirus infection.
591,Porcine epidemic diarrhea virus (PEDV) is a highly pathogenic alphacoronavirus.
592,"Due to the high fatality rate observed in MERS-CoV infected patients (36%), much effort has been put into understanding the origin and pathophysiology of this novel coronavirus to prevent it from becoming endemic in humans."
593, Avian infectious bronchitis virus (IBV) is a coronavirus which infects chickens (Gallus gallus) of all ages and causes significant economic losses to the poultry industry worldwide.
594,The 2019 Novel Coronavirus: A Crown Jewel of Pandemics?
595,"This review will: describe the emergence and identification of novel human coronaviruses over the last 10 years; review their key biological features, including tropism and receptor use; and summarize approaches to develop broadly effective vaccines."
596,"Its genome structure, gene expression pattern and protein profiles are similar to those of other coronaviruses."
597,"In the present study, we evaluated the efficacy of a fully human monoclonal antibody capable of neutralizing SARS-CoV in vitro in a Rhesus macaque model of SARS."
598,"In a short period of time, important aspects of SARS-CoV S-protein function were unraveled."
599,Newly emerging viral pathogens pose a constant and unpredictable threat to human and animal health.
600,Middle East respiratory syndrome coronavirus (MERS-CoV) has caused human respiratory infections with a high case fatality rate since 2012.
601,"hAPN-transgenic mice expressed hAPN mRNA in the kidney, small intestine, liver, and lung."
602,This model is able to explain some behavioral aspects of important coronaviruses that previously were not fully understood.
603,"In cell culture, activation of Ebola virus, as well as SARS- and MERS-coronavirus can be accomplished by the endosomal cysteine proteases, cathepsin L (CTSL) and cathepsin B (CTSB)."
604,Virus transmission in humans was quickly halted by public health measures and human infections of SARS coronavirus (SARS-CoV) have not been observed since.
605,"Fragment of approximately 15 g F(ab′)(2) was obtained from 1 litre antiserum and the purity was above 90% with the titer of 1:5120, which could neutralize the other strain (SARS-CoV Z2-Y3) as well."
606,"Porcine epidemic diarrhea virus (PEDV), is an economically important enteric coronavirus, with over a 90% mortality rate in neonatal piglets."
607,"In particular, the alignments of the spike surface glycoprotein receptor binding domain revealed four times more variations in the bat coronavirus RaTG13 than in the Manis coronavirus compared with 2019-nCoV, suggesting the pangolin as a missing link in the transmission of 2019-nCoV from bats to human."
608,Opportunistic human respiratory pathogens could be associated with the triggering or the exacerbation of these disorders whose etiology remains poorly understood.
609,There is no cure for COVID-19 and the vaccine development is estimated to require 12-18 months.
610,"In an initial attempt to develop a MERS-CoV vaccine to ultimately target dromedary camels, we constructed two recombinant adenoviral vectors encoding the full-length MERS-CoV S protein (Ad5.MERS-S) and the S1 extracellular domain of S protein (Ad5.MERS-S1)."
611,"The 2019 novel coronavirus (2019-nCoV) outbreak in Wuhan since December 2019 [1] has quickly spread to twenty-five countries [2], caused more than 44,000 cases and 1,000 deaths so far [3]."
612,ABSTRACTThe respiratory syndrome caused by a new type of coronavirus has been emerging from China and caused more than 1000 death globally since December 2019.
613,"The spike protein, a main surface antigen of SARS-CoV, is one of the most important antigen candidates for vaccine design."
614,"Therefore, we concluded that the human SARS-CoV-2 virus, which is responsible for the recent outbreak of COVID-19, did not come directly from pangolins."
615,"Middle East respiratory syndrome coronavirus (MERS-CoV) has caused fatal infections, some through hospital-acquired transmission, in affected regions since its emergence in 2012."
616,"Here, we report the epidemiological and virological characteristics of the COVID-19 outbreak."
617,"Our results indicate that camostat, or similar serine protease inhibitors, might be an effective option for treatment of SARS and potentially MERS, while vinyl sulfone-based inhibitors are excellent lead candidates for Ebola virus therapeutics."
618,Several of the cases were likely a result of human-to-human transmission.
619,"The recombinant virus was evaluated for fitness, stability, and reporter gene functionality."
620,"SARS-CoV-2 were highly similar to RaTG13 isolated from bats, showing 96% identity based on the whole-nucleotide sequences and 83% based on the protein sequences, suggesting a bat zoonotic origin of SARS-CoV-2."
621,"Overview The disease, which is caused by a novel coronavirus termed the “SARS coronavirus,” or SARS-CoV, essentially spreads through droplet infection and affects people of any age."
622,"Samples were tested by a panel of multiplex PCR assays for 11 enteric pathogens: bovine rotavirus group A (BRV-A), bovine coronavirus (BCoV), bovine viral diarrhea virus (BVDV), bovine enterovirus (BEV), bovine norovirus (BNoV), Nebovirus, bovine torovirus (BToV) Salmonella spp."
623,"Many patients were potentially exposed to wildlife animals at the Huanan seafood wholesale market, where poultry, snake, bats, and other farm animals were also sold."
624,The Middle East respiratory syndrome coronavirus (MERS-CoV) presents an ideal example for developing One Health concepts.
625,"Limited clinical studies indicate that humans infected with MERS-CoV exhibited pathology consistent with late stages of ARDS, which is reminiscent of disease observed in patients infected with SARS coronavirus."
626,"The first cases were noted as a cluster of patients with pneumonia who were all linked to a live animal market, and testing found the presence of a previously unknown coronavirus."
627,"CONCLUSION: This research provides a viable strategy for the prevention and treatment of SARS coronavirus infection with equine hyperimmune globulin, with the purpose of combating any resurgence of SARS."
628,"In this review, we discuss the current state of knowledge of animal models of MERS-CoV infection."
629,"Significant progress has been made in developing DNA vaccines against various biodefense and emerging infectious disease targets, such as HIV-1, influenza, severe acute respiratory syndrome associated coronavirus (SARS-CoV), Ebola, the viral encephalitides, anthrax, plague, and botulism, among others with some already moving into early phase clinical trials with promising results."
630,: Severe Acute Respiratory Syndrome (SARS) emerged as a human disease in 2002 and detailed phylogenetic analysis and epidemiological studies have suggested that the SARS-Coronavirus (SARS-CoV) originated from animals.
631,Humanized mice are crucial tools for studying human pathogens in systemic situations.
632," The Middle East respiratory syndrome coronavirus (MERS-CoV), is an emerging pathogen that continues to cause outbreaks in the Arabian peninsula and in travelers from this region, raising the concern that a global pandemic could occur."
633, SARS coronavirus (SARS-CoV) emerged in 2002 as an important cause of severe lower respiratory tract infection in humans and in vitro models of the lung are needed to elucidate cellular targets and the consequences of viral infection.
634,"In order to facilitate communication, the CSG proposes to use the following naming convention for individual isolates: SARS-CoV-2/host/location/isolate/date."
635,"Eight hundred and thirty-seven cases of MERS-CoV infection have been confirmed to date, including 291 deaths."
636,"Clinical and preclinical evidence suggests that nitric oxide (NO) has a beneficial effect on the coronavirus-mediated acute respiratory syndrome, and this can be related to its viricidal effect."
637,"In this study, we have determined the MERS-CoV evolutionary rate, documented genetic variants of the virus and their distribution throughout the Arabian peninsula, and identified the genome positions under positive selection, important features for monitoring adaptation of MERS-CoV to human transmission and for identifying the source of infections."
638,Hepatitis C virus (HCV) causes chronic liver disease and affects an estimated 3% of the world's population.
639,"Development of countermeasures is ongoing; however, an animal model that faithfully recapitulates human disease has yet to be defined."
640,"The protein sequences of ORF1ab, S, E, M, and N genes were translated, and all of the loci without experimental evidences were excluded."
641,Examination of human intestinal organ culture fluids at various time intervals after inoculation with the human enteric coronavirus showed increasing numbers of particles in the fluids.
642,"The work on SARS-CoV widens our knowledge on the epidemiology, pathophysiology and immunology of coronaviruses and may shed light on MERS coronavirus (MERS-CoV)."
643,"Different animal models are used to develop therapeutic and preventive measures against such viruses, but it is not clear which are most suitable."
644,"Expert opinion: Treatment of SARS and MERS in outbreak settings has focused on therapeutics with general antiviral activity and good safety profiles rather than efficacy data provided by cellular, rodent, or nonhuman primate models of highly pathogenic coronavirus infection."
645,"Together, our results identify potential therapeutic options for treating MERS-CoV infections and could provide a basis for agents against a wider range of coronavirus-related illnesses, including the currently emerging Coronavirus Disease 2019 (COVID-19) outbreak."
646,"SUPPLEMENTARY INFORMATION: The online version of this article (doi:10.1038/nm.4131) contains supplementary material, which is available to authorized users."
647,": The ongoing outbreak of the recently emerged novel coronavirus (2019-nCoV) poses a challenge for public health laboratories as virus isolates are unavailable while there is growing evidence that the outbreak is more widespread than initially thought, and international spread through travellers does already occur."
648,Our data suggest that Hiltonol® treatment of SARS-CoV infection in mice leads to substantial prophylactic and therapeutic effects and could be used for treatment of other virus disease such as those caused by MERS-CoV a related coronavirus.
649,Some studies have indicated the receptor-binding domain (RBD) protein of MERS-CoV spike (S) is a good candidate antigen for a MERS-CoV subunit vaccine.
650,"This review presents current knowledge on the epidemiology, pathogenesis and clinical features of the SARS and MERS coronaviruses."
651, Background Middle East respiratory syndrome coronavirus (MERS-CoV) causes severe lower respiratory tract infection in people.
652,"Ever since, progress around SARS-associated coronavirus (SARS-CoV) has been swift."
653,The current outbreak of coronavirus disease 2019 (COVID-19) has become a global crisis due to its quick and wide spread over the world.
654,"In cells infected with this recombinant, S protein was synthesized, glycosylated at approximately 17 Asn residues, and transported via the Golgi to the cell surface."
655,"Little more than one week later, three research groups from this WHO-coordinated network simultaneously found evidence of a hitherto unknown coronavirus in SARS patients, using different approaches."
656," SARS coronavirus (SARS-CoV) administered intranasally and intratracheally to rhesus, cynomolgus and African Green monkeys (AGM) replicated in the respiratory tract but did not induce illness."
657,"The 60-year-old man died as a result of renal and respiratory failure after admission to a hospital in Jeddah, Saudi Arabia."
658,": Human infections with zoonotic coronaviruses (CoVs), including severe acute respiratory syndrome (SARS)-CoV and Middle East respiratory syndrome (MERS)-CoV, have raised great public health concern globally."
659,"To further understand the evolutionary relationship between SARS-CoV and its reservoirs, 334 bats were collected from Zhoushan city, Zhejiang province, China, between 2015 and 2017."
660,"The virus that first manifested in Wuhan, China has travelled across continents."
661,The amino acid usage pattern of SARS-CoV-2 was generally found similar to bat and human SARSr-CoVs.
662," The causative agent of severe acute respiratory syndrome (SARS) has been identified as a new type of coronavirus, SARS-associated coronavirus (SARS-CoV)."
663,"Therefore, in a bid to answer a burning question of reinfection in the recovered class, the model equations which exhibits the disease-free equilibrium (E_0 ) state for COVID-19 coronavirus was developed in this study and was discovered to both exist as well as satisfy the criteria for a locally or globally asymptotic stability with a basic reproductive number R_0=0 for and endemic situation."
664,"In order to effectively implement the epidemic prevention, early identification and diagnosis is critical to disease control."
665,"Rapid response research mechanisms, such as those used by the SARS Accelerated Vaccine Initiative (SAVI), have shown that the application of emergency management techniques, together with rapid response research, can be highly effective when applied appropriately to new infectious diseases."
666,Evolutionary perspectives on novel coronaviruses identified in pneumonia cases in China
667,"COVID-19 is caused by a novel coronavirus, named severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) [previously provisionally known as 2019 novel coronavirus (2019-nCoV)]."
668,"The codon usage was similar between SARS-CoV-2 and other strains in beta-coronavirus lineage B, suggesting it had small impact on the mutation pattern."
669,It also summarizes currently available animal models for MERS-CoV and proposes a future direction for MERS vaccines.
670,"A novel coronavirus, SARS-CoV-2, was recently identified in patients with an acute respiratory syndrome, COVID-19."
671,"Infectious bronchitis virus (IBV), belonging to gamma-coronaviruses, causes a highly infectious respiratory viral disease and can result in catastrophic economic losses to the poultry industry worldwide."
672,"OBJECTIVES: The 2019 novel coronavirus (2019-nCoV) from Wuhan, China is currently recognized as a public health emergency of global concern."
673,"The virus was named as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) by International Committee on Taxonomy of Viruses on 11 February, 2020."
674,Masked palm civets were suspected as the origin of the SARS outbreak in 2003 and was confirmed as the direct origin of SARS cases with mild symptom in 2004.
675," In order to gain entry into cells, diverse viruses, including Ebola virus, SARS-coronavirus and the emerging MERS-coronavirus, depend on activation of their envelope glycoproteins by host cell proteases."
676,"In most cases, the latter induce long-lasting immunity but they may require special safety measures to prevent reversion to highly virulent viruses following vaccination."
677,Evolution of the novel coronavirus from the ongoing Wuhan outbreak and modeling of its spike protein for risk of human transmission
678,"Decreased MERS-CoV yields in vitro and in vivo were associated with increased transition mutation frequency in viral but not host cell RNA, supporting a mechanism of lethal mutagenesis."
679,Denison has discovered critical mechanisms in the life cycle of the coronaviruses and is a key figure in the effective and urgent application of this knowledge to SARS.
680,"In this study, two recombinant baculoviruses, vAc-N and vAc-S, were constructed, which contained the mammalian-cell activate promoter element, human elongation factor 1α-subunit (EF-1α), the human cytomegalovirus (CMV) immediate-early promoter, and the nucleocapsid (N) or spike (S) gene of bat SARS-like CoV (SL-CoV) under the control of the CMV promoter."
681,"The Middle East respiratory syndrome coronavirus (MERS-CoV) was first documented in the Kingdom of Saudi Arabia (KSA) in 2012 and, to date, has been identified in 180 cases with 43% mortality."
682,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) causes the infectious disease COVID-19, which was first reported in Wuhan, China in December, 2019."
683,"To ultimately combat the emerging COVID-19 pandemic, it is desired to develop an effective and safe vaccine against this highly contagious disease caused by the SARS-CoV-2 coronavirus."
684,"Because of a concern for reemergence or a deliberate release of the SARS coronavirus, vaccine development was initiated."
685,This recent emergence of a previously unknown coronavirus in China leads to huge impacts on humans globally.
686,"Newly emerging viruses often circulate as a heterogeneous swarm in wild animal reservoirs prior to their emergence in humans, and their antigenic identities are often unknown until an outbreak situation."
687,A two step inactivation procedure involving sequential formaldehyde and U.V.
688,"To compare its pathogenesis with that of previously emerging coronaviruses, we inoculated cynomolgus macaques with SARS-CoV-2 or MERS-CoV and compared with historical SARS-CoV infections."
689,"In 2012, a novel human coronavirus emerged and was tentatively named “Middle East respiratory syndrome coronavirus” (MERS-CoV)."
690,"We are utilizing the One Health concept to understand the emergence of the virus, as well as to point to some possible control strategies that might reduce the spread of the virus across the globe; thus, containment of such virus would be possible."
691,The outbreak provides an opportunity for real-time tracking of an animal coronavirus that has just crossed species barrier to infect humans.
692,"In this communication, we evaluated the efficacy and safety of two SARS vaccine candidates based on the recombinant modified vaccinia Ankara (MVA) expressing SARS-CoV spike or nucleocapsid proteins in ferrets."
693,"Dromedary camels, hosts for MERS-CoV, are implicated in direct or indirect transmission to human beings, although the exact mode of transmission is unknown."
694,"In December 2019, a novel coronavirus (CoV) epidemic, caused by the severe acute respiratory syndrome coronavirus – 2 (SARS-CoV-2) emerged from China."
695,"While bats may be the primary reservoir for both viruses, SARS coronavirus (SARS-CoV) likely crossed into humans from civets in China, and MERS coronavirus (MERS-CoV) has been transmitted from camels in the Middle East."
696,"We constructed a recombinant adenovirus containing a truncated N-terminal fragment of the SARS-CoV Spike (S) gene (from −45 to 1469, designated Ad-SN), which encoded a truncated S protein (490 amino-acid residues, a part of 672 amino-acid S1 subunit), and investigated whether this construct could induce effective immunity against SARS-CoV in Wistar rats."
697,"In 2012, a sixth human coronavirus (hCoV) was isolated from a patient presenting with severe respiratory illness."
698,The Middle East respiratory syndrome coronavirus (MERS-CoV) is a zoonotic betacoronavirus that was first detected in humans in 2012 as a cause of severe acute respiratory disease.
699," Coronaviruses (CoVs) are enveloped, positive-strand RNA viruses with characteristic spike glycoproteins that project outward like the rays of the sun (corona – Latin for ‘crown’), when visualized by electron microscopy."
700,"In this brief communication, we demonstrate such a meta-meta-genomic approach, examining close matches to the Wuhan coronavirus 2019-nCoV in all high-throughput sequencing datasets in the NCBI Sequence Read Archive accessible with the keyword “virome”."
701, Two novel coronaviruses have emerged to cause severe disease in humans.
702,"Since the emergence of Middle East respiratory syndrome coronavirus (MERS-CoV) in 2012, there have been a number of clusters of human-to-human transmission."
703,Interactions Between Sars Coronavirus and its Receptor
704,Permeation experiments using bovine nasal mucosa showed that iota-carrageenan had no significant influence on the permeation of xylometazoline HCl.
705,"Interestingly, hypercytokinemia and lymphopenia were also evident in critical patients with Severe Acute Respiratory Syndrome due to the Coronavirus emerged in 2003 (SARS-CoV).5,6 These features (lymphopenia + hypercytokinemia) fit the characteristics of a particular immunological phenotype of community acquired pneumonia (CAP), lymphopenic CAP (L-CAP), which, as we recently demonstrated in an article published in the Journal of Infection, is associated with increased severity, mortality and a dysregulated immunological response.7 In their works, Yang X et al and Chen N et al propose a direct cytotoxic action of the virus to explain the low lymphocyte counts observed in the severe cases of COVID-19.3,8 But, in our opinion, host factors could also contribute to induce lymphopenia in these cases."
706,: Infectious bronchitis virus (IBV) is a Gammacoronavirus of the family Coronaviridae and is a causative agent of an economically important disease in poultry.
707,"The Middle East respiratory syndrome coronavirus (MERS-CoV) has spread through 27 countries and infected more than 2,200 people since its first outbreak in Saudi Arabia in 2012."
708,Pathogens such as the Middle East Respiratory Syndrome coronavirus (MERS-CoV) and the Zika virus represent either new viral entities or viruses emergent in new geographic locales and characterized by novel complications.
709,"As discussed in this Review, studies of animals that are infected with other coronaviruses indicate that excessive and sometimes dysregulated responses by macrophages and other pro-inflammatory cells might be particularly important in the pathogenesis of disease that is caused by infection with these viruses."
710,"There is concern that this new virus will spread around the world as did the previous two HCoVs—Severe Acute Respiratory Syndrome (SARS) and Middle East Respiratory Syndrome (MERS)—each of which caused approximately 800 deaths in the years 2002 and 2012, respectively."
711,SARS-CoV-2 infection causes clusters of severe respiratory illness similar to severe acute respiratory syndrome coronavirus.
712,"To understand its pathogenesis, we developed an animal model using BALB/c mice and the mouse-passaged Frankfurt 1 isolate of SARS coronavirus (SARS-CoV)."
713,MERS Coronavirus: An Emerging Zoonotic Virus
714, The SARS-CoV-2 (Covid-19) coronavirus pandemic is evolving very quickly and means a special risk for both immunosuppressed and comorbid patients.
715,"Among 98 nucleotide mutations at 93 sites of the genome among different SARS-CoV-2 strains, 58 of them caused amino acid change, indicating a result of neutral evolution."
716,No single animal model for severe acute respiratory syndrome (SARS) reproduces all aspects of the human disease.
717,"Cytotoxic chemotherapy has been shown to be a specific inhibitor for severe acute respiratory syndrome coronavirus in in vitro studies, but no specific studies exist as of yet for COVID-19."
718,"AVNP2 inactivates viruses, such as the H1N1 and H5N1influenza viruses and even the SARS coronavirus, while it inhibits bacteria, such as MRSA and E. coli."
719,"Areas covered: The risks of re-emergence of SARS-CoV from bat reservoir hosts, the persistence of MERS-CoV circulation, and the potential for future emergence of novel coronaviruses indicate antiviral drug discovery will require activity against multiple coronaviruses."
720,"At viral family scale, viral metacommunities associated with bats showed coherent structures, with the emergence of Quasi- Clementsian and Checkerboard structures."
721,"The detection of the virus in these patients, its absence in healthy controls or other patients with atypical pneumonia, and the reproduction of a similar disease in a relevant animal model fulfilled Koch's postulates for implicating this coronavirus as the causal agent of SARS."
722,"The spike protein (S) of this virus enables binding to the human receptor ACE2, and hence presents a prime target for vaccines preventing viral entry into host cells1."
723,Dromedary camels are the natural reservoirs of the Middle East respiratory syndrome coronavirus (MERS-CoV).
724,The viral RNA has been detected in eight additional cases.
725,"Taken together, this review will assist researchers working to develop effective and safe subunit vaccines against MERS-CoV and any other emerging coronaviruses that might cause future pandemics."
726,"Once there, infection of CNS cells (neurotropism) could lead to human health problems, such as encephalitis and long-term neurological diseases."
727,"The onset of acute enteritis is associated with infection by viruses that replicate at or near the site of entry into the intestinal mucosa, including caliciviruses, rotaviruses, adenoviruses, astroviruses, and coronaviruses."
728,The application of this algorithm on Coronaviridae genomes assembled from agnostic deep sequencing data from surveillance of bats and rats in Dong Thap province (Vietnam) identified thirty-four Alphacoronavirus and eleven Betacoronavirus genomes.
729,Background.
730,"The outbreak of 2019-novel coronavirus disease (COVID-19) that is caused by SARS-CoV-2 has spread rapidly in China, and has developed to be a Public Health Emergency of International Concern."
731,"Findings The ten genome sequences of 2019-nCoV obtained from the nine patients were extremely similar, exhibiting more than 99·98% sequence identity."
732,The PAC-MAN approach is potentially a rapidly implementable pan-coronavirus strategy to deal with emerging pandemic strains.
733,"In order to be better prepared for future outbreaks of known human pathogens, platform technologies to accelerate vaccine development should be employed, allowing vaccine developers to take advantage of detailed knowledge of the vaccine platform and facilitating rapid progress to clinical trials and eventually to vaccine stockpiles."
734,"To explore the potential intermediate animal host of the SARS-CoV-2 virus, we re-analyzed virome datasets from pangolins and representative SARS-related coronaviruses isolates from bats, with particular attention paid to the spike glycoprotein gene."
735,"Here, we summarize recent advances in identifying human neutralizing monoclonal antibodies (mAbs) against MERS-CoV, describe their mechanisms of action, and analyze their potential for treatment of MERS-CoV infections."
736,Advancing Priority Research on the Middle East Respiratory Syndrome Coronavirus
737,"Although both inactivated and live attenuated vaccines have been extensively used, the emergence of highly virulent strains and the recurrent outbreaks even in vaccinated farms highlight the need of effective vaccines."
738,"The outbreak of 2019-nCoV pneumonia (COVID-19) in the city of Wuhan, China has resulted in more than 70,000 laboratory confirmed cases, and recent studies showed that 2019-nCoV (SARS-CoV-2) could be of bat origin but involve other potential intermediate hosts."
739,Introduction: The highly pathogenic coronaviruses severe acute respiratory syndrome coronavirus (SARS-CoV) and Middle East respiratory syndrome coronavirus (MERS-CoV) are lethal zoonotic viruses that have emerged into human populations these past 15 years.
740,"Domestic dog contact was associated with exposure to canine parvovirus, Ehrlichia canis, Neospora caninum and perhaps rabies virus, but not with exposure to canine distemper virus or canine coronavirus."
741," Middle East respiratory syndrome (MERS) coronavirus (MERS-CoV) was first identified in 2012, and it continues to threaten human health worldwide."
742,"To support the current research and development, CAS has produced a special report to provide an overview of published scientific information with an emphasis on patents in the CAS content collection."
743,The continuous spread and great pandemic potential of MERS-CoV make it necessarily important to develop effective vaccines.
744," Middle East respiratory syndrome (MERS) is a highly lethal respiratory disease caused by a novel single-stranded, positive-sense RNA betacoronavirus (MERS-CoV)."
745,"Given the severity of these outbreaks, and the possibility of additional zoonotic coronaviruses emerging in the near future, the exploration of different treatment strategies is necessary."
746,"Finally, coronavirus infections are associated with mainly respiratory and enteric diseases, and natural transmission of coronaviruses occurs via mucosal surfaces."
747,Intestinal lesions in these mice were severe compared to those manifesting the respiratory pattern of infection.
748," Outside the Hubei province, China, the mild form of infection and the progressive recover of the COVID-19 patients suggest the intervention of “unconventional” biological mechanisms worthy of attention."
749,"The virus originated in bats and was transmitted to humans through yet unknown intermediary animals in Wuhan, Hubei province, China in December 2019."
750,These conserved SNVs were gradually lost from the genomes of viruses isolated from the early phase to late phase human patients of the 2003 SARS epidemic.
751,No active or passive immunoprophylaxis for disease induced by SARS coronavirus is available.
752,Challenges to the prevention of severe disease after virus infection include both a paucity of protective vaccines as well as the early identification of individuals with the highest risk that may require supportive treatment.
753,"Based on clinical features, pathology, the pathogenesis of acute respiratory disorder induced by either highly homogenous coronaviruses or other pathogens, the evidence suggests that excessive inflammation, oxidation, and an exaggerated immune response very likely contribute to COVID-19 pathology."
754," Respiratory viruses that emerge in the human population may cause high morbidity and mortality, as well as concern about pandemic spread."
755, Continuous efforts have been made to develop a prophylactic vaccine against severe acute respiratory syndrome coronavirus (SARS-CoV).
756," A novel coronavirus, termed the severe acute respiratory syndrome coronavirus (SARS-CoV), infected humans in Guangdong, China, in November 2002 and the subsequent efficient human-to-human transmissions of this virus caused profound disturbances in over 30 countries worldwide in 2003."
757,"With an ongoing threat posed by circulating zoonotic strains, new strategies are required to prepare for the next emergent coronavirus (CoV)."
758, Background A novel coronavirus (2019-nCoV) associated with human to human transmission and severe human infection has been recently reported from the city of Wuhan in China.
759,"Severe acute respiratory syndrome (SARS) coronavirus and Middle-East respiratory syndrome (MERS) coronavirus, which caused 2003 SARS outbreak in China and 2014 MERS outbreak in the Middle East, belong to the coronavirus family."
760,"While dispensable for viral replication, coronavirus (CoV) accessory open reading frame (ORF) proteins often play critical roles during infection and pathogenesis."
761,Small animal models of emerging viral pathogenesis are crucial to better understand the virus and host factors driving disease progression.
762,"Given the ability of coronavirus to rapidly adapt to new hosts, a major public health concern is that MERS-CoV will further adapt to replication in humans, triggering a pandemic."
763,"In late December 2019, a previous unidentified coronavirus, currently named as the 2019 novel coronavirus#, emerged from Wuhan, China, and resulted in a formidable outbreak in many cities in China and expanded globally, including Thailand, Republic of Korea, Japan, United States, Philippines, Viet Nam, and our country (as of 2/6/2020 at least 25 countries)."
764,"The coronavirus spike (S) protein, a characteristic structural component of the viral envelope, is considered a key target for vaccines for the prevention of coronavirus infection."
765,"Yet, with technological advances and important lessons gained from previous outbreaks, perhaps the world is better equipped to deal with the most recent emergent group 2B coronavirus."
766,"Importantly, CoVs have been shown to cross species barriers and have emerged from animal reservoirs to infect humans and cause severe disease."
767,We conducted a challenge/rechallenge trial in which 3 alpacas were infected with Middle East respiratory syndrome coronavirus.
768,"Most recently, the Middle East respiratory syndrome coronavirus (MERS-CoV) was first identified in Saudi Arabia in 2012."
769,A model to classify and predict the levels of respective respiratory and fecal-oral transmission potentials of the various viruses was built before the outbreak of MERS-CoV using AI and empirically-based molecular tools to predict the disorder level of proteins.
770,"The nasopharyngeal or throat swabs of these six patients were negative for known respiratory microbes by point-of-care multiplex RT-PCR, but five patients (four adults and the child) were RT-PCR positive for genes encoding the internal RNA-dependent RNA polymerase and surface Spike protein of this novel coronavirus, which were confirmed by Sanger sequencing."
771,Middle East respiratory syndrome-associated coronavirus (MERS-CoV) has been a significant research focus since its discovery in 2012.
772,"Emerging viruses such as HIV, dengue, influenza A, SARS coronavirus, Ebola, and other viruses pose a significant threat to human health."
773," A new disease, the severe acute respiratory distress syndrome (SARS), caused by the SARS coronavirus (SARS-CoV), emerged at the beginning of 2003 and rapidly spread throughout the world."
774,The novel coronavirus SARS-CoV-2 (2019-nCoV) is a member of the family coronaviridae and contains a single-stranded RNA genome with positive-polarity.
775, The Middle East respiratory syndrome coronavirus (MERS-CoV) was first discovered in late 2012 and has gone on to cause over 1800 infections and 650 deaths.
776,"Through literature review and group discussion, Special Expert Group for Control of the Epidemic of Novel Coronavirus Pneumonia of the Chinese Preventive Medicine Association formulated an update on the epidemiological characteristics of novel coronavirus pneumonia (NCP)."
777,The more recent design of wide-spectrum inhibitors targeting the coronavirus main proteases may lead to the discovery of new antivirals against multiple coronavirus induced diseases.
778,"Emergence of a novel coronavirus causing respiratory illness from Wuhan, China"
779,Much of this progress was possible only because a foundation of basic coronavirus biology existed.
780,"Human-to-human transmission via droplets, contaminated hands or surfaces has been described, with incubation times of 2-14 days."
781,"We examined the in vivo efficacy of the human monoclonal antibody m336, which has high neutralizing activity against MERS-CoV in vitro."
782,These genomic features and their potential association with virus characteristics and virulence in humans need further attention.
783,The Coronaviridae family of viruses encompasses a group of pathogens with a zoonotic potential as observed from previous outbreaks of the severe acute respiratory syndrome coronavirus and Middle East respiratory syndrome coronavirus.
784,"Title/abstract and full-text screening, data abstraction, and risk of bias appraisal were carried out by single reviewers."
785,"Coronaviruses are widespread in the environment, infecting humans, domesticated and wild mammals, and birds."
786,Recent international epidemics of coronavirus-associated illnesses underscore the urgent medical and public health need for vaccine development and regulatory body approved therapies.
787,"An outbreak of a novel coronavirus, now formally named severe acute respiratory syndrome coronavirus 2 (SARS‐CoV‐2) and causing coronavirus disease 2019 (COVID‐19), emerged in the city of Wuhan in Hubei province in central China in December 2019."
788,A new Susceptible-Exposed-Infected-Confirmed-Removed (SEICR) model with consideration of intercity travel and active intervention is proposed for predicting the spreading progression of the 2019 New Coronavirus Disease (COVID-19).
789,"Avian coronavirus infectious bronchitis (IBV) has been adapted to embryonated chicken eggs, primary chicken kidney (CK) cells, monkey kidney cell line Vero, and other human and animal cells."
790,The Middle East respiratory syndrome coronavirus (MERS-CoV) was first described in September 2012 and to date 86 deaths from a total of 206 cases of MERS-CoV infection have been reported to the WHO.
791,"Monoclonal antibodies (mAbs) have been successfully used to treat various diseases, particularly cancer and immunological disorders."
792,"We used this method to analyze the memory repertoire of a patient who recovered from severe acute respiratory syndrome coronavirus (SARS-CoV) infection and to isolate monoclonal antibodies specific for different viral proteins, including 35 antibodies with in vitro neutralizing activity ranging from 10(−8)M to 10(−11)M. One such antibody confers protection in vivo in a mouse model of SARS-CoV infection."
