,pid,newpid,category,sent,newscore,answer,keyword
530,4kp29vu2,13263,animaldesign,Differences between lethal and nonlethal virus phenotypes in aged mice could be attributed to differences in host response kinetics rather than virus kinetics.,0.7528554739696554,differences between lethal and nonlethal virus phenotypes,immunopathology
531,bxdafouc,10993,animaldesign,"However, replication of the variant virus versus the wild-type virus within the spinal cord of athymic nude mice infected per os was substantially restricted by 6 weeks postinfection.",0.7528544998593434,athymic nude mice,immunopathology
532,26uuczmi,5278,animaldesign,"Thus, the safety and efficacy of LC16m8∆ mean that it represents an outstanding platform for the development of human vaccine vectors.",0.7528523109348253,human vaccine vectors,immunopathology
533,fskx5xue,5202,animaldesign,Our results indicated that D8 induced strong protective antibody responses and was effective in improving the efficacy of previously reported polyvalent poxvirus vaccine formulations.,0.7528483639810454,strong protective antibody responses,antibody dependent enhancement (ADE)
534,yuomsrss,9884,animaldesign,"Human coronavirus sensitivity (HCVS) was expressed as a dominant phenotype in hybrids, indicating that mouse cells do not actively suppress 229E replication.",0.7528413794488849,"human coronavirus sensitivity ( hcvs ) was expressed as a dominant phenotype in hybrids , indicating that mouse cells do not actively suppress 229e replication",immunopathology
535,4kp29vu2,13262,animaldesign,"In aged mice, a greater number of differentially expressed genes were observed than in young mice, whose responses were significantly delayed.",0.7528392112954674,differentially expressed genes,immunopathology
536,l9rh8xz7,12392,animaldesign,Examination of human intestinal organ culture fluids at various time intervals after inoculation with the human enteric coronavirus showed increasing numbers of particles in the fluids.,0.7528341100874419,increasing numbers of particles in the fluids,immunopathology
537,3lqqk9da,6936,animaldesign,The transmission of the virus was expected to be from the camels found in Middle Eastern countries via the animal and human interaction.,0.7528309974937129,the transmission of the virus was expected to be from the camels found in middle eastern countries via the animal and human interaction,interferon
538,e41yfo89,12330,animaldesign,"More complex and realistic mathematical models of virus transmission within human and animal populations, including detailed agent-based models, are increasingly used to predict transmission patterns and the impact of control interventions such as vaccination and quarantine.",0.752830347007678,vaccination and quarantine,antibody dependent enhancement (ADE)
539,fczbztng,9755,animaldesign,"The results indicated that IGEs sufficiently alleviated cell damage and suppressed IAV replication in vitro, protecting mice from IAV-induced injury and lethal IAV infection.",0.7528266423274598,iges,interleukin
540,sn129dh5,11331,animaldesign,Increased outbreaks in pigs and serological evidence of human infection have raised a concern about the potential of IDV adapting to humans.,0.7528224285672666,increased outbreaks in pigs and serological evidence of human infection,immunopathology
541,m2cokcpz,4360,animaldesign,A variety of plant species have been genetically modified to accumulate vaccine antigens for human and animal health and the first vaccine candidates are approaching the market.,0.7528223425061757,vaccine antigens,antibody dependent enhancement (ADE)
542,3zduon0f,5166,animaldesign,"Here, we discuss several important aspects of LASV infection including immunobiology, immune evasion, and correlates of protection against LF, which have been identified through animal models and human infections.",0.7528205253144004,immunobiology,immunopathology
543,evcb7ygw,13683,animaldesign,Our studies demonstrate that exogenous administration of VNAs is crucial in the clearance of RABV from the brain and prevent the development of rabies in both immunocompetent and immunocompromised mice as long as the BBB permeability remains enhanced.,0.7528197163633791,vnas,interleukin
544,i4h8rege,10067,animaldesign,"Here, we report that infection of P58(IPK) knockout mice with influenza virus resulted in increased lung pathology, immune cell apoptosis, PKR activation, and mortality.",0.7528155382940633,pkr,interleukin
545,hmwkf6is,8936,animaldesign,"Taken together, these data demonstrate that the immune response raised against rAAV6 is distinct from that which is elicited by the standard parvoviral vaccines and is sufficient to prevent stable tolerization in neonatal mice.",0.7528154863265484,immune response raised against raav6,antibody dependent enhancement (ADE)
546,n85ptr5p,14787,animaldesign,The present study investigated the possible occurrence of molecular mimicry between CHIKV E1 glycoprotein and host human components.,0.7528114858501427,molecular mimicry,immunopathology
547,ge9cuqz5,11546,animaldesign,"The mice were highly susceptible to infection by MERS-CoV clinical strain hCoV-EMC, which induced severe diffuse pulmonary disease in the animals, and could also be infected by an optimized pseudotyped MERS-CoV.",0.7528067442072087,severe diffuse pulmonary disease,immunopathology
548,hkyiy1gm,12941,animaldesign,"Adult mice showed early and acute excessive proinflammatory responses (ie, cytokine storm) in the lungs after SARS-CoV infection, which led to severe pulmonary edema and diffuse alveolar damage.",0.752798668188125,severe pulmonary edema and diffuse alveolar damage,immunopathology
549,535lw99y,968,animaldesign,"Interestingly, we found that the slower association between virus and receptor can result in longer incubation period, while still maintaining a relatively higher level of viral concentration in human body.",0.7527969618236108,slower association between virus and receptor can result in longer incubation period,immunopathology
550,rd5bd1ae,1160,animaldesign,"The results show that this inactivated vaccine can induce effective concomitant humoral and mucosal immunity against SARS-CoV infection, is safe in monkeys, and the vaccine maybe a good candidate for clinical trials.",0.7527904542985167,concomitant humoral and mucosal immunity,immunopathology
551,blnn9q3r,5209,animaldesign,SARS-N and SARS-M DNA vaccines and SCID-PBL/hu mouse model will be important in the development of protective vaccines.,0.7527875255432339,scid-pbl / hu,immunopathology
552,sj9k4c3i,12418,animaldesign,"These results indicated that AAV2 vector-mediated siRNA delivery in vitro in NA cells inhibited RABV multiplication, inhibited RABV multiplication in vivo in the mice brain and imparted partial protection against lethal rabies.",0.7527856898683536,lethal rabies,antibody dependent enhancement (ADE)
553,zknmfgsh,1515,animaldesign,"We also identified a unique peptide (PRRA) insertion in the human SARS-CoV-2 virus, which may be involved in the proteolytic cleavage of the spike protein by cellular proteases, and thus could impact host range and transmissibility.",0.7527820468523894,could impact host range and transmissibility,immunopathology
554,8v907g24,12112,animaldesign,"To date, no pandemic emergence of a new influenza strain has been preceded by detection of a closely related precursor in an animal or human.",0.7527722762974589,no pandemic emergence of a new influenza strain,immunopathology
555,xxcx7hg5,806,animaldesign,Our findings emphasize the requirement for continuous surveillance of CoV strains in live animal markets to better understand the viral adaptation to human host and to develop practical solutions to prevent the emergence of novel pathogenic CoV strains.,0.7527649963979399,viral adaptation to human host and to develop practical solutions to prevent the emergence of novel pathogenic cov strains,immunopathology
556,10bu7iwg,12029,animaldesign,Microarray studies with interferon gamma-treated human macrophages identified more than 160 interferon-stimulated genes.,0.7527631120269151,microarray studies with interferon gamma-treated human macrophages identified more than 160 interferon-stimulated genes,immunopathology
557,8arzvh2l,14654,animaldesign,"Passive serotherapy can confer immediate protection against microbial infection, but methods to rapidly generate human neutralizing monoclonal antibodies are not yet available.",0.7527616213440427,passive serotherapy can confer immediate protection against microbial infection,antibody dependent enhancement (ADE)
558,i55tm3hh,291,animaldesign,A single vaccination in a C57BL/6 mouse using an adjuvanted microsphere peptide vaccine formulation containing NP44-52 is enough to confer immunity in mice.,0.7527608148837195,c57bl / 6,immunopathology
559,wicc796j,3477,animaldesign,A fully human polyclonal IgG antibody (SAB-301) was safe and well tolerated in healthy individuals and this agent may deserve further testing for efficacy.,0.7527587962185242,a fully human polyclonal igg antibody ( sab-301 ) was safe and well tolerated in healthy individuals,immunopathology
560,rpnuauwz,4120,animaldesign,METHODS: Mice were infected intracranially with the neurotropic JHM strain of mouse hepatitis virus.,0.7527560651856493,mouse hepatitis virus,antibody dependent enhancement (ADE)
561,uacon432,5857,animaldesign,Recombinants expressing single or double antigens of HIV-1 (rMV-HIV) were genetically highly stable on human diploid cells.,0.7527558310459329,recombinants expressing single or double antigens of hiv-1,immunopathology
562,o17loo6d,11272,animaldesign,"Retrospective investigation of suspected human samples confirmed that the virus was present in Gujarat state, earlier to this outbreak.",0.7527465038027331,retrospective investigation of suspected human samples confirmed that the virus was present in gujarat state,interferon
563,ibf4sijj,14316,animaldesign,"Extracts from potato tubers expressing N-gS were inoculated intraperitoneally to mice, and the vaccinated mice developed serum IgG specific for TGEV.",0.7527462398489568,tgev,antibody dependent enhancement (ADE)
564,k2skui3u,9851,animaldesign,All virus-infected mice receiving UDA treatments were also significantly protected against weight loss (p <0.001).,0.7527411117068155,mice,immunopathology
565,ddi7fw4o,9470,animaldesign,This new and unique transgenic mouse model will be useful for furthering knowledge of MERS pathogenesis and for the development of vaccine and treatments against MERS-CoV infection.,0.7527337578117688,transgenic mouse model,immunopathology
566,h7g5ecc0,12462,animaldesign,Existing and emerging viral CNS infections are major sources of human morbidity and mortality.,0.7527226178938207,existing and emerging viral cns infections are major sources of human morbidity and mortality,immunopathology
567,4nt20c06,8810,animaldesign,"In 2012, a sixth human coronavirus (hCoV) was isolated from a patient presenting with severe respiratory illness.",0.7527226159277456,severe respiratory illness,immunopathology
568,zhzunz4v,4114,animaldesign,The recent pandemic of H1N1 has demonstrated the potential vulnerability of the human population to novel influenza viruses.,0.7527222648670849,the recent pandemic of h1n1 has demonstrated the potential vulnerability of the human population to novel influenza viruses,immunopathology
569,fzgwfb27,4097,animaldesign,"Finally, we proved that CQ protects fetal mice from microcephaly caused by ZIKV infection.",0.7527215215755003,protects fetal mice from microcephaly caused by zikv infection,immunopathology
570,5blxgsfi,10288,animaldesign,We constructed the cumulative species discovery curve for human viruses going back to 1901.,0.7527213790143152,viruses,immunopathology
571,0d3vy87b,3779,animaldesign,"Finally, we showed intense staining for CXCL10 in the brain of patients who succumbed to lethal NiV infection during the outbreak in Malaysia, confirming induction of this chemokine in fatal human infections.",0.7527147695008614,cxcl10,interleukin
572,xpfn45k1,11376,animaldesign,Theiler's murine encephalomyelitis virus infection of mice is an animal model for human demyelinating diseases.,0.7527109599861105,demyelinating diseases,immunopathology
573,y4zoyqua,7936,animaldesign,"Passage of BtCoV HKU5-SE in young mice resulted in enhanced virulence, causing 20% weight loss, diffuse alveolar damage, and hyaline membrane formation in aged mice.",0.7527103027120412,"enhanced virulence , causing 20 % weight loss , diffuse alveolar damage , and hyaline membrane formation in aged mice",immunopathology
574,8vil7k5l,4103,animaldesign,The potent adjuvanticity of rOv-ASP-1 was confirmed in mice vaccinated with a 37-mer peptide from the S protein of SARS-CoV and an HIV-1 gp120-CD4 chimeric polypeptide antigen.,0.7527055220489547,rov-asp-1,interleukin
575,tfw4zqiy,14574,animaldesign,We conducted an analysis of the literature and characterized the linkage between animal and human health data.,0.7527033151645208,animal and human health data,immunopathology
576,sniyhr41,3230,animaldesign,The human H1N1 influenza virus may replicate in the upper respiratory tract of tree shrews.,0.7526995807576478,tree shrews,immunopathology
577,q3be4e15,6761,animaldesign,"With the addition of alum to the vaccine formula, serum IgG production was augmented and reached a level similar to that found in hyper-immunized mice, though it was still insufficient to elicit serum IgA antibodies.",0.7526989253421199,hyper-immunized mice,immunopathology
578,nr9485qf,5240,animaldesign,"Likewise, the SARS VLP vaccine, containing 4μg of S protein without adjuvant, reduced lung virus titer to below detectable level, protected mice from weight loss, and elicited a high level of neutralizing antibodies against SARS-CoV.",0.752695271728445,neutralizing antibodies,immunopathology
579,5pv11lfo,12061,animaldesign,Further definition of the exposures responsible for the sporadic introductions of MERS-CoV into human populations is urgently needed.,0.7526766362740813,exposures,immunopathology
580,xpfn45k1,11393,animaldesign,Virus which was isolated from variant virus-infected mice still retained the neutralization-resistant phenotype.,0.7526748341712571,virus which was isolated from variant virus-infected mice still retained the neutralization-resistant phenotype,immunopathology
581,3gq1eb7n,15066,animaldesign,"Here we consider how multihost parasite transmission and evolutionary dynamics may affect the success of human and animal disease control programmes, particularly neglected diseases of the developing world.",0.7526734692412601,multihost parasite,interleukin
582,k9roli8c,9045,animaldesign,It is estimated that 95% of these human rabies cases are due to dog bites.,0.7526729109986702,rabies,antibody dependent enhancement (ADE)
583,prftlaxn,14705,animaldesign,This unique neonatal mouse model will be helpful for elucidating the neuropathogenesis of SAFV infections occurring early in life.,0.7526724174538066,neonatal mouse model,immunopathology
584,wly18gdz,6536,animaldesign,BALB/c mice vaccinated with 5 or 10μg of rNTD protein demonstrated a significant humoral immune response (serum IgG and neutralizing activity).,0.7526638977332769,humoral immune response,antibody dependent enhancement (ADE)
585,q3be4e15,6758,animaldesign,"In order to study the immunogenicity of UV-inactivated purified SARS-CoV virion as a vaccine candidate, we subcutaneously immunized mice with UV-inactivated SARS-CoV with or without an adjuvant.",0.7526627938102284,immunogenicity,immunopathology
586,r16y83dm,1630,animaldesign,"Through coordination between academic and public laboratories, we confirmed assay exclusivity based on 297 original clinical specimens containing a full spectrum of human respiratory viruses.",0.752659636424174,human respiratory viruses,immunopathology
587,x3dfwskv,6046,animaldesign,This highly effective single-dose protection coupled with an enhanced safety profile makes these candidates ideal for potential use in livestock and humans.,0.7526561980012768,highly effective single-dose protection coupled with an enhanced safety profile,immunopathology
588,zdb0xjic,5400,animaldesign,Predominant protein expression of mBAP31 was found in mouse B16 melanoma cells but not in mouse important organs.,0.7526516653501301,mbap31,interleukin
589,651uz4ev,6437,animaldesign,"Four of five vaccinated mice were protected from subsequent SARS-CoV challenge because no significant virus replication, and no obvious histopathological changes were found in the lung tissues of the vaccinated mice challenged with SARS-CoV.",0.7526503291921041,no obvious histopathological changes,immunopathology
590,exn1xrax,12713,animaldesign,"Moreover, we show, using CCR2 knockout mice, that CCR2 expression is essential for macrophage infiltration in the brain during ROCV infection and that the lack of CCR2 results in increased disease severity and mortality.",0.7526496665987229,ccr2 knockout mice,immunopathology
591,9tu8fn0d,11520,animaldesign,"In addition, human diseases are starting to infect wildlife, especially non-human primates.",0.7526489041763786,human diseases,antibody dependent enhancement (ADE)
592,twg849rh,5621,animaldesign,In vivo electroporation-enhanced immunization of mice with this vaccine induced potent humoral responses including neutralizing antibodies as well as robust T-cell responses to multiple epitopes in the MAYV envelope.,0.7526452118732563,humoral responses,antibody dependent enhancement (ADE)
593,a8pixbuc,5811,animaldesign,Overlapping peptides were used to identify major histocompatibility complex class I-restricted epitopes in mice immunized with vectors encoding codon-optimized SARS-CoV spike protein.,0.7526399236456456,mice,immunopathology
594,6s1dni4p,12296,animaldesign,"Thus, there is an urgent need for models of henipavirus infection of the human respiratory tract to study the pathogenesis and understand the host responses.",0.7526320589042947,host responses,antibody dependent enhancement (ADE)
595,5sctqkwr,4719,animaldesign,No effective preventive vaccine against HIV is currently available and sterilizing immunity has not yet been achieved in animal models.,0.7526307379281657,sterilizing immunity,antibody dependent enhancement (ADE)
596,ork8mgkz,12785,animaldesign,"Diversity of coronavirus surface proteins likely contributes to epidemic disease, an important and timely topic given the recent emergence of the human SARS coronavirus.",0.7526300398973029,diversity of coronavirus surface proteins likely contributes to epidemic disease,immunopathology
597,maos81kq,8049,animaldesign,This novel approach can be applicable to other animal and human paramyxoviruses for rationally designing live attenuated vaccines.,0.7526256628128689,live attenuated vaccines,immunopathology
598,f2d1hclv,11696,animaldesign,"In addition to waterborne viruses, the proposed approach is applicable to a wide range of viruses that are found in human excrement since contaminated water-based surveillance systems may be used for early detection of viral disease.",0.7526240416794829,viruses that are found in human excrement,immunopathology
599,exe1exm1,11910,animaldesign,"In many instances, mouse models have improved our understanding of the human immune response to infection; however, when dealing with emerging zoonotic diseases, they may be of limited use.",0.7526226719076391,human immune response to infection,antibody dependent enhancement (ADE)
600,rvrp5zvv,6132,animaldesign,"The present results not only suggest that DNA immunization with pVax-N3 could be used as potential DNA vaccination approaches to induce antibody in BALB/c mice, but also illustrates that gene immunization with these SARS DNA vaccines can generate different immune responses.",0.7526200841523907,balb / c,immunopathology
601,tbos17u7,12786,animaldesign, The effects of cyclosporin A (CsA) on neuropathological lesions induced by a chronic viral infection have been tested in the experimental model of the mouse hepatitis virus 3 (MHV3) infection.,0.7526192282225129,experimental model of the mouse hepatitis virus 3,immunopathology
602,0vofftmj,14084,animaldesign,The consequences of adventitious infectious agents upon the interpretation of toxicology studies performed in rats and mice are incompletely understood.,0.7526166595132207,adventitious infectious agents,immunopathology
603,k2mrd2rs,12859,animaldesign,MyD88(−/−) mice had significantly higher viral loads in lung tissue throughout the course of infection.,0.7526143420285679,significantly higher viral loads,immunopathology
604,k0ugjb6f,6578,animaldesign,"In contrast, anti-rN protein antibodies of mice immunized with rN protein in PBS were found to mainly be IgG1.",0.7526130162667842,igg1,interleukin
605,wj47xeqj,3704,animaldesign,"Furthermore, the concentrations of Ang II and NA in target organs of EV71-infected mice including brains, skeletal muscle, and lungs were increased with the progression of EV71 infection in mice.",0.7526122940272975,"concentrations of ang ii and na in target organs of ev71-infected mice including brains , skeletal muscle , and lungs were increased",immunopathology
606,9ai4403g,9411,animaldesign,Treated mice exhibited significantly increased survival and maintained body weight compared to untreated mice.,0.7526113011817491,treated mice exhibited significantly increased survival and maintained body weight,immunopathology
607,vr4c59hy,7475,animaldesign, Newcastle disease virus (NDV) is an avian virus that is attenuated in primates and is a potential vaccine vector for human use.,0.7526067063159073,vaccine vector for human use,immunopathology
608,2szpzfy7,12193,animaldesign,Emerging zoonoses have had a serious impact on human and animal health in recent decades.,0.7526057975032969,zoonoses,interleukin
609,iideoha1,9732,animaldesign,"By contrast, infection with the less virulent Daniels strain of TMEV results in high levels of virus propagation in the CNS, suggesting that prolonged survival of axons in Wld(S) mice favors virus spread.",0.752594008854877,"high levels of virus propagation in the cns , suggesting that prolonged survival of axons in wld ( s ) mice favors virus spread",immunopathology
610,m6abyuvx,8447,animaldesign,"In addition, we propose that rVV-N25 could be developed as an effective therapeutic vaccine.",0.7525871533350885,rvv-n25,interleukin
611,mqnqjn0c,3192,animaldesign,No single animal model for severe acute respiratory syndrome (SARS) reproduces all aspects of the human disease.,0.7525853202841778,no single animal model for severe acute respiratory syndrome ( sars ) reproduces all aspects of the human disease,interferon
612,25t4p4n8,4742,animaldesign,Additional therapeutics under investigation include anti-ZIKV monoclonal antibodies (mAbs) that have been shown to neutralize infection in vitro as well as protect against morbidity in mouse models of ZIKV infection.,0.7525849220308812,mouse models of zikv infection,immunopathology
613,yr06jwm1,12335,animaldesign,"We find that lack of CD200R signaling strongly enhances type I interferon (IFN) production and viral clearance and improves the outcome of mouse hepatitis corona virus (MHV) infection, particularly in female mice.",0.7525843062457127,type i interferon,interleukin
614,6s1dni4p,12295,animaldesign,The molecular mechanisms of NiV-associated ALI in the human respiratory tract are unknown.,0.7525806439170806,niv-associated ali,interleukin
615,nw7ymn3c,9893,animaldesign,Emerging virus diseases are a major threat to human and veterinary public health.,0.7525791310775802,emerging virus diseases,antibody dependent enhancement (ADE)
616,k0ugjb6f,6583,animaldesign,"These results indicated that the region around residues 156–175 of the N protein is immunogenic in the mouse, monkey, and human.",0.7525786283504525,"the region around residues 156 – 175 of the n protein is immunogenic in the mouse , monkey , and human",immunopathology
617,43bdjxe2,4608,animaldesign,The h1567 minibody also induced in vitro ADCC activity through both mouse neutrophils and human NK cells.,0.7525750651283076,mouse neutrophils and human nk cells,antibody dependent enhancement (ADE)
618,ttcaxqyy,4353,animaldesign,"The trial indicated the expected safety and efficacy also in human patients, interestingly independent from the level of prevalent anti-measles immunity before the trial.",0.7525685464199225,anti-measles,immunopathology
619,bxu3sklz,12397,animaldesign, There have been rapid recent developments in establishing methods for identifying and characterising viruses associated with animal and human diseases.,0.7525641589857891,viruses,immunopathology
620,ncvtxn8r,6177,animaldesign,Animal models for human immunodeficiency virus (HIV) infection play a key role in understanding the pathogenesis of AIDS and the development of therapeutic agents and vaccines.,0.7525631681288509,animal models for human immunodeficiency virus ( hiv ) infection play a key role in understanding the pathogenesis of aids and the development of therapeutic agents and vaccines,immunopathology
621,nmpi5hun,1798,animaldesign,"The expression of ACE2 was found to have obvious positive expression in human corneal and conjunctival epithelium, and corneal endothelium.",0.7525588445902318,ace2,interleukin
622,prftlaxn,14703,animaldesign,We obtained an in vivo-passaged strain from the cerebella of neonatal mice and examined its genome and its neurovirulence in the neonatal mouse brain.,0.7525549148384637,neonatal mice,immunopathology
623,qdwl8llw,12076,animaldesign,"In this chapter, we describe the pathology of SARS-CoV infection in humans and explore the use of two models of the human conducting airway to develop a better understanding of the replication and pathogenesis of SARS-CoV in relevant in vitro systems.",0.7525513599070264,two models of the human conducting airway,immunopathology
624,z637eh2z,10717,animaldesign,"Collectively, we developed differentiated human airway organoids which can morphologically and functionally simulate human airway epithelium.",0.7525499153805162,human airway organoids,interleukin
625,l3b6n7ej,12476,animaldesign,"Here, we describe in detail multispecies animal models of human MS, namely EAE, SFV, MHV, and TMEV, in addition to chemically induced demyelination.",0.7525407473248056,demyelination,interleukin
626,knir5rjb,9978,animaldesign,"In this study, we compared two PA-X-deficient mutant viruses and the parental virus in terms of induction of pathology and manipulation of host response in the mouse lung, stimulation of cell death and PA nuclear accumulation.",0.7525385658752208,"induction of pathology and manipulation of host response in the mouse lung , stimulation of cell death and pa nuclear accumulation",immunopathology
627,3un6okdi,6356,animaldesign,"However, effective drugs or licensed vaccines are not currently available to control the outbreak and spread of this disease.",0.7525317719370799,not currently available to control the outbreak and spread of this disease,immunopathology
628,mu413rvc,781,animaldesign,"With sensitivity of the Polymerase Chain Reaction (PCR) test used to detect the presence of the virus in the human host, the global health community has been able to record a great number of recovered population.",0.7525280270266657,"sensitivity of the polymerase chain reaction ( pcr ) test used to detect the presence of the virus in the human host , the global health community has been able to record a great number of recovered population",immunopathology
629,d82sj80v,12003,animaldesign,Ribavirin did not inhibit viral growth at concentrations attainable in human serum.,0.7525269440145714,ribavirin,interleukin
630,r8n0x6s9,6732,animaldesign,"Interruption of the zoonotic transmission chain from camels to humans, therefore, may be an effective strategy to control the ongoing MERS-CoV outbreak.",0.7525245413788113,interruption of the zoonotic transmission chain,antibody dependent enhancement (ADE)
631,4lhneceo,8506,animaldesign,": Recent and previous studies have shown that guinea pigs can be infected with, and transmit, human influenza viruses.",0.7525171874448144,guinea pigs,immunopathology
632,qdwl8llw,12087,animaldesign,Efficient SARS-CoV infection of ciliated cell-types in HAE provides a useful in vitro model of human lung origin to study characteristics of SARS-CoV replication and pathogenesis.,0.7525084147725845,replication and pathogenesis,immunopathology
633,q3z2ggib,7916,animaldesign,"Furthermore, the assay will add to the value of those systems in which viral infections of the cat serve as models for human disease.",0.7525060303008182,viral infections,immunopathology
634,xo8ruswo,6686,animaldesign,"Subsequent challenge of the recipient transduced mice by the intra-nasal route with a clinical isolate of the MERS-CoV resulted in a significantly reduced viral load in their lungs, compared with transduced mice receiving a negative control antibody.",0.752496909531125,significantly reduced viral load in their lungs,immunopathology
635,7mt5lt6r,15318,animaldesign, More than 60% of human infectious diseases are caused by pathogens shared with wild or domestic animals.,0.7524963248391833,infectious diseases,immunopathology
636,b378ppd8,5151,animaldesign,Recent outbreaks of highly pathogenic avian influenza in Asia and associated human infections have led to a heightened level of awareness and preparation for a possible influenza pandemic.,0.7524898173901922,highly pathogenic avian influenza in asia and associated human infections,immunopathology
637,iv5s24pe,5850,animaldesign,Injection of 20μg of the mixture of pVAX1-M and pVAX1-N into the Balb/c mice could elicit the humoral and cellular responses.,0.7524897437773972,humoral and cellular responses,antibody dependent enhancement (ADE)
638,w5b5yrbo,5102,animaldesign,"In addition to cellular immunity, an effective filovirus vaccine will likely require a multivalent humoral immune response against multiple virus species.",0.7524842729192898,multivalent humoral immune response,antibody dependent enhancement (ADE)
639,6t667bug,6706,animaldesign,"These studies showed that b/h PIV3/hMPV F2 was immunogenic, protective and attenuated in non-human primates and warrants further evaluation in humans as a vaccine candidate for prevention of hMPV-associated respiratory tract diseases.",0.7524775375684029,hmpv-associated respiratory tract diseases,immunopathology
640,c73nhvxg,12206,animaldesign,"FLUDV also spreads to swine, and the presence of FLUDV-specific antibodies in humans could indicate that there is a potential for zoonosis.",0.7524708284381794,antibodies,antibody dependent enhancement (ADE)
641,abtpvam1,1082,animaldesign,These data indicate that our novel DNA vaccine might be useful against Mycobacterium tuberculosis including XDR-TB and MDR-TB for human therapeutic clinical trials.,0.7524701644017461,our novel dna vaccine might be useful against mycobacterium tuberculosis including xdr-tb and mdr-tb for human therapeutic clinical trials,immunopathology
642,bhq8t5nq,3094,animaldesign,"Here, we compare the advantages and limitations of the mouse, ferret and guinea pig models for research with influenza A viruses, emphasizing the multifarious uses of the ferret in the assessment of influenza viruses with pandemic potential.",0.7524691678477349,"mouse , ferret and guinea pig models",immunopathology
643,vk4lt83x,8340,animaldesign,"This chapter covers the current animal models for medically important human viruses, and demonstrates where the gaps in knowledge exist.",0.7524648072381981,animal models,immunopathology
644,lagv3tp7,4046,animaldesign,"Moreover, new methods in B cell sorting now enable the systematic identification of high-quality antibodies from humanized mice, or patients.",0.7524640910480626,humanized mice,immunopathology
645,l5eeurgd,11293,animaldesign,Sertraline and rolipram significantly improved survival in mice infected with a lethal dose of influenza A H1N1 virus.,0.7524581921811409,sertraline and rolipram,immunopathology
646,wr2sgixs,7325,animaldesign,"ZIKV is primarily transmitted by mosquitoes, but can persist in human semen and sperm, and sexual transmission has been documented.",0.7524581348348861,zikv,interleukin
647,7cgqxt2m,11587,animaldesign,We also found that a SBV deletion mutant of the non-structural NSs protein (SBVΔNSs) is less virulent in mice than wild type SBV.,0.7524545708880832,a sbv deletion mutant of the non-structural nss protein ( sbvδnss ) is less virulent,immunopathology
648,8o7oqb5d,1247,animaldesign,"Here, approaches past and present for development of a vaccine to these widespread human pathogens are highlighted.",0.7524510333929015,vaccine to these widespread human pathogens,antibody dependent enhancement (ADE)
649,7f7annmi,10553,animaldesign,The results showed that the expression patterns of ITITM1 and IFITM3 differ in various tissues of BALB/c mice at different time points after infection.,0.7524411751196455,balb / c,immunopathology
650,6wu024ng,8117,animaldesign,"In mice, previous studies have shown that vaccination with NP and M2 in recombinant DNA and/or adenovirus vectors or with adjuvants confers protection against lethal challenge in the absence of HA.",0.7524363667164241,vaccination with np and m2 in recombinant dna and / or adenovirus vectors or with adjuvants,antibody dependent enhancement (ADE)
651,jkv3xyuo,10794,animaldesign,Transgenic mice with human immunoglobulin genes were immunized with the recombinant major surface (S) glycoprotein ectodomain of SARS-CoV.,0.7524346117087304,transgenic mice with human immunoglobulin genes,immunopathology
652,nxolyakn,12559,animaldesign,"hAPN-transgenic mice expressed hAPN mRNA in the kidney, small intestine, liver, and lung.",0.7524323816451263,hapn-transgenic mice,immunopathology
653,yp9ofhi8,3307,animaldesign,"This chapter covers the current animal models for medically important human viruses, and demonstrates where the gaps in knowledge exist.",0.7524276770058703,animal models,immunopathology
654,ld0vo1rl,697,animaldesign,"The nsp3 was found to be more conserved among SARS-CoV-2, SARS-CoV, and MERS-CoV than among 15 coronaviruses infecting human and other animals.",0.7524270859210698,coronaviruses,immunopathology
655,2d9tjzn6,1137,animaldesign,"SARS-CoV infection demonstrated bronchial and bronchiolar hyperplasia and perivascular cuffing in ferret lung tissue, as seen previously in infected mice.",0.7524268273351988,bronchial and bronchiolar hyperplasia and perivascular cuffing,immunopathology
656,elx1t4fi,11906,animaldesign,"The dramatically elevated hydroxyproline levels in H5N1-infected mice showed deposition of collagen in lungs, and confirmed fibrosis of lungs.",0.7524201962304315,fibrosis of lungs,immunopathology
657,ifgqcehf,4293,animaldesign,"Even so, commercial development of human (or humanized) mAbs for the prophylaxis, preemptive and acute treatment of viral infections has been slow.",0.7524158910353886,viral infections,immunopathology
658,c3s5n5vo,8907,animaldesign,"To date, 114 human cases of MERS-CoV have been reported, with 54 fatalities.",0.7524126868596623,mers-cov,interleukin
659,3rn6fwx3,13967,animaldesign,"In a mouse infection model, intranasal administration of EAP at a dose of 25 mg/kg body weight prior to H5N1 viral challenge efficiently inhibited viral replication, decreased lung lesions, and increased survival rate.",0.7524076699529328,"inhibited viral replication , decreased lung lesions , and increased survival rate",immunopathology
660,p6d0nx01,15117,animaldesign,"In the present study, we evaluated the pharmacokinetics and explored the mechanism underlying the efficacy of a more potent PDE4i, CC-11050, as adjunct to INH treatment in a mouse model of pulmonary Mtb infection.",0.7524031363336341,mouse model of pulmonary mtb infection,immunopathology
661,2mycdwst,1122,animaldesign,These data indicate that our novel DNA vaccine might be useful against Mycobacterium tuberculosis including XDR-TB and MDR-TB for human therapeutic clinical trials.,0.752402646597587,our novel dna vaccine might be useful against mycobacterium tuberculosis including xdr-tb and mdr-tb for human therapeutic clinical trials,immunopathology
662,ipdyywbx,9671,animaldesign,"Emerging infections have an enormous impact on human health, food supply, economics, and the environment.",0.7524013422672692,emerging infections,interleukin
