,pid,title,abstract
1203,kw3mr1ro,Towards antivirals against chikungunya virus," Chikungunya virus (CHIKV) has re-emerged in recent decades, causing major outbreaks of chikungunya fever in many parts of Africa and Asia, and since the end of 2013 also in Central and South America. Infections are usually associated with a low mortality rate, but can proceed into a painful chronic stage, during which patients may suffer from polyarthralgia and joint stiffness for weeks and even several years. There are no vaccines or antiviral drugs available for the prevention or treatment of CHIKV infections. Current therapy therefore consists solely of the administration of analgesics, antipyretics and anti-inflammatory agents to relieve symptoms. We here review molecules that have been reported to inhibit CHIKV replication, either as direct-acting antivirals, host-targeting drugs or those that act via a yet unknown mechanism. This article forms part of a symposium in Antiviral Research on “Chikungunya discovers the New World.”"
1206,qq89719t,MG132-mediated inhibition of the ubiquitin–proteasome pathway ameliorates cancer cachexia,"PURPOSE: To evaluate the effect of proteasome inhibitor MG132 in cancer cachexia and to delineate the molecular mechanism underlying. METHODS: We established an experimental cancer cachexia model by subcutaneously implanting colon 26 cells into the armpits of BALB/c mice. Following administration of MG132 at various time points, body weight, food intake, gastrocnemius muscle weight, spontaneous activity and survival of tumor-bearing mice were examined along with tumor growth. Moreover, cachectic markers including glucose, triglyceride, albumin and total proteins as well as levels of the proinflammatory cytokines TNF-α and IL-6 in serum and gastrocnemius tissue were measured. Finally, mRNA and protein levels of p65, IκBα, and ubiquitin E3 ligases MuRF1 and MAFbx in gastrocnemius muscle were assessed. RESULTS: MG132 treatment significantly alleviated cancer cachexia as demonstrated by attenuated weight loss, altered carbohydrate metabolism and muscle atrophy and increased spontaneous activity and survival time of tumor-bearing mice. MG132 reduced tumor growth and the levels of TNF-α and IL-6 in serum and gastrocnemius tissue. NF-κB, MuRF1 and MAFbx were also inhibited by MG132. Unexpectedly, MG132 was more efficient when administrated during the early stages of cachexia. MG132 had no effect on food intake of tumor-bearing mice. CONCLUSION: Our results demonstrate that MG132-induced inhibition of the ubiquitin–proteasome pathway in cancer cachexia decreased the activity of NF-κB and the degradation of IκBα, and reduced the levels of TNF-α and IL-6 in serum and gastrocnemius tissue, accompanied by downregulation of MuRF1 and MAFbx. These data suggest that MG132 is a potential therapeutic and preventive agent for cancer cachexia."
1209,qovrstak,Inhibition of viral RNA polymerases by nucleoside and nucleotide analogs: therapeutic applications against positive-strand RNA viruses beyond hepatitis C virus,"A number of important human infections are caused by positive-strand RNA viruses, yet almost none can be treated with small molecule antiviral therapeutics. One exception is the chronic infection caused by hepatitis C virus (HCV), against which new generations of potent inhibitors are being developed. One of the main molecular targets for anti-HCV drugs is the viral RNA-dependent RNA polymerase, NS5B. This review summarizes the search for nucleoside and nucleotide analogs that inhibit HCV NS5B, which led to the FDA approval of sofosbuvir in 2013. Advances in anti-HCV therapeutics have also stimulated efforts to develop nucleoside analogs against other positive-strand RNA viruses. Although it remains to be validated in the clinic, the prospect of using nucleoside analogs to treat acute infections caused by RNA viruses represents an important paradigm shift and a new frontier for future antiviral therapies."
1212,ar1yjoux,Crystal Structure of Human Enterovirus 71 3C Protease," Human enterovirus 71 (EV71) is the major pathogen that causes hand, foot and mouth disease that particularly affects young children. Growing hand, foot and mouth disease outbreaks were observed worldwide in recent years and caused devastating losses both economically and politically. However, vaccines or effective drugs are unavailable to date. The genome of EV71 consists of a positive sense, single-stranded RNA of ∼7400 bp, encoding a large precursor polyprotein that requires proteolytic processing to generate mature viral proteins. The proteolytic processing mainly depends on EV71 3C protease (3Cpro) that possesses both proteolysis and RNA binding activities, which enable the protease to perform multiple tasks in viral replication and pathogen–host interactions. The central roles played by EV71 3Cpro make it an appealing target for antiviral drug development. We determined the first crystal structure of EV71 3Cpro and analyzed its enzymatic activity. The crystal structure shows that EV71 3Cpro has a typical chymotrypsin-like fold that is common in picornaviral 3Cpro. Strikingly, we found an important surface loop, also denoted as β-ribbon, which adopts a novel open conformation in EV71 3Cpro. We identified two important residues located at the base of the β-ribbon, Gly123 and His133, which form hinges that govern the intrinsic flexibility of the ribbon. Structure-guided mutagenesis studies revealed that the hinge residues are important to EV71 3Cpro proteolytic activities. In summary, our work provides the first structural insight into EV71 3Cpro, including a mobile β-ribbon, which is relevant to the proteolytic mechanism. Our data also provides a framework for structure-guided inhibitor design against EV71 3Cpro."
1220,kynbqk3g,Targeting the host or the virus: Current and novel concepts for antiviral approaches against influenza virus infection," Influenza epidemics and pandemics are constant threats to human health. The application of antiviral drugs provides an immediate and direct control of influenza virus infection. At present, the major strategy for managing patients with influenza is through targeting conserved viral proteins critical for viral replication. Two classes of conventional antiviral drugs, the M2 ion channel blockers and the neuraminidase inhibitors, are frequently used. In recent years, increasing levels of resistance to both drug classes has become a major public health concern, highlighting the urgent need for the development of alternative treatments. Novel classes of antiviral compounds or biomolecules targeting viral replication mechanism are under development, using approaches including high-throughput small-molecule screening platforms and structure-based designs. In response to influenza virus infection, host cellular mechanisms are triggered to defend against the invaders. At the same time, viruses as obligate intracellular pathogens have evolved to exploit cellular responses in support of their efficient replication, including antagonizing the host type I interferon response as well as activation of specific cellular pathways at different stages of the replication cycle. Numerous studies have highlighted the possibility of targeting virus–host interactions and host cellular mechanisms to develop new treatment regimens. This review aims to give an overview of current and novel concepts targeting the virus and the host for managing influenza."
1224,bq9qp8sy,Glucose-regulated protein 78 demonstrates antiviral effects but is more suitable for hepatocellular carcinoma prevention in hepatitis B,": Hepatitis B virus (HBV) is the leading cause of liver cirrhosis and hepatocellular carcinoma in Asia and Africa. Existing antivirals cannot cure HBV or eliminate risk of hepatocellular carcinoma. Glucose-regulated protein 78 (GRP78) can inhibit HBV replication, but promote virion secretion and hepatocellular cancer cell invasion. For these reasons, the overall effect of GRP78 on HBV production and whether to utilize the HBV replication-inhibitory effect of GRP78 up-regulation or the hepatocellular cancer cell invasion-inhibitory effect of its down-regulation were further investigated in order to improve the efficacy of current antiviral therapy. METHODS: GRP78 regulations in HepG2.2.15 cells were conducted by transfections of expressing vector and small interfering RNA, respectively. The changes in HBV replication, hepatitis B e antigen (HBeAg) synthesis and hepatoma cell motility were monitored. RESULTS: GRP78 overall decreased HBV production due to its HBV replication-inhibitory effect time-dependently overwhelming virion secretion-promoting effect in HepG2.2.15 cells. Unlike the parental cells (HepG2), HepG2.2.15 cells demonstrated decreased expressions of the major genes in the interferon-β1-dependent pathway. Moreover, the expressions of these genes were not affected by GRP78 regulations. However, GRP78 was found to inhibit HBeAg secretion and to increase the retro-transportation of capsid assembly-interfering HBeAg precursor from the endoplasmic reticulum into the cytosol where new viral nucleocapsids formed. Furthermore, GRP78 overexpression promoted wound healing process (the motility) of HepG2.2.15 cells. In contrast, GRP78 knockdown enhanced HBV replication and HBeAg secretion, but they were abolished by entecavir and furin inhibitor, respectively. CONCLUSIONS: GRP78 mainly demonstrates anti-HBV effects, reducing HBV production and HBeAg secretion. With due regard to the hepatocellular cancer invasion risk of the overexpression and the rectifiability of the unpleasant effects of the knockdown, GRP78 down-regulation may be more suitable to serve as an additive strategy to cover the hepatocellular cancer prevention shortage of current antiviral therapy in the future."
1229,i8znp72t,Broad spectrum antiviral activity for paramyxoviruses is modulated by biophysical properties of fusion inhibitory peptides,"Human paramyxoviruses include global causes of lower respiratory disease like the parainfluenza viruses, as well as agents of lethal encephalitis like Nipah virus. Infection is initiated by viral glycoprotein-mediated fusion between viral and host cell membranes. Paramyxovirus viral fusion proteins (F) insert into the target cell membrane, and form a transient intermediate that pulls the viral and cell membranes together as two heptad-repeat regions refold to form a six-helix bundle structure that can be specifically targeted by fusion-inhibitory peptides. Antiviral potency can be improved by sequence modification and lipid conjugation, and by adding linkers between the protein and lipid components. We exploit the uniquely broad spectrum antiviral activity of a parainfluenza F-derived peptide sequence that inhibits both parainfluenza and Nipah viruses, to investigate the influence of peptide orientation and intervening linker length on the peptides’ interaction with transitional states of F, solubility, membrane insertion kinetics, and protease sensitivity. We assessed the impact of these features on biodistribution and antiviral efficacy in vitro and in vivo. The engineering approach based on biophysical parameters resulted in a peptide that is a highly effective inhibitor of both paramyxoviruses and a set of criteria to be used for engineering broad spectrum antivirals for emerging paramyxoviruses."
1231,vk8wsgq9,High-throughput virtual screening and docking studies of matrix protein vp40 of ebola virus,"Ebolavirus, a member of the Filoviridae family of negative-sense RNA viruses, causes severe haemorrhagic fever leading up to 90% lethality. Ebolavirus matrix protein VP40 is involved in the virus assembly and budding process. The RNA binding pocket of VP40 is considered as the drug target site for structure based drug design. High Throughput Virtual Screening and molecular docking studies were employed to find the suitable inhibitors against VP40. Ten compounds showing good glide score and glide energy as well as interaction with specific amino acid residues were short listed as drug leads. These small molecule inhibitors could be potent inhibitors for VP40 matrix protein by blocking virus assembly and budding process."
1238,9o0mc3rd,"Design, synthesis and evaluation of a series of acyclic fleximer nucleoside analogues with anti-coronavirus activity"," A series of doubly flexible nucleoside analogues were designed based on the acyclic sugar scaffold of acyclovir and the flex-base moiety found in the fleximers. The target compounds were evaluated for their antiviral potential and found to inhibit several coronaviruses. Significantly, compound 2 displayed selective antiviral activity (CC50 >3× EC50) towards human coronavirus (HCoV)-NL63 and Middle East respiratory syndrome-coronavirus, but not severe acute respiratory syndrome-coronavirus. In the case of HCoV-NL63 the activity was highly promising with an EC50 <10μM and a CC50 >100μM. As such, these doubly flexible nucleoside analogues are viewed as a novel new class of drug candidates with potential for potent inhibition of coronaviruses."
1245,d93d3mds,Two Birds with One Stone? Possible Dual-Targeting H1N1 Inhibitors from Traditional Chinese Medicine,"The H1N1 influenza pandemic of 2009 has claimed over 18,000 lives. During this pandemic, development of drug resistance further complicated efforts to control and treat the widespread illness. This research utilizes traditional Chinese medicine Database@Taiwan (TCM Database@Taiwan) to screen for compounds that simultaneously target H1 and N1 to overcome current difficulties with virus mutations. The top three candidates were de novo derivatives of xylopine and rosmaricine. Bioactivity of the de novo derivatives against N1 were validated by multiple machine learning prediction models. Ability of the de novo compounds to maintain CoMFA/CoMSIA contour and form key interactions implied bioactivity within H1 as well. Addition of a pyridinium fragment was critical to form stable interactions in H1 and N1 as supported by molecular dynamics (MD) simulation. Results from MD, hydrophobic interactions, and torsion angles are consistent and support the findings of docking. Multiple anchors and lack of binding to residues prone to mutation suggest that the TCM de novo derivatives may be resistant to drug resistance and are advantageous over conventional H1N1 treatments such as oseltamivir. These results suggest that the TCM de novo derivatives may be suitable candidates of dual-targeting drugs for influenza."
1253,n0acj460,Antiviral strategies for hepatitis E virus," The hepatitis E virus is a common cause of acute hepatitis. Contrary to hepatitis B and C, hepatitis E is mostly a mild infection, although it has a high mortality in pregnant women and can evolve to chronicity in immunocompromised patients. Ribavirin and pegylated interferon-α are the only available therapies, but both have side effects that are not acceptable for prophylaxis or treatment of mild infections. In addition, these drugs cannot be used for all patient types (e.g. in case of pregnancy, specific organ transplants or co-morbidities) and in resource-poor settings. Hence there is an urgent need for better antiviral treatments that are efficacious and safe, also during pregnancy. In this review, a concise introduction to the virus and disease is provided, followed by a discussion of the available assay systems and potential molecular targets (viral proteins and host factors) for the development of inhibitors of HEV replication. Finally, directions for future research are presented."
1254,79v77hqm,"Chapter 37 Preclinical and clinical development of the anti-HIV, anti-HBV oxathiolane nucleoside analog emtricitabine","  Three classes of drugs are available to treat patients infected with human immunodeficiency virus (HIV) : the nucleoside reverse transcriptase inhibitors (NRTI), the nonnucleoside reverse transcriptase inhibitors (NNRTI), and the protease inhibitors (PI). Emtricitabine represents one of the most potent anti-HIV agents identified to date, producing two log10 drop in viral load as monotherapy at a 200 mg qd dose as the affected individual became susceptible to opportunistic infections and specific immune deficiency resulting from the depletion of CD4+ lymphocytes. The clinical profile of emtricitabine discussed in this chapter demonstrated (1) a plasma half-life of 8-10 hours with linear kinetics, (2) an intracellular emtricitabine 5’-triphosphate half-life greater than 39 hours that supports daily dosing, (3) no significant drug–drug interactions that limits the use of emtricitabine in combination therapy, (4) comparable safety and efficacy to lamivudine, and (5) low incidence of Ml84V mutations. This important observation suggests that emtricitabine can increase the durability of oxathiolane nucleoside analog-containing drug regimens. Hepatitis B virus (HBV) constitutes a major worldwide health threat, as the clinical development program is just entering the pivotal phase. Emtricitabine can be an extremely important drug for the treatment of patients coinfected with HIV and HBV."
1265,bqount8a,Host Modulators of H1N1 Cytopathogenicity,"Influenza A virus infects 5–20% of the population annually, resulting in ∼35,000 deaths and significant morbidity. Current treatments include vaccines and drugs that target viral proteins. However, both of these approaches have limitations, as vaccines require yearly development and the rapid evolution of viral proteins gives rise to drug resistance. In consequence additional intervention strategies, that target host factors required for the viral life cycle, are under investigation. Here we employed arrayed whole-genome siRNA screening strategies to identify cell-autonomous molecular components that are subverted to support H1N1 influenza A virus infection of human bronchial epithelial cells. Integration across relevant public data sets exposed druggable gene products required for epithelial cell infection or required for viral proteins to deflect host cell suicide checkpoint activation. Pharmacological inhibition of representative targets, RGGT and CHEK1, resulted in significant protection against infection of human epithelial cells by the A/WS/33 virus. In addition, chemical inhibition of RGGT partially protected against H5N1 and the 2009 H1N1 pandemic strain. The observations reported here thus contribute to an expanding body of studies directed at decoding vulnerabilities in the command and control networks specified by influenza virulence factors."
1271,0mjizsoo,RNA disruption is associated with response to multiple classes of chemotherapy drugs in tumor cell lines,": Cellular stressors and apoptosis-inducing agents have been shown to induce ribosomal RNA (rRNA) degradation in eukaryotic cells. Recently, RNA degradation in vivo was observed in patients with locally advanced breast cancer, where mid-treatment tumor RNA degradation was associated with complete tumor destruction and enhanced patient survival. However, it is not clear how widespread chemotherapy induced “RNA disruption” is, the extent to which it is associated with drug response or what the underlying mechanisms are. METHODS: Ovarian (A2780, CaOV3) and breast (MDA-MB-231, MCF-7, BT474, SKBR3) cancer cell lines were treated with several cytotoxic chemotherapy drugs and total RNA was isolated. RNA was also prepared from docetaxel resistant A2780DXL and carboplatin resistant A2780CBN cells following drug exposure. Disruption of RNA was analyzed by capillary electrophoresis. Northern blotting was performed using probes complementary to the 28S and 18S rRNA to determine the origins of degradation bands. Apoptosis activation was assessed by flow cytometric monitoring of annexin-V and propidium iodide (PI) binding to cells and by measuring caspase-3 activation. The link between apoptosis and RNA degradation (disruption) was investigated using a caspase-3 inhibitor. RESULTS: All chemotherapy drugs tested were capable of inducing similar RNA disruption patterns. Docetaxel treatment of the resistant A2780DXL cells and carboplatin treatment of the A2780CBN cells did not result in RNA disruption. Northern blotting indicated that two RNA disruption bands were derived from the 3’-end of the 28S rRNA. Annexin-V and PI staining of docetaxel treated cells, along with assessment of caspase-3 activation, showed concurrent initiation of apoptosis and RNA disruption, while inhibition of caspase-3 activity significantly reduced RNA disruption. CONCLUSIONS: Supporting the in vivo evidence, our results demonstrate that RNA disruption is induced by multiple chemotherapy agents in cell lines from different tissues and is associated with drug response. Although present, the link between apoptosis and RNA disruption is not completely understood. Evaluation of RNA disruption is thus proposed as a novel and effective biomarker to assess response to chemotherapy drugs in vitro and in vivo. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (doi:10.1186/s12885-016-2197-1) contains supplementary material, which is available to authorized users."
1277,uaaj66xq,Induction of Atypical Autophagy by Porcine Hemagglutinating Encephalomyelitis Virus Contributes to Viral Replication,"Autophagy is a basic biological metabolic process involving in intracellular membrane transport pathways that recycle cellular components and eliminate intracellular microorganisms within the lysosome. Autophagy also plays an important part in virus infection and propagation. However, some pathogens, including viruses, have evolved unique trick to escape or exploit autophagy. This study explores the mechanism of autophagy induction by porcine hemagglutinating encephalomyelitis virus (PHEV) in Neuro-2a cells, and examines the role of autophagy in PHEV replication. PHEV triggered autophagy in Neuro-2a cells is dependent on the presence of bulk double- or single-membrane vacuoles, the accumulation of GFP-LC3 fluorescent dots, and the LC3 lipidation. In addition, PHEV induced an incomplete autophagic effect because the degradation level of p62 did not change in PHEV-infected cells. Further validation was captured using LysoTracker and lysosome-associated membrane protein by indirect immunofluorescence labeling in PHEV-infected cells. We also investigated the change in viral replication by pharmacological experiments with the autophagy inducer rapamycin or the autophagy inhibitor 3-MA, and the lysosomal inhibitor chloroquine (CQ). Suppression of autophagy by 3-MA increased viral replication, compared with the mock treatment, while promoting of autophagy by rapamycin reduced PHEV replication. CQ treatment enhanced the LC3 lipidation in PHEV-infected Neuro-2a cells but lowered PHEV replication. These results show that PHEV infection induces atypical autophagy and causes the appearance of autophagosomes but blocks the fusion with lysosomes, which is necessary for the replication of PHEV in nerve cells."
1279,yo4f1fmu,The antiviral activity of naturally occurring proteins and their peptide fragments after chemical modification," Chemical modification of the proteins bovine serum albumin, α-lactalbumin, β-lactoglobulin and chicken lysozyme by 3-hydroxyphthalic anhydride (3-HP) yielded compounds which exerted antiviral activity in vitro as compared with the native unmodified proteins. Of the three enveloped viruses tested, human herpes simplex virus type 1 (HSV-1), bovine parainfluenza virus type 3 and porcine respiratory corona virus, only HSV-1 proved sensitive to the 3-HP-proteins. All of the chemically modified proteins presented antiviral activity against HSV-1 when assayed before, during or after infection. However, to achieve HSV-1 inhibition, significantly higher concentrations of the modified proteins were required if present before infection as compared to during or after infection. Our results suggest that multiple mechanisms are involved in the inhibition of HSV-1 infection. Proteolytical digestion of albumin, α-lactalbumin, β-lactoglobulin and lysozyme by trypsin, chymotrypsin and pepsin yielded several peptide fragments with antiherpetic activity. Chemical modification of these peptide fragments by 3-HP generated peptides with antiviral activity, however, this was almost always combined with a cytotoxic effect on the Vero cells. Overall, our results suggest that targeted chemical modification of some natural products might provide compounds effective against HSV-1 infection."
1282,q3fyo3rx,Pentoxifylline inhibits replication of Japanese encephalitis virus: a comparative study with ribavirin," Several investigations have shown that pentoxifylline possesses broad-spectrum antiviral activity against a range of RNA and DNA viruses. However, its ability to inhibit Japanese encephalitis virus (JEV) replication has not yet been studied. The present study was designed to investigate the antiviral activity of pentoxifylline against JEV in vitro and in vivo. The activity of pentoxifylline against JEV was evaluated in vitro using cytopathic effect inhibition and plaque reduction assays. Pentoxifylline was able to inhibit JEV replication in a dose-dependent manner at a 50% inhibitory concentration (IC50) of 50.3μg/mL (0.00018μM) and a therapeutic index (TI) of 10. Experiments to study the mechanism of antiviral action of pentoxifylline using in vitro translation of viral mRNA suggested that the drug did not interfere either with early or late protein synthesis but most likely exerted its action on virus assembly and/or release. Furthermore, the in vivo study showed that pentoxifylline at a concentration of 100mg/kg and 200mg/kg body weight was able to protect completely mice challenged with 50×50% lethal dose (LD50) of JEV."
1285,0czu600e,Antiviral Drugs Against Severe Fever With Thrombocytopenia Syndrome Virus Infection,"Severe fever with thrombocytopenia syndrome (SFTS) is an emerging tick-borne infectious disease caused by SFTS virus (SFTSV), which is a novel bunyavirus. SFTSV was first isolated from patients who presented with fever, thrombocytopenia, leukocytopenia, and multiorgan dysfunction in China. Subsequently, it was found to be widely distributed in Southeast Asia (Korea, Japan, and Vietnam). SFTSV can be transmitted not only from ticks but also from domestic animals, companion animals, and humans. Because the case fatality rate of SFTS is high (6–30%), development of specific and effective treatment for SFTS is required. Studies of potential antiviral drugs for SFTS-specific therapy have been conducted on existing or newly discovered agents in vitro and in vivo, with ribavirin and favipiravir being the most promising candidates. While animal experiments and retrospective studies have demonstrated the limited efficacy of ribavirin, it was also speculated that ribavirin would be effective in patients with a viral load <1 × 10(6) copies/mL. Favipiravir showed higher efficacy than ribavirin against SFTSV in in vitro assays and greater efficacy in animal models, even administrated 3 days after the virus inoculation. Although clinical trials evaluating the efficacy of favipiravir in SFTS patients in Japan are underway, this has yet to be confirmed. Other drugs, including hexachlorophene, calcium channel blockers, 2′-fluoro-2′-deoxycytidine, caffeic acid, amodiaquine, and interferons, have also been evaluated for their inhibitory efficacy against SFTSV. Among them, calcium channel blockers are promising because in addition to their efficacy in vitro and in vivo, retrospective clinical data have indicated that nifedipine, one of the calcium channel blockers, reduced the case fatality rate by >5-fold. Although further research is necessary to develop SFTS-specific therapy, considerable progress has been achieved in this area. Here we summarize and discuss recent advances in antiviral drugs against SFTSV."
1289,qz2tpmq4,A Genome-Wide Expression Analysis in Blood Identifies Pre-Elafin as a Biomarker in ARDS,"Previous microarray-based studies of acute respiratory distress syndrome (ARDS) were performed using various models to mimic disease pathogenesis. The complexity of the pathophysiologic response to direct or indirect lung injury in ARDS is difficult to reconstruct in experimental conditions. Thus, direct analysis of ARDS patient blood may provide valuable information. We investigated genome-wide gene expression profiles in paired whole blood samples from patients with ARDS (n = 8) during the acute stage (within 3 d of diagnosis) and recovery stage of ARDS (around ICU discharge). Among 126 differentially expressed genes, peptidase inhibitor 3 (PI3, encoding elafin, a potent neutrophil elastase inhibitor) had the largest fold-change (−3-fold changes, acute stage/recovery stage) in expression, indicating down-regulation during the acute stage of ARDS. We further examined plasma PI3 levels in 40 patients with ARDS and 23 at-risk control subjects from the same cohort. There was a coincidence of the microarray findings of lower PI3 gene expression with the lower plasma PI3 during the acute-stage. The plasma PI3 levels were statistically significant different among pre-diagnosis, day of diagnosis, and post-diagnosis groups (ANOVA, P = 0.001), with a trend of decreasing from pre- to post-diagnosis group. The time course of plasma PI3 decrease is well correlated with the course of early ARDS development (Pearson correlation coefficient: −0.52, P = 0.0006). Considering that PI3 can covalently binding to extracellular matrix in lung, circulating PI3 may provide a useful clinical marker for monitoring the early development of ARDS and may have implications for ARDS treatment."
1322,3gz4dyie,In silico modification of oseltamivir as neuraminidase inhibitor of influenza A virus subtype H1N1,"This research focused on the modification of the functional groups of oseltamivir as neuraminidase inhibitor against influenza A virus subtype H1N1. Interactions of three of the best ligands were evaluated in the hydrated state using molecular dynamics simulation at two different temperatures. The docking result showed that AD3BF2D ligand (N-[(1S,6R)-5-amino-5-{[(2R,3S,4S)-3,4-dihydroxy-4-(hydroxymethyl) tetrahydrofuran-2-yl]oxy}-4-formylcyclohex-3-en-1-yl]acetamide-3-(1-ethylpropoxy)-1-cyclohexene-1-carboxylate) had better binding energy values than standard oseltamivir. AD3BF2D had several interactions, including hydrogen bonds, with the residues in the catalytic site of neuraminidase as identified by molecular dynamics simulation. The results showed that AD3BF2D ligand can be used as a good candidate for neuraminidase inhibitor to cope with influenza A virus subtype H1N1."
1324,sut3nf2a,Blockage of P2X7 attenuates acute lung injury in mice by inhibiting NLRP3 inflammasome," NLRP3 inflammasome is engaged in the inflammatory response during acute lung injury (ALI). Purinergic receptor P2X7 has been reported to be upstream of NLRP3 activation. However, the therapeutic implication of P2X7 in ALI remains to be explored. The present study used lipopolysaccharide (LPS)-induced mouse model to investigate the therapeutic potential of P2X7 blockage in ALI. Our results showed that P2X7/NLRP3 inflammasome pathway was significantly upregulated in the lungs of ALI mice as compared with control mice. P2X7 antagonist A438079 suppressed NLRP3/ASC/caspase 1 activation, production of IL-1β, IL-17A and IFN-γ and neutrophil infiltration but not the production of IL-10, resulting in a significant amelioration of lung injury. Moreover, blockage of P2X7 significantly inhibited NLRP3 inflammasome activation and IL-1β production in bone marrow derived macrophages. Similar results were obtained using another P2X7 inhibitor brilliant blue G (BBG) in vivo. Thus, pharmacological blockage of P2X7/NLRP3 pathway can be considered as a potential therapeutic strategy in patients with ALI."
1327,4ueqw98n,Inhibition of SERPINe1 reduces rhabdoviral infections in zebrafish," While exploring the molecular mechanisms behind the fin hemorrhages that follow zebrafish (Danio rerio) early infection with viral haemorrhagic septicemia virus (VHSV), we discovered that most serpin (serine protease inhibitor) gene transcripts were upregulated, except those of serpine1. Surprisingly, only SERPINe1-derived 14-mer peptide and low molecular weight drugs targeting SERPINe1 (i.e. tannic acid, EGCG, tiplaxtinin) inhibited in vitro infections not only of VHSV, but also of other fish rhabdoviruses such as infectious hematopoietic necrosis virus (IHNV) and spring viremia carp virus (SVCV). While the mechanisms that inhibited rhabdoviral infections remain speculative, these and other results suggested that SERPINEe1-derived peptide specifically targeted viral infectivity rather than virions. Practical applications might be developed from these studies since preliminary evidences showed that tannic acid could be used to reduce VHSV-caused mortalities. These studies are an example of how the identification of host genes targeted by viral infections using microarrays might facilitate the identification of novel prevention drugs in aquaculture and illuminate viral infection mechanisms."
1330,cxxk09t2,Computational Docking Study of p7 Ion Channel from HCV Genotype 3 and Genotype 4 and Its Interaction with Natural Compounds,": The current standard care therapy for hepatitis C virus (HCV) infection consists of two regimes, namely interferon-based and interferon-free treatments. The treatment through the combination of ribavirin and pegylated interferon is expensive, only mildly effective, and is associated with severe side effects. In 2011, two direct-acting antiviral (DAA) drugs, boceprevir and telaprevir, were licensed that have shown enhanced sustained virologic response (SVR) in phase III clinical trial, however, these interferon-free treatments are more sensitive to HCV genotype 1 infection. The variable nature of HCV, and the limited number of inhibitors developed thus aim in expanding the repertoire of available drug targets, resulting in targeting the virus assembly therapeutically. AIM: We conducted this study to predict the 3D structure of the p7 protein from the HCV genotypes 3 and 4. Approximately 63 amino acid residues encoded in HCV render this channel sensitive to inhibitors, making p7 a promising target for novel therapies. HCV p7 protein forms a small membrane known as viroporin, and is essential for effective self-assembly of large channels that conduct cation assembly and discharge infectious virion particles. METHOD: In this study, we screened drugs and flavonoids known to disrupt translation and production of HCV proteins, targeted against the active site of p7 residues of HCV genotype 3 (GT3) (isolatek3a) and HCV genotype 4a (GT4) (isolateED43). Furthermore, we conducted a quantitative structure–activity relationship and docking interaction study. RESULTS: The drug NB-DNJ formed the highest number of hydrogen bond interactions with both modeled p7 proteins with high interaction energy, followed by BIT225. A flavonoid screen demonstrated that Epigallocatechin gallate (EGCG), nobiletin, and quercetin, have more binding modes in GT3 than in GT4. Thus, the predicted p7 protein molecule of HCV from GT3 and GT4 provides a general avenue to target structure-based antiviral compounds. CONCLUSIONS: We hypothesize that the inhibitors of viral p7 identified in this screen may be a new class of potent agents, but further confirmation in vitro and in vivo is essential. This structure-guided drug design for both GT3 and GT4 can lead to the identification of drug-like natural compounds, confirming p7 as a new target in the rapidly increasing era of HCV."
1334,rv8yosr7,Homology modeling and virtual screening for antagonists of protease from yellow head virus,"Yellow head virus (YHV) is one of the causative agents of shrimp viral disease. The prevention of YHV infection in shrimp has been developed by various methods, but it is still insufficient to protect the mass mortality in shrimp. New approaches for the antiviral drug development for viral infection have been focused on the inhibition of several potent viral enzymes, and thus the YHV protease is one of the interesting targets for developing antiviral drugs according to the pivotal roles of the enzyme in an early stage of viral propagation. In this study, a theoretical modeling of the YHV protease was constructed based on the folds of several known crystal structures of other viral proteases, and was subsequently used as a target for virtual screening—molecular docking against approximately 1364 NCI structurally diversity compounds. A complex between the protease and the hit compounds was investigated for intermolecular interactions by molecular dynamics simulations. Five best predicted compounds (NSC122819, NSC345647, NSC319990, NSC50650, and NSC5069) were tested against bacterial expressed YHV. The NSC122819 showed the best inhibitory characteristic among the candidates, while others showed more than 50 % of inhibition in the assay condition. These compounds could potentially be inhibitors for curing YHV infection. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (doi:10.1007/s00894-014-2116-9) contains supplementary material, which is available to authorized users."
1341,o8ygdd14,Interferon alfacon1 is an inhibitor of SARS-corona virus in cell-based models," Preliminary data examining interferon alfacon1 treatment of SARS-CoV (severe acute respiratory syndrome-corona virus)-infected patients suggests this therapy is well tolerated and of therapeutic benefit. We report herein that interferon alfacon1, has potent in vitro antiviral activity against SARS-CoV. In a cytopathic effect protection (CPE) assay, interferon alfacon1 inhibited the generation of CPE in a dose-dependent manner with an IC50 of 0.001μg/ml, a clinically achievable level. Furthermore, interferon alfacon1 also demonstrated significant antiviral activity in yield reduction and plaque reduction assays. The in vitro antiviral activity of interferon alfacon1 against SARS-CoV suggests continued evaluation of interferon alfacon1 as a therapeutic treatment for patients infected with SARS-CoV."
