,pid,title,abstract
94,1qniriu0,Machine intelligence design of 2019-nCoV drugs,"Wuhan coronavirus, called 2019-nCoV, is a newly emerged virus that infected more than 9692 people and leads to more than 213 fatalities by January 30, 2020. Currently, there is no effective treatment for this epidemic. However, the viral protease of a coronavirus is well-known to be essential for its replication and thus is an effective drug target. Fortunately, the sequence identity of the 2019-nCoV protease and that of severe-acute respiratory syndrome virus (SARS-CoV) is as high as 96.1%. We show that the protease inhibitor binding sites of 2019-nCoV and SARS-CoV are almost identical, which means all potential anti-SARS-CoV chemotherapies are also potential 2019-nCoV drugs. Here, we report a family of potential 2019-nCoV drugs generated by a machine intelligence-based generative network complex (GNC). The potential effectiveness of treating 2019-nCoV by using some existing HIV drugs is also analyzed."
95,z0qzgu5m,Repurposing of clinically approved drugs for treatment of coronavirus disease 2019 in a 2019-novel coronavirus (2019-nCoV) related coronavirus model,": Medicines for the treatment of 2019-novel coronavirus (2019-nCoV) infections are urgently needed. However, drug screening using live 2019-nCoV requires high-level biosafety facilities, which imposes an obstacle for those without such facilities or 2019-novel coronavirus (2019-nCoV). This study aims to repurpose the clinically approved drugs for the treatment of coronavirus disease 2019 (COVID-19) in a 2019-nCoV related coronavirus model. METHODS: A 2019-nCoV related pangolin coronavirus GX_P2V/pangolin/2017/ Guangxi was described. Whether GX_P2X uses angiotensin-converting enzyme 2 (ACE2) as the cell receptor was investigated by using small interfering RNA (siRNA) -mediated silencing of ACE2. The pangolin coronavirus model was used to identify drug candidates for treating 2019-nCoV infection. Two libraries of 2406 clinically approved drugs were screened for their ability to inhibit cytopathic effects on Vero E6 cells by GX_P2X infection. The antiviral activities and antiviral mechanisms of potential drugs were further investigated. Viral yields of RNAs and infectious particles were quantified by quantitative real-time polymerase chain reaction (qRT-PCR) and plaque assay, respectively. RESULTS: The spike protein of coronavirus GX_P2V shares 92.2% amino acid identity with that of 2019-nCoV isolate Wuhan-hu-1, and uses ACE2 as the receptor for infection just like 2019-nCoV. Three drugs-cepharanthine (CEP), selamectin and mefloquine hydrochloride exhibited complete inhibition of cytopathic effects in cell culture at 10 μmol/L. CEP demonstrated the most potent inhibition of GX_P2V infection, with a concentration for 50% of maximal effect [EC50] of 0.98 μmol/L. The viral RNA yield in cells treated with 10 μmol/L CEP was 15,393-fold lower than in cells without CEP treatment ([6.48 ± 0.02] × 10vs. 1.00 ± 0.12, t = 150.38, P < 0.001) at 72 h post-infection (p.i.). Plaque assays found no production of live viruses in media containing 10 μmol/L CEP at 48 h p.i. Furthermore, we found CEP has potent antiviral activities against both viral entry (1.00 ± 0.37 vs. 0.46 ± 0.12, t = 2.42, P < 0.05) and viral replication (1.00 ± 0.43 vs. [6.18 ± 0.95] × 10, t = 3.98, P < 0.05). CONCLUSIONS: Our pangolin coronavirus GX_P2V is a workable model for 2019-nCoV research. CEP, selamectin and mefloquine hydrochloride are potential drugs for treating 2019-nCoV infection. Our results strongly suggest that CEP is a wide-spectrum inhibitor of pan-betacoronavirus, and clinical trial of CEP for treatment of 2019-nCoV infection is warranted."
96,qebbkr6d,A data-driven drug repositioning framework discovered a potential therapeutic agent targeting COVID-19,"The global spread of SARS-CoV-2 requires an urgent need to find effective therapeutics for the treatment of COVID-19. We developed a data-driven drug repositioning framework, which applies both machine learning and statistical analysis approaches to systematically integrate and mine large-scale knowledge graph, literature and transcriptome data to discover the potential drug candidates against SARS-CoV-2. The retrospective study using the past SARS-CoV and MERS-CoV data demonstrated that our machine learning based method can successfully predict effective drug candidates against a specific coronavirus. Our in silico screening followed by wet-lab validation indicated that a poly-ADP-ribose polymerase 1 (PARP1) inhibitor, CVL218, currently in Phase I clinical trial, may be repurposed to treat COVID-19. Our in vitro assays revealed that CVL218 can exhibit effective inhibitory activity against SARS-CoV-2 replication without obvious cytopathic effect. In addition, we showed that CVL218 is able to suppress the CpG-induced IL-6 production in peripheral blood mononuclear cells, suggesting that it may also have anti-inflammatory effect that is highly relevant to the prevention immunopathology induced by SARS-CoV-2 infection. Further pharmacokinetic and toxicokinetic evaluation in rats and monkeys showed a high concentration of CVL218 in lung and observed no apparent signs of toxicity, indicating the appealing potential of this drug for the treatment of the pneumonia caused by SARS-CoV-2 infection. Moreover, molecular docking simulation suggested that CVL218 may bind to the N-terminal domain of nucleocapsid (N) protein of SARS-CoV-2, providing a possible model to explain its antiviral action. We also proposed several possible mechanisms to explain the antiviral activities of PARP1 inhibitors against SARS-CoV-2, based on the data present in this study and previous evidences reported in the literature. In summary, the PARP1 inhibitor CVL218 discovered by our data-driven drug repositioning framework can serve as a potential therapeutic agent for the treatment of COVID-19."
97,hnoovm03,Convalescent plasma as a potential therapy for COVID-19,Convalescent plasma as a potential therapy for COVID-19
99,2wnsfkls,A rapid fatal evolution of Coronavirus Disease-19 (COVID-19) in an advanced lung cancer patient with a long time response to nivolumab,A rapid fatal evolution of Coronavirus Disease-19 (COVID-19) in an advanced lung cancer patient with a long time response to nivolumab
100,vbgf50os,"Molecular Modeling Evaluation of the Binding Effect of Ritonavir, Lopinavir and Darunavir to Severe Acute Respiratory Syndrome Coronavirus 2 Proteases","Three anti-HIV drugs, ritonavir, lopinavir and darunavir, might have therapeutic effect on coronavirus disease 2019 (COVID-19). In this study, the structure models of two severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) proteases, coronavirus endopeptidase C30 (CEP_C30) and papain like viral protease (PLVP), were built by homology modeling. Ritonavir, lopinavir and darunavir were then docked to the models, respectively, followed by energy minimization of the protease-drug complexes. In the simulations, ritonavir can bind to CEP_C30 most suitably, and induce significant conformation changes of CEP_C30; lopinavir can also bind to CEP_C30 suitably, and induce significant conformation changes of CEP_C30; darunavir can bind to PLVP suitably with slight conformation changes of PLVP. It is suggested that the therapeutic effect of ritonavir and lopinavir on COVID-19 may be mainly due to their inhibitory effect on CEP_C30, while ritonavir may have stronger efficacy; the inhibitory effect of darunavir on SARS-CoV-2 and its potential therapeutic effect may be mainly due to its inhibitory effect on PLVP."
101,75cotmn2,Recommendations on management of the SARS-CoV-2 coronavirus pandemic (Covid-19) in kidney transplant patients," The SARS-CoV-2 (Covid-19) coronavirus pandemic is evolving very quickly and means a special risk for both immunosuppressed and comorbid patients. Knowledge about this growing infection is also increasing although many uncertainties remain, especially in the kidney transplant population. This manuscript presents a proposal for action with general and specific recommendations to protect and prevent infection in this vulnerable population such as kidney transplant recipients."
102,t6zf5k99,The Novel Coronavirus – A Snapshot of Current Knowledge,"Another animal to human transmission of a coronavirus occurred in December 2019 on a live animal market in the Chinese city of Wuhan causing an epidemic in China, reaching now different continents. This minireview summarizes the research literature on the virological, clinical and epidemiological aspects of this epidemic published until end of February 2020."
103,za3qypgg,Associations between immune-suppressive and stimulating drugs and novel COVID-19—a systematic review of current evidence,": Cancer and transplant patients with COVID-19 have a higher risk of developing severe and even fatal respiratory diseases, especially as they may be treated with immune-suppressive or immune-stimulating drugs. This review focuses on the effects of these drugs on host immunity against COVID-19. METHODS: Using Ovid MEDLINE, we reviewed current evidence for immune-suppressing or -stimulating drugs: cytotoxic chemotherapy, low-dose steroids, tumour necrosis factorα (TNFα) blockers, interlukin-6 (IL-6) blockade, Janus kinase (JAK) inhibitors, IL-1 blockade, mycophenolate, tacrolimus, anti-CD20 and CTLA4-Ig. RESULTS: 89 studies were included. Cytotoxic chemotherapy has been shown to be a specific inhibitor for severe acute respiratory syndrome coronavirus in in vitro studies, but no specific studies exist as of yet for COVID-19. No conclusive evidence for or against the use of non-steroidal anti-inflammatory drugs (NSAIDs) in the treatment of COVID-19 patients is available, nor is there evidence indicating that TNFα blockade is harmful to patients in the context of COVID-19. COVID-19 has been observed to induce a pro-inflammatory cytokine generation and secretion of cytokines, such as IL-6, but there is no evidence of the beneficial impact of IL-6 inhibitors on the modulation of COVID-19. Although there are potential targets in the JAK-STAT pathway that can be manipulated in treatment for coronaviruses and it is evident that IL-1 is elevated in patients with a coronavirus, there is currently no evidence for a role of these drugs in treatment of COVID-19. CONCLUSION: The COVID-19 pandemic has led to challenging decision-making about treatment of critically unwell patients. Low-dose prednisolone and tacrolimus may have beneficial impacts on COVID-19. The mycophenolate mofetil picture is less clear, with conflicting data from pre-clinical studies. There is no definitive evidence that specific cytotoxic drugs, low-dose methotrexate for auto-immune disease, NSAIDs, JAK kinase inhibitors or anti-TNFα agents are contraindicated. There is clear evidence that IL-6 peak levels are associated with severity of pulmonary complications."
104,tomsdx3z,"Recent Progress in understanding 2019 Novel Coronavirus associated with Human Respiratory Disease: Detection, Mechanism and Treatment"," Viral respiratory diseases such as the severe acute respiratory syndrome (SARS) and Middle East respiratory syndrome (MERS), always pose severe threat to people. First identified in the late December 2019, in Wuhan, China, a novel coronavirus (2019-nCoV) has rampantly spread to lots of provinces in China, and multiple countries are affected. The viral outbreaks have stirred panic and emergency on public health around the world and the number of infections continues to rise. But the cause and consequence of the pneumonia still remain unknown. In order to effectively implement the epidemic prevention, early identification and diagnosis is critical to disease control. Herein we scrutinize a series of available studies by global scientists on the clinical manifestations, detection methods and treatment options of 2019 novel coronavirus pneumonia, also propose potential strategies for preventing the infection."
105,b31ctbat,Analysis of therapeutic targets for SARS-CoV-2 and discovery of potential drugs by computational methods,"SARS-CoV-2 has caused tens of thousands of infections and more than one thousand deaths. There are currently no registered therapies for treating coronavirus infections. Because of time consuming process of new drug development, drug repositioning may be the only solution to the epidemic of sudden infectious diseases. We systematically analyzed all the proteins encoded by SARS-CoV-2 genes, compared them with proteins from other coronaviruses, predicted their structures, and built 19 structures that could be done by homology modeling. By performing target-based virtual ligand screening, a total of 21 targets (including two human targets) were screened against compound libraries including ZINC drug database and our own database of natural products. Structure and screening results of important targets such as 3-chymotrypsin-like protease (3CLpro), Spike, RNA-dependent RNA polymerase (RdRp), and papain like protease (PLpro) were discussed in detail. In addition, a database of 78 commonly used anti-viral drugs including those currently on the market and undergoing clinical trials for SARS-CoV-2 was constructed. Possible targets of these compounds and potential drugs acting on a certain target were predicted. This study will provide new lead compounds and targets for further in vitro and in vivo studies of SARS-CoV-2, new insights for those drugs currently ongoing clinical studies, and also possible new strategies for drug repositioning to treat SARS-CoV-2 infections."
106,1u12qr97,Advance of promising targets and agents against 2019-nCoV in China,Advance of promising targets and agents against 2019-nCoV in China
107,1mmqfp7g,Structural basis of SARS-CoV-2 3CLpro and anti-COVID-19 drug discovery from medicinal plants †," The recent outbreak of coronavirus disease 2019 (COVID-19) caused by SARS-CoV-2 in December 2019 raised global health concerns. The viral 3-chymotrypsin-like cysteine protease (3CLpro) enzyme controls coronavirus replication and is essential for its life cycle. 3CLpro is a proven drug discovery target in the case of severe acute respiratory syndrome coronavirus (SARS-CoV) and middle east respiratory syndrome coronavirus (MERS-CoV). Recent studies revealed that the genome sequence of SARS-CoV-2 is very similar to that of SARS-CoV. Therefore, herein, we analysed the 3CLpro sequence, constructed its 3D homology model, and screened it against a medicinal plant library containing 32,297 potential anti-viral phytochemicals/traditional Chinese medicinal compounds. Our analyses revealed that the top nine hits might serve as potential anti- SARS-CoV-2 lead molecules for further optimisation and drug development process to combat COVID-19."
108,0xhho1sh,Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) and coronavirus disease-2019 (COVID-19): The epidemic and the challenges,"ABSTRACT The emergence of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2; previously provisionally named 2019 novel coronavirus or 2019-nCoV) disease (COVID-19) in China at the end of 2019 has caused a large global outbreak and is a major public health issue. As of 11 February 2020, data from the World Health Organization (WHO) have shown that more than 43 000 confirmed cases have been identified in 28 countries/regions, with >99% of cases being detected in China. On 30 January 2020, the WHO declared COVID-19 as the sixth public health emergency of international concern. SARS-CoV-2 is closely related to two bat-derived severe acute respiratory syndrome-like coronaviruses, bat-SL-CoVZC45 and bat-SL-CoVZXC21. It is spread by human-to-human transmission via droplets or direct contact, and infection has been estimated to have mean incubation period of 6.4 days and a basic reproduction number of 2.24–3.58. Among patients with pneumonia caused by SARS-CoV-2 (novel coronavirus pneumonia or Wuhan pneumonia), fever was the most common symptom, followed by cough. Bilateral lung involvement with ground-glass opacity was the most common finding from computed tomography images of the chest. The one case of SARS-CoV-2 pneumonia in the USA is responding well to remdesivir, which is now undergoing a clinical trial in China. Currently, controlling infection to prevent the spread of SARS-CoV-2 is the primary intervention being used. However, public health authorities should keep monitoring the situation closely, as the more we can learn about this novel virus and its associated outbreak, the better we can respond."
109,cszqykpu,"Predicting commercially available antiviral drugs that may act on the novel coronavirus (2019-nCoV), Wuhan, China through a drug-target interaction deep learning model","The infection of a novel coronavirus found in Wuhan of China (2019-nCoV) is rapidly spreading, and the incidence rate is increasing worldwide. Due to the lack of effective treatment options for 2019-nCoV, various strategies are being tested in China, including drug repurposing. In this study, we used our pretrained deep learning-based drug-target interaction model called Molecule Transformer-Drug Target Interaction (MT-DTI) to identify commercially available drugs that could act on viral proteins of 2019-nCoV. The result showed that atazanavir, an antiretroviral medication used to treat and prevent the human immunodeficiency virus (HIV), is the best chemical compound, showing a inhibitory potency with Kd of 94.94 nM against the 2019-nCoV 3C-like proteinase, followed by efavirenz (199.17 nM), ritonavir (204.05 nM), and dolutegravir (336.91 nM). Interestingly, lopinavir, ritonavir, and darunavir are all designed to target viral proteinases. However, in our prediction, they may also bind to the replication complex components of 2019-nCoV with an inhibitory potency with Kd < 1000 nM. In addition, we also found that several antiviral agents, such as Kaletra, could be used for the treatment of 2019-nCoV, although there is no real-world evidence supporting the prediction. Overall, we suggest that the list of antiviral drugs identified by the MT-DTI model should be considered, when establishing effective treatment strategies for 2019-nCoV."
110,2hgwa6pq,A potential role for integrins in host cell entry by SARS-CoV-2,"• Integrin may act as an alternative receptor for SARS-CoV-2 and could be implicated in its transmission and pathology. • The spike protein of SARS-CoV-2 acquired a RGD motif known to bind integrins. This motif is absent from other coronaviruses. • The integrin-binding motif is present at the surface of the spike protein, close to the ACE2 receptor-binding region. • Integrin binding may be a promising therapeutics target, and should be tested experimentally."
111,t996fbad,Clinical and biochemical indexes from 2019-nCoV infected patients linked to viral loads and lung injury,"The outbreak of the 2019-nCoV infection began in December 2019 in Wuhan, Hubei province, and rapidly spread to many provinces in China as well as other countries. Here we report the epidemiological, clinical, laboratory, and radiological characteristics, as well as potential biomarkers for predicting disease severity in 2019-nCoV-infected patients in Shenzhen, China. All 12 cases of the 2019-nCoV-infected patients developed pneumonia and half of them developed acute respiratory distress syndrome (ARDS). The most common laboratory abnormalities were hypoalbuminemia, lymphopenia, decreased percentage of lymphocytes (LYM) and neutrophils (NEU), elevated C-reactive protein (CRP) and lactate dehydrogenase (LDH), and decreased CD8 count. The viral load of 2019-nCoV detected from patient respiratory tracts was positively linked to lung disease severity. ALB, LYM, LYM (%), LDH, NEU (%), and CRP were highly correlated to the acute lung injury. Age, viral load, lung injury score, and blood biochemistry indexes, albumin (ALB), CRP, LDH, LYM (%), LYM, and NEU (%), may be predictors of disease severity. Moreover, the Angiotensin II level in the plasma sample from 2019-nCoV infected patients was markedly elevated and linearly associated to viral load and lung injury. Our results suggest a number of potential diagnosis biomarkers and angiotensin receptor blocker (ARB) drugs for potential repurposing treatment of 2019-nCoV infection. ELECTRONIC SUPPLEMENTARY MATERIAL: Supplementary material is available for this article at 10.1007/s11427-020-1643-8 and is accessible for authorized users."
112,13akn7dm,A close-up on COVID-19 and cardiovascular diseases," Aims To analyze the potential mechanism of cardiovascular dysfunctions induced by Coronavirus Disease 2019 (COVID-19) and to evaluate more effective therapeutic pathways for patients with cardiovascular diseases. Data Synthesis COVID-19 mainly invades the lungs, causing its serious damage. Studies found that COVID-19 induced the renin-angiotensin system imbalance, inflammatory storm, hypoxemia and stress response et al, all contributed to hypertension and serious myocardial damage in the process of virus pathogenesis, even increasing mortality in COVID-19 patients. Conclusions In the process of management of COVID-19 infections, close attention should be paid on both lung and cardiovascular damage, especially on those with only symptoms of cardiovascular diseases. Early identification, timely and effective treatments, maintenance of hemodynamics and electrophysiological stability are of great significance on effective treatment and long-term prognosis. The pandemic of COVID-19 has been taking lives worldwide. It caused by a novel coronavirus which human being are lack of defensive function in whole population. It targets human’s lung and causes serious damage of lungs. Based on early reports, for people with underlying heart issues, the concerns are serious. It appears people over 65 with coronary heart diseases or hypertension is more likely to be infected and to develop more severe symptoms. In addition, some of hospitalized COVID-19 patients had cardiovascular diseases in China. As characteristic analysis of COVID-19 patients, hypertension and severe myocardial damage contribute to severity [1] and mortality of COVID-19 patients [2]. Therefore, to better understand the development of COVID-19 and the impacts of cardiovascular diseases will add valuable measures to the management of COVID-19 patients."
113,b518n9dx,Remdesivir for severe acute respiratory syndrome coronavirus 2 causing COVID-19: An evaluation of the evidence," The novel coronavirus infection that initially found at the end of 2019 has attracted great attention. So far, the number of infectious cases has increased globally to more than 100 thousand and defined as a pandemic situation, but there are still no “specific drug” available. Relevant reports have pointed out the novel coronavirus has 80% homology with SARS. In the difficulty where new synthesized drug cannot be applied immediately to patients, “conventional drug in new use” has become a feasible solution. The first medication experience of the recovered patients in the US has led remdesivir to be the “specific drug”. China has also taken immediate action to put remdesivir into clinical trials with the purpose of applying it into clinical therapeutics for Corona Virus Disease 2019 (COVID-19). We started from the structure, immunogenicity, and pathogenesis of coronavirus infections of the novel coronavirus. Further, we analyzed the pharmacological actions and previous trials of remdesivir to identify the feasibility of conducting experiments on COVID-19."
114,p5ecpcll,Analysis on the Clinical Characteristics of 36 Cases of Novel Coronavirus Pneumonia in Kunming,"Objective: To analyze the clinical characteristics of patients with novel coronavirus pneumonia in Kunming City, and to study the correlation between nutritional status and immune function. Methods: Clinical data of 36 patients with novel coronavirus pneumonia in isolation area of Kunming Third People's Hospital from January 31 to February 15, 2020 were collected, and the basic situation, clinical characteristics, laboratory examination and CT imaging characteristics were analyzed. Serum albumin (ALB), prealbumin (PAB), hypersensitive c-reactive protein (hs-crp), CD3T cells, CD4T cells, CD8T cells and normal control group were analyzed. A simple linear regression analysis of the relationship between proalbumin and T cell subpopulation counts in the blood of patients. Results: (1) The patients with new coronavirus pneumonia in Kunming were mainly of common type. (2) 50% of the patients' first symptoms were fever and cough; (3) The total number of white blood cells in peripheral blood was normal or decreased in 23 cases (79%), and the lymphocyte count decreased in 5 cases (13.89%), without anemia. Hypersensitive c-reactive protein increased in 19 (52.78%) cases, and procalcitonin increased in 1 case. Albumin decreased in 5 cases (13.89%), proalbumin decreased in 15 cases (41.67%), alanine transaminase increased slightly in 4 cases (11.11%), alanine transaminase increased slightly in 4 cases (11.11%), total bilirubin increased slightly in 11 cases (30.56%), and renal function and blood coagulation were normal. Absolute value of CD3+T cells is with a decrease in 21 cases (58.3%), CD4+T in 28 cases (77.8%), CD8+T in 17 cases (47.2%), and CD4+/ CD8+ inverse in 6 cases (16.7%). (4) The prealbumin, CD3 T cells, CD4 T cells and CD8 T cells in the new coronavirus pneumonia group were significantly lower than those in the normal control group, and the hypersensitive c-reactive protein was higher than that in the normal control group. (5) The levels of PAB in the serum of the patients were linearly correlated with hs-crp, CD3 T cells, CD4 T cells and CD8 T cells, and the correlation coefficients were -0.474, 0.558, 0.467 and 0.613, respectively, showing statistical differences. Conclusion: The clinical characteristics of the novel coronavirus pneumonia in Kunming are different from those in Wuhan. The changes of serum proalbumin and T cell subsets are relatively obvious. Changes in serum proalbumin may contribute to the early warning of novel coronavirus pneumonia. The nutritional status of patients with common and mild pneumonia should be considered."
115,nxfr24sp,Coronavirus Disease 2019 (COVID-19) Pneumonia in a Hemodialysis Patient,"Coronavirus disease 2019 (COVID-19) is a highly infective disease caused by the severe acute respiratory syndrome coronavirus 2 virus (SARS-CoV-2). Previous studies of the COVID-19 pneumonia outbreak were based on information from the general population. Limited data are available for hemodialysis patients with COVID-19 pneumonia. This report describes the clinical characteristics of COVID-19 in an in-center hemodialysis patient, as well as our experience in implementing steps to prevent the spread of COVID-19 pneumonia among in-center hemodialysis patients. The diagnosis, infection control, and treatment of COVID-19 in hemodialysis patients are discussed in this report, and we conclude with recommendations for how a dialysis facility can respond to COVID-19 based on our experiences."
116,9hxihlw9,Arguments in favour of remdesivir for treating SARS-CoV-2 infections,Arguments in favour of remdesivir for treating SARS-CoV-2 infections
118,d7n1zy0b,"Anti-HCV, nucleotide inhibitors, repurposing against COVID-19"," Aims A newly emerged Human Coronavirus (HCoV) is reported two months ago in Wuhan, China (COVID-19). Until today >2700 deaths from the 80,000 confirmed cases reported mainly in China and 40 other countries. Human to human transmission is confirmed for COVID-19 by China a month ago. Based on the World Health Organization (WHO) reports, SARS HCoV is responsible for >8000 cases with confirmed 774 deaths. Additionally, MERS HCoV is responsible for 858 deaths out of about 2500 reported cases. The current study aims to test anti-HCV drugs against COVID-19 RNA dependent RNA polymerase (RdRp). Materials and methods In this study, sequence analysis, modeling, and docking are used to build a model for Wuhan COVID-19 RdRp. Additionally, the newly emerged Wuhan HCoV RdRp model is targeted by anti-polymerase drugs, including the approved drugs Sofosbuvir and Ribavirin. Key findings The results suggest the effectiveness of Sofosbuvir, IDX-184, Ribavirin, and Remidisvir as potent drugs against the newly emerged HCoV disease. Significance The present study presents a perfect model for COVID-19 RdRp enabling its testing in silico against anti-polymerase drugs. Besides, the study presents some drugs that previously proved its efficiency against the newly emerged viral infection."
119,zb434ve3,Predicting commercially available antiviral drugs that may act on the novel coronavirus (SARS-CoV-2) through a drug-target interaction deep learning model," The infection of a novel coronavirus found in Wuhan of China (SARS-CoV-2) is rapidly spreading, and the incidence rate is increasing worldwide. Due to the lack of effective treatment options for SARS-CoV-2, various strategies are being tested in China, including drug repurposing. In this study, we used our pre-trained deep learning-based drug-target interaction model called Molecule Transformer-Drug Target Interaction (MT-DTI) to identify commercially available drugs that could act on viral proteins of SARS-CoV-2. The result showed that atazanavir, an antiretroviral medication used to treat and prevent the human immunodeficiency virus (HIV), is the best chemical compound, showing an inhibitory potency with Kd of 94.94 nM against the SARS-CoV-2 3C-like proteinase, followed by remdesivir (113.13 nM), efavirenz (199.17 nM), ritonavir (204.05 nM), and dolutegravir (336.91 nM). Interestingly, lopinavir, ritonavir, and darunavir are all designed to target viral proteinases. However, in our prediction, they may also bind to the replication complex components of SARS-CoV-2 with an inhibitory potency with Kd < 1,000 nM. In addition, we also found that several antiviral agents, such as Kaletra (lopinavir/ritonavir), could be used for the treatment of SARS-CoV-2. Overall, we suggest that the list of antiviral drugs identified by the MT-DTI model should be considered, when establishing effective treatment strategies for SARS-CoV-2."
120,xieqswct,Development of CRISPR as a prophylactic strategy to combat novel coronavirus and influenza,"ABSTRACTThe outbreak of the coronavirus disease 2019 (COVID-19), caused by the Severe Acute Respiratory Syndrome coronavirus 2 (SARS-CoV-2), has infected more than 100,000 people worldwide with over 3,000 deaths since December 2019. There is no cure for COVID-19 and the vaccine development is estimated to require 12-18 months. Here we demonstrate a CRISPR-Cas13-based strategy, PAC-MAN (Prophylactic Antiviral CRISPR in huMAN cells), for viral inhibition that can effectively degrade SARS-CoV-2 sequences and live influenza A virus (IAV) genome in human lung epithelial cells. We designed and screened a group of CRISPR RNAs (crRNAs) targeting conserved viral regions and identified functional crRNAs for cleaving SARS-CoV-2. The approach is effective in reducing respiratory cell viral replication for H1N1 IAV. Our bioinformatic analysis showed a group of only six crRNAs can target more than 90% of all coronaviruses. The PAC-MAN approach is potentially a rapidly implementable pan-coronavirus strategy to deal with emerging pandemic strains."
121,647zcjgu,Structure analysis of the receptor binding of 2019-nCoV,"2019-nCoV is a newly identified coronavirus with high similarity to SARS-CoV. We performed a structural analysis of the receptor binding domain (RBD) of spike glycoprotein responsible for entry of coronaviruses into host cells. The RBDs from the two viruses share 72% identity in amino acid sequences, and molecular simulation reveals highly similar ternary structures. However, 2019-nCoV has a distinct loop with flexible glycyl residues replacing rigid prolyl residues in SARS-CoV. Molecular modeling revealed that 2019-nCoV RBD has a stronger interaction with angiotensin converting enzyme 2 (ACE2). A unique phenylalanine F486 in the flexible loop likely plays a major role because its penetration into a deep hydrophobic pocket in ACE2. ACE2 is widely expressed with conserved primary structures throughout the animal kingdom from fish, amphibians, reptiles, birds, to mammals. Structural analysis suggests that ACE2 from these animals can potentially bind RBD of 2019-nCoV, making them all possible natural hosts for the virus. 2019-nCoV is thought to be transmitted through respiratory droplets. However, since ACE2 is predominantly expressed in intestines, testis, and kidney, fecal-oral and other routes of transmission are also possible. Finally, antibodies and small molecular inhibitors that can block the interaction of ACE2 with RBD should be developed to combat the virus."
122,7jkzbmsf,Drugs supply and pharmaceutical care management practices at a designated hospital during the COVID-19 epidemic," The coronavirus disease-19 (COVID-19) is caused by the novel severe acute respiratory syndrome coronavirus that was first detected at the end of December 2019. The epidemic has affected various regions of China in different degrees. As the situations evolve, the COVID-19 had been confirmed in many countries, and made a assessment that it can be characterized as a pandemic by the World Health Organization on March 11, 2020. Drugs are the main treatment of COVID-19 patients. Pharmaceutical service offers drug safety ensurance for COVID-19 patients. According to COVID-19 prevention and control policy and requirements, combined with series of diagnosis and treatment plans, pharmacists in the first provincial-level COVID-19 diagnosis and treatment unit in Jilin Province in Northeast China have established the management practices of drug supply and pharmaceutical care from four aspects: personnel, drugs supply management, off-label drug use management and pharmaceutical care. During the outbreak, the pharmaceutical department of THJU completed its assigned workload to ensure drug supply. So far, no nosocomial infections and medication errors have occurred, which has stabilized the mood of the staff and boosted the pharmacists' confidence in fighting the epidemic. For the treatment of COVID-19, pharmacists conducted adverse reaction monitoring and participated in the multidisciplinary consultation of COVID-19. Up to now, the COVID-19 patients admitted to THJU have not shown any new serious adverse reactions and been cured finally. The hospital pharmacy department timely adjusted the work mode, and the formed management practices is a powerful guarantee for the prevention and control of the COVID-19 epidemic. This paper summarized the details and practices of drug supply and pharmaceutical services management to provide experience for the people who involving in COVID-19 prevention and contain in other abroad epidemic areas."
123,6y9n69g5,Drug targets for corona virus: A systematic review,"The 2019-novel coronavirus (nCoV) is a major source of disaster in the 21(th) century. However, the lack of specific drugs to prevent/treat an attack is a major need at this current point of time. In this regard, we conducted a systematic review to identify major druggable targets in coronavirus (CoV). We searched PubMed and RCSB database with keywords HCoV, NCoV, corona virus, SERS-CoV, MERS-CoV, 2019-nCoV, crystal structure, X-ray crystallography structure, NMR structure, target, and drug target till Feb 3, 2020. The search identified seven major targets (spike protein, envelop protein, membrane protein, protease, nucleocapsid protein, hemagglutinin esterase, and helicase) for which drug design can be considered. There are other 16 nonstructural proteins (NSPs), which can also be considered from the drug design perspective. The major structural proteins and NSPs may serve an important role from drug design perspectives. However, the occurrence of frequent recombination events is a major deterrent factor toward the development of CoV-specific vaccines/drugs."
124,m0q7rm6z,Repurposing Therapeutics for COVID-19: Rapid Prediction of Commercially available drugs through Machine Learning and Docking,"The outbreak of the novel coronavirus disease COVID-19, caused by the SARS-CoV-2 virus has spread rapidly around the globe during the past 3 months. As the virus infected cases and mortality rate of this disease is increasing exponentially, scientists and researchers all over the world are relentlessly working to understand this new virus along with possible treatment regimens by discovering active therapeutic agents and vaccines. So, there is an urgent requirement of new and effective medications that can treat the disease caused by SARS-CoV-2. The research includes the study of drugs that are already available in the market and being used for other diseases to accelerate clinical recovery, in other words repurposing of existing drugs. The vast complexity in drug design and protocols regarding clinical trials often prohibit developing various new drug combinations for this epidemic disease in a limited time. Recently, remarkable improvements in computational power coupled with advancements in Machine Learning (ML) technology have been utilized to revolutionize the drug development process. Consequently, a detailed study using ML for the repurposing of therapeutic agents is urgently required. Here, we report the ML model based on the Naive Bayes algorithm, which has an accuracy of around 73% to predict the drugs that could be used for the treatment of COVID-19. Our study predicts around ten FDA approved commercial drugs that can be used for repurposing. Among all, we suggest that the antiretroviral drug Saquinavir (DrugBank ID DB01232) would probably be one of the most effective drugs based on the selected criterions. Our study can help clinical scientists in being more selective in identifying and testing the therapeutic agents for COVID 19 treatment. The ML based approach for drug discovery as reported here can be a futuristic smart drug designing strategy for community applications."
