,sent
665," The causative agent of severe acute respiratory syndrome (SARS), which affected over 8000 individuals worldwide and was responsible for over 700 deaths in the 2002–2003 outbreak, is a coronavirus that was unknown before the outbreak."
666," Porcine epidemic diarrhea (PED), caused by an alpha coronavirus, is a highly contagious disease and causes high morbidity and mortality in suckling piglets."
667,"After challenge with SARS coronavirus, all monkeys in the control group shed SARS coronavirus, with shedding lasting 5–8 days."
668,"The disease caused by a novel coronavirus (SARS-CoV) rapidly spread worldwide, causing more than 8000 cases and 800 deaths in more than 30 countries with a substantial economic impact."
669,"Here, we generated coronavirus-like particles carrying in their envelope chimeric HCV glycoproteins composed of the ectodomains of E1 and E2, each fused to the transmembrane plus endodomain of the mouse hepatitis coronavirus spike glycoprotein."
670,"Until that time, coronaviruses had not been recognized as agents causing severe disease in humans, hence, the emergence of the SARS-CoV came as a complete surprise."
671,This book chapter is an effort to bring this approach of reverse vaccinology into notice of readers using example of coronavirus.
672,There are currently no approved therapeutics or vaccinations for MERS-CoV.
673,Coronavirus disease 2019 (COVID-19) can be screened and diagnosed through the detection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) by real-time reverse transcription polymerase chain reaction.
674,SARS-CoV-2 infection causes clusters of severe respiratory illness similar to severe acute respiratory syndrome coronavirus.
675,The spike protein on the coronavirus envelope is critical for host cell infection and virus vitality.
676,The SARS-CoV spike (S) protein is composed of two subunits; the S1 subunit contains a receptor-binding domain that engages with the host cell receptor angiotensin-converting enzyme 2 and the S2 subunit mediates fusion between the viral and host cell membranes.
677,The Middle East Respiratory Syndrome-Coronavirus (MERS-CoV) is an endemic virus in Middle Eastern and African dromedaries.
678, The avian coronavirus infectious bronchitis virus (IBV) S1 subunit of the spike (S) glycoprotein mediates viral attachment to host cells and the S2 subunit is responsible for membrane fusion.
679,"Middle East respiratory syndrome coronavirus (MERS-CoV) is a cause of severe respiratory infection in humans, specifically the elderly and people with comorbidities."
680,"As a novel coronavirus first reported by Saudi Arabia in 2012, the Middle East respiratory syndrome coronavirus (MERS-CoV) is responsible for an acute human respiratory syndrome."
681,Here we use a SARS-CoV infection-reinfection ferret model and a functional genomics approach to gain insight into SARS immunopathogenesis and to identify correlates of immune protection during SARS-CoV-challenge in ferrets previously infected with SARS-CoV or immunized with a SARS virus vaccine.
682," Porcine deltacoronavirus (PDCoV) is a novel swine enteropathogenic coronavirus that causes acute diarrhea, vomiting, dehydration and mortality in neonatal piglets, resulting in significant economic losses to the pig industry."
683,Production of SARS Coronavirus-Like Particles That Bind Host Cells and Serve as Vaccine Antigen
684,"The recently discovered Middle East respiratory syndrome coronavirus (MERS-CoV) continues to infect humans, with high mortality."
685,CoVs enter target cells through fusion of viral and cellular membranes mediated by the viral envelope glycoprotein S. We have determined by x-ray crystallography the structure of a proteolytically stable core fragment from the heptad repeat (HR) regions HR1 and HR2 of the SARS-CoV S protein.
686, Over 12 years have elapsed since severe acute respiratory syndrome (SARS) triggered the first global alert for coronavirus infections.
687,"To identify the potential B-cell antigenic epitopes within the N-terminus of SARS-CoV (SARS-associated coronavirus, SARS-CoV) M protein and characterize monoclonal antibody (MAb) against the protein as well as its recognizing region, we expressed and purified a portion of SARS-CoV M protein (amino acid 1–43) in Escherichia coli (E. coli)."
688,"Recombination analyses with other gammacoronaviruses revealed that Polish GI-23 strain may originate from recombination events and potential donors of build-in sequences are IBV of GI-1, GI-13 and G-19 lineages (Mass-, 793B- and QX-like strains, respectively)."
689,"Coexpression of SCoV S protein and E, M and N proteins of mouse hepatitis virus in 293T or CHO cells resulted in the efficient production of chimeric VLPs carrying SCoV S protein."
690,"An infectious bronchitis virus Arkansas DPI (Ark DPI) virulent strain was sequenced, analyzed and compared with many different IBV strains and coronaviruses."
691,"Here, we report the complete genome sequence of Avian coronavirus strain ArkDPI of the GI-9 lineage, isolated from broiler chickens in North Georgia in 1994."
692,"The MERS-CoV spike (S) protein, a characteristic structural component of the viral envelope, is considered as a key target of vaccines against coronavirus infection."
693,This brought CoVs global attention and highlighted the importance of controlling infectious pathogens at international borders.
694," From the reasons that canine coronavirus (CCV) grows more efficiently than feline coronavirus in a cell culture and they are mutually related in their antigenicities, an enzyme-linked immunosorbent assay (ELISA) using CCV-infected feline kidney (CRFK) cells as substrate antigens was developed for detection of anti-coronavirus antibodies in cats."
695,Diagnostic PCR protocols can be found at https://www.who.int/health-topics/coronavirus/laboratory-diagnostics-for-novel-coronavirus.
696,"This includes SARS-CoV, which has high sequence similarity to SARS-CoV-2 and is the best-characterized coronavirus in terms of epitope responses."
697,"Middle East respiratory syndrome coronavirus (MERS-CoV) is an emerging coronavirus infecting humans that is associated with acute pneumonia, occasional renal failure, and a high mortality rate and is considered a threat to public health."
698,"Focusing on the severe acute respiratory syndrome (SARS)-like viruses, the results indicate that the WIV1-coronavirus (CoV) cluster has the ability to directly infect and may undergo limited transmission in human populations."
699,"This paper aggregates and consolidates the epidemiology, clinical manifestations, diagnosis, treatments and preventions of this new type of coronavirus."
700,"Similar to such other coronaviruses as those causing the Middle East respiratory syndrome (MERS) and severe acute respiratory syndrome (SARS), the new coronavirus was reported to spread via natural aerosols from human-to-human."
701,Inactivated canine coronavirus vaccine
702,"Nonstructural protein 1 (nsp1) is a characteristic feature of alpha- and betacoronaviruses, which exhibits both functional conservation and mechanistic diversity in inhibiting host gene expression and antiviral responses."
703,"Subsequent hunting for novel coronaviruses (CoVs) led to the discovery of two additional human and over 40 animal CoVs, including the prototype lineage C betacoronaviruses, Tylonycteris bat CoV HKU4 and Pipistrellus bat CoV HKU5; these are phylogenetically closely related to the Middle East respiratory syndrome (MERS) CoV, which has affected more than 1,000 patients with over 35% fatality since its emergence in 2012."
704, Background The outbreak of severe acute respiratory syndrome (SARS) in 2002 was caused by a previously unknown coronavirus—SARS coronavirus (SARS-CoV).
705,The objective of this research was to investigate the prevalence of Middle East respiratory syndrome coronavirus (MERS-CoV) infection primarily in dromedary camel farms and the relationship of those infections with infections in humans in the Emirate of Abu Dhabi.
706,"SARS coronavirus (SARS-CoV) is an enveloped RNA virus, which contains several structural proteins."
707,Each article will be identified in the last line of its abstract as belonging to the series “From SARS to MERS: 10years of research on highly pathogenic human coronaviruses.”
708, Background Middle East respiratory syndrome (MERS) coronavirus causes a highly fatal lower-respiratory tract infection.
709,"The sudden emergence of severe acute respiratory syndrome coronavirus (SARS-CoV) in 2002 and, more recently, Middle Eastern respiratory syndrome CoV (MERS-CoV) underscores the importance of understanding critical aspects of CoV infection and pathogenesis."
710,"With the coronavirus pandemic getting worse, we are turning to new techniques to deliver a vaccine in record time."
711, This study investigates the propagation power and effects of the coronavirus disease 2019 (COVID-19) in light of published data.
712,"Overview Feline coronavirus infection is ubiquitous in domestic cats, and is particularly common where conditions are crowded."
713,Middle East Respiratory Syndrome Coronavirus (MERS-CoV) became a global human health threat since its first documentation in humans in 2012.
714,Purpose: Bovine Rotavirus and Bovine Coronavirus are the most important causes of diarrhea in newborn calves and in some other species such as pigs and sheep.
715,"Middle East respiratory syndrome coronavirus (MERS-CoV) has emerged in the Arabian Gulf region, with its epicentre in Saudi Arabia, the host of the ‘Hajj’ which is the world’s the largest mass gathering."
716,"The nsp3 was found to be more conserved among SARS-CoV-2, SARS-CoV, and MERS-CoV than among 15 coronaviruses infecting human and other animals."
717,"Approaches to the development of MERS vaccines are discussed herein, including a summary of previous efforts to develop vaccines useful against human and non-human coronaviruses."
718,"Currently, there are no licensed vaccines available for hPIV, RSV and coronaviruses, and the available seasonal influenza vaccines have considerable limitations."
719,"Human rhinovirus, respiratory syncytial virus, influenza virus and coronavirus have been considered as the most important respiratory pathogens and relatively little attention has been paid to the role of parainfluenza viruses (hPIVs)."
720,"To address this issue, in this study, 116 diarrhea samples were collected from pig farms in 6 Chinese provinces in 2016–2017 and were detected using PCR for main porcine enteric pathogens, including PEDV, porcine deltacoronavirus (PDCoV), porcine transmissible gastroenteritis virus (TGEV) and porcine kobuvirus (PKV)."
721," Five years after the first severe acute respiratory syndrome (SARS) outbreak, several candidate SARS-coronavirus (CoV) vaccines are at various stages of preclinical and clinical development."
722,"MEASUREMENTS: Viral antibody titers to eight respiratory viruses (influenza A and B, respiratory syncytial virus (RSV), parainfluenza virus serotype three (PIV-3), PIV-2, human metapneumovirus (hMPV), and coronaviruses 229E and OC43) were measured using enzyme immunoassay at baseline and 53 weeks."
723,Novel coronavirus: how things are in Wuhan
724,"As diagnostic tests such as reverse-transcription polymerase chain reaction become more widely used, the relative importance of additional viruses (such as parainfluenza, rhinoviruses, coronaviruses, and human metapneumovirus) will likely increase."
725,The recent pandemic caused by the severe acute respiratory syndrome (SARS) coronavirus illustrated not only how a newly evolved pathogen can rapidly spread throughout the world but also how the global community can unite to identify the causative agent and control its spread.
726,We never detected the urbani coronavirus strain.
727,Middle East respiratory syndrome coronavirus (MERS-CoV) emerged in 2012 and is a highly pathogenic respiratory virus.
728,"Because of their history of emergence events due to their prevalence in zoonotic pools, designing live-attenuated coronavirus vaccines that can be rapidly and broadly implemented is essential for outbreak preparedness."
729,"The virus is a novel coronavirus, which may have an origin in wild animals such as civet cats in southern China."
730,Here we report that transfection of Sf9 cells with a single recombinant baculovirus encoding M and S proteins resulted in the assembly of IBV VLPs; this is the first report that S protein plus M protein alone were able to be assembled into VLPs for coronaviruses.
731,We have previously demonstrated that a receptor-binding domain (RBD) fragment containing residues 377–588 of MERS-coronavirus (MERS-CoV) spike protein is a critical neutralizing domain and an important vaccine target.
732,We detected diverse coronaviruses by PCR in wildfowl and wading birds in England.
733,CoVs harboured by avian species are classified to the genera gamma- and deltacoronaviruses.
734,"The frequency of recombination was estimated from <2% up to 10% in the 1182 b fragment analyzed, which is similar to recombination frequencies observed in coronaviruses."
735, The Severe Acute Respiratory Syndrome (SARS) coronavirus was first identified in 2003 when it caused an epidemic of fatal human pneumonia cases that rapidly spread to multiple countries from an epicenter in Hong Kong.
736,A novel Coronavirus (SARS-COV-2) has now become a global pandemic.
737,"The causative agent for this respiratory disease is a member of the betacoronavirus genus, phylogenetically closely related to the SARS coronavirus that caused an international health emergency in 2002."
738,"The E and 3b protein products play key roles in coronavirus virulence, and RNA folding demonstrated that the mutations in the 5′UTR did not alter the predicted secondary structure."
739,"Previously, groups had targeted conserved coronavirus proteins as a strategy to generate live attenuated vaccine strains against current and future CoVs."
740,"Given the ability of coronavirus to rapidly adapt to new hosts, a major public health concern is that MERS-CoV will further adapt to replication in humans, triggering a pandemic."
741,The emergence or re-emergence of CoVs from animal reservoirs is a potential concern for public health.
742,"Chronic hepatitis C, which is caused by infection with the hepatitis C virus (HCV), is a global health problem."
743,The strategy of expression of the coronavirus genome is unique.
744,A novel coronavirus (CoV) was identified as its aetiological agent and its genome was sequenced within months of the World Health Organisation issuing a global threat on SARS.
745,"In this volume we explored special aspects of emerging infectious diseases including: the application of the theory of focality of diseases to infective syndrome; the human-animal inter-face focusing on influenza; the role of bats as main reservoir of emerging and novel human pathogens; Middle East Respiratory Syndrome Coronavirus (MERS-CoV) epidemiology and clinical presentation; immediate impact on human health of the last Zika virus outbreak occurred in Pacific Ocean and the Americas; the role and potential application of animal models for the study of emerging infections, to improve disease knowledge and for developing therapeutic drugs during ongoing outbreak."
746,"Based on DNA sequences for the gene encoding the S protein, the avian coronaviruses detected in the quail and pheasant are related to the IBV 793B and Massachusetts types, respectively."
747,"This protein is believed to be more conserved than other proteins of the virus, such as spike and membrane glycoprotein."
748,"Nasopharyngeal/oropharyngeal (NP/OP) swabs were collected and samples were tested using RT-PCR for influenza A, B, respiratory syncytial virus (RSV), human metapneumovirus (hMPV), parainfluenza virus (PIV 1,2,3,4), adenovirus, bocavirus, coronavirus, enterovirus, rhinovirus, and atypical bacteria."
749,Coronaviruses (CoVs) assemble by budding into the lumen of the early Golgi complex prior to exocytosis.
750,"2′-O-MTase (nsp16) is highly conserved among coronaviruses (CoVs), and the inactivation of nsp16 in live attenuated vaccines has been attempted for several betacoronaviruses."
751,"A novel coronavirus (2019-nCoV) originating in Wuhan, China presents a potential respiratory viral pandemic to the world population."
752,It was found that the S-protein from the SARS coronavirus (SARS-CoV) bind stronger to ACE2 than 2019-nCoV.
753,"The fusion protein was analyzed for reactivity with SARS patients' sera and with anti-sera against the two human coronaviruses HCoV 229E and HCoV OC43 by ELISA, IFA and immunoblot assays."
754,"Serological evidence of previous viral exposure (titer at arrival) and current viral exposure (titer increase) during a 28-day study period, was used to determine if bovine coronavirus (BCV) or bovine viral diarrhea virus (BVDV) was associated with the occurrence of undifferentiated bovine respiratory disease (UBRD) in feedlot calves."
755,"Porcine epidemic diarrhea virus (PEDV) is a highly virulent re-emerging enteric coronavirus that causes acute diarrhea, dehydration, and up to 100% mortality in neonatal suckling piglets."
756,"The infections discussed in this chapter include those first described in the 2000s: Middle East respiratory syndrome coronavirus (MERS-CoV) and metapneumovirus and rhinovirus C as well as those that have been described in the past but have reemerged in the last decade in outbreaks resulting in significant morbidity and mortality, including adenovirus, influenza virus, and enterovirus D68 (EV-D68)."
757,"A recombinant adenovirus vaccine against the SARS Coronavirus (SARS-CoV) was constructed, which contains fragments from the S, N, and Orf8 genes."
758,We can expect to see other novel coronaviruses emerge in the future.
759,A Candidate SARS-Associated Coronavirus Vaccine Elicits Broad Immunity in Monkeys
760,"The coronavirus disease 19 (COVID-19) is a highly transmittable and pathogenic viral infection caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), which emerged in Wuhan, China and spread around the world."
761,"This report provides an account of award lectures, invited keynote addresses and oral presentations during the meeting."
762," The severe acute respiratory syndrome coronavirus (SARS-CoV) still carries the potential for reemergence, therefore efforts are being made to create a vaccine as a prophylactic strategy for control and prevention."
763,"Antibody-dependent enhancement (ADE) is a mechanism through which dengue viruses, feline coronaviruses, and HIV viruses take advantage of anti-viral humoral immune responses to infect host target cells."
764,"Our study demonstrates the importance of elucidating the epidemiology of coronaviruses, including in rodents that are pests in poultry production."
765,KRSFIEDLLFNKV was found to be particularly well conserved in this study and corresponds to the region around one of the known cleavage sites of the SARS virus that are believed to be required for virus activation for cell entry.
766,The maturation of virus-specific immunoglobulin G avidity during severe acute respiratory syndrome–associated coronavirus infection was examined.
767,Science in the fight against the novel coronavirus disease
768,"To support the current research and development, CAS has produced a special report to provide an overview of published scientific information with an emphasis on patents in the CAS content collection."
769,The reasons for a wide variation in severity of coronavirus disease 2019 (COVID-19) across the affected countries of the world are not known.
770, Porcine epidemic diarrhea virus (PEDV) and porcine deltacoronavirus (PdCV) cause indistinguishable clinical signs and pathological changes in swine.
771,"Data were presented on recent flavivirus and/or chikungunyavirus outbreaks in Angola, Burkina Faso, and Mozambique."
772,"IMPORTANCE Coronaviruses such as SARS-CoV and Middle East respiratory syndrome-associated coronavirus (MERS-CoV) cause high case fatality rates and remain major human public health threats, creating a need for effective vaccines."
773, The severe acute respiratory syndrome virus (SARS) is a coronavirus that instigated regional epidemics in Canada and several Asian countries in 2003.
774,"n a piece of research accomplished with astonishing speed, scientists from the University of Texas at Austin and the National Institutes of Health have released a cryo-electron microscopy (cryo-EM) structure of part of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), the novel coronavirus that has infected tens of thousands of people and killed more than 2,000 since the end of December (Science 2020, DOI: 10.1126/science.abb2507)."
775," Coronaviruses (CV) infect a variety of livestock, poultry and companion animals."
776, The spike protein of the severe acute respiratory syndrome coronavirus (SARS-CoV) mediates cell fusion by binding to target cell surface receptors.
777,"In both patients, the frequency of CD4+ memory T-cells to virus structural proteins and anti-SARS coronavirus IgG levels were low by 12 months after infection."
778,"Coronaviruses are also a threat for humans, as evidenced in 2002/2003 with infection by the severe acute respiratory syndrome coronavirus (SARS-CoV), which caused more than 8000 human infections with 10% fatality rate in 37 countries."
779," Middle East respiratory syndrome coronavirus (MERS-CoV), a member of the Coronaviridae family, is the causative pathogen for MERS that is characterized by high fever, pneumonia, acute respiratory distress syndrome (ARDS), as well as extrapulmonary manifestations."
780,"The outbreaks of Middle East respiratory syndrome (MERS) previously in Middle East and recently in South Korea have raised serious concerns world-wide, reinforcing the importance of developing effective and safe vaccines against MERS-coronavirus (MERS-CoV)."
781,The tropism of this TGEV-derived vector was modified by replacing the spike S protein with the homologous protein from mouse hepatitis virus (MHV).
782,"These discoveries establish coronaviruses as important human pathogens and underscore the need for continued research toward the development of platforms that will enable genetic manipulation of the viral genome, allowing for rapid and rational development and testing of candidate vaccines, vaccine vectors, and therapeutics."
783,"The Medline database was searched using combinations and variations of terms, including ‘Middle East respiratory syndrome coronavirus’, ‘MERS-CoV’, ‘SARS’, ‘therapy’, ‘molecular’, ‘vaccine’, ‘prophylactic’, ‘S protein’, ‘DPP4’, ‘heptad repeat’, ‘protease’, ‘inhibitor’, ‘anti-viral’, ‘broad-spectrum’, ‘interferon’, ‘convalescent plasma’, ‘lopinavir ritonavir’, ‘antibodies’, ‘antiviral peptides’ and ‘live attenuated viruses’."
784,Bovine Respiratory Coronavirus
785,The sequences of spike glycoprotein of 2019-nCoV and SARS coronavirus (SARS-CoV) were used for the comparison.
786,"Given the most optimistic projections estimating that it will take more than a year to develop a vaccine, our best short term strategy may lie in identifying virus-specific targets for small molecule interventions."
787,Infectious bronchitis virus (IBV) is a coronavirus of the chicken.
788,Bovine coronavirus (BCoV) is involved mainly in enteric infections in cattle.
789,IMPORTANCE Human coronaviruses are important zoonotic pathogens.
790," Together with influenza, the non-influenza RNA respiratory viruses (NIRVs), which include respiratory syncytial virus, parainfluenza viruses, coronavirus, rhinovirus, and human metapneumovirus, represent a considerable global health burden, as recognised by WHO's Battle against Respiratory Viruses initiative."
791,We should certainly take coronavirus very seriously indeed.
792,Middle East respiratory syndrome (MERS) is an emerging infectious disease caused by MERS coronavirus (MERS-CoV).
793," Porcine epidemic diarrhea virus (PEDV), a member of the genera Alphacoronavirus in the family Coronaviridae, causes acute diarrhea/vomiting, dehydration and high mortality in seronegative neonatal piglets."
794,We developed a novel method to produce high levels of a recombinant SARS virus-like particles (VLPs) vaccine containing the SARS spike (S) protein and the influenza M1 protein using the baculovirus insect cell expression system.
795,"Here, protein sequences of homologous nonstructural protein 4 of beta coronavirus are collected and conserved regions present in them are investigated via phylogenetic study to determine the most immunogenic part of protein."
796,"No amplification was achieved for the uninfected cells, cells infected with canine parvovirus, canine coronavirus, or canine adenovirus."
797,"In this review, we summarize the current progress towards a MERS-CoV vaccine and highlight potential roadblocks identified from previous attempts to generate coronavirus vaccines."
798,None of the patients were positive for coronavirus.
799,"Porcine epidemic diarrhea virus (PEDV) is a coronavirus that infects cells lining the small intestine of swine, resulting in vomiting, diarrhea, and dehydration."
800,"For example, consideration should be given to the development of a vaccine that will protect across regional strains of SARS, as the newly emergent coronavirus SARS-coronavirus (SARS-CoV) is proving to be variable and may be mutating in response to immune pressure."
801,"They can be affected in a minor way compared with adults, as in West Nile virus infection, legionellosis, and coronavirus infection leading to severe acute respiratory syndrome (SARS)."
802,"It brought together 55 participants from 10 African countries as well as from Belgium, China, Germany, Singapore, and the USA."
803,This study highlights the critical importance for development of effective and safe coronavirus vaccines of selection of adjuvants based on the ability to induce durable IFN-γ responses.
804,The Spike (S) protein of the severe acute respiratory syndrome-associated coronavirus (SARS-CoV) plays important roles in viral pathogenesis and potentially in the development of an effective vaccine against this virulent infectious disease.
805,The severe acute respiratory syndrome (SARS) is a newly identified infectious disease caused by a novel zoonotic coronavirus (SARS-CoV) with unknown animal reservoirs.
806,This article reviews the current epidemiology and clinical presentation of Middle East Respiratory Syndrome Coronavirus (MERS-CoV) infection and describes the preparedness plan of several countries.
807, The origins and evolutionary history of the Severe Acute Respiratory Syndrome (SARS) coronavirus (SARS-CoV) remain an issue of uncertainty and debate.
808,"wo US biotech firms have positioned themselves as front-runners fighting the novel coronavirus, called SARS-CoV-2."
809,"A novel coronavirus [MERS-CoV] was first identified in September 2012, from patients who resided or traveled to Saudi Arabia."
810,"COVID-19 is compared with two related coronavirus epidemics, SARS and MERS, in terms of the number of reported human infections, deaths, countries, major country clusters, timelines, and the likelihood of discovering a safe, effective, and approved vaccine."
811,"The outbreak of this novel disease, caused by a novel coronavirus (the SARS-coronavirus), hit hardest in the Asian Pacific region, though eventually it spread to five continents."
812,"Rapid diagnostics, vaccines and therapeutics are important interventions for the management of the 2019 novel coronavirus (2019-nCoV) outbreak."
813,"In adults, viruses are the putative causative agents in a third of cases of community-acquired pneumonia, in particular influenza viruses, rhinoviruses, and coronaviruses."
814,"Coronaviruses are spherical, enveloped viruses, ranging from 80–160 nm in diameter and containing a positive-stranded RNA genome."
815,"While reports suggest that asymptomatic infection and transmission may result from minimally symptomatic cases, the contribution of this to transmission is not yet known.8 Careful analysis of early data suggests that the mean incubation period is 6 days, with a range of up to 14 days.9 Reports of large outbreaks, particularly associated with hospitals and closed communities, raise the possibility of “superspreading” events, a feature of previous coronavirus outbreaks.10 The importance of infection control is also reinforced by a report that 41% of cases in Wuhan were acquired nosocomially (including 40 health care workers and 17 patients).4 As at 26 February 2020, there were 23 confirmed cases of COVID‐19 in Australia, across five jurisdictions."
816,"SARS coronavirus is an RNA virus whose replication is error-prone, which provides possibility for escape of host defenses, and even leads to evolution of new viral strains during the passage or the transmission."
817,"In hepatitis C virus (HCV)-infected cells, the envelope glycoproteins E1 and E2 assemble as a heterodimer."
818, The severe acute respiratory syndrome coronavirus (SARS-CoV) caused substantial morbidity and mortality in 2002–2003.
819,: Severe acute respiratory syndrome (SARS) is an emerging infectious disease caused by the novel coronavirus SARS-CoV.
820,Interferon response in murine plasmacytoid dendritic cells after SARS coronavirus infection
821, Bovine coronavirus isolates from eight different states of the USA were compared for their antigenic properties and susceptibility to hygromycin B. Antigenic differences were observed among the isolates in a one-way hemagglutination-inhibition (HI) test using a polyclonal antiserum against the Mebus bovine coronavirus isolate.
822,Crucial to halting PDCoV transmission and infection is the development of effective therapies and vaccines.
823,"These investigations have contributed to detecting and characterizing new pathogens (e.g., severe acute respiratory syndrome–associated coronavirus) and conditions, provided insights regarding factors that cause or contribute to disease acquisition (e.g., Ebola hemorrhagic fever), led to development of new diagnostics and surveillance technologies, and provided information upon which global health policies and regulations can be based."
824,Efforts have been made to develop vaccines against human coronavirus (CoV) infections such as MERS and SARS in the past decades.
825,Bovine coronavirus (BCV) causes neonatal calf diarrhea (CD) and is associated with winter dysentery (WD) in adult dairy cattle.
826,"This coronavirus family consists of pathogens of many animal species and of humans, including the recently isolated severe acute respiratory syndrome coronavirus (SARS-CoV)."
827,"Additionally, anti‐canine respiratory coronavirus antibody concentrations were measured in paired blood samples from 30 acutely diseased dogs."
828,The newly emerged Middle East respiratory syndrome coronavirus (MERS-CoV) is becoming another “SARS-like” threat to the world.
829," A double-inactivated, candidate whole virus vaccine against severe acute respiratory syndrome associated coronavirus (SARS-CoV) was developed and manufactured at large scale using fermenter cultures of serum protein free Vero cells."
830,Identification of a Receptor-Binding Domain in the S Protein of the Novel Human Coronavirus Middle East Respiratory Syndrome Coronavirus as an Essential Target for Vaccine Development
831,"The novel coronavirus 2019-nCoV first appeared in December 2019 in Wuhan, China."
832,The findings of this study will support the development of vaccines against severe pneumonia&#8208;associated coronaviruses.
833,CONCLUSIONS: Here we suggest in vivo study of our identified novel peptide antigen in RNA directed RNA polymerase protein for universal vaccine – which may be the way to prevent all human coronavirus disease.
834,We will also present our latest results on MERS-CoV N protein and its potential as an antiviral drug target.
835,"Commonly detected viruses were human rhinovirus (HRV, 15·4%), coronavirus (CoV, 10·4%), respiratory syncytial virus (RSV, 8·4%), human metapneumovirus (hMPV, 8·3%), and influenza (6%)."
836,"The recent emergence of another coronavirus causing severe disease, Middle East respiratory syndrome (MERS), in humans, has made it clear that coronaviruses pose a major threat to human health, and that more research is urgently needed to elucidate their replication mechanisms, identify potential drug targets, and develop effective countermeasures."
837," Following the boom in respiratory virology in the 1960s, species of rhinoviruses, coronaviruses, enteroviruses, adenoviruses, parainfluenza viruses and respiratory syncytial virus were added to influenza and measles viruses as causes of respiratory tract infection."
838,We generated CD4+ T-cell lines to 3 peptides from the spike (S) protein and defined their HLA restriction.
839,Background: The Chinese government implemented a metropolitan-wide quarantine of Wuhan city on 23rd January 2020 to curb the epidemic of the coronavirus COVID-19.
840,"The porcine epidemic diarrhea virus (PEDV) belongs to the coronavirus family, which causes acute diarrhea in pigs with higher mortality in piglets less than 2 weeks old."
841,Middle East respiratory syndrome coronavirus (MERS-CoV) is a betacoronavirus which can cause acute respiratory distress in humans and is associated with a relatively high mortality rate.
842,"Infectious bronchitis virus (IBV), belonging to gamma-coronaviruses, causes a highly infectious respiratory viral disease and can result in catastrophic economic losses to the poultry industry worldwide."
843,"Here, we asked if the EndoU activity of porcine epidemic diarrhea coronavirus (PEDV), which causes acute diarrhea in swine, plays a role in antagonizing the innate response in porcine epithelial cells and macrophages, the sites of viral replication."
844,"Middle East respiratory syndrome coronavirus (MERS-CoV), a novel infectious agent causing severe respiratory disease and death in humans, was first described in 2012."
845,Current efforts are focusing on development of specific antiviral drugs.
846,"This chapter will describe the current state of development of SARS vaccines, the issue of coronavirus-associated eosinophilic lung immunopathology and how adjuvants can be used to reduce the risk of this complication."
847,The severe acute respiratory syndrome (SARS) coronavirus (CoV) was identified as the etiological agent of an acute respiratory disease causing atypical pneumonia and diarrhea with high mortality.
848,"(15:24) - Risk groups (children, the elderly, pregnant women) (16:26) - Containment vs mitigation vs quarantine vs isolation (19:10) - Protecting the elderly and nursing home resident (23:52) - Public health prospects in Latin America, Africa (26:35) - Will coronavirus wane in warmer months like influenza?"
849,"Coronaviruses (CoVs) are single-stranded RNA viruses which contain the largest RNA genomes, and severe acute respiratory syndrome coronavirus (SARS-CoV), a newly found group 2 CoV, emerged as infectious disease with high mortality rate."
850,"The assay was specific for IBV and did not detect other avian pathogens, including turkey coronaviruses."
851,A cDNA encoding an infectious coronavirus RNA genome has been cloned as a bacterial artificial chromosome.
852,"In March 2020, Coronavirus Disease 2019 originating from Wuhan, China, has become pandemic."
853,PURPOSE OF REVIEW: Middle East respiratory syndrome coronavirus (MERS-CoV) emerged in 2012 and is listed in the World Health Organization’s blueprint of priority diseases that need immediate research.
854,"Serum and colostrum samples were screened for antibodies against Rotavirus, diarrhea, and coronavirus using serological methods."
855,"We demonstrate here that anti-Spike immune serum, while inhibiting viral entry in a permissive cell line, potentiated infection of immune cells by SARS-CoV Spike-pseudotyped lentiviral particles, as well as replication-competent SARS coronavirus."
856,Such conformation is proposed as an early prefusion state for the SARS-CoV-2 spike that may broaden the knowledge of coronavirus and facilitate vaccine development.
857,The culprit was determined to be a coronavirus of animal origin [SARS-CoV].
858,"Double infections of influenza virus together with another virus were found for adenovirus B and E, bocavirus, coronavirus, enterovirus and for rhinovirus."
859,"Hepatitis C virus (HCV) neutralization occurring at the E2 region 412–426 (EP-I) could be enhanced when antibodies directed specifically to the E2 region 434–446 (EP-II) were removed from serum samples of persistently infected patients and vaccinated chimpanzees, a phenomenon of so-called antibody interference."
860,"Meeting sessions covered aspects of the epidemiology, diagnosis, molecular and structural biology, vaccine development, and antiviral drug discovery for emerging RNA viruses that are current threats in Africa and included flaviviruses (dengue and Zika), alphaviruses (chikungunya), coronaviruses, filoviruses (Ebola), influenza viruses, Crimean Congo hemorrhagic fever virus, Rift Valley fever Virus, Lassa virus, and others."
861,Tissue samples taken from the respiratory tract of diseased dogs were tested for the presence of coronaviruses using RT–PCR with conserved primers for the polymerase gene.
862,"Here, we used sequential plasma samples collected during the eclipse and exponential viral expansion phases from subjects acquiring HIV-1 (or, for comparison, hepatitis B virus [HBV]or hepatitis C virus [HCV]) to determine the nature and kinetics of the earliest systemic elevations in cytokine and chemokine levels in each infection."
863,No cross-neutralization occurred with human sera known to contain antibodies to coronavirus strains OC43 and 229E.
