,sent
1677,"We identified three human monoclonal antibodies (MAbs), m336, m337, and m338, targeting the receptor (CD26/DPP4) binding domain (RBD) of the MERS-CoV spike glycoprotein from a very large naïve-antibody library (containing ∼10(11) antibodies)."
1678,"The catalytic dyad His-41 and Cys-145 in the active pocket between domain I and II seem to polarize the π-electron density of the peptide bond between Gln and Ser in the octapeptide, leading to an increase of positive charge on C(CO) of Gln and negative charge on N(NH) of Ser."
1679,"Originated in bats, 2019-nCoV/ severe acute respiratory syndrome coronavirus (SARS-CoV)-2 likely experienced adaptive evolution in intermediate hosts before transfer to humans at a concentrated source of transmission."
1680,Analytical ultracentrifugation studies support that MERS-CoV 3CL(pro) is a weakly associated dimer (K(d) ∼52 μm) with a slow off-rate.
1681," The 3C-like protease (3CLpro) of severe acute respiratory syndrome-associated coronavirus (SARS-CoV) is one of the most promising targets for discovery of drugs against SARS, because of its critical role in the viral life cycle."
1682,These viruses were more pathogenic and replicated to higher titers in the lungs of mice lacking both IFN receptors than in mice with single IFN receptor defects.
1683,To explore potential intermediate host of a novel coronavirus is vital to rapidly control continuous COVID-19 spread.
1684,"Some of these proteins, such as the RNA-dependent RNA polymers, helicase and main protease, are well conserved between SARS-CoV-2 and the original SARS virus, but several others are not."
1685,"Until 2003, coronaviruses attracted little interest beyond causing mild upper respiratory tract infections."
1686,"Finally, both the SA59B sequence specificity and its application for diagnosis, prophylaxis or therapy of SARS were discussed."
1687,The article concludes with a discussion of the gaps in our knowledge and areas for future research on emerging coronaviruses.
1688, The spike (S) protein of human coronavirus NL63 (HCoV-NL63) mediates both cell attachment by binding to its receptor hACE2 and membrane fusion during virus entry.
1689,"Continuously emerging highly pathogenic human coronaviruses (HCoVs) remain a major threat to human health, as illustrated in past SARS-CoV and MERS-CoV outbreaks."
1690,"Another animal to human transmission of a coronavirus occurred in December 2019 on a live animal market in the Chinese city of Wuhan causing an epidemic in China, reaching now different continents."
1691,"CHO-SG cells associated tightly with Vero E6 cells, a SARS-CoV receptor (ACE2) expressing cell-line, and the interaction remained stable under highly stringent condition (1M NaCl)."
1692,CONCLUSIONS: These results demonstrate that human macrophages can be infected by SARS-CoV as a result of IgG-mediated ADE and indicate that this infection route requires signaling pathways activated downstream of binding to FcγRII receptors.
1693,This paper forms part of a series of invited articles in Antiviral Research on “From SARS to MERS: 10years of research on highly pathogenic human coronaviruses” (see Introduction by Hilgenfeld and Peiris (2013)).
1694,We generated a SARS coronavirus (SARS-CoV) spike protein-expressing recombinant vaccinia virus (RVV-S) using highly attenuated strain LC16m8.
1695,Previous studies have shown that LF colocalizes with the widely distributed cell-surface heparan sulfate proteoglycans (HSPGs).
1696,Bats are likely an important reservoir for SARS-CoV.
1697,The MERS-CoV S glycoprotein plays the most important role in the viral life cycle (virus internalization).
1698,"A new coronavirus (SARS-CoV) was identified as the SARS pathogen(4,5,6,7), which triggered severe pneumonia and acute, often lethal, lung failure(8)."
1699,"“Understanding transmission of the virus is key to its containment and future prevention,” says David Veesler, a structural virologist at the University of Washington in Seattle, who posted his team’s findings about the virus protein on the biomedical preprint server bioRxiv on 20 February1."
1700,"Middle East respiratory syndrome coronavirus (MERS-CoV) is a recently isolated betacoronavirus identified as the etiologic agent of a frequently fatal disease in Western Asia, Middle East respiratory syndrome."
1701,"So, initial studies were done with nonhuman primates, expensive models of limited availability."
1702,"The severe acute respiratory syndrome (SARS) coronavirus (CoV) identified in 2003 has infected ∼8000 people worldwide, killing nearly 10% of them."
1703,"Given the widespread geographical distribution of dromedaries found seropositive for MERS-CoV, continued transmission may likely occur in the future."
1704,AIM: To investigate the role of inflammatory and anti-viral genes in the pathogenesis of SARS.
1705,3CLpro plays a pivotal role in the viral replication cycle and is a potential target for SARS inhibitor development.
1706,A pseudotype bearing an S protein with the C-terminal 16 amino acids deleted (MERSpv-St16) reached a maximum titer that was approximately tenfold higher than that of a pseudotype bearing a non-truncated full-length S protein.
1707,Bioassay results reveal salient features of the structure–activity relationship of the new compounds: (1) removal of the 7-hydroxy group of the quercetin moiety decreases the bioactivity of the derivatives; (2) acetoxylation of the sugar moiety abolishes inhibitor action; (3) introduction of a large sugar substituent on 7-hydroxy of quercetin can be tolerated; (4) replacement of the galactose moiety with other sugars does not affect inhibitor potency.
1708,A total of 39 SARS patients who had no previous diabetes and received no steroid treatment were compared to 39 matched healthy siblings during a 3-year follow-up period.
1709,"Among the anti-S1 MAbs, 17 MAbs targeted the N-terminal region (amino acids [aa] 12 to 327), 9 MAbs recognized the receptor-binding domain (RBD; aa 318 to 510), and 6 MAbs reacted with the C-terminal region of S1 domain that contains the major immunodominant site (aa 528 to 635)."
1710,"These results indicate that an adenoviral-based vaccine carrying an N-terminal fragment of the Spike gene is able to elicit strong SARS-CoV-specific humoral immune responses in rats, and may be useful for the development of a protective vaccine against SARS-CoV infection."
1711,"Objectives The aim of this study was to improve the availability of existing nucleic acid amplification-based diagnostic methods for MERS-CoV infections by providing a real-time RT-PCR kit, including an internal control and two target regions recommended by the World Health Organization (WHO)."
1712,"A bootscan recombination analysis of the spike gene revealed high nucleotide identity between the SARS virus and a feline infectious peritonitis virus throughout the gene, except for a 200- base-pair region of high identity to an avian sequence."
1713,"In the present study, the immunogenicities of five different forms of the MERS-CoV S glycoprotein were compared: the full-length S glycoprotein, the full-length S glycoprotein with the transmembrane domain of the G glycoprotein of VSV (S-G), the receptor-binding domain (RBD) of the S glycoprotein, the membrane-fused RBD (the RBD fused with the transmembrane domain of the VSV G glycoprotein (RBD-G)), and the RBD fused with Fc of human IgG1 (RBD-Fc)."
1714,The spike (S) protein of MERS-CoV lacking its transmembrane and cytoplasmic domains (SΔTM) was secreted into the hemolymph of silkworm larvae using a bombyxin signal peptide and purified using affinity chromatography.
1715,Intradermal administration of RVV-S into rabbits induced neutralizing (NT) antibodies against SARS-CoV 1 week after administration and the NT titer reached 1:1000 after boost immunization with RVV-S.
1716," A novel coronavirus, designated as 2019-nCoV, hit the central Chinese city of Wuhan in late December 2019, and subsequently spread rapidly to all provinces of China and multiple countries."
1717,"Unlike 229E-infected cells, which produced viral titers of 103.5 to 106 TCID50/ml, SARS-CoV replicated poorly in PM, producing titers of 101.75 to 102 TCID50/ml."
1718, The severe acute respiratory syndrome (SARS) pandemic revealed that zoonotic transmission of animal coronaviruses (CoV) to humans poses a significant threat to public health and warrants surveillance and the development of countermeasures.
1719,"This will also facilitate the development of sensitive and accurate diagnostic tests, as well as vaccination and other therapeutics to combat SARS."
1720,The main feature shared by these three potential inhibitors as well as the information of the involved side chains of SARS Cov Mpro may provide useful insights for the development of potent inhibitors against SARS enzyme.
1721,OBJECTIVE: To study the neurological manifestations of patients with coronavirus disease 2019 (COVID-19).
1722,These observations prompted us to investigate the mechanisms underlying antibody-dependent enhancement (ADE) of SARS-CoV infection in vitro.
1723,"While the structures were nearly identical, the PLpro-∆Ubl2 enzyme revealed the intact structure of the substrate-binding loop."
1724,The implications on the role of camels in the evolution of MERS-CoV are discussed.
1725,"The design, synthesis, X-ray crystal structure, molecular modeling, and biological evaluation of a series of new generation SARS-CoV PLpro inhibitors are described."
1726,Here we discuss the possible mechanisms of chloroquine interference with the SARS-CoV-2 replication cycle.
1727,"However, the transgenic mice exposed to aerosol MERS‐CoV developed disease and lung pathology progressions that more closely resembled those observed in humans."
1728,"Furthermore, we show that pharmacophores derived from clusters of compounds resulting out of virtual screening could be useful probes for future structure–activity relationship studies (SARs) and fine-tune the lead molecules identified."
1729,The natural host of 2019-nCoV may be the bat Rhinolophus affinis as 2019-nCoV showed 96.2% of whole-genome identity to BatCoV RaTG13.
1730,Ubiquitin binding by MERS-CoV PL(pro) involves remarkable differences compared to the corresponding complex with SARS-CoV PL(pro).
1731,It is only 79% homologous with the original SARS CoV [1].
1732,SARSr-CoVs belong to the subgenus Sarbecovirus (previously lineage B) of genus Betacoronavirus and occupy a unique phylogenetic position.
1733,"This article highlights ongoing advances in designing vaccines and therapeutics to counter COVID-19 while also focusing on such experiences and advances as made with earlier SARS- and MERS-CoVs, which together could enable efforts to halt this emerging virus infection."
1734,"Unexpectedly, ACE2 also serves as the cellular entry point for the severe acute respiratory syndrome (SARS) virus and the enzyme is therefore a prime target for pharmacological intervention on several disease fronts."
1735,"Because it is difficult to obtain regulatory approval of vaccine based on live viruses, we constructed a replication-defective single-cycle VSV vector in which we replaced the VSV glycoprotein (G) gene with the SARS-CoV S gene."
1736,The high fatality rate (35.4%) of this novel coronavirus and its persistent wide spread infectiousness in animal reservoirs have generated tremendous global public health concern.
1737,"The affinity (equilibrium dissociation constant, K(d)) of SARS-CoV E protein was 5.7×10(−8) M for B10 and 8.9×10(−8) M for C20."
1738,"Here, we investigated the infection of SARS-CoV-2 in cats by detecting specific serum antibodies."
1739,Phylogeographic analyses suggest the MERS-CoV zoonotic reservoir is geographically disperse.
1740," Previously, we have identified a truncated antigenic fragment named protein C [441 to 700 amino acids (a.a.)] as the immunodominant fragment of Spike (S) protein of severe acute respiratory syndrome (SARS) coronavirus (SARS-CoV)."
1741,"At 125 nm, it is slightly larger than influenza, SARS and MERS viruses."
1742,Our results demonstrate that intracellular Ca2+ enhances MERS-CoV WT PPs infection by approximately two-fold and that E891 is a crucial residue for Ca2+ interaction.
1743,This arouses our interest in whether coronavirus infection will affect the urinary and male reproductive systems.
1744,"To evaluate the mechanisms behind this event, we investigated the roles of SARS-CoV proteins in the regulation of IL-6."
1745,"It is a response to various diseases of variable etiology, including SARS-CoV infection."
1746,The third coronavirus epidemic in the third millennium: what’s next?
1747,"The virus responsible for COVID-19, SARS-CoV-2, is in the species SARS-like corona viruses."
1748,"To elucidate the evolution of MERS-CoV-related viruses and their interspecies transmission pathway, samples were collected from different mammals in China."
1749,"In this study, we use molecular dynamics (MD) simulations and docking techniques to screen 29 approved and experimental drugs against the theoretical model of the SARS CoV proteinase as well as the experimental structure of the transmissible gastroenteritis virus (TGEV) proteinase."
1750,"Previous studies revealed that the spike (S) protein of SARS had experienced adaptive evolution, but whether other functional proteins of SARS have undergone adaptive evolution is not known."
1751,"In addition, the replicase experienced positive selection only in human patients, whereas assembly proteins experienced positive selection mainly in the middle and late phases."
1752,"Using the SCHOOL approach and the SARS-CoV fusion peptide sequence, we rationally designed a novel immunomodulatory peptide that targets TCR."
1753,"Given the high need and the absence of specific antivirals for treatment of COVID-19 (the disease caused by severe acute respiratory syndrome-associated coronavirus-2 [SARS-CoV-2]), human immunodeficiency virus (HIV) protease inhibitors are being considered as therapeutic alternatives."
1754,The further experiments demonstrated that N1 peptide-induced polyclonal antibodies had a high affinity to bind to E. coli expressed N protein of SARS-CoV.
1755,"Furthermore, these studies also highlight the role of APCs in stimulating a robust protective immune response to MERS-CoV infection."
1756,"Subsequently, SARS-related CoVs (SARSr-CoVs) were found in palm civets from live animal markets in Guangdong and in various horseshoe bat species, which were believed to be the ultimate reservoir of SARSr-CoV."
1757,"The RBDs from the two viruses share 72% identity in amino acid sequences, and molecular simulation reveals highly similar ternary structures."
1758,We suggest that antimicrobial peptides (AMPs) may be used as alternative therapeutic agents against MERS-CoV infection.
1759,"(iii) SSAA09E3 [N-(9,10-dioxo-9,10-dihydroanthracen-2-yl)benzamide] also acts later and does not affect interactions of SARS-S with ACE2 or the enzymatic functions of cathepsin L but prevents fusion of the viral membrane with the host cellular membrane."
1760,Authors conclude that development of successful SARS-CoV vaccines and antivirals depends on the progress we make in these areas in the immediate future.
1761,"Here, we applied a flavonoid library to systematically probe inhibitory compounds against SARS-CoV 3CLpro."
1762,Bats and pangolins are suspected as the reservoir and the intermediate host.
1763," Background: A new virus broke out in Wuhan, Hubei, China, and was later named 2019 novel coronavirus (2019-nCoV)."
1764,"Based on our analyses and existing data of coronaviruses, we concluded that the intermediate hosts of 2019-nCoV are more likely to be mammals and birds than snakes, and that the “novel insertions” observed in the spike protein are naturally evolved from bat coronaviruses."
1765,"A series of isatin derivatives as possible SARS-CoV 3CLpro inhibitors was designed, synthesized, and evaluated by in vitro protease assay using fluorogenic substrate peptide, in which several showed potent inhibition against the 3CLpro."
1766,"Phylogenetic analysis of the 21 sequences, combined with nine published MERS-CoV genomes, was done."
1767,"Notably, SARS-CoV has evolved evasive strategies to suppress antiviral type I interferon responses in infected cells."
1768,The review concludes by noting how understanding of coronavirus entry informs antiviral therapies.
1769,"We captured two states of the RBD with receptor binding region either buried (lying state) or exposed (standing state), demonstrating an inherently flexible RBD readily recognized by the receptor."
1770,SARS-CoV is a newly discovery pathogen causing severe acute respiratory problems.
1771,"Here, to more precisely explore the potential pathogen transmission route of the 2019-nCoV infections in the gastrointestinal tract, we analyzed the ACE2 RNA expression profile in the colon tissue of healthy adults and colorectal cancer patients of our cohort and other databases."
1772,Little is known about the pathogenesis and innate antiviral response in primary human monocyte-derived macrophages (MDMs) and dendritic cells (MDDCs) upon MERS-CoV infection.
1773, Hematological changes in patients with Severe Acute Respiratory Syndrome (SARS) are common and frequently include thrombocytopenia.
1774,"We solved the X-ray crystal structure of six-helical bundle (6-HB) core of the HR1 and HR2 domains in the SARS-CoV-2 S protein S2 subunit, revealing that several mutated amino acid residues in the HR1 domain may be associated with enhanced interactions with the HR2 domain."
1775,One way theory predicts selection pressures should shape viral evolution is to enhance binding with host cells.
1776," Middle East respiratory syndrome coronavirus (MERS-CoV) is a new highly pathogenic human coronaviruses that emerged in Jeddah and Saudi Arabia and has quickly spread to other countries in Middle East, Europe and North Africa since 2012."
1777,"IMPORTANCE Although many severe acute respiratory syndrome-like coronaviruses (SARS-like CoVs) have been discovered in bats worldwide, there are significant different genic structures, particularly in the S1 domain, which are responsible for host tropism determination, between bat SARS-like CoVs and human SARS CoVs, indicating that most reported bat SARS-like CoVs are not the progenitors of human SARS CoV."
1778,"Firstly, the pathology and pathogenesis of SARS and influenza are compared."
1779,"Although a variety of vaccines have been developed against infections of SARS-CoV and MERS-CoV, none of them has been approved for use in humans."
1780,Prophylactics and therapies are urgently needed to address this public health problem.
1781, The severe acute respiratory syndrome (SARS) virus depends on a chymotrypsin-like cysteine proteinase (3CLpro) to process the translated polyproteins to functional viral proteins.
1782,"In this mini-review, we will focus on the importance of the endocytic pathway as well as the autophagy process in viral infection of several pathogenic CoVs inclusive of SARS-CoV, MERS-CoV and the new CoV named as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), and discuss the development of therapeutic agents by targeting these processes."
1783, A novel coronavirus (CoV) has been described in association with cases of severe acute respiratory syndrome (SARS).
1784,"The disease was caused by an unknown animal coronavirus (CoV) that had crossed the species barrier through close contact of humans with infected animals, and was identified as the etiological agent for SARS."
1785,"Severe acute respiratory syndrome (SARS), caused by the coronavirus SARS-CoV, is an acute infectious disease with significant mortality."
1786,"Sequence analysis and mutagenesis data show that m396 might neutralize all zoonotic and epidemic SARS-CoV isolates with known sequences, except strains derived from bats."
1787,"This chapter is written to summarize and highlight the latest clinical, serological, and immunological parameters relevant to the pathogenesis and protective immunity of SARS infection in humans."
1788,The interaction between SARS coronavirus 3C-like (3CL) proteinase and an octapeptide interface inhibitor was studied by affinity capillary electrophoresis (ACE).
1789,These recent advances in coronavirus research have important implications for the development of anti-SARS drugs and vaccines.
1790,Pseudotyped viruses are useful for measuring neutralization titers against highly infectious viruses as well as for studying their mechanism of entry.
1791, Many survivors of the 2003 outbreak of severe acute respiratory syndrome (SARS) developed residual pulmonary fibrosis with increased severity seen in older patients.
1792,"In this study, a trimeric protein, RBD-Fd, was generated by fusing RBD with foldon trimerization motif."
1793,"Although related viruses infect bats, molecular clock analyses have been unable to identify direct ancestors of MERS-CoV."
1794,"With these highly infectious SARS-CoV pseudotypes, several cell lines derived from various tissues were revealed as susceptible to SARS-CoV, which were highly corresponding to the expression pattern of virus’s receptor angiotensin-converting enzyme 2 (ACE2)."
1795,"Since many coronaviruses are sensitive to heat, heating inactivation of samples at 56 ℃ prior to testing is considered a possible method to reduce the risk of transmission, but the effect of heating on the measurement of SARS-CoV-2 antibodies is still unclear."
1796,"The receptor-binding domain (RBD) of Middle East respiratory syndrome-coronavirus (MERS-CoV) was fused with the RNA-interaction domain (RID) and bacterioferritin, and expressed in Escherichia coli in a soluble form."
1797,"The emergence of SARS-CoV-2 has resulted in more than 200,000 infections and nearly 9,000 deaths globally so far."
1798,"However, presence of long-lived neutralizing antibodies and memory T- and B-lymphocytes in convalescent SARS patients raises hope for active immunization."
1799,: Immunization with the spike protein (S) of severe acute respiratory syndrome (SARS)-coronavirus (CoV) in mice is known to produce neutralizing antibodies and to prevent the infection caused by SARS-CoV.
1800,Resurrection of an “Extinct” SARS-CoV Isolate GD03 from LATE 2003
1801,"HKU4-RBD, however, is less adapted to hCD26 than MERS-RBD, explaining its lower affinity for receptor binding."
1802,"We found that one of these fusion proteins, designated as m336 diabody-pep, exhibited more potent inhibitory activity than the antibody or the peptide alone against pseudotyped MERS-CoV infection and MERS-CoV S protein-mediated cell-cell fusion, suggesting its potential to be developed as an effective bispecific immunotherapeutic for clinical use."
1803,"The X-ray crystal structures of SARS-CoV-2 Mpro in complex with 11a and 11b were determined at 1.5 Å resolution, respectively."
1804,"Molecular mimicry, defined as similar structures shared by molecules from dissimilar genes or proteins, is a general strategy used by pathogens to infect host cells."
1805,"Here, we summarize recent advances in identifying human neutralizing monoclonal antibodies (mAbs) against MERS-CoV, describe their mechanisms of action, and analyze their potential for treatment of MERS-CoV infections."
1806," Aims A new human coronavirus (HCoV), which has been designated SARS-CoV-2, began spreading in December 2019 in Wuhan City, China causing pneumonia called COVID-19."
1807, Severe acute respiratory syndrome (SARS) is caused by a novel coronavirus (SARS-CoV).
1808,It is currently no specific viral protein targeted therapeutics yet.
1809,"Although this virus is similar to human and animal SARS- and MERS-CoVs the detailed information about SARS-CoV-2 proteins structures and functions is urgently needed to rapidly develop effective vaccines, antibodies and antivirals."
1810,Five monoclonal antibodies (MAbs) against recombinant nucleocapsid protein (NP) of severe acute respiratory syndrome (SARS)-causing coronavirus (CoV) were developed by hybridoma technology.
1811,"Two peptides denoted HR-N(SN50) and HR-C(SC40), corresponding to the Leu/Ile/Val-rich heptad-repeat regions from the N-terminal and C-terminal segments of the SARS-CoV spike S2 sequence, respectively, were synthesized and predicted to form trimeric assembly of hairpin-like structures."
1812,"Also, the homology protein sequence alignment and evolutionary distance matrix calculation between SARS-CoV associated proteins and the corresponding proteins of other coronaviruses were employed to identify the classification and phylogenetic relationship between SARS-CoV and other coronaviruses."
1813,"Collectively, our results support the clinical development of MNA delivered recombinant protein subunit vaccines against SARS, MERS, COVID-19, and other emerging infectious diseases."
1814,"Since the enzyme is a homodimer and the individual monomers are inactive, two approaches are being used to develop inhibitors: enzyme activity inhibitors that target the active site and dimerization inhibitors."
1815,The MERS-CoV spike (S) glycoprotein mediates viral entry into target cells.
1816,"We execute a comprehensive in silico analysis of viral peptide-MHC class I binding affinity across all known HLA -A, -B, and -C genotypes for all SARS-CoV-2 peptides."
1817,No approved vaccine yet exists for any form of coronavirus.
1818,"The results demonstrate that, compared with other compounds reported so far, AVLQSGFR is the most active in inhibiting replication of the SARS coronavirus, and that no detectable toxicity is observed on Vero cells under the condition of experimental concentration."
1819,"In this study, we examined the usefulness of this assay to detect other lineage C betacoronaviruses closely related to MERS-CoV in bats."
1820,"In this paper, experimental data on potential hosts for MERS-CoV is reviewed."
1821,"This review describes our current understanding of the S proteins, their interactions with and their responses to these entry triggers."
1822,"To date, no approved medical countermeasures (MCM) are available to combat MERS-CoV infections."
1823,Efforts towards developing a vaccine for Middle East respiratory syndrome coronavirus (MERS-CoV) have yielded promising results.
1824,"In this review, we describe the relevant features of the MERS-CoV S-protein RBD, summarize recent advances in the development of MERS-CoV RBD-based vaccines and therapeutic antibodies, and illustrate potential challenges and strategies to further improve their efficacy."
1825,Based on its phylogenetic relationships and genomic structures the COVID-19 belongs to genera Betacoronavirus.
1826,"Coronavirus S proteins are extensively glycosylated viral fusion proteins, encoding around 69-87 N-linked glycosylation sites per trimeric spike."
1827,"We show that the protease inhibitor binding sites of 2019-nCoV and SARS-CoV are almost identical, which means all potential anti-SARS-CoV chemotherapies are also potential 2019-nCoV drugs."
1828,Severe acute respiratory syndrome coronavirus (SARS-CoV) is a highly pathogenic emergent virus which replicates in cells that can express ABH histo-blood group antigens.
1829,"These data have direct implications for the cell entry mechanism of SARS-CoV along the respiratory system and, furthermore expand the possibility of identifying potential therapeutic agents against SARS-CoV."
1830,Several BALB/c mAbs were found to be effectively to neutralize the infection of Vero E6 cells by SARS-CoV in a dose-dependent manner.
1831,The mixture of both mAbs showed neutralization of SARS-CoV in a synergistic fashion by recognizing different epitopes on the receptor-binding domain.
1832,These data support the phylogenetic analyses and suggest a possible past recombination event between mammalian-like and avian-like parent viruses.
1833," The main proteinase of SARS-associated coronavirus (SARS-CoV) plays an important role in viral transcription and replication, and is an attractive target for anti-SARS drug development."
1834,"Coronavirus Disease 2019 (COVID-19) and severe acute respiratory syndrome (SARS)-related coronaviruses (e.g., 2019-nCoV and SARS-CoV) are phylogenetically distantly related, but both are capable of infecting human hosts via the same receptor, angiotensin-converting enzyme 2, and cause similar clinical and pathological features, suggesting their phenotypic convergence."
1835,"In this current review, we have briefly summarised the latest information on the epidemiology, clinical features, diagnosis, treatment and prevention of MERS-CoV especially highlighting the knowledge gaps in its transmission dynamics, diagnosis and preventive strategy."
1836,"Moreover, these viruses have a single intact open reading frame gene 8, as a further indicator of bat-origin CoVs."
1837,"All the vaccinated animals had antibody responses against spike protein, which neutralized MERS-CoV in vitro."
1838,"The compounds Scopodulic acid and Dammarenolic acid showed the best-fit value of activity against SARS-CoV-2 spike glycoprotein 6vsb and main protease Mpro 6lu7 targets, respectively."
1839,This may also provide insights into the evolution of 2019-nCoV because SARS-like coronaviruses are thought to have originated in bats that are known to have a higher body-temperature than humans.
1840,"None of the remaining five mAbs could recognize either of the recombinant S, N, M, or E antigens by ELISA."
1841,LF may play a protective role in host defense against SARS-CoV infection through binding to HSPGs and blocking the preliminary interaction between SARS-CoV and host cells.
1842,"We then look ahead to future applications of these viral entry/fusion inhibitors, either alone or in combination with specific and nonspecific MERS-CoV replication inhibitors, for the treatment and prevention of MERS-CoV infection."
1843,"Recently, a new emerged HCoV isolated from the respiratory epithelium of unexplained pneumonia patients in the Wuhan seafood market caused a major disease outbreak and has been named the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)."
1844,"With a panel of anti-RBD mAbs as probes, we observed that R441A substitution was able to disrupt the majority of neutralizing epitopes in the RBD, suggesting that this residue is critical for the antigenic structure responsible for inducing protective immune responses."
1845,"Also, the deduced amino sequence of SNA5 was compared with proteins in translated database using the tblastx program, and the results showed that the proteins with the highest homology were Ubiquinol-cytochrome c reductase iron-sulfur subunits (UCRI or UQCR), otherwise known as the Rieske iron-sulfur proteins (RISP)."
1846,These results will further our understanding of the pathogenesis of MERS-CoV infection.
1847,The results showed that the nucleocapsid (N) protein of MERS-CoV might be a better protective immunogen with high conservancy and potential eliciting both neutralizing antibodies and T-cell responses compared with spike (S) protein.
1848,These findings have implications for understanding disease pathogenesis associated with SARS-CoV and NL63 infections.
1849,The full-length SARS-CoV envelope Spike (S) glycoprotein gene was introduced into the deletion III region of the MVA genome.
1850,The detection of serum antibodies to the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is emerging as a new tool for the coronavirus disease-2019 (COVID-19) diagnosis.
1851,"With the rising temperature, 2019-nCoV is expected to decrease its infection ability much faster than SARS-CoV, and get controlled more easily."
1852,Electron spin resonance revealed that this enhancement could be attributed to Ca2+ increasing MERS-CoV FP fusion-relevant membrane ordering.
1853,"The SARS-CoV-2–ACE2 complex contains a higher number of contacts, a larger interface area, and decreased interface residue fluctuations relative to SARS-CoV."
1854,It is an attractive approach to find new uses for old drugs as they have already been through extensive clinical testing and could easily be accelerated for clinical approval.
1855,This review focuses primarily on the pathogenesis of murine coronavirus mouse hepatitis virus (MHV) and severe acute respiratory coronavirus (SARS-CoV).
1856,"Furthermore, results from preclinical SARS vaccines expressing spike protein to elicit neutralizing antibodies and cellular responses that are protective in mouse and nonhuman primate models are encouraging."
1857,"Further, the current treatment options, drugs available, ongoing trials and recent diagnostics for COVID-19 have been discussed."
1858,"Recently, the MERS-CoV and its neutralizing antibodies were detected in dromedary camels."
1859,"In this study, several monoclonal antibodies against the nucleocapsid protein have been generated to examine distribution of the nucleocapsid in virus-infected cells and to study antigenic regions of the protein."
1860,https://doi.org/10.26434/chemrxiv.11860011.v2 The cases of 2019 novel coronavirus (SARS-CoV-2) infection have been continuously increasing ever since its outbreak in China last December.
1861,"Based on that and using an in silico approach, we evaluated SARS-CoV-2 main protease as a target for HIV-1 protease inhibitors to reveal the structural features related to their antiviral effect."
1862,CONCLUSIONS: We demonstrated that S366-374 is an optimal H-2 Kd CTL epitope in the SARS CoV S protein.
1863,"The antibody response to SCoV S protein involves antibodies to both linear and conformational epitopes, with linear epitopes associated with the carboxyl domain and conformational epitopes associated with the amino terminal domain."
1864, Background A highly pathogenic human coronavirus causing respiratory disease emerged in the Middle East region in 2012.
1865,A number of inhibitors exhibit antiviral activity against SARS-CoV infected Vero E6 cells and broadened specificity toward the homologous PLP2 enzyme from the human coronavirus NL63.
1866,Infections with bat-origin coronaviruses have caused severe illness in humans by ‘host jump’.
1867,This paper forms part of a series of invited articles in Antiviral Research on “From SARS to MERS: 10years of research on highly pathogenic human coronaviruses.’’
1868,"In addition, the data revealed that highly virulent HPAI virus and MERS-CoV induce repressive histone modifications, which downregulate expression of ISG subsets."
1869,The Western blotting demonstrated that SARS patient convalescent serum could recognize the recombinant fusion protein.
1870,Immunopositive phage clones and epitope-based peptide antigens demonstrated clinical diagnostic potential by reacting with serum from patients with SARS.
1871,The comparisons between computational predictions and experimental evidences validate our structural bioinformatics approaches.
1872,This study shows that SARS-CoV can be isolated in several cell lines commonly used for diagnostic or research purposes.
1873,"To develop specific anti-coronavirus therapeutics and prophylactics, the molecular mechanism that underlies viral infection must first be confirmed."
1874,"We provide a comparison of the global glycan density of coronavirus spikes with other viral proteins including HIV-1 envelope, Lassa virus glycoprotein complex, and influenza hemagglutinin, where glycosylation plays a known role in shielding immunogenic epitopes."
1875,"The MERS-CoV spike (S) protein, a characteristic structural component of the viral envelope, is considered as a key target of vaccines against coronavirus infection."
1876,"In variant constructs, we engineered immune stimulants (RS09 or flagellin, as TLR4 or TLR5 agonists, respectively) into this trimeric design."
1877,"However, effective anti-SARS vaccines or medications are currently unavailable despite being desperately needed to adequately prepare for a possible SARS outbreak."
1878,"Severe acute respiratory syndrome (SARS) coronavirus (SCoV) is an enveloped virus containing a single-stranded, positive-sense RNA genome."
1879,"The Middle East respiratory syndrome (MERS) emerged in Saudi Arabia in 2012, caused by a zoonotically transmitted coronavirus (CoV)."
1880,The emergence of SARS-CoV-2 and of SARS-CoV caused widespread fear and concern and has threatened global health security.
1881,Analysis utilizing first approach resulted in the identification of 10 host encoded miRNAs that could target the genome of both the viruses (SARS-CoV-2 and SARS reference genome).
1882,EXPERT OPINION: No anti-MERS-CoV therapeutic is approved for human use.
1883,"The coronavirus SARS-CoV-2 has infected more than 600,000 people and has overwhelmed hospital systems around the world."
1884,Methods: All patients received recommended strategy from Diagnosis and Treatment for 2019 Novel Coronavirus Diseases released by National Health Commission of China.
1885,"These mutations severely compromised MERS-CoV infection into human lung-derived cells, but had little effect on infection into several other cell types."
1886,The data demonstrate an interaction between the recombinant surface receptor binding domain and the polysaccharide.
1887,"Although coexistence of nsp3 and nsp4 is known to cause membrane rearrangement, the mechanisms underlying the interaction of these two proteins remain unclear."
1888,"To address this issue, we constructed a structural model for complex formed between ACE2 and the S-protein from 2019-nCoV, so that the rate of their association can be estimated and compared with the binding of S-protein from SARS-CoV by a multiscale simulation method."
