,pid,title,abstract
619,4tx1pdxw,A novel peptide with potent and broad-spectrum antiviral activities against multiple respiratory viruses,"A safe, potent and broad-spectrum antiviral is urgently needed to combat emerging respiratory viruses. In light of the broad antiviral activity of β-defensins, we tested the antiviral activity of 11 peptides derived from mouse β-defensin-4 and found that a short peptide, P9, exhibited potent and broad-spectrum antiviral effects against multiple respiratory viruses in vitro and in vivo, including influenza A virus H1N1, H3N2, H5N1, H7N7, H7N9, SARS-CoV and MERS-CoV. The antiviral activity of P9 was attributed to its high-affinity binding to viral glycoproteins, as well as the abundance of basic amino acids in its composition. After binding viral particles through viral surface glycoproteins, P9 entered into cells together with the viruses via endocytosis and prevented endosomal acidification, which blocked membrane fusion and subsequent viral RNA release. This study has paved the avenue for developing new prophylactic and therapeutic agents with broad-spectrum antiviral activities."
620,3wlzfyyh,Crystal Structure of the Middle East Respiratory Syndrome Coronavirus (MERS-CoV) Papain-like Protease Bound to Ubiquitin Facilitates Targeted Disruption of Deubiquitinating Activity to Demonstrate Its Role in Innate Immune Suppression,"Middle East respiratory syndrome coronavirus (MERS-CoV) is a newly emerging human pathogen that was first isolated in 2012. MERS-CoV replication depends in part on a virus-encoded papain-like protease (PL(pro)) that cleaves the viral replicase polyproteins at three sites releasing non-structural protein 1 (nsp1), nsp2, and nsp3. In addition to this replicative function, MERS-CoV PL(pro) was recently shown to be a deubiquitinating enzyme (DUB) and to possess deISGylating activity, as previously reported for other coronaviral PL(pro) domains, including that of severe acute respiratory syndrome coronavirus. These activities have been suggested to suppress host antiviral responses during infection. To understand the molecular basis for ubiquitin (Ub) recognition and deconjugation by MERS-CoV PL(pro), we determined its crystal structure in complex with Ub. Guided by this structure, mutations were introduced into PL(pro) to specifically disrupt Ub binding without affecting viral polyprotein cleavage, as determined using an in trans nsp3↓4 cleavage assay. Having developed a strategy to selectively disable PL(pro) DUB activity, we were able to specifically examine the effects of this activity on the innate immune response. Whereas the wild-type PL(pro) domain was found to suppress IFN-β promoter activation, PL(pro) variants specifically lacking DUB activity were no longer able to do so. These findings directly implicate the DUB function of PL(pro), and not its proteolytic activity per se, in the inhibition of IFN-β promoter activity. The ability to decouple the DUB activity of PL(pro) from its role in viral polyprotein processing now provides an approach to further dissect the role(s) of PL(pro) as a viral DUB during MERS-CoV infection."
621,9ijlj4so,Receptor and viral determinants of SARS-coronavirus adaptation to human ACE2,"Human angiotensin-converting enzyme 2 (ACE2) is a functional receptor for SARS coronavirus (SARS-CoV). Here we identify the SARS-CoV spike (S)-protein-binding site on ACE2. We also compare S proteins of SARS-CoV isolated during the 2002–2003 SARS outbreak and during the much less severe 2003–2004 outbreak, and from palm civets, a possible source of SARS-CoV found in humans. All three S proteins bound to and utilized palm-civet ACE2 efficiently, but the latter two S proteins utilized human ACE2 markedly less efficiently than did the S protein obtained during the earlier human outbreak. The lower affinity of these S proteins could be complemented by altering specific residues within the S-protein-binding site of human ACE2 to those of civet ACE2, or by altering S-protein residues 479 and 487 to residues conserved during the 2002–2003 outbreak. Collectively, these data describe molecular interactions important to the adaptation of SARS-CoV to human cells, and provide insight into the severity of the 2002–2003 SARS epidemic."
623,3lqqk9da,"Recent Aspects on the Pathogenesis Mechanism, Animal Models and Novel Therapeutic Interventions for Middle East Respiratory Syndrome Coronavirus Infections","Middle East Respiratory Syndrome Coronavirus (MERS-CoV) is an emerging zoonotic virus considered as one of the major public threat with a total number of 2 298 laboratory-confirmed cases and 811 associated deaths reported by World Health Organization as of January 2019. The transmission of the virus was expected to be from the camels found in Middle Eastern countries via the animal and human interaction. The genome structure provided information about the pathogenicity and associated virulent factors present in the virus. Recent studies suggested that there were limited insight available on the development of novel therapeutic strategies to induce immunity against the virus. The severities of MERS-CoV infection highlight the necessity of effective approaches for the development of various therapeutic remedies. Thus, the present review comprehensively and critically illustrates the recent aspects on the epidemiology of the virus, the structural and functional features of the viral genome, viral entry and transmission, major mechanisms of pathogenesis and associated virulent factors, current animal models, detection methods and novel strategies for the development of vaccines against MERS-CoV. The review further illustrates the molecular and computational virtual screening platforms which provide insights for the identification of putative drug targets and novel lead molecules toward the development of therapeutic remedies."
625,ok19r7w4,An electrochemical immunosensor for the corona virus associated with the Middle East respiratory syndrome using an array of gold nanoparticle-modified carbon electrodes,"The Middle East respiratory syndrome corona virus (MERS-CoV) is highly pathogenic. An immunosensor for the determination of MERS-CoV is described here. It is based on a competitive assay carried out on an array of carbon electrodes (DEP) modified with gold nanoparticles. Recombinant spike protein S1 was used as a biomarker for MERS CoV. The electrode array enables multiplexed detection of different CoVs. The biosensor is based on indirect competition between free virus in the sample and immobilized MERS-CoV protein for a fixed concentration of antibody added to the sample. Voltammetric response is detected by monitoring the change in the peak current (typically acquired at a working potential of −0.05 V vs. Ag/AgCl) after addition of different concentrations of antigen against MERS-CoV. Electrochemical measurements using ferrocyanide/ferricyanide as a probe were recorded using square wave voltammetry (SWV). Good linear response between the sensor response and the concentrations from 0.001 to 100 ng.mL(−1) and 0.01 to 10,000 ng.mL(−1) were observed for MERS-CoV and HCoV, respectively. The assay was performed in 20 min with detection limit as low as 0.4 and 1.0 pg.mL(−1) for HCoV and MERS-CoV, respectively. The method is highly selective over non-specific proteins such as Influenza A and B. The method is single-step, sensitive and accurate. It was successfully applied to spiked nasal samples. [Figure: see text] ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (10.1007/s00604-019-3345-5) contains supplementary material, which is available to authorized users."
626,bvh1o64r,Structure-guided design of potent and permeable inhibitors of MERS coronavirus 3CL protease that utilize a piperidine moiety as a novel design element," There are currently no approved vaccines or small molecule therapeutics available for the prophylaxis or treatment of Middle East Respiratory Syndrome coronavirus (MERS-CoV) infections. MERS-CoV 3CL protease is essential for viral replication; consequently, it is an attractive target that provides a potentially effective means of developing small molecule therapeutics for combatting MERS-CoV. We describe herein the structure-guided design and evaluation of a novel class of inhibitors of MERS-CoV 3CL protease that embody a piperidine moiety as a design element that is well-suited to exploiting favorable subsite binding interactions to attain optimal pharmacological activity and PK properties. The mechanism of action of the compounds and the structural determinants associated with binding were illuminated using X-ray crystallography."
629,kzio06pl,Characterization of novel monoclonal antibodies against MERS-coronavirus spike protein,"Middle East Respiratory Syndrome coronavirus (MERS-CoV) causes severe pulmonary infection, with approximately 35% mortality. Spike glycoprotein (S) of MERS-CoV is a key target for vaccines and therapeutics because S mediates viral entry and membrane-fusion to host cells. Here, four different S subunit proteins, receptor-binding domain (RBD; 358-606 aa), S1 (1-751 aa), S2 (752-1296 aa), and SDeltaTM (1-1296 aa), were generated using the baculoviral system and immunized in mice to develop neutralizing antibodies. We developed 77 hybridomas and selected five neutralizing mAbs by immunization with SDeltaTM against MERS-CoV EMC/2012 strain S-pseudotyped lentivirus. However, all five mAbs did not neutralize the pseudotyped V534A mutation. Additionally, one mAb RBD-14F8 did not show neutralizing activity against pseudoviruses with amino acid substitution of L506 F or D509 G (England1 strain, EMC/2012 L506 F, and EMC/2012 D509 G), and RBD-43E4 mAb could not neutralize the pseudotyped I529 T mutation, while three other neutralizing mAbs showed broad neutralizing activity. This implies that the mutation in residue 506-509, 529, and 534 of S is critical to generate neutralization escape variants of MERS-CoV. Interestingly, all five neutralizing mAbs have binding affinity to RBD, although most mAbs generated by RBD did not have neutralizing activity. Additionally, chimeric antibodies of RBD-14F8 and RBD-43E4 with human Fc and light chain showed neutralizing effect against wild type MERS-CoV KOR/KNIH/002, similar to the original mouse mAbs. Thus, our mAbs can be utilized for the identification of specific mutations of MERS-CoV."
631,7ibc0yvr,Membrane-associated zinc peptidase families: comparing ACE and ACE2," In contrast to the relatively ubiquitous angiotensin-converting enzyme (ACE), expression of the mammalian ACE homologue, ACE2, was initially described in the heart, kidney and testis. ACE2 is a type I integral membrane protein with its active site domain exposed to the extracellular surface of endothelial cells and the renal tubular epithelium. Here ACE2 is poised to metabolise circulating peptides which may include angiotensin II, a potent vasoconstrictor and the product of angiotensin I cleavage by ACE. To this end, ACE2 may counterbalance the effects of ACE within the renin–angiotensin system (RAS). Indeed, ACE2 has been implicated in the regulation of heart and renal function where it is proposed to control the levels of angiotensin II relative to its hypotensive metabolite, angiotensin-(1–7). The recent solution of the structure of ACE2, and ACE, has provided new insight into the substrate and inhibitor profiles of these two key regulators of the RAS. As the complexity of this crucial pathway is unravelled, there is a growing interest in the therapeutic potential of agents that modulate the activity of ACE2."
632,mopk56p5,Annexin A2 on lung epithelial cell surface is recognized by severe acute respiratory syndrome-associated coronavirus spike domain 2 antibodies," Severe acute respiratory syndrome-associated coronavirus (SARS-CoV) infection causes lung failure characterized by atypical pneumonia. We previously showed that antibodies against SARS-CoV spike domain 2 (S2) in the patient sera can cross-react with human lung epithelial cells; however, the autoantigen is not yet identified. In this study, we performed proteomic studies and identified several candidate autoantigens recognized by SARS patient sera in human lung type II epithelial cell A549. Among the candidate proteins, annexin A2, which was identified by mass spectrometry analysis and had the highest score by Mascot data search, was further characterized and investigated for its role as an autoantigen. By confocal microscopic observation, SARS patient sera and anti-S2 antibodies were co-localized on A549 cells and both of them were co-localized with anti-annexin A2 antibodies. Anti-annexin A2 antibodies bound to purified S2 proteins, and anti-S2 bound to immunoprecipitated annexin A2 from A549 cell lysate in a dose-dependent manner. Furthermore, an increased surface expression and raft-structure distribution of annexin A2 was present in A549 cells after stimulation with SARS-induced cytokines interleukin-6 and interferon-γ. Cytokine stimulation increased the binding capability of anti-S2 antibodies to human lung epithelial cells. Together, the upregulated expression of annexin A2 by SARS-associated cytokines and the cross-reactivity of anti-SARS-CoV S2 antibodies to annexin A2 may have implications in SARS disease pathogenesis."
634,ljlo42ry,Recombinant adeno-associated virus expressing the receptor-binding domain of severe acute respiratory syndrome coronavirus S protein elicits neutralizing antibodies: Implication for developing SARS vaccines," Development of an effective vaccine for severe acute respiratory syndrome (SARS) remains to be a priority to prevent possible re-emergence of SARS coronavirus (SARS-CoV). We previously demonstrated that the receptor-binding domain (RBD) of SARS-CoV S protein is a major target of neutralizing antibodies. This suggests that the RBD may serve as an ideal vaccine candidate. Recombinant adeno-associated virus (rAAV) has been proven to be an effective system for gene delivery and vaccine development. In this study, a novel vaccine against SARS-CoV was developed based on the rAAV delivery system. The gene encoding RBD was cloned into a pAAV-IRES-hrGFP plasmid. The immunogenicity induced by the resulting recombinant RBD-rAAV was evaluated in BALB/c mice. The results demonstrated that (1) a single dose of RBD-rAAV vaccination could induce sufficient neutralizing antibody against SARS-CoV infection; (2) two more repeated doses of the vaccination boosted the neutralizing antibody to about 5 times of the level achieved by a single dose of the immunization and (3) the level of the antibody continued to increase for the entire duration of the experiment of 5.5 months. These results suggested that RBD-rAAV is a promising SARS candidate vaccine."
635,nw5l1nen,Antigenic and cellular localisation analysis of the severe acute respiratory syndrome coronavirus nucleocapsid protein using monoclonal antibodies," A member of the family of coronaviruses has previously been identified as the cause of the severe acute respiratory syndrome (SARS). In this study, several monoclonal antibodies against the nucleocapsid protein have been generated to examine distribution of the nucleocapsid in virus-infected cells and to study antigenic regions of the protein. Confocal microscopic analysis identified nucleocapsids packaged in vesicles in the perinuclear area indicating viral synthesis at the endoplasmic reticulum and Golgi apparatus. The monoclonal antibodies bound to the central and carboxyterminal half of the nucleocapsid protein indicating prominent exposure and immunogenicity of this part of the protein. Antibodies recognised both linear and conformational epitopes. Predictions of antigenicity using mathematical modelling based on hydrophobicity analysis of SARS nucleoprotein could not be confirmed fully. Antibody binding to discontinuous peptides provides evidence that amino acids 274–283 and 373–382 assemble to a structural unit particularly rich in basic amino acids. In addition, amino acids 286–295, 316–325 and 361–367 that represent the epitope recognised by monoclonal antibody 6D11C1 converge indicating a well-structured C-terminal region of the SARS virus nucleocapsid protein and functional relationship of the peptide regions involved. Alternatively, dimerisation of the nucleocapsid protein may result in juxtaposition of the amino acid sequences 316–325 and 361–367 on one nucleoprotein molecule to amino acid 286–295 on the second peptide. The monoclonal antibodies will be available to assess antigenicity and immunological variabilities between different SARS CoV strains."
636,4iuc552o,Analysis of proteins that interact with nucleocapsid protein of SARS-CoV using 15-mer phage-displayed library,"Analysis of proteins that interact with N protein of SARS-CoV using 15-mer phage-displayed library will help to explore the virus pathogenesis and to develop new drugs and vaccines against SARS. In this study, we cloned, expressed and purified N protein of SARS-CoV. This 46-kD N protein was verified by SDS-PAGE and Western-blot. Then, the peptides binding-specific to N protein were identified using 15-mer phage-displayed library. Surprisingly, all of the 89 clones from monoclonal ELISA were positive (S/N>2.1) and the result was further confirmed experimentally once again. Six N protein-binding peptides, designated separately as SNA1, SNA2, SNA4, SNA5, SNA9 and SNG11, were selected for sequencing. Sequence analysis suggested that SNA5 shared approximatively 100% sequence identity to SNA4, SNA2, SNA9 and SNA1. In addition, the binding specificity of the 15-mer peptides with the SARS-CoV N protein was further demonstrated by blocking ELISA using the synthetical 15-mer peptide according to the deduced amino acid sequence of SNA5. Also, the deduced amino sequence of SNA5 was compared with proteins in translated database using the tblastx program, and the results showed that the proteins with the highest homology were Ubiquinol-cytochrome c reductase iron-sulfur subunits (UCRI or UQCR), otherwise known as the Rieske iron-sulfur proteins (RISP). Notablely, in the [2Fe-2S] redox centre of UCRI, there were 6 residues [GGW(Y)F(Y)CP] compatible to the residues (position 2→7, GGWFCP7) of the NH2-terminal of the 15-mer peptide, which indicated higher binding specificity between the N protein of SARS-CoV and the redox centre of UCRI to some extent. Here, the possible molecular mechanisms of SARS-CoV N protein in the pathogenesis of SARS are discussed."
637,2xxqqjj0,Identification of a New Region of SARS-CoV S Protein Critical for Viral Entry," Infection by severe acute respiratory syndrome coronavirus (SARS-CoV) is initiated by specific interactions between the SARS-CoV spike (S) protein and its receptor ACE2. In this report, we screened a peptide library representing the SARS-CoV S protein sequence using a human immunodeficiency virus-based pseudotyping system to identify specific regions that affect viral entry. One of the 169 peptides screened, peptide 9626 (S residues 217–234), inhibited SARS-CoV S-mediated entry of the pseudotyped virions in 293T cells expressing a functional SARS-CoV receptor (human angiotensin-converting enzyme 2) in a dose-dependent manner (IC50 ∼11 μM). Alanine scanning mutagenesis was performed to assess the roles of individual residues within this region of S, which was previously uncharacterized. The effects included significant reductions in expression (K223A), viral incorporation (L218A, I230A, and N232A), and reduced viral entry (L224A, L226A, I228A, T231A, and F233A). Taken together, these results reveal a new region of the S protein that is crucial for SARS-CoV entry."
638,6v6336wa,An exploration of conditions proposed to trigger the Ebola virus glycoprotein for fusion,"Ebolaviruses continue to inflict horrific disease and instill fear. The 2013–2016 outbreak in Western Africa caused unfathomable morbidity and mortality (over 11,000 deaths), and the second largest outbreak is on-going in the Democratic Republic of the Congo. The first stage of an Ebolavirus infection is entry, culminating in delivery of the viral genome into the cytoplasm to initiate replication. Among enveloped viruses, Ebolaviruses use a complex entry pathway: they bind to attachment factors on cell surfaces, are engulfed by macropinocytosis, and traffic through the endosomal system. En route, the receptor binding subunit of the glycoprotein (GP) is reduced from ~130 to ~19 kDa by cathepsins. This event allows cleaved GP (GP(cl)) to bind to Niemann-Pick C1 (NPC1), its endosomal receptor. The virus then fuses with a late endosomal membrane, but how this occurs remains a subject of debate. An early, but standing, observation is that entry of particles bearing GP(cl) is inhibited by agents that raise endosomal pH or inhibit cysteine proteases, suggesting the need for an additional factor(s). Yet, some have concluded that NPC1 is sufficient to trigger the fusion activity of GP(cl). Here, we re-examined this question using sensitive cell-cell and pseudovirus-cell fusion assays. We did not observe detectable GP(cl)-mediated fusion with NPC1 or its GP(cl) binding domain at any pH tested, while robust fusion was consistently observed with GP from lymphocytic choriomeningitis virus at low pH. Addition of proposed fusion-enhancing factors—cations (Ca(++) and K(+)), a reducing agent, the anionic lipid Bis(Monoacylglycero)Phosphate, and a mixture of cathepsins B and L—did not induce detectable fusion. Our findings are in line with the earlier proposal that an additional factor is required to trigger the full fusion activity of GP(cl) after binding to NPC1. We discuss caveats to our study and what the missing factor(s) might be."
639,mnyqogdw,Structural insights into SARS coronavirus proteins,"The SARS coronavirus was identified as the pathogen of a global outbreak of SARS (severe acute respiratory syndrome) in 2003. Its large RNA genome encodes four structural proteins, sixteen non-structural proteins and eight accessory proteins. The availability of structures of SARS coronavirus macromolecules has enabled the elucidation of their important functions, such as mediating the fusion of viral and host cellular membranes, and in replication and transcription. In particular, the spike protein fusion core and the main protease have been the most extensively studied, with the aim of designing anti-SARS therapeutics. Attention is now being focused on replicase proteins, which should enhance our understanding of the replication and transcription machinery. The structures and functions of most SARS proteins remain unknown, and further structural studies will be important for revealing their functions and for designing potential anti-SARS therapeutics."
641,f6k6iqge,Discovery of Hydrocarbon-Stapled Short α-Helical Peptides as Promising Middle East Respiratory Syndrome Coronavirus (MERS-CoV) Fusion Inhibitors,"[Image: see text] The hexameric α-helical coiled-coil formed between the C-terminal and N-terminal heptad repeat (CHR and NHR) regions of class I viral fusion proteins plays an important role in mediating the fusion of the viral and cellular membranes and provides a clear starting point for molecular mimicry that drives viral fusion inhibitor design. Unfortunately, such peptide mimicry of the short α-helical region in the CHR of Middle East respiratory syndrome coronavirus (MERS-CoV) spike protein has been thwarted by the loss of the peptide’s native α-helical conformation when taken out of the parent protein structure. Here, we describe that appropriate all-hydrocarbon stapling of the short helical portion-based peptide to reinforce its bioactive secondary structure remarkably improves antiviral potency. The resultant stapled peptide P21S10 could effectively inhibit infection by MERS-CoV pseudovirus and its spike protein-mediated cell–cell fusion; additionally, P21S10 exhibits improved pharmacokinetic properties than HR2P-M2, suggesting strong potential for development as an anti-MERS-CoV therapeutic."
643,viikd4t2,Homozygous L-SIGN (CLEC4M) plays a protective role in SARS coronavirus infection,"Severe acute respiratory syndrome (SARS) is caused by infection of a previously undescribed coronavirus (CoV). L-SIGN, encoded by CLEC4M (also known as CD209L), is a SARS-CoV binding receptor that has polymorphism in its extracellular neck region encoded by the tandem repeat domain in exon 4. Our genetic risk association study shows that individuals homozygous for CLEC4M tandem repeats are less susceptible to SARS infection. L-SIGN is expressed in both non-SARS and SARS-CoV–infected lung. Compared with cells heterozygous for L-SIGN, cells homozygous for L-SIGN show higher binding capacity for SARS-CoV, higher proteasome-dependent viral degradation and a lower capacity for trans infection. Thus, homozygosity for L-SIGN plays a protective role during SARS infection. SUPPLEMENTARY INFORMATION: The online version of this article (doi:10.1038/ng1698) contains supplementary material, which is available to authorized users."
646,zwpmx63i,Identification of synthetic vaccine candidates against SARS CoV infection," Three peptides, D1 (amino acid residues 175–201), D2 (a.a. 434–467), and TM (a.a. 1128–1159), corresponding to the spike protein (S) of severe acute respiratory syndrome corona virus (SARS CoV) were synthesized and their immunological functions were investigated in three different animals models (mice, guinea pigs, and rabbits). The peptides mixture formulated either with Freund’s adjuvant or synthetic adjuvant Montanide ISA-51/oligodeoxy nucleotide CpG (ISA/CpG) could elicit antisera in immunized animals which were capable of inhibiting SARS/HIV pseudovirus entry into HepG2 cells. The neutralizing epitopes were identified using peptides to block the neutralizing effect of guinea pig antisera. The major neutralizing epitope was located on the D2 peptide, and the amino acid residue was fine mapped to 434–453. In BALB/c mice T-cell proliferation assay revealed that only D2 peptide contained T-cell epitope, the sequence of which corresponded to amino acid residue 434–448. The ISA/CpG formulation generated anti-D2 IgG titer comparable to those obtained from Freund’s adjuvant formulation, but generated fewer antibodies against D1 or TM peptides. The highly immunogenic D2 peptide contains both neutralizing and Th cell epitopes. These results suggest that synthetic peptide D2 would be useful as a component of SARS vaccine candidates."
647,u4w5q0ar,SARS‐unique fold in the Rousettus bat coronavirus HKU9,"The coronavirus nonstructural protein 3 (nsp3) is a multifunctional protein that comprises multiple structural domains. This protein assists viral polyprotein cleavage, host immune interference, and may play other roles in genome replication or transcription. Here, we report the solution NMR structure of a protein from the “SARS‐unique region” of the bat coronavirus HKU9. The protein contains a frataxin fold or double‐wing motif, which is an α + β fold that is associated with protein/protein interactions, DNA binding, and metal ion binding. High structural similarity to the human severe acute respiratory syndrome (SARS) coronavirus nsp3 is present. A possible functional site that is conserved among some betacoronaviruses has been identified using bioinformatics and biochemical analyses. This structure provides strong experimental support for the recent proposal advanced by us and others that the “SARS‐unique” region is not unique to the human SARS virus, but is conserved among several different phylogenetic groups of coronaviruses and provides essential functions."
648,o0o3djz9,MERS-CoV spike nanoparticles protect mice from MERS-CoV infection," The Middle East respiratory syndrome coronavirus (MERS-CoV) was first discovered in late 2012 and has gone on to cause over 1800 infections and 650 deaths. There are currently no approved therapeutics or vaccinations for MERS-CoV. The MERS-CoV spike (S) protein is responsible for receptor binding and virion entry to cells, is immunodominant and induces neutralizing antibodies in vivo, all of which, make the S protein an ideal target for anti-MERS-CoV vaccines. In this study, we demonstrate protection induced by vaccination with a recombinant MERS-CoV S nanoparticle vaccine and Matrix-M1 adjuvant combination in mice. The MERS-CoV S nanoparticle vaccine produced high titer anti-S neutralizing antibody and protected mice from MERS-CoV infection in vivo."
649,6fsz9iy7,Structural Basis of Severe Acute Respiratory Syndrome Coronavirus ADP-Ribose-1″-Phosphate Dephosphorylation by a Conserved Domain of nsP3," The crystal structure of a conserved domain of nonstructural protein 3 (nsP3) from severe acute respiratory syndrome coronavirus (SARS-CoV) has been solved by single-wavelength anomalous dispersion to 1.4 Å resolution. The structure of this “X” domain, seen in many single-stranded RNA viruses, reveals a three-layered α/β/α core with a macro-H2A-like fold. The putative active site is a solvent-exposed cleft that is conserved in its three structural homologs, yeast Ymx7, Archeoglobus fulgidus AF1521, and Er58 from E. coli. Its sequence is similar to yeast YBR022W (also known as Poa1P), a known phosphatase that acts on ADP-ribose-1″-phosphate (Appr-1″-p). The SARS nsP3 domain readily removes the 1″ phosphate group from Appr-1″-p in in vitro assays, confirming its phosphatase activity. Sequence and structure comparison of all known macro-H2A domains combined with available functional data suggests that proteins of this superfamily form an emerging group of nucleotide phosphatases that dephosphorylate Appr-1″-p."
650,cwfujgya,Pathogenesis of severe acute respiratory syndrome,"Severe acute respiratory syndrome (SARS) is a zoonotic infectious disease caused by a novel coronavirus (CoV). The tissue tropism of SARS-CoV includes not only the lung, but also the gastrointestinal tract, kidney and liver. Angiotensin-converting enzyme 2 (ACE2), the C-type lectin CD209L (also known L-SIGN), and DC-SIGN bind SARS-CoV, but ACE2 appears to be the key functional receptor for the virus. There is a prominent innate immune response to SARS-CoV infection, including acute-phase proteins, chemokines, inflammatory cytokines and C-type lectins such as mannose-binding lectin, which plays a protective role against SARS. By contrast there may be a lack of type 1 interferon response. Moreover, lymphopenia with decreased numbers of CD4+ and CD8+ T cells is common during the acute phase. Convalescent patients have IgG-class neutralizing antibodies that recognize amino acids 441–700 of the spike protein (S protein) as the major epitope."
651,ib8vcsd0,"Campesin, a thermostable antifungal peptide with highly potent antipathogenic activities"," An 9.4-kDa antifungal peptide designated as campesin was isolated from seeds of the cabbage Brassica campestris. The isolation procedure involved affinity chromatography on Affi-gel blue gel, ion exchange chromatography on Q-Sepharose and Mono S, and gel filtration on Superdex 75 and Superdex Peptide. The peptide was adsorbed on the first three chromatographic media. It exerted an inhibitory action on mycelial growth including Fusarium oxysporum and Mycosphaerella arachidicola, with an IC50 of 5.1 μM and 4.4 μM, respectively. The peptide was characterized by remarkable thermostability and pH stability. It inhibited proliferation of HepG2 and MCF cancer cells with an IC50 of 6.4 μM and 1.8 μM, and the activity of HIV-1 reverse transcriptase with an IC50 of 3.2 μM. It demonstrated lysolecithin binding activity."
653,lf7m7hx2,Human Neutralizing Monoclonal Antibody Inhibition of Middle East Respiratory Syndrome Coronavirus Replication in the Common Marmoset,"Middle East respiratory syndrome coronavirus (MERS-CoV) infection in humans is highly lethal, with a fatality rate of 35%. New prophylactic and therapeutic strategies to combat human infections are urgently needed. We isolated a fully human neutralizing antibody, MCA1, from a human survivor. The antibody recognizes the receptor-binding domain of MERS-CoV S glycoprotein and interferes with the interaction between viral S and the human cellular receptor human dipeptidyl peptidase 4 (DPP4). To our knowledge, this study is the first to report a human neutralizing monoclonal antibody that completely inhibits MERS-CoV replication in common marmosets. Monotherapy with MCA1 represents a potential alternative treatment for human infections with MERS-CoV worthy of evaluation in clinical settings."
654,0q6zt0ux,The Nucleocapsid Protein of SARS-CoV Induces Transcription of hfgl2 Prothrombinase Gene Dependent on C/EBP Alpha,"Fibrin deposition was universal in the lungs of SARS patients and fgl2 prothrombinase gene, a novel procoagulant, was demonstrated to express highly in a clinically relevant SARS model. To investigate whether and which structural protein of SARS-CoV induced transcription of hfgl2 prothrombinase gene, three eukaryotic expression plasmids expressing nucleocapsid protein (N), membrane protein (M) and spike protein 2 (S2) of SARS-CoV were co-transfected with hfgl2 promoter luciferase-reporter plasmids and β-galactosidase plasmid in CHO cells, respectively. M, N and S2 protein of SARS-CoV were detected by western blotting and immunohistochemistry analysis. Further assays demonstrated that expression of hfgl2 gene was related with N protein, but not with M or S2 protein in THP-1 cells and Vero cells. N protein significantly induced functional procoagulant activity in comparison with control group. Luciferase assay showed that N protein of SARS-CoV could activate the transcription of hfgl2 promoter compared with the pcDNA3.1 empty vector. Site-directed mutagenesis and EMSA assay further demonstrated that transcription factor C/EBP alpha band with its cognate cis-element in hfgl2 promoter. The results showed that N protein of SARS-CoV induced hfgl2 gene transcription dependent on the transcription factor C/EBP alpha, which maybe contribute to the development of thrombosis in SARS."
655,10qpje4d,Identification of two antigenic epitopes on SARS-CoV spike protein," The spike (S) protein of severe acute respiratory syndrome-coronavirus (SARS-CoV) is a major virion structural protein. It plays an important role in interaction with receptor and inducing neutralizing antibodies. In the study, six tentative antigenic epitopes (S1 S2 S3 S4 S5 S6) of the spike protein of SARS-CoV were predicted by bio-informatics analysis, and a multi-epitope chimeric gene of S1–S2–S3–S4–S5–S6 was synthesized and fused to downstream GST gene in pGEX-6p-1. The Western blotting demonstrated that SARS patient convalescent serum could recognize the recombinant fusion protein. A number of monoclonal antibodies were developed against the fusion protein. In further, the six predicted epitope genes were individually fused to GST of pGEX-6p-1 and expressed in Escherichia coli BL21, respectively. Among six fusion peptides, S5 reacted with monoclonal antibody D3C5 and S2 reacted with monoclonal antibody D3D1 against spike protein of SARS-CoV. The epitopes recognized by monoclonal antibodies D3C5 and D3D1 are linear, and correspond to 447–458 and 789–799 amino acids of spike protein of SARS-CoV, respectively. Identification of antigenic epitope of spike protein of SARS-CoV could provide the basis for the development of immunity-based prophylactic, therapeutic, and diagnostic techniques for the control of severe acute respiratory syndrome."
658,pu3e8f69,Structural characterization of the HCoV-229E fusion core," HCoV-229E spike (S) protein mediates virion attachment to cells and subsequent fusion of the viral and cellular membranes. This protein is composed of an N-terminal receptor-binding domain (S1) and a C-terminal trans-membrane fusion domain (S2). S2 contains a highly conserved heptad repeat 1 and 2 (HR1 and HR2). In this study, the HRs sequences were designed and connected with a flexible linker. The recombinant fusion core protein was crystallized and its structure was solved at a resolution of 2.45 Å. Then we characterized the binding of HR1s and HR2s via both sequence alignment and structural analysis. The overall structures, especially the residues in some positions of HR2 are highly conserved. Fourteen hydrophobic and three polar residues from each HR1 peptide are packed in layers at the coiled-coil interface. These core amino acids can be grouped into seven heptad repeats. Analysis of hydrophobic and hydrophilic interactions between HR2 helix and HR1 helices, shows that the HR1 and HR2 polypeptides are highly complementary in both shape and chemical properties. Furthermore, the available knowledge concerning HCoV-229E fusion core may make it possible to design small molecule or polypeptide drugs targeting membrane fusion, a crucial step of HCoV-229E infection."
