,pid,newpid,category,sent,newscore
2878,unwxxt8s,5238,coravacine,"An immunoadhesin based on the receptor for human rhinovirus, ICAM-1, potently blocks infection of human cells by one of the major causes of the common cold.",0.7474834806251055
2898,0kihygau,6069,coravacine,"Interestingly, blocking C5a production by targeting its receptor, C5aR, alleviated lung and spleen tissue damage and reduced inflammatory responses.",0.7473351610092364
3124,m400cal3,4999,coravacine,"However, the potential of this assay could clearly be demonstrated employing SARS-positive serum samples, where nonspecific binding to nucleocapsids of other HCoVs was not observed.",0.7473123047350575
2945,eyhoz1tb,4894,coravacine,"Ubiquitin-like domain 2 (Ubl2) is immediately adjacent to the N-terminus of the papain-like protease (PLpro) domain in coronavirus polyproteins, and it may play a critical role in protease regulation and stability as well as in viral infection.",0.7472403209697454
3130,yaow639d,1898,coravacine,"We show here that SARS-CoV-2 S mediates entry in VeroE6 cells and in BHK cells transiently transfected with human ACE2, establishing ACE2 as a functional receptor for this novel coronavirus.",0.7471986867335093
3160,4cgrjnjo,3769,coravacine,Ubiquitin binding by MERS-CoV PL(pro) involves remarkable differences compared to the corresponding complex with SARS-CoV PL(pro).,0.7471089040521403
2198,ihjcc9z9,3406,coravacine,"(iii) a 29aa-deletion mutant had a defect in anchoring on the plasma membrane, which led to a dramatic decrease of S protein in virion and virus entry; (iv) a total of 15 residues (Y498, V499, V531, G534, G537, D538, S540, G575, S576, E582, W585, Y590, T591, V593 and G594) within RBD were important for receptor binding and virus entry.",0.747044230775659
3097,l6wqi58t,4058,coravacine,"Multiple neutralization mechanisms were demonstrated by solving the atomic structure of a NAb-RBD complex, through sequencing of neutralization escape viruses and by constructing MERS-CoV S variants for serological assays.",0.7468177024370587
3159,mcsdem7y,532,coravacine,"We used cryo-electron microscopy and image processing to investigate conformational changes that occur in the entire spike of intact virions when they bind to the viral receptor, angiotensin-converting enzyme 2 (ACE2).",0.7466755967163966
2991,pdjesufn,4410,coravacine,"Although there have been reports studying the overall immunogenicity of S(SL), knowledge on the precise location of immunodominant determinants for S(SL) is still lacking.",0.7466677780084318
3302,nqt9lhcc,3948,coravacine,Synthetic peptide binding and competitive-inhibition assays further confirmed that patients with SARS generated antibodies against SARS-CoV.,0.7464550742017767
3177,2loi97f8,4082,coravacine,Analysis of sera absorption and isolated monoclonal antibodies from immunized mice demonstrated that the potent and broad neutralizing activity was largely attributed to antibodies targeting the receptor binding domain (RBD) of the S protein.,0.7463399932621816
3413,jpkxjn6e,655,coravacine,We compare the interaction between the human ACE2 receptor and the SARS-CoV-2 spike protein with that of other pathogenic coronaviruses using molecular dynamics simulations.,0.7462579472166935
2773,ahceohgl,2801,coravacine,"This manuscript thoroughly reviews the design, discovery and structure–activity relationship studies of the coumarin analogues as antiviral agents focusing mainly on lead optimization and its development into clinical candidates.",0.746115254473552
2770,etqj2mq3,5613,coravacine,The structural modeling of the HKU31-RBD-hDPP4 binding interphase compared to that of MERS-CoV and Tylonycteris bat CoV HKU4 (Ty-BatCoV HKU4) suggested that HKU31-RBD is unlikely to bind to hDPP4.,0.746000041833626
2911,bs7vh557,4039,coravacine,The SARS Coronavirus receptor ACE 2 A potential target for antiviral therapy,0.745987121712235
2668,5ibowkyq,5026,coravacine,"(ii) once stimulated, B-cells can perfect their antibodies through affinity maturation to complement every nook and cranny of the epitope and (iii) that the pathogen remains genetically stable and does not change to any great extent.",0.7459432363485194
3006,rnaktik9,2726,coravacine,"The C-terminal domain is mostly α-helical, and extramembrane intermolecular NOEs suggest interactions that may affect the TM channel conformation.",0.7458626343740771
2942,ngacit6t,2324,coravacine,"Middle East respiratory syndrome (MERS) coronavirus (Co-V) contains a single spike (S) protein, which binds to a receptor molecule, dipeptidyl peptidase 4 (DPP4; also known as CD26), and serves as a neutralizing antigen.",0.7458346920283737
3009,0y0hau9l,3851,coravacine,"Via comparison of the available RBD structures, we further proposed a homologous intersubdomain binding mode in betaCoV RBDs that anchors the external subdomain to the core subdomain.",0.7457143330338928
3229,o0o3djz9,4723,coravacine,"The MERS-CoV spike (S) protein is responsible for receptor binding and virion entry to cells, is immunodominant and induces neutralizing antibodies in vivo, all of which, make the S protein an ideal target for anti-MERS-CoV vaccines.",0.7456656179353974
2666,2wa30218,6244,coravacine,RESULTS: MERS-CoV replication significantly upregulated C-type lectin receptor (CLR) macrophage-inducible Ca(2+)-dependent lectin receptor (Mincle).,0.7453259436183052
3220,ddi7fw4o,5425,coravacine,A mouse lung infection model was described where a mouse adenovirus was used to transfect lung cells for receptor expression.,0.7453044768315717
2931,54xmnum8,3142,coravacine, AlGaN/GaN high electron mobility transistors (HEMTs) were used to sense the binding between double stranded DNA (dsDNA) and the severe acute respiratory syndrome coronavirus (SARS-CoV) nucleocapsid protein (N protein).,0.7451063245261959
3201,m7toy4j0,2981,coravacine,"Using click chemistry, the overexpressed sterol regulatory element binding protein (SREBP) is shown to interact with AM580, which accounts for its broad-spectrum antiviral activity.",0.7450886362622481
3327,4dbksw3l,3691,coravacine,"Further, based on this structure based prediction, potential functions of X4 in virus replication and pathogenesis are discussed.",0.7450817612446713
3085,n69iewmx,4467,coravacine,It has been observed that the Ser139-Leu141 loop forms a short 3(10)-helix that disrupts the catalytic machinery in the inactive monomer structure.,0.7450576765522247
3335,syg0wo77,5305,coravacine,Overexpression of human CD26/DPP4 receptor conferred MERS-CoV susceptibility to resistant bat cell lines.,0.7448324606143594
2977,pu3e8f69,4784,coravacine,This protein is composed of an N-terminal receptor-binding domain (S1) and a C-terminal trans-membrane fusion domain (S2).,0.744727254340116
3195,u4w5q0ar,4720,coravacine,"This structure provides strong experimental support for the recent proposal advanced by us and others that the “SARS‐unique” region is not unique to the human SARS virus, but is conserved among several different phylogenetic groups of coronaviruses and provides essential functions.",0.7445438425761236
2962,u4qhk802,5496,coravacine,"Using multicolor colocalization techniques, we previously reported that SARS(+) cells in the lung of fatally infected patients expressed the only known functional receptor, angiotensin-converting enzyme 2, and also a binding receptor, liver/lymph node–specific ICAM-3–grabbing non-integrin (CD209L).",0.7444695366700324
3204,094lgjnn,2402,coravacine,"The overall structures resemble that from other coronaviruses including HKU1, MHV and NL63 reported recently, with the exception of the receptor binding domain (RBD).",0.7444430337373532
2986,occ03hp0,2685,coravacine,"Interestingly, we found that similar structure patterns exist in SARS-CoV main proteinase with Poliovirus 3c Proteinase, Rhinovirus 3c Protease, Nsp4 Proteinase From Equine Arteritis Virus, Hepatitis C Virus Ns3 Protease, Hepatitis A Virus 3c Protease, and Dengue Virus Ns3 Protease.",0.7444364919063559
3168,j6y806qu,757,coravacine,Here we use computational tools from structural biology and machine learning to identify 2019-nCoV T-cell and B-cell epitopes based on viral protein antigen presentation and antibody binding properties.,0.7443641678745229
3265,7v5aln90,737,coravacine,"We show evidence of strong purifying selection around the receptor binding motif (RBM) in the spike gene and in other genes among bat, pangolin and human coronaviruses, indicating similar strong evolutionary constraints in different host species.",0.7442810863176438
3164,pq3nmags,4269,coravacine,"High neutralizing titers against SARS-CoV were detected with two mAbs (1A5 and 2C5) targeting at a subdomain of S protein (aa 310–535), consistent with the previous report that this segment of S protein contains the major neutralizing domain.",0.7441801158001687
2917,pkcsqnp4,5005,coravacine,"X-ray structural analyses of inhibitor-bound crystal structures revealed subtle differences between binding modes of the initial benzodioxolane lead (15g) and the most potent analogues 3k and 3j, featuring a monofluoro substitution at para and meta positions of the benzyl ring, respectively.",0.7440708105790387
3044,m52qnhtm,3503,coravacine," Angiotensin-converting enzyme-2 (ACE2) is a regulatory protein of the renin–angiotensin system (RAS) and a receptor for the causative agent of severe-acute respiratory syndrome (SARS), the SARS-coronavirus.",0.7440201496725031
3041,47336zqs,6618,coravacine,"Dipeptidyl peptidase 4 (DPP4, CD26), a type II transmembrane ectopeptidase, is the receptor for the Middle Eastern respiratory syndrome coronavirus (MERS-CoV).",0.7439411298465226
3089,q0yqnlyl,724,coravacine,We first assessed evolutionary dynamics in select betacoronavirus spike protein genes to predict where these genomic regions are under directional or purifying selection between divergent viral lineages at various scales of relatedness.,0.7438571682548396
3180,s5afikdu,5720,coravacine,"With recent findings reporting AXL as a type I interferon antagonist rather than an entry receptor, the exact entry mechanism remains unresolved.",0.7435510921925673
2771,r8bzkppg,5280,coravacine,"Kyoto Encyclopedia of Genes and Genomes (KEGG) analysis showed differentially expressed mRNAs were linked to inflammation-related pathways, including NF-κB, Toll-like receptor, NOD-like receptor, Jak-STAT, TNF, and RIG-I-like receptor pathways.",0.7435200959563651
3104,qqje5s04,5540,coravacine,"In this article, we summarize pulmonary fibrotic changes observed after a SARS-CoV infection, discuss the extent to which other respiratory viruses induce fibrosis, describe available animal models to study the development of SARS-CoV induced fibrosis and review evidence that pulmonary fibrosis is caused by a hyperactive host response to lung injury mediated by epidermal growth factor receptor (EGFR) signaling.",0.7434053302881016
3428,4ihv80au,1117,coravacine,"Further examination shows an unusually high proportion of evolutionary convergent amino acid sites in the receptor binding domain (RBD) of the spike protein between COVID-19 and SARS-related CoV clades, leading to the phylogenetic uniting of their RBD protein sequences.",0.7433871999029176
3391,zph6r4il,367,coravacine,Bioinformatics showed sequence mutation of SARS-CoV-2 with m(6)A methylation and changed binding capacity with ACE2.,0.7432245245017007
3206,6jakyj24,2380,coravacine,"Since the RBD domain of HKU4 but not HKU5 can bind to the human DPP4 receptor for MERS-CoV, it is possible to suggest also for IT-batCoVs the absence of DPP4-binding potential.",0.7431788809895998
3293,uhwg608l,4371,coravacine,"Consistent with these observations, IL-4 and IFN-γ downregulated cell surface expression of angiotensin-converting enzyme 2 (ACE2), the SARS-CoV receptor.",0.7430574563302883
3546,0y0hau9l,3846,coravacine,The receptor binding domain (RBD) of the coronavirus spike (S) protein recognizes host receptors to mediate virus entry and is therefore a key factor determining the viral tropism and transmission capacity.,0.7429620818857897
3508,xq1cxrvf,1290,coravacine,We compare this structure with previously reported models of Nsp15 from SARS and MERS coronaviruses.,0.7428000153472445
3485,f03ka7bd,712,coravacine,"Overall, this study provides structural and molecular insight into the antigenicity of SARS-CoV-2.ONE SENTENCE SUMMARYStructural study of a cross-reactive SARS antibody reveals a conserved epitope on the SARS-CoV-2 receptor-binding domain.",0.7427670686757469
3576,qtt8athd,1631,coravacine,Their binding activity and specificity to E or N protein of SARS-CoV were characterized by phage-ELISA.,0.7425694225104534
3280,xo8ruswo,6147,coravacine, Murine antisera with neutralising activity for the coronavirus causative of Middle East respiratory syndrome (MERS) were induced by immunisation of Balb/c mice with the receptor binding domain (RBD) of the viral Spike protein.,0.7425499276480542
3705,whq1mhjy,5270,coravacine,Together our data indicate that ACE2 is a functional receptor for SARS-CoV.,0.7425175707379174
3446,f03ka7bd,709,coravacine,"In this study, we have determined the crystal structure of the receptor-binding domain (RBD) of the SARS-CoV-2 spike (S) protein in complex with CR3022, a neutralizing antibody previously isolated from a convalescent SARS patient.",0.7424092694199985
3000,vr5o5kze,2525,coravacine,"The overlapping CD8+ and CD4+ T-cell epitopes were bound with most conserved HLA-C*12:03 and HLA-DRB1*01:01, respectively with the high binding affinity (kcal/mol).",0.742364520267511
3557,jpkxjn6e,660,coravacine,We postulate that the versatility of cell receptor binding strategies has immediate implications on therapeutic strategies.One Sentence Molecular dynamics simulations reveal a temporal dimension of coronaviruses interactions with the host receptor.,0.7421916928475637
3451,iax2mm9o,3927,coravacine,We isolated 13 new viral genomes from 14 infected patients treated at a hospital and found that 12 of these genomes possess a point mutation in the receptor-binding domain (RBD) of viral spike (S) protein.,0.7421766827473076
3254,g4omrg37,5524,coravacine,The increase in IL-8 stimulated by a concentration of 5.6nM of S was comparable to concentrations seen for S protein binding to ACE2 or to neutralizing monoclonal antibody suggesting a physiological relevance.,0.7421236659345657
3423,l6wqi58t,4055,coravacine,Efforts focused solely on the receptor-binding domain (RBD) of the viral Spike (S) glycoprotein may not optimize neutralizing antibody (NAb) responses.,0.7421068327953398
3340,jaom3p6s,3668,coravacine,"Here, we used RBD-Fc, a fusion protein containing the RBD and human IgG1 Fc, as a model in the studies and found that a single amino acid substitution in the RBD (R441A) could abolish the immunogenicity of RBD to induce neutralizing antibodies in immunized mice and rabbits.",0.741890362356623
3493,bmajkabp,3631,coravacine,"RESULTS: First, different SARS-CoV sequences were analyzed to predict eight candidate peptides from conserved regions of the S protein based upon HLA-A*0201 binding and proteosomal cleavage.",0.7418392139624902
3336,wc6k06sm,4113,coravacine,The isolated shark single-domain antibodies including Type I and Type II V(NAR)s were produced in Escherichia coli and validated for their antigen binding.,0.7418388370282195
3217,3wlzfyyh,4529,coravacine,"Whereas the wild-type PL(pro) domain was found to suppress IFN-β promoter activation, PL(pro) variants specifically lacking DUB activity were no longer able to do so.",0.7418011262418153
3082,sblrsi6y,3708,coravacine,"microRNAs (miRNAs) are non-coding RNAs that regulate many processes within a cell by manipulating protein levels through direct binding to mRNA and influencing translation efficiency, or mRNA abundance.",0.7417972294385348
3379,zrtoncvw,3323,coravacine,"However, two S1 specific mAbs reacted with a domain upstream of the RBD between aa 12 and 261.",0.7414793171887982
2904,ai6jfviy,4949,coravacine,"We identified several amino acid substitutions, including Y442F and V601G in the S1 domain and D757N and A834V in the S2 region.",0.7414351876818239
3627,c18arb6s,3736,coravacine,"The spike (S) protein of SARS-CoV is the major inducer of neutralizing antibodies, and the receptor-binding domain (RBD) in the S1 subunit of S protein contains multiple conformational neutralizing epitopes.",0.7413311588857422
3352,7ibc0yvr,4593,coravacine,ACE2 is a type I integral membrane protein with its active site domain exposed to the extracellular surface of endothelial cells and the renal tubular epithelium.,0.7410390178993623
3405,gn812sh4,3429,coravacine,"hMS-1 significantly blocked MERS-CoV RBD binding to its viral receptor, human dipeptidyl peptidase 4 (hDPP4), potently neutralized infection by a prototype MERS-CoV, and effectively cross-neutralized evolved MERS-CoV isolates through recognizing highly conserved RBD epitopes.",0.7409234905611836
3288,ie2q3bis,6802,coravacine,"Differential gene expression analysis of multiple tissues revealed global and organ-specific responses associated with innate antiviral responses, including interferon alpha/beta and Toll-like receptor signaling, activation of complement cascades, and cytokine signaling, among others.",0.7408450498656595
3692,qv8rn0u0,4073,coravacine,have indicated that most of the tested anti-S1 mAbs recognized epitopes within the receptor-binding domain and blocked virus attachment to its cellular receptor.,0.7406915298021503
3514,4wn40ivq,3480,coravacine,"In this report, the development and immunochemical characterisation of a panel of murine monoclonal antibodies (mAbs) against the SARS-CoV is presented, based upon their specificity, binding requirements, and biological activity.",0.7406281088415537
3532,ob37jivi,610,coravacine,We first tested the method with a large dataset of known protein complexes obtaining an overall area under the ROC curve of 0.69 in the blind recognition of binding sites and then applied it to investigate the features of the interaction between the Spike protein of SARS-Cov-2 and human cellular receptors.,0.740426781631594
3829,19h2i631,2727,coravacine," The SARS-CoV spike protein, a glycoprotein essential for viral entry, is a primary target for vaccine and drug development.",0.7402384553065903
3268,ae8y9exx,6481,coravacine,"Targets for the prophylactic or therapeutic interventions include interaction of the spike (S) glycoprotein (S1 domain) with the host cell receptor, fusion of the S2 domain with the host cell membrane, processing of the replicase polyproteins by the virus-encoded proteases (3C-like cysteine protease [3CLpro] and papain-like cysteine protease) and other virus-encoded enzymes such as the NTPase/helicase and RNA-dependent RNA polymerase.",0.7401276413483419
3523,8r4xc8tn,4395,coravacine,"We have previously reported that ZIKV envelope protein domain III (EDIII) is a subunit vaccine candidate with cross-neutralization activity; however, like many other subunit vaccines, its efficacy is limited.",0.7400175999947939
3357,8kg6wi88,5953,coravacine,"The etiological agent was identified, the genome was cloned and sequenced, and large strides have been made in understanding key points in the viral life cycle, including recent identification of a functional host cell receptor and solution of the three-dimensional structure of the viral attachment protein.",0.7399944328859583
3346,g0737pk6,5957,coravacine,Middle East respiratory syndrome coronavirus (MERS-CoV) binds to cellular receptor dipeptidyl peptidase 4 (DPP4) via the spike (S) protein receptor-binding domain (RBD).,0.7399208624553787
3725,fy1lqk00,4346,coravacine,"Furthermore, the anti-S1 and S2 Abs were proved to be capable of binding to SARS CoV under electron microscope observation.",0.7396076170049884
3272,oxs048lr,4909,coravacine,"Previous findings of Middle East Respiratory Syndrome coronavirus (MERS-CoV)-related viruses in bats, and the ability of Tylonycteris-BatCoV HKU4 spike protein to utilize MERS-CoV receptor, human dipeptidyl peptidase 4 hDPP4, suggest a bat ancestral origin of MERS-CoV.",0.7395999388718991
3518,viikd4t2,4689,coravacine,"Compared with cells heterozygous for L-SIGN, cells homozygous for L-SIGN show higher binding capacity for SARS-CoV, higher proteasome-dependent viral degradation and a lower capacity for trans infection.",0.7395117016633338
3476,jsszmnm0,1587,coravacine,"Relative to Mono-Nb, dimeric Nb (Di-Nb) and trimeric Nb (Tri-Nb) had significantly greater ability to bind MERS-CoV RBD proteins with or without mutations in the RBD, thereby potently blocking RBD–MERS-CoV receptor binding.",0.7393590298822023
3397,ampxugzf,2607,coravacine,"To explore non-peptidic inhibitors of HRV 3Cpro, a series of novel heteroaromatic esters was synthesized and evaluated for inhibitory activity against HRV 3Cpro, to determine the structure–activity relationships.",0.7392581865185188
3720,tphkjqii,2353,coravacine,"Intriguingly, the SARS coronavirus, the cause of severe acute respiratory syndrome (SARS), utilizes ACE2 as an essential receptor for cell fusion and in vivo infections.",0.7392403229696983
3552,frft2h85,6020,coravacine,"We observed that the S protein/angiotensin-converting enzyme 2-dependent adhesion of these cells to an angiotensin-converting enzyme 2 expressing cell line was specifically inhibited by either a monoclonal or human natural anti-A antibodies, indicating that these antibodies may block the interaction between the virus and its receptor, thereby providing protection.",0.7392245667697072
3478,54xmnum8,3147,coravacine,We demonstrated that AlGaN/GaN HEMTs were highly potential in constructing a semiconductor-based-sensor binding assay to extract the dissociation constants of nucleotide–protein interaction.,0.7391814530639818
3547,jwopq9jl,3220,coravacine,The structure of the HKU4-RBD/hCD26 complex revealed a hCD26-binding mode similar overall to that observed for MERS-RBD.,0.7390238419150419
3761,b1iyr42n,1050,coravacine,The structural divergence was determined by using SuperPose Version 1.0 based on cryo-EM structure of the SARS coronavirus spike glycoprotein.,0.7389701814600355
3563,036syndn,7157,coravacine,"Finally, ACE2, the cellular receptor for SARS-CoV, and TMPRSS2 were found to be coexpressed by type II pneumocytes, which represent important viral target cells, suggesting that SARS S is cleaved by TMPRSS2 in the lung of SARS-CoV-infected individuals.",0.7389688493268213
3469,spbiy43j,4242,coravacine,"Despite the close proximity of the three epitopes on the RBD interface, escape from one epitope did not have a major impact on neutralization with Abs directed to a different epitope.",0.7388608063491754
3564,9g3a0zas,414,coravacine,"Our predictions indicate that existing HIV-1 protease inhibitors, l-700,417 for instance, have high binding affinities and may provide good starting points for designing SARS CoV proteinase inhibitors.",0.7387957857665749
3628,0p0q6a3i,5516,coravacine,These results show that the S cytoplasmic domain is palmitoylated and that palmitoylation of the membrane proximal cysteine clusters I and II may be important for S-mediated cell fusion.,0.7387758984814127
3850,d11ua0oh,2882,coravacine,Identification of ACE2 as a receptor for SARS-CoV will likely contribute to the development of antivirals and vaccines.,0.7387371651136808
3610,boqygpow,256,coravacine,"Here we report our modelled homo-trimer structure of COVID-19 spike glycoprotein in both closed (ligand-free) and open (ligand-bound) conformation, which is involved in host cell adhesion.",0.7384800398336309
3649,vu7u11yk,1453,coravacine,"To our knowledge, this is the first study showing that mAbs targeting the S2 domain of SARS-CoV can cross-react with SARS-CoV-2 and this observation is consistent with the high sequence conservation in the S2 subunit.",0.7384682020240515
3619,4ihv80au,1118,coravacine,"In addition to the spike protein, we also find the evolutionary convergence of its partner protein, ORF3a, suggesting their possible co-evolutionary convergence.",0.7384533201894414
3504,dgnddq80,5874,coravacine,"In addition to the well-known functions of chloroquine such as elevations of endosomal pH, the drug appears to interfere with terminal glycosylation of the cellular receptor, angiotensin-converting enzyme 2.",0.7383600383725902
3863,nazl2e97,2469,coravacine,"Counterintuitively, these mutations were found to reduce DPP4 binding and viral entry into target cells.",0.7383069821430166
3376,zkdyyepy,6699,coravacine,"FP assumes α-helical conformation with significant distortion at the central Gly residues; enabling a close packing among sidechains of aromatic residues including W, Y and F. The 3-D structure of PMT is characterized by a helix–loop–helix with extensive aromatic interactions within the helices.",0.7381151435846983
3442,lhdtwwow,5122,coravacine,"Six RBD-specific and five S1-specific MAbs could be sorted into four RBD and three non-RBD distinct binding patterns, based on competition assays, mapping neutralization escape variants, and structural analysis.",0.7379199713230029
3384,ihw2qckn,5243,coravacine,"IFN-α, IFN-β, and other type I IFN molecules signal through a common, universally expressed cell surface receptor, whereas type III IFN (IFN-λ) uses a distinct cell-type-specific receptor complex for signaling.",0.7377382461404568
3307,76fkdves,3678,coravacine,PDCoV N protein targeted porcine retinoic acid-inducible gene I (pRIG-I) and porcine TNF receptor associated factor 3 (pTRAF3) by directly interacting with them.,0.7376639669810706
3823,c58hj5x4,3877,coravacine,"Coronavirus S proteins acquire membrane fusion competence by receptor interactions, proteolysis, and acidification in endosomes.",0.7371028588998149
3527,esogd26s,2601,coravacine,A docking study involving binding between the initial lead compound 1 and the SARS-CoV 3CLpro motivated the replacement of a thiazole with a benzothiazole unit as a warhead moiety at the P1′ site.,0.7370946038294487
3880,wm6yey1v,3573,coravacine,"A defined receptor-binding domain (RBD) in the SARS-CoV spike protein specifically recognizes its host receptor, angiotensin-converting enzyme 2 (ACE2).",0.736987889051586
3806,u4w5q0ar,4716,coravacine,"Here, we report the solution NMR structure of a protein from the “SARS‐unique region” of the bat coronavirus HKU9.",0.736688563124172
3691,imyfo83x,4460,coravacine," The S1 and S2 subunits of the spike glycoprotein of the coronavirus which is responsible for the severe acute respiratory syndrome (SARS) have been modelled, even though the corresponding amino acid sequences were not suitable for tertiary structure predictions with conventional homology and/or threading procedures.",0.7364479666460387
3653,k3y8tpps,616,coravacine,"However, we found that HLA-B*46:01 had the fewest predicted binding peptides for SARS-CoV-2, suggesting individuals with this allele may be particularly vulnerable to COVID-19, as they were previously shown to be for SARS (1).",0.7364314423905193
3703,5oisrm5s,1305,coravacine,Two notable features have been identified in the SARS-CoV-2 genome: (1) the receptor binding domain of SARS-CoV-2; (2) a unique insertion of twelve nucleotide or four amino acids (PRRA) at the S1 and S2 boundary.,0.7362642198823671
3646,vu7u11yk,1448,coravacine,"While genetically distinct from SARS-CoV, the etiological agent that caused an outbreak of severe acute respiratory syndrome (SARS) in 2003, both coronaviruses exhibit receptor binding domain (RBD) conservation and utilize the same host cell receptor, angiotensin-converting enzyme 2 (ACE2), for virus entry.",0.7358451992635023
3789,6jakyj24,2374,coravacine,The three dimensional macromolecular structure (3DMMS) of the receptor binding domain (RBD) in the S protein was predicted by sequence-homology method using the protein data bank (PDB).,0.7356968772400488
3936,72r6sl0u,5742,coravacine,"With these highly infectious SARS-CoV pseudotypes, several cell lines derived from various tissues were revealed as susceptible to SARS-CoV, which were highly corresponding to the expression pattern of virus’s receptor angiotensin-converting enzyme 2 (ACE2).",0.7356815343300477
3830,f6k6iqge,4676,coravacine,"Here, we describe that appropriate all-hydrocarbon stapling of the short helical portion-based peptide to reinforce its bioactive secondary structure remarkably improves antiviral potency.",0.7353801197266826
4061,zrtoncvw,3321,coravacine,Mapping of the binding region was achieved with several S1 recombinant proteins.,0.7353553820178564
3730,yzrdlwy3,2674,coravacine,The possible ways of anti-S2 IgGs to abolish the receptor binding and the factors restricting anti-S2 IgGs to neutralize the virus are discussed.,0.7351721181542263
3519,v0zcbdhk,4810,coravacine,"We predict important structural attributes of potential anti-SARS-CoV RdRp nucleotide analog inhibitors: hydrogen-bonding capability for the 2′ and 3′ groups of the sugar ring and C3′ endo sugar puckering, and the absence of a hydrophobic binding pocket for non-nucleoside analog inhibitors similar to those observed in hepatitis C virus RdRp and human immunodeficiency virus type 1 reverse transcriptase.",0.7348772573276376
3873,9wst4cwn,4970,coravacine,We constructed chimeric DPP4 receptors that have the virus-binding domains of indigenous Middle Eastern animals and assessed the activities of these receptors in supporting S protein binding and virus entry.,0.7348408751768435
3670,l80w3h0z,3194,coravacine,We have hypothesized that HIV-1 has evolved a strategy to reduce or eliminate the immunogenicity of the highly conserved epitopes of such antibodies by using “holes” (absence or very weak binding to these epitopes of germline antibodies that is not sufficient to initiate and/or maintain an efficient immune response) in the human germline B cell receptor (BCR) repertoire.,0.734702412683396
3775,gwq4vev6,3521,coravacine,The receptor-binding subdomain interacts with DPP4 β-propeller but not its intrinsic hydrolase domain.,0.7344338788865921
4037,hicqy5sj,216,coravacine,Previous studies showed that 2019-nCoV is highly homologous to human SARS-CoV and attaches host cells though the binding of the spike receptor binding domain (RBD) domain to the angiotensin-converting enzyme II (ACE2).,0.7343773212444902
4076,arrhvqwa,3257,coravacine,"Here, we further characterized the antigenic structure in the RBD by a panel of novel mAbs isolated from the mice immunized with an inactivated SARS-CoV vaccine.",0.734356578131316
4034,j10308i3,21,coravacine,"The COVID-19 spike protein is modeled using its counterpart, the SARS spike.",0.7343073512380871
4049,q0yqnlyl,721,coravacine,"This novel virus is thought to have originated from an animal reservoir, and acquired the ability to infect human cells using the SARS-CoV cell receptor hACE2.",0.7342600652916783
3284,80m78jh2,237,coravacine,CTL and HTL MEVs: ribbon; Toll like receptor 3: gray cartoon; Adjuvant [truncated (residues 10-53).,0.7341316391825389
3667,c41nv5jx,3445,coravacine,Analysis of antibodies from 69 healthy humans suggests an important role of the V(D)J recombination-generated junctional and allele-specific residues for achieving high affinity of binding at such low levels of somatic hypermutation.,0.7340508563732709
4001,yd77xfg2,5184,coravacine,Trimers of the S glycoproteins on the virion surface accommodate binding to a cell surface receptor and fusion of the viral and cellular membrane.,0.7339031037825583
3941,47ovbto5,3119,coravacine,"Further biochemical, viral entry, and neutralization analyses identified two critical residues in the RBD for both MERS-27 recognition and DPP4 binding.",0.7338878926369784
3997,4dkif94k,2711,coravacine,"Also, a clear definition of the binding pocket for KZ7088 has been presented.",0.7335664400575049
3807,n0rubc72,3513,coravacine,Chromatin immunoprecipitaion (ChIP) and reporter gene assays in 3b expressing jurkat cells showed recruitment of 3b on the RUNX1 binding element that led to an increase in RUNX1b transactivation potential on the IL2 promoter.,0.7333716602957975
3569,zwpmx63i,4706,coravacine," Three peptides, D1 (amino acid residues 175–201), D2 (a.a. 434–467), and TM (a.a. 1128–1159), corresponding to the spike protein (S) of severe acute respiratory syndrome corona virus (SARS CoV) were synthesized and their immunological functions were investigated in three different animals models (mice, guinea pigs, and rabbits).",0.7333669934951678
3999,jaom3p6s,3669,coravacine,"With a panel of anti-RBD mAbs as probes, we observed that R441A substitution was able to disrupt the majority of neutralizing epitopes in the RBD, suggesting that this residue is critical for the antigenic structure responsible for inducing protective immune responses.",0.7333128731973537
4103,jqm3qyfm,5457,coravacine,"In this study, the immunogenicity of the SL-CoV S protein (SSL) was studied and compared with that of SARS-CoV (SSARS).",0.732842721197241
3799,xs32un2d,3959,coravacine,Included in these studies is the first insight into a coronavirus PLP’s interface with ISG15 via SARS-CoV PLpro in complex with the principle binding domain of human ISG15 (hISG15) and mouse ISG15s (mISG15s).,0.7327742904750146
3808,535lw99y,669,coravacine,"This new virus, called 2019 novel coronavirus (2019-nCoV) uses the same receptor called Angiotensinconverting enzyme 2 (ACE2) to attack humans as the coronavirus that caused the severe acute respiratory syndrome (SARS) seventeen years ago.",0.7324850998121247
3800,w84qtud6,182,coravacine,Six lead compounds with binding energies within the range of -9 to -9.6 Kcal/mol were selected for molecular docking analyses against 6lu7.,0.7320560977594984
3835,6fsz9iy7,4731,coravacine,Sequence and structure comparison of all known macro-H2A domains combined with available functional data suggests that proteins of this superfamily form an emerging group of nucleotide phosphatases that dephosphorylate Appr-1″-p.,0.7320046614133929
