,sent
382,The binding of SARS-CoV spike (S) protein to cellular angiotensin-converting enzyme 2 (ACE2) is the first step in SARS-CoV infection.
383,"Taken together, these results reveal a new region of the S protein that is crucial for SARS-CoV entry."
384,"Our data showed significant differential up-regulation of IFN-γ, IL-8 (CXCLi2) and MIP-1β genes and suppression of IL-6 gene expression being associated with inhibition of IBV replication in lungs tissue retrieved from embryos pre-treated with CpG ODN."
385,"When 293T cells producing MERS pseudotypes co-expressed serine proteases TMPRSS-2 or -4, large syncytia formed at neutral pH, and the pseudovirions produced were non-infectious and deficient in S protein."
386,The antiviral activity of ribavirin on porcine nidovirus replication was found to be primarily exerted at early times post-infection.
387,"Here we review the role of ACE2 in disease pathogenesis, including lung diseases and cardiovascular diseases."
388," In contrast to the relatively ubiquitous angiotensin-converting enzyme (ACE), expression of the mammalian ACE homologue, ACE2, was initially described in the heart, kidney and testis."
389,"Consistent with the inhibition of FLS invasiveness, RTD-1 was a potent inhibitor of arthritogenic proteases including ADAMs 17 and 10 which activate TNFα, and inhibited matrix metalloproteases, and cathepsin K. RTD-1 was non-toxic, non-immunogenic, and effective when administered as infrequently as once every five days."
390,We previously identified a fusion inhibitory peptide (HR2P-M2) targeting the MERS-CoV S2 protein HR1 domain and a highly potent neutralizing monoclonal antibody (m336) specific to the S1 spike protein receptor-binding domain (RBD).
391,To examine the therapeutic effect of Src inhibitor on the VEGF mediating vascular hyperpermeability and bone destruction within steroid-associated osteonecrotic lesions in rabbits.
392,Interleukin-6 (IL-6) involved excessive inflammatory response to IAV infection profoundly contributes to the virus pathogenesis.
393,: Angiotensin-converting enzyme 2 (ACE2) is an integral membrane protein that antagonizes the actions of angiotensin II and prevents the development of HF in animal models.
394,"In addition, these two compounds proved to be also effective against RSV (4: EC50 = 0.40 μM, SI ≥ 250; 6: EC50 = 1.8 μM, SI ≥ 56), surpassing the potency and selectivity index (SI) of ribavirin (EC50 = 5.8 μM, SI > 43)."
395,Combinations of ribavirin and chloroquine or chlorpromazine were synergistic against CCHFV.
396,Conclusion : Hydroxychloroquine is significantly associated with viral load reduction/disappearance in patients with COVID-19 and its effect is reinforced by Azithromycin.
397,"In this report, we screened a peptide library representing the SARS-CoV S protein sequence using a human immunodeficiency virus-based pseudotyping system to identify specific regions that affect viral entry."
398,"We found that one of these fusion proteins, designated as m336 diabody-pep, exhibited more potent inhibitory activity than the antibody or the peptide alone against pseudotyped MERS-CoV infection and MERS-CoV S protein-mediated cell-cell fusion, suggesting its potential to be developed as an effective bispecific immunotherapeutic for clinical use."
399,"We also compared S protein sequences of SARS-CoV isolated during the SARS break with that from palm civets, a possible source of SARS-CoV found in humans."
400,Azithromycin added to Hydroxychloroquine was significantly more efficient for virus elimination.
401,"Although R667 was required for SARS S cleavage by TMPRSS2, this residue was dispensable for TMPRSS2-mediated S protein activation."
402,ACE2 protein downregulation was most likely related to ACE2 protein degradation by proteasome pathway rather than ACE2 shedding.
403,"Losartan, a specific angiotensin II receptor antagonist, is a well-known antihypertensive drug with a potential role in regulating angiotensin-converting enzyme-2 (ACE2), a recently found regulator of RAS."
404,"Studies of potential antiviral drugs for SFTS-specific therapy have been conducted on existing or newly discovered agents in vitro and in vivo, with ribavirin and favipiravir being the most promising candidates."
405,"In conclusion, we elucidate mechanisms by which ACE2 is involved in the maintenance of vascular homeostasis."
406,"Otherwise, a novel variation (16–20 aa deletion and an L25P mutation) in the transmembrane domain of the E protein affected multiple infection processes, including up-regulation of the production of the ER stress indicator GRP78, improving the expression of pro-inflammatory cytokines IL-6 and IL-8, and promoting apoptosis."
407,"sACE2 was less associated with diastolic dysfunction (r=0.19, p=0.05), and was similar between patients with ischemic and non-ischemic cardiomyopathies."
408,"Conversely, residue R797, previously reported to be required for SARS S activation by trypsin, was dispensable for S protein cleavage but required for S protein activation by TMPRSS2."
409,Conclusion Despite its small sample size our survey shows that hydroxychloroquine treatment is significantly associated with viral load reduction/disappearance in COVID-19 patients and its effect is reinforced by azithromycin.
410,Serum neopterin levels were found to be a predictor of response to treatment of chronic HCV infection with pegylated interferon combined with ribavirin.
411,"METHODS: We measured sACE2 activity in 113 patients with chronic systolic heart failure (left ventricular ejection fraction [LVEF] ≤ 35%, NYHA class II-IV)."
412,"Differences in renal ACE2, mirroring those in ACE, might be involved."
413,"However, select mRNAs, including the transcript encoding interleukin-6 (IL-6), escape SOX-induced cleavage."
414,Both animal and clinical studies have emerged to define a role for ACE2 in pulmonary arterial hypertension (PAH).
415,"OAS proteins are pathogen recognition receptors for the viral pathogen-associated molecular pattern, double-stranded RNA."
416,"The aim of this review is to discuss the biochemistry and biological functions of ACE, ACE2 and renin within and beyond the RAS, and thus provide a perspective for future bioactives from natural plant and/or food resources related to the three proteases."
417,"Conclusion：With following parameters such as age >67.5 years, IL2R >793.5U/mL, CRP >30.7ng/mL, ferroprotein >2252μg/L, WBC>9.5*10^9/L or NC >7.305*10^9/L, the progress of COVID-19 to critical stage should be closely observed and possibly prevented."
418," Explorations of the S1′ subsite of ACE2 via modifications of the P1′ methylene biphenyl moiety of thiol-based metalloprotease inhibitors led to improvements in ACE2 selectivity versus ACE and NEP, while maintaining potent ACE2 inhibition."
419,"Our results showed that S(d) that encoded a truncated S protein with 422 amino acid residues (from 1 to 422 aa), a part of 672 amino-acid S1 subunit is crucial for the induction of COX-2 expression."
420,"Taken together, activation of the ACE2-Ang-(1-7)-Mas axis may become a novel therapeutic target in prevention and treatment of ischemia stroke, which deserves further investigations."
421,A combination treatment of steroids and ribavirin was widely used empirically from the outset of the epidemic.
422,"ACE2 is less widely distributed than ACE in the body, being expressed at highest concentrations in the heart, kidney and testis."
423,"We previously developed a pan-coronavirus fusion inhibitor, EK1, which targeted HR1 domain and could inhibit infection by divergent human coronaviruses tested, including SARS-CoV and MERS-CoV."
424,"IL-6 secretion observed when CpG stimulation was combined with anti-CD40, was reduced in the absence of BANK1."
425,"Angiotensin-converting enzyme-2 (ACE2), a membrane-bound carboxymonopeptidase highly expressed in the kidney, functions as a negative regulator of the renin-angiotensin system."
426,"In addition to ACE, ACE2 – which is a homolog of ACE and promotes the degradation of angiotensin II (AngII) to Ang (1–7) – has been recognized recently as a potential therapeutic target in the management of CVDs."
427,"Importantly chronic activation of murine cytotoxic CD8(+) T cells lead to reduced iCa(2+) influx, decreased IFN-γ and enhanced IL-10 production and this profile is mimicked in Tc1 cells upon reduction of iCa(2+) flux by extracellular calcium channel inhibitors."
428,ACE2 has been detected in urine from patients with chronic kidney disease.
429,"As determined by the cell-based assay, the compounds NSC345647, NSC87511, and NSC343256 showed better EC50 values than the broad-spectrum antiviral drug ribavirin and the protease inhibitor lopinavir, under all the test conditions including pre-viral entry, post-viral entry, and prophylactic activity."
430,We further analyzed the sensitivity and specificity of the prominent IL-8 response.
431,"ACE2 also differs from ACE in its substrate specificity, functioning exclusively as a carboxypeptidase rather than a peptidyl dipeptidase."
432,"Three anti-HIV drugs, ritonavir, lopinavir and darunavir, might have therapeutic effect on coronavirus disease 2019 (COVID-19)."
433,"Since clinical anti-SARS-CoV activity of type I interferons or ribavirin is limited, we investigated the combination of IFN-β and ribavirin."
434,"In conclusion, the results suggest that the chicken scFv phage display system can be a potential model for mass production of high-affinity antibodies against the SARS-CoV spike protein."
435,"In this study, we examined the effects of luteolin on the production of nitric oxide (NO) and prostaglandin E2 (PGE2), as well as the expression of inducible NO synthase (iNOS), cyclooxygenase-2 (COX-2), tumor necrosis factor-alpha (TNF-α), and interleukin-6 (IL-6) in mouse alveolar macrophage MH-S and peripheral macrophage RAW 264.7 cells."
436,The selected rabbits were systemically administrated with either Anti-VEGF antibody (Anti-VEGF Group) or Src inhibitor (Src-Inhibition Group) or VEGF (VEGF-Supplement Group) or a combination of VEGF and Src inhibitor (Supplement & Inhibition Group) or control vehicle (Control Group) for 4 weeks.
437,ACE2 also acts as the receptor in the lung for the coronavirus causing the infamous severe acute respiratory syndrome (SARS) in 2003.
438,Results were compared with those of a reference control ribavirin.
439,"These experiments show that if S protein on MERS pseudovirions is uncleaved, then viruses enter by endocytosis in a cathepsin L-dependent manner, but if MERS-CoV S is cleaved, either during virus maturation by serine proteases or on pseudovirions by trypsin in extracellular fluids, then viruses enter at the plasma membrane at neutral pH and cause massive syncytia formation even in cells that express little or no MERS-CoV receptor."
440,We further verified that PRRSV-activated TAK-1 was essential for the activation of JNK and NF-κB pathways and IL-8 expression.
441,"Treatment of cells with either SARS-CoV spike protein or spike-bearing pseudoviruses resulted in the translocation of angiotensin-converting enzyme 2 (ACE2), the functional receptor of SARS-CoV, from the cell surface to endosomes."
442,These data demonstrate that certain inflammatory stimuli (TNF-α and LPS) but not others (IL-6 and IL-10) target USP18 expression and thus inhibit IFN signaling.
443,"Key findings The results suggest the effectiveness of Sofosbuvir, IDX-184, Ribavirin, and Remidisvir as potent drugs against the newly emerged HCoV disease."
444,"To understand the fine details of the molecular interactions between these proteinase inhibitors and the SARS virus via complexation, molecular dynamics simulations were carried out for the SARS-CoV 3CLpro free enzyme (free SARS) and its complexes with lopinavir (SARS–LPV) and ritonavir (SARS–RTV)."
445,"In the present study, we investigated the degradation, subcellular localisation, and function of TGEV N protein by examining its effects on cycle progression, endoplasmic reticulum (ER) stress, interleukin-8 (IL-8) expression, and cell survival."
446,"There is good evidence that ACE2 is a receptor for 2019-nCoV, and studies also suggested that high expression of ACE2 may increase susceptibility to infection."
447,We also proposed the drug combination of DAA and HTA was a promising strategy for anti-virus treatment and proved that S312 showed more advantageous than Oseltamivir to treat advanced influenza diseases in severely infected animals.
448,"Using network proximity analyses of drug targets and HCoV–host interactions in the human interactome, we prioritize 16 potential anti-HCoV repurposable drugs (e.g., melatonin, mercaptopurine, and sirolimus) that are further validated by enrichment analyses of drug-gene signatures and HCoV-induced transcriptomics data in human cell lines."
449,"Further studies show that PEDV N protein induces ER stress and activates NF-κB, which is responsible for the up-regulation of IL-8 and Bcl-2 expression."
450,"We also demonstrated HCoV-HKU1 S protein cleavage by KLK13 in the S1/S2 region, proving that KLK13 is the priming enzyme for this virus."
451,Angiotensin-converting enzyme 2 (ACE2) as a SARS-CoV-2 receptor: molecular mechanisms and potential therapeutic target
452,"RESULTS: Increasing sACE2 plasma activity strongly correlated with a clinical diagnosis of HF (p = 0.0002), worsening left ventricular ejection fraction (p < 0.0001), and increasing B-type natriuretic peptide levels (p < 0.0001)."
453,"miR-30b, significantly upregulated via a TGF-beta/Smad3-mediated epigenetic pathway in regulatory DCs, can target Notch1 to promote IL-10 and NO production, suggesting that miR-30b is a negative regulator of immune response."
454,"Here, we report that ACE2 prevents LPS-induced ARDS by inhibiting MAPKs and NF-κB signaling pathway."
455,"However, the mechanisms by which ACE2 mediates its cardioprotective functions have yet to be fully elucidated."
456,"Furthermore, administration of a recombinant ACE2 protein alleviated the severity of RSV-induced lung injury."
457,"Human hepatoma cells and primary murine hepatocytes were treated with TNF-α/LPS/IL-6/IL-10 and USP18, phosphorylated (p)-STAT1 and myxovirus (influenza virus) resistance 1 (Mx1) expression was determined."
458,"Enzyme-linked immunosorbent assays were used to investigate levels of TNFα, its two receptors (TNFR1 and TNFR2), and a non-TNFα cytokine, interleukin-6 (IL-6), in plasma derived from peripheral blood samples."
459,"In addition, increased understanding of the complexity of the RAS has led to novel approaches aimed at upregulating the ACE2/angiotensin-(1-7)/Mas axis to counter-regulate the harmful effects of the ACE/angiotensin II/angiotensin III/AT(1)R axis."
460,Angiotensin converting enzyme 2 (ACE2) is highly expressed in renal tubules and has been shown to be renoprotective in diabetes.
461,"Additionally it also blocked furin-processing of growth factors proPDGF-A, B and VEGF-C that are linked to tumor genesis and cancer."
462,"By real-time qRT-PCR, S protein was shown to stimulate IL-8 mRNA accumulation in a dose dependent manner while treatment with E protein did not."
463,We examined inflammatory gene mRNA abundances found in S protein-treated PBMC using gene arrays.
464,Human angiotensin-converting enzyme 2 (ACE2) is a functional receptor for SARS coronavirus (SARS-CoV).
465,"CONCLUSION: Our results demonstrate that MG132-induced inhibition of the ubiquitin–proteasome pathway in cancer cachexia decreased the activity of NF-κB and the degradation of IκBα, and reduced the levels of TNF-α and IL-6 in serum and gastrocnemius tissue, accompanied by downregulation of MuRF1 and MAFbx."
466,"Once the positive effects of the ACE2-Ang-(1-7)-Mas axis were discovered, the alternative ways of pharmacotherapy activating this axis of RAAS appeared."
467,Here we conducted a phenome-wide Mendelian randomization (MR) study to prioritize diseases/traits and blood proteins that may be causally linked to ACE2 expression in the lung.
468,"In summary, we suggest that ACE2 may play dual roles in mediating the susceptibility and immunity of 2019-nCoV infection."
469,"BCG induced potent quantities of IL-6 and IL-10, and the downstream transcription factor STAT3 was hyper-phosphorylated."
470,"In contrast, the non-classical RAS composed of the ACE2-Ang-(1–7)-Mas receptor axis generally opposes the actions of a stimulated Ang II-AT(1)R axis through an increase in nitric oxide and prostaglandins and mediates vasodilation, natriuresis, diuresis, and oxidative stress."
471,AP-1 repressor A-Fos reduced IL-8 release by TLR2-overexpressing HEK293 cells induced by pneumococci but not by TNFα.
472,"Based on 50% inhibitory concentration values, PGG was 13.4 and 18.0 times more active toward HRV-2 (17.89 μM) and HRV-4 (17.33 μM) in MRC5 cells, respectively, than ribavirin."
473,Second ACE2 was identified as an essential receptor for the SARS coronavirus that causes severe acute lung failure.
474,"Five of those proteins, C-reactive protein precursor, hemoglobin β chain variant Hb S-Wake, apolipoprotein J precursor, platelet factor 4 precursor and vitronectin, which demonstrated the greatest differences in their expression levels and the most significant correlation with liver diseases, were subsequently verified using western blotting."
475,"Keywords: Angiotensin, angiotensin-converting enzyme 2 (ACE2), apelin, bradykinin, carboxypeptidase, cardiovascular, collectrin, renin-angiotensin system, SARS virus, shedding, transmembrane, vasoactive, zinc-binding motif."
476,"Urinary ACE2 levels increase in diabetes, suggesting that ACE2 may be shed from tubular cells."
477,"We focused on upregulation of S6 phosphorylation by HSV-1 infection, and our subsequent finding that ribavirin antagonizes this upregulation of S6 phosphorylation."
478,"Physiologically speaking, a balance between the vasodeleterious (ACE/Ang II/AT(1)R) and vasoprotective (ACE2/Ang-(1–7)/MasR) components of the RAS is critical for cardiopulmonary homeostasis."
479,"Furthermore, microarray data analysis and immunofluorescence confirmed a reduced expression of VEGF-B in DH82Ond pi compared to controls."
480,RESULTS: The serum ACE2 level was significantly increased in acute MI patients compared with that of non-MI controls.
481,These results suggest hepatic fibrogenesis induced by chronic CCL4 administration may be associated with the relationship of ACE-Ang II-AT1 axis and ACE2-Ang(1–7)-MAS axis.
482,"Primary human cardiomyocytes with overexpression of wild type IRS-1 or Arg(972) IRS-1 or knockdown of endogenous IRS-1 were exposed to normoxia and hypoxia, and the expression levels of ACE2 were determined."
483,"In light of the entrance of human recombinant ACE2 into clinical trials, we discuss the potential use of ACE2 as a therapeutic and highlight some pertinent questions that still remain unanswered about ACE2."
484,"To validate commonly used antiviral drugs, we evaluated the effect of ribavirin, a drug used to treat hepatitis C with interferon-β (IFN-β), on ZIKV replication."
485,"A physiological role for ACE2 has been implicated in hypertension, cardiac function, heart function and diabetes, and as a receptor of the severe acute respiratory syndrome coronavirus."
486,"Indeed, ACE2 has been implicated in the regulation of heart and renal function where it is proposed to control the levels of angiotensin II relative to its hypotensive metabolite, angiotensin-(1–7)."
487,"The current findings demonstrate that ACE2 plays a critical role in influenza A (H7N9) virus-induced acute lung injury, and suggest that might be a useful potential therapeutic target for future influenza A (H7N9) outbreaks."
488,"Conclusion: Interplay between ACE and ACE2, essential functions in the RAS, and abnormal regulation of MMP-9 probably play a pivotal role in the development of exudative effusions."
489,"Here ACE2 is poised to metabolise circulating peptides which may include angiotensin II, a potent vasoconstrictor and the product of angiotensin I cleavage by ACE."
490," Interleukin-22 (IL-22), a member of the IL-10 superfamily, plays essential roles in fighting against mucosal microbial infection and maintaining mucosal barrier integrity within the intestine."
491,Our results demonstrated that ribavirin treatment dose-dependently inhibited the replication of both nidoviruses.
492,Here we identify the SARS-CoV spike (S)-protein-binding site on ACE2.
493,The combined application of these recombinant adenoviruses and ribavirin may enhance their inhibitory effect on FMDV and overcome FMDV resistance against antiviral agents.
494,"ACE2 cleaves a single residue from angiotensin I (Ang I) to generate Ang 1–9, and degrades Ang II, the main effector of the RAS, to the vasodilator Ang 1–7."
495,"In addition, there was a positive correlation between blood glucose, urinary albumin, plasma glucagon, and triglyceride levels with urinary ACE2 excretion."
496,"Generally, human neutralizing mAbs targeting RBD are more potent than those targeting other regions of S protein."
497,"Unlike in established cells, toremifene had marginal activity when tested in antigen presenting cells, with high apparent cytotoxicity, also limiting its potential as a therapeutic option."
498,"Incubation of cells with the PKC-α and -β1-specific inhibitor Go6976, the PKC β1 and β2-specific inhibitor ruboxistaurin, inhibitors of matrix metalloproteinases-2,-8, and -9, or an inhibitor of ADAM10 (GI250423X) had no effect on basal ACE2 shedding."
499,These results suggest that multiple cysteine as well as charged residues concurrently improves the membrane-associated functions of S protein in viral replication and cytopathogenesis.
500,"Also, inhibitors (IL-10 and CCL2) of HBD-1 production by keratinocytes were not detected in cultures of patient CD31(+) IMC treated with glycyrrhizin."
501,"In opposite, treatment with lopinavir/ritonavir led to Cdkn1a overexpression and ameliorated cell apoptosis and lung injury."
502,"Quantitative real-time PCR was used to analyse intratonsillar gene expressions of IFN-α, IFN-β, IFN-γ, IL-10, IL-13, IL-17, IL-28, IL-29, IL-37, TGF-β, FOXP3, GATA3, RORC2 and Tbet."
503,"This article briefly describes new molecules affecting the RAAS, namely: recombinant human ACE2, ACE2 activators, angiotensin-(1-7) peptide and non-peptide analogs, aldosterone synthase inhibitors, and the third and fourth generation of mineralocorticoid receptor antagonists."
504,The activation of pulmonary ACE2 could influence the pathogenesis of PAH and serve as a novel therapeutic target in PAH.
505,"The culture media from mouse proximal tubular cells demonstrated a time-dependent increase in ACE2 activity, suggesting constitutive ACE2 shedding."
506," A single amino acid substitution, from histidine to tyrosine at position 274 of the neuraminidase gene has converted Oseltamivir sensitive H5N1 influenza A virus into a resistant strain."
507,"Angiotensin-converting enzyme 2 (ACE2), a negative regulator of the renin-angiotensin system (RAS), plays a protective role in pathogenesis of acute lung injury."
508,"PCR was performed to determine whether TI cells expressed transcripts for TNF-α, IL-6, or IL-1β at baseline and after lung injury."
509,The selectivity index ranging from 3 to 35 lead us to evaluate combinations with ribavirin.
510,We demonstrated that N. fowleri are potent inducers for the expression of interleukin-8 (IL-8) genes in human astroglial cells which was preceded by activation of extracellular signal-regulated kinase (ERK).
511,RTD-1 dose-dependently inhibited fibroblast-like synoviocyte (FLS) invasiveness and FLS IL-6 production.
512,Targeting PKC-δ may preserve membrane-bound ACE2 in proximal tubule in disease states and diminish Ang II-stimulated adverse signaling.
513,"ACE2 converts Ang II to Ang-(1-7), and Ang-(1-7) binds with its receptor Mas, exerting benefical effects in cerebrovascular disease."
514,Our data show that the RNA mutagenic activity of compounds such as ribavirin is coupled to and potentiated by nucleotide depletion and that RNA viruses can fine-tune their replication fidelity when faced with an intracellular environment depleted of nucleotides.
515,"The area under the curve of the receiver operating characteristic (ROC) curves for discriminating between IPS and unaffected controls at day 7 post-HCT were 0.8 for ST2, 0.75 for IL-6, and 0.68 for TNFR1."
516,"ACE2 is a type I integral membrane protein which functions as a carboxypeptidase, cleaving a single hydrophobic/basic residue from the C-terminus of its substrates."
517,"Urinary ACE2 levels were significantly higher in transplant patients compared to controls (p = 0.003 for ACE2 activity, and p≤0.001 for ACE2 protein by ELISA or western analysis)."
518,This contrasts with the requirement for palmitoylation of mouse hepatitis virus S protein for interaction with M protein and may point to important differences in assembly and infectivity of these two coronaviruses.
519,Here we report early accumulation of fibrillar collagen in the glomerular mesangium of male ACE2 mutant ( ACE2 −/y) mice followed by development of glomerulosclerosis by 12 months of age whereas female ACE2 mutant ( ACE2 −/−) mice were relatively protected.
520,"In this paper, we report that angiotensin-converting enzyme-2 (ACE2) protected against severe lung injury induced by RSV infection in an experimental mouse model and in pediatric patients."
521,Silvestrol blocked HEV replication of different subgenomic replicons in a dose-dependent manner at low nanomolar concentrations and acted additive to ribavirin (RBV).
522,"Enzymatic activity of aminopeptidase A, aminopeptidase B, alanyl (membrane) aminopeptidase, insulin-regulated aminopeptidase, puromycin-sensitive aminopeptidase, leucine aminopeptidase 3, prolyl-endopeptidase (PEP), dipeptidyl peptidase 4 (DPP4), angiotensin I-converting enzyme, and angiotensin I-converting enzyme 2 (ACE2) proteases was measured in serum."
523,"In one patient, the predominant memory CD4+ T-cell response was directed against an epitope outside the S protein receptor-binding domain."
524,"Furthermore, an ectodomain of SARS-CoV S protein (S1188HA) could associate with lipid rafts after binding to its receptor, and colocalize with raft-resident marker ganglioside GM1."
525,The critical roles of ACE and ACE2 in regulating angiotensin II levels have traditionally focussed attention on their activities as angiotensinases.
526,These findings support the involvement of ACE2 in SARS-CoV infections and provide a basis for further studies on potential use of siRNA targeting ACE2 as a preventive or therapeutic strategy for SARS.
527,"We assessed the antiviral potential of ribavirin, 6-azauridine, pyrazofurin, mycophenolic acid, and glycyrrhizin against two clinical isolates of coronavirus (FFM-1 and FFM-2) from patients with SARS admitted to the clinical centre of Frankfurt University, Germany."
528,"The components of RAS were all up-regulated in CCL4 group, and the increased extent of ACE-Ang II-AT1 axis was higher than the ACE2-Ang(1–7)-Mas axis."
529,"A homologue of ACE, ACE2, is able to convert angiotensin II to a peptide with opposing effects, angiotensin-(1-7)."
530,"To evaluate the mechanisms behind this event, we investigated the roles of SARS-CoV proteins in the regulation of IL-6."
531,"The in vitro results also proved that LPS increased nitric oxide and pro-inflammatory cytokines (TNF-α, interleukin-6, and interleukin-1β) production, and HCP antagonized these effects of LPS."
532,"In conclusion, the current MR analysis reveals diseases/traits and blood proteins that may causally affect ACE2 expression, which in turn may influence susceptibility to the infection."
533,Silencing IL-6 promoted TGEV-induced mPTP opening and inhibited NF-κB pathway.
534,"Additionally, the newly emerged Wuhan HCoV RdRp model is targeted by anti-polymerase drugs, including the approved drugs Sofosbuvir and Ribavirin."
535,"The molecular mechanism(s) by which ribavirin inhibits viral replication, such as depletion of intracellular GTP pools and induction of error catastrophe, may not readily allow the design of analogues that are more potent/selective than the parent drug."
536,"sACE2 activity was already increased in the hypertensive group, where signs for imminent heart failure (slightly decreased EF and barely increased NT-proBNP levels) were detected."
537,"Furthermore, we found that PEDV-infected LTβR(−/−) null IPEC-J2 cells exhibited significant suppression of nuclear factor kappa-light-chain-enhancer of activated B cells (NFκB) target genes (interleukin (IL)-6 and IL-8) and mucosal barrier integrity-related genes (vascular cell adhesion molecule 1 (VCAM1) and IL-22), which may explain why LTβR(−/−) cells are more susceptible to PEDV infection."
538,Activation and translocation of NF-κB was shown to occur rapidly following exposure of PBMC or THP-1 cells to S protein using a highly sensitive assay for active nuclear NF-κB p65 transcription factor.
539,Expression of COX-2 stimulated by the S protein was verified by RT-PCR and western blot assay.
540,LPS-induced lung injury and inflammatory response were significantly prevented by ACE2 overexpression and deteriorated by Ace2 shRNA.
541,"As such, ectodomain shedding of ACE2 may play a role in the process of pathological cardiac remodelling."
542,"To identify this change in Oseltamivir-treated patients, a method based on real-time PCR using two labeled TaqMan probes was developed for its rapid detection."
543,"Furthermore, the inflammatory cytokines IL-1β, IL-6, and TNF-α in the lung were also significantly elevated."
544,"While loss of ACE2 enhances susceptibility to heart failure, increasing ACE2 level prevents and reverses the heart failure phenotype."
545,"Both MM/GBSA and SIE methods voted for nelfinavir, with the binding free energy of −24.69±0.52 kcal/mol and −9.42±0.04 kcal/mol, respectively."
546,"By not inhibiting viral replication in the lungs of infected mice, ribavirin treatment may have provided a continual source of stimulation for the inflammatory response thought to contribute to the pathogenesis of the infection."
547,"C-reactive protein (CRP), anti-glycan antibodies, anti-Saccharomyces cerevisiae mannan antibodies IgG, anti-mannobioside carbohydrate antibodies IgG, anti-laminariobioside carbohydrate antibodies IgG and anti-chitobioside carbohydrate antibodies IgA were also determined via immunonephelometry and ELISA, respectively."
548,"ACE2 is widely expressed in cardiomyocytes, cardiofibroblasts, and coronary endothelial cells."
549,"Investigations into the mechanism of action of ribavirin against PRRSV and PEDV revealed that the addition of guanosine to the ribavirin treatment significantly reversed the antiviral effects, suggesting that depletion of the intracellular GTP pool by inhibiting IMP dehydrogenase may be essential for ribavirin activity."
550, Screening of a metalloprotease library led to the identification of a thiol-based dual ACE/NEP inhibitor as a potent ACE2 inhibitor.
551,Hence the expression and cleavage of ACE2 at the plasma membrane may influence cell-extracellular matrix interactions and the signalling that mediates cell survival and proliferation.
552,2% agarose gel electrophoresis revealed a predominance of IL-8 in the chronic inflammatory palatine tonsil group compared to tonsillar hyperplasia.
553,"Through the ACE2/angiotensin-(1–7)/Mas counter-regulatory axis, ACE2 balances the vasoconstrictive, proliferative, fibrotic and proinflammatory effects of the ACE/angiotensin II/AT1 axis."
554,Results showed that the viral nucleocapsid (N) protein activated IL-6 expression in a concentration-dependent manner.
555,"Two weeks after gene transfer, animals received LPS (7.5 mg/Kg) injection alone or in combination with Mas receptor antagonist A779 (10 μg/Kg) or ACE2 inhibitor MLN-4760 (1 mg/Kg) pretreatment."
556,: Angiotensin converting enzyme 2 (ACE2) is an endogenous regulator of the renin angiotensin system.
557,"Based on one of the largest GWAS on type II diabetes (T2DM) to date (N=898,130), we found that T2DM is causally linked to raised ACE2 expression (beta=0.1835, 95% CI 0.0853-0.2817; p=2.49E-4; GSMR method)."
558,"After the cloning of ACE2 in 2000, three major ACE2 functions have been described so far."
559,"We found that proinflammatory cytokines IL-6, IL-8, IL-10, and TNF-α were significantly induced and their induction was ERK1/2-dependent."
560,"CONCLUSIONS: Soluble ACE2 activity is increased in patients with HF and correlates with disease severity, suggesting that a cardioprotective arm of the renin-angiotensin-aldosterone system is active in HF."
561,These data indicate that two glycosylated ACE2 fragments are constitutively shed from mouse proximal tubular cells.
562,"P2X7 antagonist A438079 suppressed NLRP3/ASC/caspase 1 activation, production of IL-1β, IL-17A and IFN-γ and neutrophil infiltration but not the production of IL-10, resulting in a significant amelioration of lung injury."
563,"Stimulation of monocytes with purified PspA protein induced the significant release of inflammatory cytokine IL-6 and chemokines including CXCL8, CCL2, CCL4 and CCL5."
564,The results showed that IBV infection of cultured human and animal cells activated the p38 mitogen-activated protein kinase (MAPK) pathway and induced the expression of IL-6 and IL-8.
565,"In order to validate the method, Oseltamivir specimen from treated (Oseltamivir-resistant strain from a Vietnamese patient, two Oseltamivir-treated tigers) and untreated subjects have been used for this study."
566,"In contrast, the interfacial residues in ACE2, though close to each other in tertiary structure, were found to be widely scattered in the primary sequence."
567,"We demonstrate that the phosphatase-1 cofactor, growth arrest and DNA damage-inducible protein 34 (GADD34/Ppp1r15a), an important component of the unfolded protein response (UPR), is absolutely required for type I-IFN and IL-6 production by mouse embryonic fibroblasts (MEFs) in response to dsRNA."
568,"Therefore, we assayed the inhibitory effects of small peptides derived from S protein on the binding of S protein to ACE2 and on the S-protein-pseudotyped retrovirus infectivity."
569,"It is known that IL-6, via its soluble receptor (sIL-6R), initiates a pro-inflammatory response while an anti-inflammatory response is triggered by the membrane-bound IL-6 receptor (IL-6R)."
570,"Infection of the human astrocytic cell line U-373MG by the OC43 strain of human coronavirus caused an upregulation of IL-6, TNF-α, and MCP-1 mRNA expression."
571,In this commentary we discuss the latest developments in the rapidly progressing study of the physiological and patho-physiological roles of ACE2 allied with an overview of the current understanding of its molecular and cell biology.
572,We have previously shown that ACE2 can be shed from the cell surface in response to phorbol esters by a process involving TNF-α converting enzyme (TACE; ADAM17).
573,"The identification of angiotensin-converting enzyme 2 (ACE2) as a receptor for SARS-CoV provided an insight into viral tropism and pathogenesis, whereas mapping of functional domains in the S-protein enabled inhibitors to be generated."
574,"The results presented here suggest the role of Kepi in the host response to SARS-CoV, as well as inflammatory activity driving pathogenesis through TNFα signaling in SARS-CoV infections."
