,sent
623,"In the absence of CCoV-I laboratory strain, we used feline coronavirus (FCoV)-I that shares high sequence homology in the S protein with CCoV-I."
624,"Seasonal influenza epidemics were due to multiple genetically distinct viruses, even though all of the isolates were antigenically similar to the reference vaccine strains."
625,"Immunized IFNAR(−/−)-CD46Ge mice developed E protein-specific and neutralizing antibodies, and ZIKV E-specific cellular immune responses were observed by gamma interferon (IFN-γ) enzyme-linked immunospot (ELISpot) and in vitro T cell proliferation assays."
626,The severe acute respiratory syndrome (SARS) coronavirus (CoV) was identified as the etiological agent of an acute respiratory disease causing atypical pneumonia and diarrhea with high mortality.
627,"The results are important not only because this virus is of economic importance to poultry industry, but also because it is important for elucidating the origin and evolution of other coronaviruses."
628,"Presence of ducks, and in particular of free-grazing ducks, has consistently been shown to be one of the most important risk factors for highly pathogenic avian influenza outbreaks which has compromised poultry production in South-East Asia since the early 2000s and continues to threaten public health, farmers’ livelihood and food security."
629,"Commonly detected viruses were RSV (113 of 470 specimens, 24%), rhinoviruses (85/470, 18%), influenza (77/470, 16%), and parainfluenza (75/470, 16%)."
630,Cette excrétion est cependant moindre que celle induite par la vaccination à l'aide d'un vaccin anti-Rotavirus.
631,: Group A rotaviruses (RVA) are the main cause of neonatal calve diarrhea (NCD) in Morocco.
632,Logistic regression analyses identified 11 factors that significantly predicted a high level of knowledge about influenza.
633,Chronic hepatitis B virus (HBV) infection represents a worldwide public health concern with approximately 250 million people chronically infected and at risk of developing liver cirrhosis and hepatocellular carcinoma.
634,"A variety of methods are available for the detection of the influenza viruses responsible for respiratory infection starting with the isolation of the virus in chick embryos or in cell lines such as MDCK, VERO, etc., and finishing with a variety of modifications of the classical PCR molecular biology such as PCR multiplex and Real-Time."
635,"Country representatives presented their influenza surveillance programmes, vaccine coverage and influenza control actions achieved, and provided a list of country surveillance/control objectives for the upcoming 3 years."
636,"The avian coronavirus-infectious bronchitis virus (AvCoV-IBV) is recognized as an important avian pathogen, and new viral variants are a continuous threat to the poultry industry worldwide."
637,The development of anti-IAV vaccines and therapeutics is urgently needed for prevention and treatment of IAV infection and for controlling future influenza pandemics.
638,"We have constructed a replication deficient simian adenovirus-vectored vaccine (ChAdOx2) expressing 4 genes from the Mycobacterium avium subspecies paratuberculosis (AhpC, Gsd, p12 and mpa)."
639,"Therefore, alternative, egg-independent vaccine manufacturing strategies should be evaluated to supplement the traditional egg-derived influenza vaccine manufacturing."
640,"All preventive measures which include hand hygiene, wearing face masks and influenza vaccination must be practiced together as bundle of care to reduce respiratory illness effectively."
641,The rotaviruses
642,"The most common infection, seasonal influenza, is usually a mild, self-limited febrile syndrome, but it can be more severe in infants, the elderly, and immunodeficient persons, in whom it can progress to severe viral pneumonitis or be complicated by bacterial superinfection, leading to pneumonia and sepsis."
643,Pandemic A (H1N1) 2009 influenza virus (pH1N1) infection in pregnant women can be severe.
644," All previous experiences from different mass gathering show that vaccine preventable diseases is the most important infections like influenza, hepatitis A, polio and meningitis."
645,"Less than 20 sporadic cases of human Zika virus (ZIKV) infection were reported in Africa and Asia before 2007, but large outbreaks involving up to 73% of the populations on the Pacific islands have started since 2007, and spread to the Americas in 2014."
646,We report on the immunological response elicited by two recombinant versions of the glycoprotein S from the swine-transmissible gastroenteritis coronavirus (TGEV) expressed in transgenic plants.
647,"In this review we discuss viral vectored vaccines, either recombinant live-attenuated or replication-deficient viruses, which are current lead candidates for inducing efficacious and long-lasting immunity toward influenza viruses."
648,"Rates of hospitalization and pneumonia did not differ between the adenovirus, 2009 H1N1, or coinfected groups."
649,"An infectious bronchitis virus Arkansas DPI (Ark DPI) virulent strain was sequenced, analyzed and compared with many different IBV strains and coronaviruses."
650,"Starting point Yi Guan and colleagues (Science 2003; 302: 276–78) recently reported the isolation of severe acute respiratory syndrome (SARS) coronavirus (CoV) from Himalayan palm civets (Paguna larvata) in wet markets in Shenzen, southern China."
651,CONCLUSIONS: Both MDCK‐S and MDCK‐A are considered suitable for the preparation of influenza vaccine seed viruses without adventitious agents or egg‐adaptation mutations.
652,WHO will continue to support these and other efforts to increase the reliability and timeliness of the global influenza vaccine supply.
653,"Detection of more than one virus was present in 58.3% of the children with FS, and the most common co-existence was the presence of adenovirus and influenza B."
654,"Communicable Respiratory Threats in the ED: Tuberculosis, Influenza, SARS, and Other Aerosolized Infections"
655,"Following on from the previous conference, there were ongoing discussions on appropriate endpoints for severe influenza in clinical trials from regulators and clinicians, an issue which remains unresolved."
656,Middle East Respiratory Syndrome Coronavirus (MERS-CoV) became a global human health threat since its first documentation in humans in 2012.
657,"Thus, future vaccines against emerging coronaviruses should emphasize the generation of a memory CD8 T cell response for optimal protection."
658,"If smallpox is assumed to be transmitted very quickly to contacts, it may at times escape containment by ring vaccination, but could be controlled in these circumstances by mass vaccination."
659,"These results demonstrate that attenuated rVSV co-expressing prM, E, and NS1 is a promising vaccine candidate for protection against ZIKV infection and highlights an important role for NS1 in ZIKV-specific cellular immune responses."
660,"However, some of the commonly employed vectors, for example Salmonella and adenovirus, often have pre-existing immune responses in the host and this has the potential to modify the subsequent immune response to a vectored antigen."
661,"Specifically, we found that across a range of influenza scenarios, a CDC-recommended policy of one day isolation following fever can reduce the attack rate from 27% of the population to 12%, and to 3% if the isolation is extended to two days."
662,Pandemic influenza forecasting: Does past performance indicate future performance?
663,"In 2011, there were an estimated 29,892 total severe influenza cases in HIV-uninfected individuals and 17,289 in HIV-infected individuals."
664,We evaluated the humoral immune response and pathological end points in ferrets challenged with the Urbani strain of SARS-associated coronavirus (SARS-CoV) after having received formalin-inactivated whole-virus vaccine or mock vaccine.
665,The emergence of 2019 novel coronavirus (2019-nCoV) is of global concern and might have emerged from RNA recombination among existing coronaviruses.
666,OBJECTIVE: Detailed data are lacking on influenza burden in the United Kingdom (UK).
667," The spike (S) protein of severe acute respiratory syndrome-associated coronavirus (SARS-CoV) is not only responsible for receptor binding, but also a major antigenic determinant capable of inducing protective immunity."
668,CONCLUSIONS: Here we suggest in vivo study of our identified novel peptide antigen in RNA directed RNA polymerase protein for universal vaccine – which may be the way to prevent all human coronavirus disease.
669,"Drawing on experience with animal coronavirus vaccines, several vaccine candidates have been developed and evaluated in pre-clinical trials."
670,The incidence of ILI in Influenzanet was found to be closely correlated although quantitatively higher than that obtained by the sentinel medical practice networks.
671,Objectives We looked for respiratory viruses in a population‐based sample of healthy adults with influenza‐like illness (ILI).
672,Beyond the Routine Influenza Surveillance
673,"The assay was specific for IBV and did not detect other avian pathogens, including turkey coronaviruses."
674,Respiratory syncytial virus and parainfluenza virus (PIV) type 3 were anticyclical in rhythmicity with metapneumovirus and PIV1 and PIV2.
675,Coronavirus assembly also takes place at pre-Golgi membranes.
676,"Field trials were conducted using an experimental, modified live virus, oral vaccine for prevention of reo- and coronavirus calf diarrhea."
677,"In addition, the evolution of PEDV results in variants with distinct genetic features and virulence differences; thus PEDV can serve as a model to explore the molecular mechanisms of coronavirus evolution and pathogenesis."
678,"Antibody titres against influenza C, parainfluenzaviruses 1 and 2 and coronavirus OC43 did not fall significantly during isolation."
679,"The applications of nanovaccines in infectious and non-infectious diseases like malaria, tuberculosis, AIDS, influenza, and cancers have been discussed."
680,"More recently, avian influenza viruses have been found to directly infect humans from their avian hosts."
681,MERS Coronavirus: An Emerging Zoonotic Virus
682,"Risks and Benefits of Gain-of-Function Experiments with Pathogens of Pandemic Potential, Such as Influenza Virus: a Call for a Science-Based Discussion"
683," A bi-cistronic baculovirus expression vector was constructed to facilitate the expression, detection, and isolation of the hemagglutinin (HA) fragment HA1 of H6N1 avian influenza virus (AIV) in an insect and a culture of its cells."
684,Reply to “Studies on Influenza Virus Transmission between Ferrets: the Public Health Risks Revisited”
685,"In conclusion, the evolving patterns of risk perception and responsive behavior over the course of an influenza pandemic are sensitive to how risk and behavior are defined and scoped."
686,Avian-derived influenza viruses are potential causes of pandemic influenza that could have a dramatic impact on children worldwide.
687,"Most importantly, rL-RVG induced strong and long-lasting protective neutralization antibody responses to rabies virus in dogs and cats."
688,"The commonest bacterial organism was S.pneumoniae (41%), followed by H. influenzae b (6%), and the commonest virus identified was adenovirus (16%), followed by human bocavirus (HBoV) (4%), either as single or co-infection."
689,: DNA vaccines have emerged as attractive candidates for the control of human papillomavirus (HPV)-associated malignancies.
690,"ABSTRACT A high incidence of respiratory infection, including influenza, has been reported at the Hajj in Mecca, Saudi Arabia."
691,Porcine epidemic diarrhea virus (PEDV) is a highly contagious coronavirus that causes severe diarrhea and death in neonatal piglets.
692,"A total of 219 patients in 2001–2002 and 216 in 2002–2003 were tested and the combined results for both seasons were: 8 positive for influenza A/H1N1, 14 for influenza A/H3N2, 2 for influenza B, 14 for RSV A and 6 for RSV B."
693,"In order to develop an effective vaccine and diagnostic tools, we prepared UV-inactivated SARS coronavirus on a large scale under the strict Biosafety Level 3 (BSL3) regulation."
694,"Interestingly, infectious rZIKV was also recovered after intraperitoneal inoculation of the rZIKV cDNA in the absence of transfection reagent."
695,: Adenovirus is a recognized cause of influenza‐like illness (ILI).
696,"Utilizing the SARS-CoV infectious clone, we generated and characterized a chimeric virus expressing the spike of bat coronavirus SHC014 in a mouse adapted SARS-CoV backbone."
697, The appearance and spread of the H5N1 highly pathogenic avian influenza (HPAI) raise concern of a possible pandemic.
698,Influenza viruses are no longer just a cause of self-limited upper respiratory tract infections; the H5N1 avian influenza virus can cause severe human infection with a mortality rate exceeding 50%.
699,"Histopathology seen in animals given one of the SARS-CoV vaccines was uniformly a Th2-type immunopathology with prominent eosinophil infiltration, confirmed with special eosinophil stains."
700,"In a United States military population, with careful screening to exclude atopic dermatitis/eczema and immunosuppression, over 1 million vaccinia (smallpox) vaccinations were delivered with one fatality attributed to vaccination."
701,"In the subgroup analysis for subjects less than 50 years of age, statistically significant differences in time to resolution of influenza-like symptoms that favoured the inosine pranobex group over the placebo group were observed in those without related ongoing disease and those who were non-obese (BMI <30 kg/m(2))."
702,"Therefore, the vaccines available for prevention of influenza offer no protection against influenza pandemics caused by new virus strains."
703,"The ability of H5N1 to cross species boundaries, and the presence of polymorphisms that enhance virulence, present challenges to developing clear strategies to prevent the pandemic spread of this highly pathogenic avian influenza (HPAI) virus."
704,"In this review we intend to familiarise clinicians who primarily provide care for adult patients with the salient features of rotavirus pathophysiology, clinical presentation, epidemiology, treatment, and prevention."
705,"Our findings suggest that in patients admitted to the hospital with confirmed influenza virus infection (mostly A/H1N1pdm09), a high viral load is associated with a higher presence of abnormal findings on chest X-ray but not with a significant worse prognosis."
706,The present chapter presents the background framework of influenza vaccine production and its evolution over 50 years.
707,"Historically, MVA was developed by serial tissue culture passage in primary chicken cells of vaccinia virus strain Ankara, and clinically used to avoid the undesirable side effects of conventional smallpox vaccination."
708,"Finally, political and ethical forces suggest that destruction of the remaining stocks of live smallpox virus is now appropriate."
709,CONCLUSIONS: Physicians respond to results of testing for influenza virus when managing hospitalized adult patients but respond less to test results for other viruses.
710,"The E and 3b protein products play key roles in coronavirus virulence, and RNA folding demonstrated that the mutations in the 5′UTR did not alter the predicted secondary structure."
711,"In the meantime, given the increasing evidence of the burden of influenza on the population as a whole and the benefits associated with vaccination, annual influenza vaccinations should be recommended for all children at high risk of respiratory disease and the members of their households."
712,"DISCUSSION: Estimates of R for seasonal influenza are consistent with that of temperate and tropical-subtropical regions, while estimate of R for A(H1N1)pdm09 is comparatively less than countries in Europe and North America, but similar to that of tropical-subtropical regions."
713,This review highlights the current status of egg-dependent and egg-independent strategies against an avian influenza pandemic.
714,"We also observed dissociated S1 subunit trimers wherein the putative receptor-binding domains exist in a conformation differing from that observed in the intact spike proteins, suggesting that the PEDV receptor-binding domain undergoes conformational rearrangements akin to those that have been described in the related betacoronaviruses."
715,"Vaccination with M2, with key sequences represented, may provide broad protection against influenza A."
716,The emergence and global spread of the pandemic H1N1 2009 influenza virus have raised questions regarding the protective effect of available seasonal vaccines and the efficacy of a newly produced matched vaccine.
717,"This article reviews the biological and occupational medicine literature related to H5N1 pandemic influenza and its impact on infection control, cost and business continuity in settings outside the health care community."
718,Influenza was detected in 12% of 2010 children and 20% of 1738 adults.
719,"Within the 14 day period, 44 calves (94%) were positive for group A rotavirus and an unexpectedly high number of calves (38 calves, 81%) were positive for group B rotavirus."
720,"Influenza A-positive specimens were subtyped for H1, H3, H5, and (beginning in May 2009) A(H1N1)pdm09."
721,None of the samples was positive for influenza virus A‐specific nucleic acid.
722,One method to increase vaccination rates may be the distribution of oral rabies vaccines (ORVs).
723,"The highest rates were reported for RSV (485 cases, 45.2%), PIV (125, 11.6%), and adenovirus (105, 9.8%)."
724,Background: The objective of this study was to explore the effects of viral co-detection in individuals recently vaccinated with the live-attenuated intranasal influenza virus vaccine (LAIV) on the detection of influenza RNA.
725,"These anti-HA mAbs against subtype H7 and the novel DAS-ELISA provide a valuable approach for specific detection of the H7 subtype influenza virus and quantification of its HA protein, especially for the novel epidemic H7N9."
726,"Further investigation revealed these cases to result from infection with a newly identified coronavirus, termed the 2019-nCoV."
727,"In the study area, influenza activity was moderate in the 2010–2011 season, with optimal matching between circulating viruses and vaccine strains."
728,The influenza nucleoprotein (NP) is known to provide MHC Class I restricted epitopes that are effective in evoking a cytolytic response.
729,Influenza-vaccinated children were 1·6 times (P = 0·001) more likely than unvaccinated children to have a non-influenza ILI.
730,: We report the results of the active surveillance of influenza infections in hospitalized patients and the evaluation of the seasonality and correlation with temperature and rainfall data.
731,"Thus, influenza virus transmission in wild and domestic animals and humans is intimately connected."
732,"Coronaviruses are also a threat for humans, as evidenced in 2002/2003 with infection by the severe acute respiratory syndrome coronavirus (SARS-CoV), which caused more than 8000 human infections with 10% fatality rate in 37 countries."
733,"In 1974, The Expanded Program of Immunization was established within the WHO for bacille Calmette–Guerin, Polio, DTP, measles, yellow fever, and hepatitis B."
734,"Although the epidemic was eventually controlled through the implementation of strict quarantine measures, there continues a need to investigate the SARS coronavirus (SARS-CoV) and develop interventions should it re-emerge."
735,The major pandemic threats of the past decade had a modest but significant effect on seasonal influenza vaccination.
736,"This chapter focuses on the epidemiology, clinical manifestations, diagnosis, and management of RVIs in this susceptible population and includes respiratory syncytial virus, parainfluenza virus, human metapneumovirus, influenza virus, human coronavirus, and human rhinovirus."
737,We also detected a human coronavirus coinfection in one clinical sample.
738,"Compared with controls, ALRI cases were more likely to test positive for respiratory syncytial virus, influenza, adenovirus, human metapneumovirus and parainfluenza viruses 1 and 3 (P ≤ 0.01 for all)."
739,"In general, response to influenza vaccine was not influenced by therapy or disease activity, but patients using anti-TNF alpha drugs presented lower seroconversion to H1N1 strain."
740,"Five hundred twenty-seven HCWs were asked about their influenza immunization history during the 2009–2010 season, as well as the reasons for accepting or declining either the seasonal or pandemic vaccines."
741,"Thus, the data underline the need for greatly improved availability and timely application of high-quality anti-rabies biologicals, both vaccines and immunoglobulins, in the treatment of human bite victims."
742,Avian coronaviruses (ACoVs) are continuously evolving and causing serious economic consequences in the poultry industry and around the globe.
743,"Influenza-positive patients were more likely to be older, female, pregnant, and have chronic condition(s) (all p<0.05)."
744,"The swine flu outbreak was the first pandemic in more than 40 years and for many, their first encounter with a major influenza outbreak."
745,Here we obtained an estimate of the reproductive number for 1918 influenza by fitting a deterministic SEIR (susceptible-exposed-infectious-recovered) model to pneumonia and influenza death epidemic curves from 45 US cities: the median value is less than three.
746,"During this time, there has been substantial progress in the development of sensitive methods to detect rotaviruses in foals, enabling surveillance of the genotypes present in various horse populations."
747, Background The Middle East and North Africa (MENA) region faces a dual challenge with regard to influenza infection due to severe zoonotic influenza outbreaks episodes and the circulation of Northern Hemisphere human influenza viruses among pilgrims.
748,"The lack of a peptide-swine leukocyte antigen class I (pSLA I) complex structure presents difficulties for the study of swine cytotoxic T lymphocyte (CTL) immunity and molecule vaccine development to eliminate important swine viral diseases, such as influenza A virus (IAV)."
749,No impact of IFITM3 genotype in boosting influenza specific antibodies in young adults within 1 year after receiving seasonal influenza vaccination was observed.
750,The median FLP was associated with median FCA and vaccination status for bovine respiratory syncytial virus.
751," Using 11 overlapping synthetic peptides covering more than 95% of the amino acid sequence of capsid protein of rubella virus, 7 CD4+ T cell clones (R10, R11, R18, A2, A10, A1, and A12) isolated from 2 rubella seropositive donors reacted strongly to rubella capsid peptides C6 (residues 119–152), C9 (residues 205–233), or C11 (residues 255–280), respectively, in both proliferation and cytotoxicity assay."
752,": The highly pathogenic avian influenza (HPAI) virus H5N1 causes multi-organ disease and death in poultry, resulting in significant economic losses in the poultry industry."
753,"To date, no effective medical therapy has been established for overt rabies."
754,"During the 1970s, several viruses were associated with this syndrome, which are now known to be caused mainly by viruses belonging to four distinct families—rotaviruses, caliciviruses, astroviruses, and adenoviruses."
755,"Here we use a large-scale epidemic simulation(6) to examine intervention options should initial containment(6,7) of a novel influenza outbreak fail, using Great Britain and the United States as examples."
756,A trial of the immunogenicity of inactivated hepatitis A vaccine administered with immune serum globulin
757,: Severe acute respiratory syndrome (SARS) is an infectious disease which was caused by a novel coronavirus (SARS‐CoV).
758,"Real-time reverse transcriptase (rRT) PCR for influenza was performed on combined nasal and throat specimens followed by viral culture, antigenic analysis, antiviral susceptibility testing and full genome sequencing for phylogenetic analysis."
759,None of these strategies has progressed to an approved human coronavirus vaccine in the ten years since SARS-CoV emerged.
760,Measles virus (MeV) was responsible for the death of millions of people annually across the world and those fortunate enough to escape the disease often faced starvation where their livestock had died following infection with rinderpest virus (RPV) or peste des petits ruminants virus (PPRV).
761,Interpretation The GLS-5300 MERS coronavirus vaccine was well tolerated with no vaccine-associated serious adverse events.
762,"After 2001, this trend reversed with significant clusters containing HA and NA sequences from different locations, isolated at different times, suggesting that viral migration may account for much of the influenza A(H3N2) seasonality during this 10-year period."
763,Spike glycoprotein of coronavirus is responsible for induction of neutralizing antibody response.
764,"They have traditionally not recognized that influenza is a problem, although this attitude is changing."
765,"Here, we evaluated the utility of ChAdOx1, a promising replication-deficient simian adenovirus vaccine vector platform with an established safety profile in humans and dromedary camels, for MERS-CoV vaccine development."
766,"No significant effect of influenza vaccine or the use of personal protective measures against influenza has been established from observational studies, although the uptake of the vaccine and adherence to face masks and hand hygiene has been low."
767,: Respiratory syncytial virus (RSV) is recognized as a serious pathogen in people with chronic cardiopulmonary conditions.
768, Less than 20% of the domestic dogs on tribal lands in the United States are vaccinated against rabies.
769,Influenza vaccine for Hajj and Umrah pilgrims
770,"Compared with newborns of unvaccinated women, newborns of vaccinated mothers had 69% lower odds of being SGA (adjusted OR = 0.31; 95% CI, 0.13–0.75) during the period of widespread influenza activity."
771,"The results show that if N95 respirators are only 20% effective in reducing susceptibility and infectivity, only 10% of the population would have to wear them to reduce the number of influenza A (H1N1) cases by 20%."
772,"In contrast, H. influenzae was the predominant bacterium for patients experiencing chronic OME, recurrent AOM and AOM with treatment failure."
773,"The disease was caused by an unknown animal coronavirus (CoV) that had crossed the species barrier through close contact of humans with infected animals, and was identified as the etiological agent for SARS."
774,Two of the patients were positive for both influenza A and RSV.
775,Vaccinated and nonvaccinated birds were challenged with high pathogenic avian influenza virus A subtype H5N2.
776,"The fact that influenza remains an unsolved problem, in combination with the limitations of the conventional experimental models, motivated increasing attempts to use the power of other models, such as low eukaryotes, including invertebrate, and primary cell cultures."
777,The Pandemic Influenza Preparedness (PIP) Framework aims to improve the sharing of influenza viruses with pandemic potential and increase access of developing countries to vaccines and other life-saving products during a pandemic.
778,This approach provides a basis for the future development of chimeric influenza-based vaccines against MERS-CoV and other viruses.
779,A regional influenza stakeholder network (MENA-ISN) comprised of experts assessed the status of influenza prevention and control using a structured survey.
780,"DESIGN, SETTING, AND PARTICIPANTS: This cross-sectional study was conducted from January 1, 2001, to December 31, 2017, in the United States among US residents and international visitors with confirmed measles."
781,"OIE promotes strong partnerships, notably with FAO and WHO, especially with regard to two topics that are getting currently a great attention and that require a strong multi-sectoral collaboration at all levels because of their social, economical and ecological determinants: rabies in humans that still kills more than 50,000 persons every year, mainly in Asia and mostly youngsters, and that is believed to be totally preventable through effective dog vaccination, and antimicrobial resistance that can hinder the effective treatment and recovery of illnesses in both humans and animals."
782,We conducted a national study to estimate influenza vaccine coverage across 12 ethnic groups in Canada to assess the presence of ethnic disparities.
783,"Previously, we developed pseudovirus poliovirus (PV) neutralization test (pPNT) with type 1, 2, and 3 PV pseudovirus (PV(pv)), which possess a luciferase-encoding PV replicon in the capsids of wild-type strains (PV(pv)[WT]), showing that pPNT with type 2 and 3 PV(pv)(WT) but not type 1 shows high correlation with the conventional PV neutralization test (cPNT) performed with vaccine strains."
784,Human coronaviruses cause both upper and lower respiratory tract infections in humans.
785,The percentage of children missing school or daycare ranged from 21.4% (HBov) to 52.1% (influenza).
786,": The university environment poses a high risk of spreading infectious diseases, particularly the 2009 pandemic influenza H1N1, as it is a mass gathering place for youth."
787,"Vaccines that required multiple vaccinations, such as Japanese encephalitis and rabies, were the most likely to be deferred because of time constraints."
788,(2) which immunological effector arm most likely protects against rotavirus disease?
789,"Their mean age was 35 years, 49 (44%) were male and 35 (31%) had received the influenza vaccine pre-Hajj."
790,Respiratory syncytial viruses and influenza viruses are amenable to modification by reverse genetics and other techniques and it is expected that natural or modified viruses applied to the anal region could serve to immunize the respiratory tract.
791,"Furthermore, cells infected with rAd5-IFITM3 at a multiplicity of infection (MOI) of 100 for 24 h were challenged with avian influenza virus (AIV) H5N1 at an MOI of 1 for 6, 12 and 24 h. Rates of H5N1 infection in rAd5-IFITM3 cells were significantly decreased at 24 h post-infection (hpi), in a time dependent manner, compared with that of wild type wtAd5-infected cells."
792,"To this aim, we generated live attenuated recombinant measles vaccine (MV) candidates expressing either the membrane-anchored SARS-CoV spike (S) protein or its secreted soluble ectodomain (Ssol)."
793,"Spike (S) proteins of coronaviruses, including the coronavirus that causes severe acute respiratory syndrome (SARS), associate with cellular receptors to mediate infection of their target cells(1,2)."
794,"In this study, we identified two broadly neutralizing human monoclonal antibodies that represent a valid and affordable alternative to RIG in rabies PEP."
795,"There are no reports on molecular characterization of bovine coronavirus in Ireland, and little data exists apart from serological studies."
796, Information about influenza vaccine effectiveness (IVE) is important for vaccine strain selection and immunization policy decisions.
797,Incidence of hospitalisation for influenza in children was highest from 2 months to below 6 months.
798,"Results: Using the model we find evidence that symptom-based isolation policies could reduce the attack rates of both influenza and COVID-19 outbreaks, and flatten the outbreak curves."
799,"Three influenza pandemics emerged in the 20th century, and scientists are concerned that the currently circulating, highly pathogenic A (H5N1) avian influenza virus could lead to the next pandemic, one as deadly as the 1918 influenza pandemic."
800,Serological results showed a significant seroconversion in response to coronavirus in 50% of the examined cases.
801,"Surveillance and phylogenetic researches indicate MERS-CoV to be closely associated with bats’ coronaviruses, suggesting bats as reservoirs, although unconfirmed."
802,"R.Dahlgren, Urtica dioica L., Glycyrrhiza glabra L. and Olea europaea L. might be useful in the treatment of diarrhea caused by rotavirus infection."
803,The results of this survey are relevant to current concerns about an influenza pandemic.
804,"We provide an overview of respiratory virus-induced HI, including viruses such as respiratory syncytial virus (RSV), rhinovirus (RV), coronavirus (CoV) and influenza virus (IV)."
805,Background: Middle East Respiratory Syndrome Coronavirus (MERS-COV) is the main cause of lung and kidney infections in developing countries such as Saudi Arabia and South Korea.
806,The interaction between pandemic influenza and Hajj could cause both a high level of mortality among the pilgrims and the spread of infection in their respective countries upon their return home.
807,"News broke on Feb 27, 2020, that an Italian citizen was Nigeria's first case of coronavirus disease 2019 (COVID-19)."
808,"A new coronavirus, SARS-CoV-2, has recently emerged to cause a human pandemic."
809,"We performed a retrospective analysis of a cohort of 36 adults admitted to a total of 64 ICUs throughout France for complications of measles from January 1, 2009, to December 31, 2011."
810,"Sabin poliovirus type 1 was serially passaged on five human cell lines, HL60, K562, KG1, THP-1, and U937."
811,RESULTS: The difference in time to resolution of all influenza-like symptoms between treatment groups was not statistically significant but showed a faster improvement in subjects in the inosine pranobex group versus those in the placebo group - Hazard Ratio = 1.175; (95 % CI: 0.806–1.714).
812,"With such properties, nanovaccines have shown high potential for the prevention of infectious diseases such as acquired immunodeficiency syndrome (AIDS), malaria, tuberculosis, influenza, and cancer."
813,"Because of the lack of directed antiviral therapy for most of these viruses, prevention should be emphasized for healthcare workers, patients, family, and friends and should include the promotion of the licensed inactivated influenza vaccine for HCT recipients, when indicated."
814,"Through a cross-sectional community-based nasal self-swabbing study we sought to determine carriage epidemiology for respiratory pathogens amongst bacteria (Streptococcus pneumoniae, Haemophilus influenza, Moraxella catarrhalis, Staphylococcus aureus, Pseudomonas aeruginosa and Neisseria meningitidis) and viruses (RSV, Influenza viruses A and B, Rhinovirus/Enterovirus, Coronavirus, Parainfluenza viruses 1-3 and Adenovirus (ADV))."
815,"Results Among 54 Royal Navy recruits with respiratory symptoms adenovirus was identified in 35%, influenza viruses in 19% and RSV in 14%."
816,: To ascertain the understanding of 2009 pandemic (H1N1) influenza and relevant infection control measures in an emergency department population and to assess the effectiveness of education campaigns in informing the public about the pandemic.
817,"Consistent with this model, mice vaccinated with the specific vaccine rVSV HA had high levels of IFN-α in the serum by 24 hours after challenge/vaccination, developed serum neutralizing Ab to influenza two days prior to control animals, and had detectable anti-HA CD8 T cells present in the peripheral blood three days prior to control mice."
818,Influenza is a disease that poses a significant health burden worldwide.
819,"CONCLUSIONS: In Egypt, influenza causes considerable morbidity and mortality and influenza SARI hospitalization patterns mirror those of the Northern Hemisphere."
820,"Metagenomic viral sequencing offers the potential for a diagnostic test for influenza virus which also provides insights on transmission, evolution, and drug resistance and simultaneously detects other viruses."
821,"Conclusions Despite this surveillance being limited to patients presenting to GeoSentinel sites, our findings highlight the importance of respiratory diseases at mass gatherings, the need for pre-travel consultations before mass gatherings, and consideration of vaccination against influenza and pneumococcal disease."
822,: Vaccination is the key measure available for prevention of the public health burden of annual influenza epidemics.
823," This study describes an antibody-dependent NK cell degranulation assay, as a biomarker to assess antibody-dependent cellular cytotoxicity (ADCC) response in influenza plasma and for antibody therapies against influenza infection."
824, Background Highly pathogenic avian influenza A (HPAI) viruses found in poultry and wild birds occasionally infect humans and can cause serious disease.
825,"These were compared with previously published sequencing data of other IBV strains, as well as other coronaviruses, in order to correlate the serological and evolutionary relationship of coronaviruses."
826,"IMPORTANCE Zika virus (ZIKV) is a pathogenic flavivirus that causes severe clinical consequences, including congenital malformations in fetuses and Guillain-Barré syndrome in adults."
827,"Focusing on the severe acute respiratory syndrome (SARS)-like viruses, the results indicate that the WIV1-coronavirus (CoV) cluster has the ability to directly infect and may undergo limited transmission in human populations."
828,The pooled colostrum from group I cows protected eight of eight calves from both rotavirus diarrhea and shedding when fed as a 1% supplement.
829,Avian influenza viruses A(H5N1) have caused a large number of typically severe human infections since the first human case was reported in 1997.
830,"Analysis of MV-Zika-sE-infected cells confirmed antigen expression, and the virus replicated with vaccine strain characteristics."
831,Conclusion This study identifies some beliefs and perceptions travellers consider with regard to the therapeutic and preventive influenza use of antivirals during the H1N1 pandemic; it underscores the importance of travellers receiving hemisphere appropriate influenza vaccination.
832,"Based on the promise for the rational design of vaccine platforms, the current review will provide an update on particle-based vaccines of both viral and synthetic origin, giving examples of recombinant virus carriers such as adenoviruses and biodegradable particulate carriers."
833,"The use of vaccines directed against the influenza virus and S. pneumoniae appears to have made an impact on the degree of morbidity and mortality, and perhaps, the incidence, of community-acquired pneumonia."
834,The dynamic features unveiled here will assist us to better understand the pathogenesis of ZIKV infection and inform rational design of vaccines.
835,Results from this study indicate that influenza vaccines can be used to decrease susceptibility to influenza infection and decrease influenza transmission.
836,The uniformity of Influenzanet allows for direct comparison of ILI rates between countries.
837,Mumps is a highly contagious viral infection that became rare in most industrialized countries following the introduction of measles-mumps-rubella (MMR) vaccine in 1967.
838,Previous experiences with Severe Acute Respiratory Syndrome (SARS) and Avian Influenza A (H5N1) prompted initiation of formal pandemic planning.
