,pid,title,abstract
2863,34wcuxr8,Highly conserved M2e and hemagglutinin epitope-based recombinant proteins induce protection against influenza virus infection," Highly pathogenic influenza viruses continue to cause serious threat to public health due to their pandemic potential, calling for an urgent need to develop effective, safe, convenient, and universal vaccines against influenza virus infection. In this study, we constructed two recombinant protein vaccines, 2H5M2e-2H7M2e-H5FP-H7FP (hereinafter M2e-FP-1) and 2H5M2e-H5FP-2H7M2e-H7FP (hereinafter M2e-FP-2), by respectively linking highly conserved sequences of two molecules of ectodomain of M2 (M2e) and one molecule of fusion peptide (FP) epitope of hemagglutinin (HA) of H5N1 and H7N9 influenza viruses in different orders. The Escherichia coli-expressed M2e-FP-1 and M2e-FP-2 proteins induced similarly high-titer M2e-FP-specific antibodies in the immunized mice. Importantly, both proteins were able to prevent lethal challenge of heterologous H1N1 influenza virus, with significantly reduced viral titers and alleviated pathological changes in the lungs, as well as increased body weight and complete survivals, in the challenge mice. Taken together, our study demonstrates that highly conserved M2e and FP epitope of HA of H5N1 and H7N9 influenza viruses can be used as important targets for development of safe and economical universal influenza vaccines, and that the position of H7N9 M2e and H5N1 HA epitope sequences in the vaccine components has no significant effects on the immunogenicity and efficacy of M2e-FP-based subunit vaccines."
2870,wlw8cty8,Polyanhydride Nanovaccine Induces Robust Pulmonary B and T Cell Immunity and Confers Protection Against Homologous and Heterologous Influenza A Virus Infections,"Influenza A virus (IAV) is a major cause of respiratory illness. Given the disease severity, associated economic costs, and recent appearance of novel IAV strains, there is a renewed interest in developing novel and efficacious “universal” IAV vaccination strategies. Recent studies have highlighted that immunizations capable of generating local (i.e., nasal mucosa and lung) tissue-resident memory T and B cells in addition to systemic immunity offer the greatest protection against future IAV encounters. Current IAV vaccines are designed to largely stimulate IAV-specific antibodies, but do not generate the lung-resident memory T and B cells induced during IAV infections. Herein, we report on an intranasally administered biocompatible polyanhydride nanoparticle-based IAV vaccine (IAV-nanovax) capable of providing protection against subsequent homologous and heterologous IAV infections in both inbred and outbred populations. Our findings also demonstrate that vaccination with IAV-nanovax promotes the induction of germinal center B cells within the lungs, both systemic and lung local IAV-specific antibodies, and IAV-specific lung-resident memory CD4 and CD8 T cells. Altogether our findings show that an intranasally administered nanovaccine can induce immunity within the lungs, similar to what occurs during IAV infections, and thus could prove useful as a strategy for providing “universal” protection against IAV."
2879,5hw0lm04,Comparison of DNA vaccines producing HIV-1 Gag and LAMP/Gag chimera in rhesus macaques reveals antigen-specific T-cell responses with distinct phenotypes," Optimized DNA expression vectors encoding the native HIV-1 Gag or a fusion of Gag with the lysosomal membrane associated protein 1 (LAMP) were compared for immunogenicity upon intramuscular DNA delivery in rhesus macaques. Both vaccines elicited CD4+ T-cell responses, but with significant differences in the phenotype of the Gag-specific cells: the native Gag induced CD4+ responses with a phenotype of central memory-like T cells (CD28+ CD45RA−), whereas the LAMP/Gag chimera induced CD4+ responses with effector memory phenotype (CD28− CD45RA−). Antigen-specific T cells producing both IFN-γ and TNFα were found in the animals receiving the native Gag, whereas the LAMP/Gag chimera induced humoral responses faster. These results demonstrate that modification of intracellular Gag trafficking results in the induction of distinct immune responses. Combinations of DNA vectors encoding both forms of antigen may be more potent in eliciting anti-HIV-1 immunity."
2883,rp5b9crv,Interleukin-1β expression by a recombinant porcine reproductive and respiratory syndrome virus," The cytokine interleukin-1 beta (IL-1β) is a potent inflammatory mediator in response to infection, and can be used as an immunological adjuvant. In this study, we constructed a recombinant porcine reproductive and respiratory syndrome virus (vP129/swIL1β) expressing swine IL-1β from the separate subgenomic mRNA inserted between the ORF1b and ORF2 genome region. MARC-145 cells infected with vP129/swIL1β secreted 1947pg of IL-1β per 2×105 cells at 36h post-infection. In vitro growth kinetics analysis in MARC-145 cells showed that the vP129/swIL1β virus had a similar replication rate as that of parental virus. We further performed in vivo characterization of the vP129/swIL1β virus in a nursery pig disease model. The vP129/swIL1β infected pigs did not show visible clinical signs, while respiratory distress and lethargy were evident in pigs infected with the parental virus. The expression of various cytokines from peripheral blood mononuclear cells measured by fluorescent microsphere immunoassay showed that IL-1β, IL-4 and IFN-γ expression levels were up-regulated in pigs infected with vP129/swIL1β at 7 and 14 days post-infection. However, no detectable level of IL-1β was found in serum samples from pigs infected with either vP129/swIL1β or parental virus. In summary, this study demonstrated a recombinant PRRSV as a useful tool to study the role of different cytokines in disease progression and immune responses, which represents a new strategy for future therapeutic application and vaccine development."
2890,umnso91b,Protective Efficacy of Recombinant Modified Vaccinia Virus Ankara Delivering Middle East Respiratory Syndrome Coronavirus Spike Glycoprotein,"Middle East respiratory syndrome coronavirus (MERS-CoV) causes severe respiratory disease in humans. We tested a recombinant modified vaccinia virus Ankara (MVA) vaccine expressing full-length MERS-CoV spike (S) glycoprotein by immunizing BALB/c mice with either intramuscular or subcutaneous regimens. In all cases, MVA-MERS-S induced MERS-CoV-specific CD8(+) T cells and virus-neutralizing antibodies. Vaccinated mice were protected against MERS-CoV challenge infection after transduction with the human dipeptidyl peptidase 4 receptor. This MERS-CoV infection model demonstrates the safety and efficacy of the candidate vaccine."
2898,48ay8yl3,The spike protein of SARS-CoV — a target for vaccine and therapeutic development,"Severe acute respiratory syndrome (SARS) is a newly emerging infectious disease caused by a novel coronavirus, SARS-coronavirus (SARS-CoV). The SARS-CoV spike (S) protein is composed of two subunits; the S1 subunit contains a receptor-binding domain that engages with the host cell receptor angiotensin-converting enzyme 2 and the S2 subunit mediates fusion between the viral and host cell membranes. The S protein plays key parts in the induction of neutralizing-antibody and T-cell responses, as well as protective immunity, during infection with SARS-CoV. In this Review, we highlight recent advances in the development of vaccines and therapeutics based on the S protein."
2899,ql30rv83,Immunogenicity of the spike glycoprotein of Bat SARS-like coronavirus,"A group of SARS-like coronaviruses (SL-CoV) have been identified in horseshoe bats. Despite SL-CoVs and SARS-CoV share identical genome structure and high-level sequence similarity, SL-CoV does not bind to the same cellular receptor as for SARS-CoV and the N-terminus of the S proteins only share 64% amino acid identity, suggesting there are fundamental differences between these two groups of coronaviruses. To gain insight into the basis of this difference, we established a recombinant adenovirus system expressing the S protein from SL-CoV (rAd-Rp3-S) to investigate its immune characterization. Our results showed that immunized mice generated strong humoral immune responses against the SL-CoV S protein. Moreover, a strong cellular immune response demonstrated by elevated IFN-γ and IL-6 levels was also observed in these mice. However, the induced antibody from these mice had weaker cross-reaction with the SARS-CoV S protein, and did not neutralize HIV pseudotyped with SARS-CoV S protein. These results demonstrated that the immunogenicity of the SL-CoV S protein is distinct from that of SARS-CoV, which may cause the immunological differences between human SARS-CoV and bat SL-CoV. Furthermore, the recombinant virus could serve as a potential vaccine candidate against bat SL-CoV infection."
2901,7p05jk1h,Avian Influenza: A New Pandemic Threat?,"In December 2003, the largest outbreak of highly pathogenic avian influenza H5N1 occurred among poultry in 8 Asian countries. A limited number of human H5N1 infections have been reported from Vietnam and Thailand, with a mortality rate approaching 70%. Deaths have occurred in otherwise healthy young individuals, which is reminiscent of the 1918 Spanish influenza pandemic. The main presenting features were fever, pneumonitis, lymphopenia, and diarrhea. Notably, sore throat, conjunctivitis, and coryza were absent. The H5N1 strains are resistant to amantadine and rimantadine but are susceptible to neuraminidase inhibitors, which can be used for treatment and prophylaxis. The widespread epidemic of avian influenza in domestic birds increases the likelihood for mutational events and genetic reassortment. The threat of a future pandemic from avian influenza is real. Adequate surveillance, development of vaccines, outbreak preparedness, and pandemic influenza planning are important. This article summarizes the current knowledge on avian influenza, including the virology, epidemiology, diagnosis, and management of this emerging disease."
2911,vogj4jfz,A Live Attenuated Severe Acute Respiratory Syndrome Coronavirus Is Immunogenic and Efficacious in Golden Syrian Hamsters,"The immunogenicity and protective efficacy of a live attenuated vaccine consisting of a recombinant severe acute respiratory syndrome (SARS) coronavirus lacking the E gene (rSARS-CoV-ΔE) were studied using hamsters. Hamsters immunized with rSARS-CoV-ΔE developed high serum-neutralizing antibody titers and were protected from replication of homologous (SARS-CoV Urbani) and heterologous (GD03) SARS-CoV in the upper and lower respiratory tract. rSARS-CoV-ΔE-immunized hamsters remained active following wild-type virus challenge, while mock-immunized hamsters displayed decreased activity. Despite being attenuated in replication in the respiratory tract, rSARS-CoV-ΔE is an immunogenic and efficacious vaccine in hamsters."
2912,xcrm9b5u,Temperature Sensitive Mutations in Influenza A Viral Ribonucleoprotein Complex Responsible for the Attenuation of the Live Attenuated Influenza Vaccine,"Live attenuated influenza vaccines (LAIV) have prevented morbidity and mortality associated with influenza viral infections for many years and represent the best therapeutic option to protect against influenza viral infections in humans. However, the development of LAIV has traditionally relied on empirical methods, such as the adaptation of viruses to replicate at low temperatures. These approaches require an extensive investment of time and resources before identifying potential vaccine candidates that can be safely implemented as LAIV to protect humans. In addition, the mechanism of attenuation of these vaccines is poorly understood in some cases. Importantly, LAIV are more efficacious than inactivated vaccines because their ability to mount efficient innate and adaptive humoral and cellular immune responses. Therefore, the design of potential LAIV based on known properties of viral proteins appears to be a highly appropriate option for the treatment of influenza viral infections. For that, the viral RNA synthesis machinery has been a research focus to identify key amino acid substitutions that can lead to viral attenuation and their use in safe, immunogenic, and protective LAIV. In this review, we discuss the potential to manipulate the influenza viral RNA-dependent RNA polymerase (RdRp) complex to generate attenuated forms of the virus that can be used as LAIV for the treatment of influenza viral infections, one of the current and most effective prophylactic options for the control of influenza in humans."
2914,w6q1x1zs,Immunostimulatory activity of water-extractable polysaccharides from Cistanche deserticola as a plant adjuvant in vitro and in vivo,"A safe and effective vaccine adjuvant is important in modern vaccines. Various Chinese herbal polysaccharides can activate the immune system. Cistanche deserticola (CD) is a traditional Chinese herb and an adjuvant candidate. Here, we confirmed that water-extractable polysaccharides of CD (WPCD) could modulate immune responses in vitro and in vivo. In a dose-dependent manner, WPCD significantly promoted the maturation and function of murine marrow-derived dendritic cells (BM-DCs) through up-regulating the expression levels of MHC-II, CD86, CD80, and CD40, allogenic T cell proliferation, and the yields of IL-12 and TNF-α via toll-like receptor4 (TLR4), as indicated by in vitro experiments. In addition, its immunomodulatory activity was also observed in mice. WPCD effectively improved the titers of IgG, IgG(1) and IgG(2a) and markedly enhanced the proliferation of T and B cells, the production of IFN-γ and IL-4 in CD4(+) T cells and the expression level of IFN-γ in CD8(+) T cells better than Alum. Furthermore, WPCD could markedly up-regulate the expression levels of CD40 and CD80 on DCs in spleen and down-regulate the Treg frequency. The study suggests that polysaccharides of Cistanche deserticola are a safe and effective vaccine adjuvant for eliciting both humoral immunity and cellular immunity by activating DCs via TLR4 signaling pathway."
2917,wfegmnr5,Development and Characterization of a Reverse Genetic System for Studying Dengue Virus Serotype 3 Strain Variation and Neutralization,"Dengue viruses (DENV) are enveloped single-stranded positive-sense RNA viruses transmitted by Aedes spp. mosquitoes. There are four genetically distinct serotypes designated DENV-1 through DENV-4, each further subdivided into distinct genotypes. The dengue scientific community has long contended that infection with one serotype confers lifelong protection against subsequent infection with the same serotype, irrespective of virus genotype. However this hypothesis is under increased scrutiny and the role of DENV genotypic variation in protection from repeated infection is less certain. As dengue vaccine trials move increasingly into field-testing, there is an urgent need to develop tools to better define the role of genotypic variation in DENV infection and immunity. To better understand genotypic variation in DENV-3 neutralization and protection, we designed and constructed a panel of isogenic, recombinant DENV-3 infectious clones, each expressing an envelope glycoprotein from a different DENV-3 genotype; Philippines 1982 (genotype I), Thailand 1995 (genotype II), Sri Lanka 1989 and Cuba 2002 (genotype III) and Puerto Rico 1977 (genotype IV). We used the panel to explore how natural envelope variation influences DENV-polyclonal serum interactions. When the recombinant viruses were tested in neutralization assays using immune sera from primary DENV infections, neutralization titers varied by as much as ∼19-fold, depending on the expressed envelope glycoprotein. The observed variability in neutralization titers suggests that relatively few residue changes in the E glycoprotein may have significant effects on DENV specific humoral immunity and influence antibody mediated protection or disease enhancement in the setting of both natural infection and vaccination. These genotypic differences are also likely to be important in temporal and spatial microevolution of DENV-3 in the background of heterotypic neutralization. The recombinant and synthetic tools described here are valuable for testing hypotheses on genetic determinants of DENV-3 immunopathogenesis."
2939,hkqydqni,Standardization and kinetics of in vitro bovine blood lymphocyte stimulation with bovine rotavirus," Two groups of 3-month old calves were immunized intramuscularly with attenuated bovine rotavirus and boosted 21 and 42 days later. The first group of three calves were vaccinated with live virus emulsified with incomplete Freund's adjuvant (IFA) and the second group was immunized with live virus suspended in phosphate buffered saline (PBS). Three other calves, serving as controls, were inoculated with PBS emulsified with IFA. The specific cell-mediated and antibody responses of the animals were studied. Preliminary analysis of in vitro peripheral blood lymphocyte transformation to bovine rotavirus determined optimal conditions as: 96 h culture period, 5 × 105 cells per culture in RPMI 1640 medium containing 10% heat-inactivated bovine fetal serum and the use of inactivated virus in the cell culture at a concentration of 5 × 106 median tissue culture infective dose before inactivation. Specific blastic stimulation was observed on calves immunized with the rotavirus emulsified with IFA after the second and third vaccine inoculation with stimulation index values varying from 2.00 to 5.73. Serum neutralizing antibody titers of 1 25,600 were also induced in the same calves. Calves immunized with rotavirus-PBS suspension developed a mean antibody titer of 1 1,600 , but showed no specific lymphocyte stimulation. No increase in specific immune responses was detected in the control animals."
2942,2f8lrpia,Negatively charged liposomes show potent adjuvant activity when simply admixed with protein antigens,"Liposomes have been investigated extensively as a vaccine delivery system. Herein the adjuvant activities of liposomes with different net surface charges (neutral, positive, or negative) were evaluated when admixed with protein antigens, ovalbumin (OVA, pI = 4.7), Bacillus anthracis protective antigen protein (PA, pI = 5.6), or cationized OVA (cOVA). Mice immunized subcutaneously with OVA admixed with different liposomes generated different antibody responses. Interestingly, OVA admixed with net negatively charged liposomes prepared with DOPA was as immunogenic as OVA admixed with positively charged liposomes prepared with DOTAP. Immunization of mice with the anthrax PA protein admixed with the net negatively charged DOPA liposomes also induced a strong and functional anti-PA antibody response. When the cationized OVA was used as a model antigen, liposomes with net neutral, negative, or positive charges showed comparable adjuvant activities. Immunization of mice with the OVA admixed with DOPA liposomes also induced OVA-specific CD8(+) cytotoxic T lymphocyte responses and significantly delayed the growth of OVA-expressing B16-OVA tumors in mice. However, not all net negatively charged liposomes showed a strong adjuvant activity. The adjuvant activity of the negatively charged liposomes may be related to the liposome’s ability (i) to up-regulate the expression of molecules related to the activation and maturation of antigen-presenting cells and (ii) to slightly facilitate the uptake of the antigens by antigen-presenting cells. Simply admixing certain negatively charged liposomes with certain protein antigens of interest may represent a novel platform for vaccine development."
2958,m4sp9sjn,HIV Antigen Incorporation within Adenovirus Hexon Hypervariable 2 for a Novel HIV Vaccine Approach,"Adenoviral (Ad) vectors have been used for a variety of vaccine applications including cancer and infectious diseases. Traditionally, Ad-based vaccines are designed to express antigens through transgene expression of a given antigen. However, in some cases these conventional Ad-based vaccines have had sub-optimal clinical results. These sub-optimal results are attributed in part to pre-existing Ad serotype 5 (Ad5) immunity. In order to circumvent the need for antigen expression via transgene incorporation, the “antigen capsid-incorporation” strategy has been developed and used for Ad-based vaccine development in the context of a few diseases. This strategy embodies the incorporation of antigenic peptides within the capsid structure of viral vectors. The major capsid protein hexon has been utilized for these capsid incorporation strategies due to hexon's natural role in the generation of anti-Ad immune response and its numerical representation within the Ad virion. Using this strategy, we have developed the means to incorporate heterologous peptide epitopes specifically within the major surface-exposed domains of the Ad capsid protein hexon. Our study herein focuses on generation of multivalent vaccine vectors presenting HIV antigens within the Ad capsid protein hexon, as well as expressing an HIV antigen as a transgene. These novel vectors utilize HVR2 as an incorporation site for a twenty-four amino acid region of the HIV membrane proximal ectodomain region (MPER), derived from HIV glycoprotein gp41 (gp41). Our study herein illustrates that our multivalent anti-HIV vectors elicit a cellular anti-HIV response. Furthermore, vaccinations with these vectors, which present HIV antigens at HVR2, elicit a HIV epitope-specific humoral immune response."
2971,gsa3n2ci,Norovirus: Targets and tools in antiviral drug discovery," The development of antiviral strategies to treat or prevent norovirus infections is a pressing matter. Noroviruses are the number 1 cause of acute gastroenteritis, of foodborne illness, of sporadic gastroenteritis in all age groups and of severe acute gastroenteritis in children less than 5 years old seeking medical assistance [USA/CDC]. In developing countries, noroviruses are linked to significant mortality (∼200000 children <5 years old). Noroviruses are a major culprit for the closure of hospital wards, and associated with increased hospitalization and mortality among the elderly. Transplant patients have significant risk of acquiring persistent norovirus gastroenteritis. Control and prevention strategies are limited to the use of disinfectants and hand sanitizers, whose efficacy is frequently insufficient. Hence, there is an ample need for antiviral treatment and prophylaxis of norovirus infections. The fact that only a handful of inhibitors of norovirus replication have been reported can largely be attributable to the hampering inability to cultivate human noroviruses in cell culture. The Norwalk replicon-bearing cells and the murine norovirus-infected cell lines are the available models to assess in vitro antiviral activity of compounds. Human noroviruses have been shown to replicate (to some extent) in mice, calves, gnotobiotic pigs, and chimpanzees. Infection of interferon-deficient mice with the murine norovirus results in virus-induced diarrhea. Here we review recent developments in understanding which norovirus proteins or host cell factors may serve as targets for inhibition of viral replication. Given the recent advances, significant progress in the search for antiviral strategies against norovirus infections is expected in the upcoming years."
2974,jr9hj0bs,Comprehensive Analysis of the Safety Profile of a Single-Stranded RNA Nano-Structure Adjuvant,"Adjuvants enhance the efficacy of vaccines by stimulating immune response-related gene expression and pathways. Although some adjuvants have been approved for commercial use in human vaccines (e.g., Alum, MF59, and AS03), they might elicit adverse side effects, such as autoimmune diseases. Recently, we developed a novel single-stranded RNA (ssRNA) nano-structure adjuvant, which can stimulate both Th1 and Th2 responses. In this study, we evaluated the safety and toxicological profiles of this ssRNA nano-structure adjuvant in vitro and in vivo. Mice were intramuscularly immunized with the ssRNA nano-structure adjuvant three times, once every 2 weeks. The results indicate no significant differences in hematological and serum biochemistry parameters between the ssRNA-treated groups and the control group. From a histopathological perspective, no evidence of tissue damage was found in any group. The levels of IgE and anti-nuclear antibodies, which are markers of autoimmune disease, were not different between the ssRNA-treated groups and the control group. The findings of this study suggest that the ssRNA nano-structure can be used as a safe adjuvant to increase vaccine efficacies."
2999,mubgm9s9,DNA Immunization with Plasmids Encoding Fusion and Nucleocapsid Proteins of Bovine Respiratory Syncytial Virus Induces a Strong Cell-Mediated Immunity and Protects Calves against Challenge,"Respiratory syncytial viruses (RSV) are one of the most important respiratory pathogens of humans and cattle, and there is currently no safe and effective vaccine prophylaxis. In this study, we designed two codon-optimized plasmids encoding the bovine RSV fusion (F) and nucleocapsid (N) proteins and assessed their immunogenicity in young calves. Two administrations of both plasmids elicited low antibody levels but primed a strong cell-mediated immunity characterized by lymphoproliferative response and gamma interferon production in vitro and in vivo. Interestingly, this strong cellular response drastically reduced viral replication, clinical signs, and pulmonary lesions after a highly virulent challenge. Moreover, calves that were further vaccinated with a killed-virus vaccine developed high levels of neutralizing antibody and were fully protected following challenge. These results indicate that DNA vaccination could be a promising alternative to the classical vaccines against RSV in cattle and could therefore open perspectives for vaccinating young infants."
3004,sx8821wf,Dietary Enterococcus faecium NCIMB 10415 and Zinc Oxide Stimulate Immune Reactions to Trivalent Influenza Vaccination in Pigs but Do Not Affect Virological Response upon Challenge Infection,"Swine influenza viruses (SIV) regularly cause significant disease in pigs worldwide. Since there is no causative treatment of SIV, we tested if probiotic Enterococcus (E.) faecium NCIMB 10415 or zinc (Zn) oxide as feed supplements provide beneficial effects upon SIV infection in piglets. Seventy-two weaned piglets were fed three different diets containing either E. faecium or different levels of Zn (2500 ppm, Zn(high); 50 ppm, Zn(low)). Half of the piglets were vaccinated intramuscularly (VAC) twice with an inactivated trivalent SIV vaccine, while all piglets were then infected intranasally with H3N2 SIV. Significantly higher weekly weight gains were observed in the E. faecium group before virus infection, and piglets in Zn(high) and E. faecium groups gained weight after infection while those in the control group (Zn(low)) lost weight. Using ELISA, we found significantly higher H3N2-specific antibody levels in the E. faecium+VAC group 2 days before and at the day of challenge infection as well as at 4 and 6 days after challenge infection. Higher hemagglutination inhibition (HI) titers were also observed in the Zn(high)+VAC and E. faecium+VAC groups at 0, 1 and 4 days after infection. However, there were no significant differences in virus shedding and lung lesions between the dietary groups. Using flow cytometry analysis significantly higher activated T helper cells and cytotoxic T lymphocyte percentages in the PBMCs were detected in the Zn(high) and E. faecium groups at single time points after infection compared to the Zn(low) control group, but no prolonged effect was found. In the BAL cells no influence of dietary supplementation on immune cell percentages could be detected. Our results suggest that feeding high doses of zinc oxide and particularly E. faecium could beneficially influence humoral immune responses after vaccination and recovery from SIV infection, but not affect virus shedding and lung pathology."
3031,gzk9xbzk,The common cold: a review of the literature," Respiratory viral infections, also known as the common cold, are the most common infections in humans. Despite their benign nature, they are a major cause of morbidity and mortality on a worldwide basis. Several viruses have been associated with such illness, of which rhinovirus is the most common. Symptom production is a combination of viral cytopathic effect and the activation of inflammatory pathways. Therefore, antiviral treatment alone may not be able to prevent these events. The optimal use of such agents also requires earlier initiation; therefore, it is important to develop accurate and rapid diagnostic techniques for respiratory viruses. Before any reliable and effective treatment is available, symptomatic therapies may remain the only possible choice of management."
3038,u7h279m6,Receptor-binding domain as a target for developing SARS vaccines,"A decade ago, severe acute respiratory syndrome (SARS) coronavirus (SARS-CoV) caused a global pandemic with a mortality rate of 10%. Reports of recent outbreaks of a SARS-like disease caused by Middle East respiratory syndrome coronavirus (MERS-CoV) have raised serious concerns of a possible reemergence of SARS-CoV, either by laboratory escape or the presence of a natural reservoir. Therefore, the development of effective and safe SARS vaccines is still needed. Based on our previous studies, we believe that the receptor-binding domain (RBD) in the S1 subunit of the SARS-CoV spike (S) protein is the most important target for developing a SARS vaccine. In particular, RBD of S protein contains the critical neutralizing domain (CND), which is able to induce highly potent neutralizing antibody response and cross-protection against divergent SARS-CoV strains. Furthermore, a RBD-based subunit vaccine is expected to be safer than other vaccines that may induce Th2-type immunopathology. This review will discuss key advances in the development of RBD-based SARS vaccines and the possibility of using a similar strategy to develop vaccines against MERS-CoV."
3074,lurb82s4,CHAPTER 14 Microbial Forensics Host Factors,"  This chapter presents the elements of the host response in a simplified fashion. Microbial forensics aims at identifying: the biological agent, its source, and the individuals responsible for a biothreat event. Analytic approaches differ when the suspected biothreat agent is encountered in a container or the environment, as opposed to a human or an animal. However, once the microbe or its toxin is in the living host, all the preceding items except the microbial nucleic acid cannot be analyzed. Nevertheless, the host response to the biological agent is available for analysis. The host response to a foreign substance is often a well orchestrated series of events designed to protect the individual from any harm. Modern techniques help to elucidate the pathways and components of the host response. Similar to a live microbe, vaccines can also provoke an antibody response. A vaccine can compose of: a live or attenuated microbe, a whole nonproliferating microbe, or an antigenic part of the microbe. Regardless, the intent of the vaccine is to produce protection, often by protective antibodies. It is likely that the future understanding of the immune system and evolving technologies; such as microarrays will enhance analytic power."
3091,vcysq6zp,Rotavirus Infection Enhances Lipopolysaccharide-Induced Intussusception in a Mouse Model,"Unexpected reports of intussusception after vaccination with the live tetravalent rotavirus vaccine RotaShield resulted in voluntary withdrawal of the vaccine. Intussusception, a condition in which the intestine acutely invaginates upon itself, is the most common cause of intestinal obstruction in children. We report here the development of a mouse model to study rotavirus-induced intussusception. In this model, both homologous murine and heterologous simian rotavirus strains significantly enhanced the rate of lipopolysaccharide (LPS)-induced intussusception, and this enhancement was replication dependent, requiring rotavirus doses of greater than one 50% infectious dose. Rotavirus-induced intussusceptions did not have observable lymphoid lead points, despite the induction of intestinal lymphoid hyperplasia after rotavirus infection. Intussusceptions are also postulated to result from altered intestinal motility, but rotavirus infection had no effect on gastrointestinal transit. LPS-induced intussusception is associated with the induction of inflammatory mediators, and intussusception rates can be modified by inflammatory antagonists. We show that rotavirus infection significantly enhanced serum tumor necrosis factor alpha and gamma interferon cytokine levels after LPS treatment compared to uninfected mice. Together, these data suggest that rotavirus infection sensitized mice to the inflammatory effects of subsequent LPS treatment to enhance intussusception rates."
3101,rdf7mbx9,Oral vaccination of mice against Helicobacter pylori with recombinant Lactococcus lactis expressing urease subunit B,"To determine whether a protective immune response could be elicited by oral delivery of a recombinant live bacterial vaccine, Helicobacter pylori urease subunit B (UreB) was expressed for extracellular expression in food-grade bacterium Lactococcus lactis. The UreB-producing strains were then administered orally to mice, and the immune response to UreB was examined. Orally vaccinated mice produced a significant UreB-specific serum immunoglobulin G (IgG) response. Specific anti-UreB IgA responses could be detected in the feces of mice immunized with the secreting lactococcal strain. Mice vaccinated orally were significantly protected against gastric Helicobacter infection following a challenge with H. pylori strain SS1. In conclusion, mucosal vaccination with L. lactis expressing UreB produced serum IgG and UreB-specific fecal IgA, and prevented gastric infection with H. pylori."
3107,345fmq8h,Recovery from the Middle East Respiratory Syndrome is Associated with Antibody and T Cell Responses(),"The Middle East Respiratory Syndrome-coronavirus (MERS-CoV) causes a highly lethal pneumonia. MERS was recently identified as a candidate for vaccine development but most efforts focus on antibody responses, which are often transient after CoV infections. CoV-specific T cells are generally long-lived but the virus-specific T cell response has not been addressed in MERS patients. Here, we obtained PBMCs and/or sera from 21 MERS survivors. We detected MERS-CoV-specific CD4 and CD8 T cell responses in all MERS survivors and demonstrated functionality by measuring cytokine expression after peptide stimulation. Neutralizing (PRNT(50)) antibody titers measured in vitro predicted serum protective ability in infected mice and correlated with CD4 but not CD8 T cell responses; patients with higher PRNT(50) and CD4 T cell responses had longer ICU stays and prolonged virus shedding and required ventilation. Survivors with undetectable MERS-CoV-specific antibody responses mounted CD8 T cell responses comparable to those of the whole cohort. There were no correlations between age, disease severity, co-morbidities and virus-specific CD8 T cell responses. In conclusion, measurements of MERS-CoV-specific T cell responses may be useful for predicting prognosis, monitoring vaccine efficacy and identifying MERS patients with mild disease in epidemiological studies and will complement virus-specific antibody measurements."
3110,ben6r7n3,Avian reovirus sigma C enhances the mucosal and systemic immune responses elicited by antigen-conjugated lactic acid bacteria," Mucosal surfaces are common sites of pathogen colonization/entry. Effective mucosal immunity by vaccination should provide protection at this primary infection site. Our aim was to develop a new vaccination strategy that elicits a mucosal immune response. A new strain of Enterococcus faecium, a non pathogenic lactic acid bacteria (LAB) with strong cell adhesion ability, was identified and used as a vaccine vector to deliver two model antigens. Specifically, sigma (σ) C protein of avian reovirus (ARV), a functional homolog of mammalian reovirus σ1 protein and responsible for M-cell targeting, was administered together with a subfragment of the spike protein of infectious bronchitis virus (IBV). Next, the effect of immunization route on the immune response was assessed by delivering the antigens via the LAB strain. Intranasal (IN) immunization induced stronger humoral responses than intragastic (IG) immunization. IN immunization produced antigen specific IgA both systemically and in the lungs. A higher IgA titer was induced by the LAB with ARV σC protein attached. Moreover, the serum of mice immunized with LAB displaying divalent antigens had much stronger immune reactivity against ARV σC protein compared to IBV-S1. Our results indicate that ARV σC protein delivered by LAB via the IN route elicits strong mucosal immunity. A needle-free delivery approach is a convenient and cost effective method of vaccine administration, especially for respiratory infections in economic animals. Furthermore, ARV σC, a strong immunogen of ARV, may be able to serve as an immunoenhancer for other vaccines, especially avian vaccines."
3111,1um3iohy,"Zoonotic Infections and Biowarfare Agents in Critical Care: Anthrax, Plague, and Tularemia","Bacterial zoonotic infections are rare in developed countries in the twenty-first century but may cause major morbidity and mortality in developing regions of the world. In addition, their potential use as biological weapons makes early recognition and effective empiric therapy important for the critical care practitioner. Anthrax, plague, and tularemia share overlapping presenting syndromes, including fulminant respiratory infections and less severe but still highly morbid lymphocutaneous infections. Although all three may be transmitted as infectious aerosols, only plague has a risk of direct human-to-human transmission. Diagnostic testing will require special precautions for laboratory staff and most often involvement of regional and national reference laboratories. Empiric therapy with aminoglycosides may be life-saving for plague and tularemia, while the treatment of anthrax is complex and varies depending on the site of infection. In outbreaks or for post-exposure prophylaxis, treatment with doxycycline or a fluoroquinolone is recommended for all three diseases."
