,sent
2836,"Importantly, using mice transduced with adenovirus expressing human CD26 and infected with MERS-CoV, we show that LCA60 can effectively protect in both prophylactic and postexposure settings."
2837,The Middle East respiratory syndrome coronavirus (MERS-CoV) presents an ideal example for developing One Health concepts.
2838,We evaluated the in vitro antiviral effect of compounds that were previously reported to inhibit coronavirus replication and compounds that are currently under evaluation in clinical trials for SARS-CoV-2 patients.
2839,"The discovery of the SARS-CoV, which caused an outbreak of >8000 people in >30 countries with fatality of about 10%, resulted in intense search for novel coronaviruses with potentially high pathogenicity."
2840,"Retroviral pseudotypes bearing influenza haemagglutinin (HA) and neuraminidase (NA) envelope glycoproteins represent a flexible platform for sensitive, readily standardized influenza serological assays."
2841,"Annual excess rates of mortality or hospitalization associated with influenza in the older population were estimated for the pre-SARS (reference period), post-SARS and post-pandemic period, respectively."
2842,"Because of various limitations in current laboratory animal models, it is essential to develop new alternative animal models for influenza virus research aimed at understanding the viral and host factors that contribute to virus infection in human."
2843,Recombinant viruses rescued from cloned cDNA induce immune responses against both measles virus and the cloned antigens.
2844,"VLPs administered mucosally offer a promising, safe, nonreplicating vaccine for rotavirus."
2845,"Coronavirus testing, mortality, vaccine development, containment vs mitigation, and more."
2846,"Results Respectively, 46.65%, 88.75%, and 21.5% washed hands more than 10 times/day, wore face masks when having influenza-like illness (ILI), and wore face masks regularly in public areas."
2847,"Rotavirus is the most common cause of vaccine-preventable severe diarrhoea (associated with 28% of cases), and Streptococcus pneumoniae (18·3%) of vaccine-preventable severe pneumonia."
2848,"This report describes the atomic-resolution structure of the spike protein from porcine epidemic diarrhea virus, a pathogenic alphacoronavirus that causes severe agricultural damage."
2849,Our data indicate that antibody-mediated immunotherapy is effective in treating ZIKV infection.
2850,"Thereafter, recombinant adenovirus rAd5-IFITM3 was obtained by co-transfection of the linearized viral backbone vector pAd5 and the shuttle plasmid."
2851,"In this study, the ability of adjuvant Toll-like receptor (TLR) agonists to reduce the side effects of UV-inactivated SARS-CoV vaccination in a BALB/c mouse model was tested, using the mouse-passaged Frankfurt 1 isolate of SARS-CoV."
2852,"Adjusted odds ratios for influenza and vaccination status were calculated using three different control groups: influenza-negative, other respiratory virus positive, and pan-negative."
2853,This study showed a high prevalence of rotavirus in both groups with no significant difference between the two.
2854,Cell‐passaged samples were analyzed by ResPlex II assay again to investigate whether each cell line could amplify influenza viruses and eliminate other respiratory viruses.
2855,A more detailed picture of the epidemiology of Middle East respiratory syndrome coronavirus
2856,"The highly pathogenic avian influenza (HPAI) H5N1 virus remains a threat to public health because of its continued spread in poultry in some countries and its ability to infect humans with high mortality rate, calling for the development of effective and safe vaccines against H5N1 infection."
2857,"Bacterial causes of upper airway obstruction have fortunately become rare since the introduction of the Haemophilus influenzae B (HiB) immunization, but a few cases of epiglottitis do still occur due to nonimmunization, vaccine failure, and infection with non-HiB organisms."
2858,"Among 566 children with AOM, respiratory syncytial virus (RSV) was the most common virus identified in either middle ear fluid or nasal wash; it was found in 16% of all children and 38% of virus-positive children."
2859,Long-term protection from SARS coronavirus infection conferred by a single immunization with an attenuated VSV-based vaccine.
2860,"Numerous viruses, including respiratory syncytial virus (RSV) and influenza A (H1N1) virus, have been implicated in the progression of pneumonia to ARDS; yet the incidence of progression is unknown."
2861,Fatal cases of measles in Sri Lanka are rare after implementation of the National Immunization Programme in 1984.
2862,The parainfluenza virus was administered 7 days after Hong Kong/68-ts-1 [E] virus infection.
2863,"As the subgroup 2 strains have not been isolated for at least 20 years, it appears likely that an unknown avian coronavirus that was the donor of the S1 glycoprotein sequence of N1/88 in the 1980s is still recombining with IBV strains in the field."
2864,"Influenza A viruses continue to emerge and re-emerge, causing outbreaks, epidemics and occasionally pandemics."
2865,Rotavirus vaccines administered to pregnant cows are commonly used to provide passive immunity that protects newborn calves from the clinical disease.
2866,"The 2019 novel coronavirus (COVID19 / Wuhan coronavirus), officially named as Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2), is a positive-sense single-stranded RNA coronavirus."
2867,"We surveyed a sample of residents from Sydney, Australia to ascertain their risk perception, attitudes towards the pandemic and willingness to accept the pandemic (H1N1) 2009 influenza vaccine."
2868,"The hazard of non-influenza respiratory pathogens was higher during the same period (HR 1.65, 95% CI [1.14, 2.38]); when stratified by age the hazard remained higher for children (HR 1·71, 95% CI [1.16, 2.53]) but not for adults (HR 0.88, 95% CI [0.21, 3.69])."
2869,"MVA-ZIKV vaccine candidates were evaluated as a non-adjuvanted single vaccination regimen against a ZIKV Brazilian isolate, using viraemia as the correlate of protection."
2870,Yearly vaccination with trivalent or quadrivalent vaccines is the main strategy to control influenza.
2871,"Three pandemics later and in the face of pandemic threats from highly pathogenic zoonotic infections by different influenza A subtypes, it continues to represent a model platform for global collaboration and timely sharing of viruses, reagents and information to forestall and respond to public health emergencies."
2872,RESULTS: 793 women participated with 27.9% receiving trivalent inactivated influenza vaccine concomitantly.
2873,"Moreover, it focused on the long-term outcomes of respiratory syncytial virus and rhinovirus infections in prematurely born infants and emphasised the necessity for the development of relevant preventative strategies."
2874,"Results Widespread immunization began in the 1950s with smallpox, diphtheria, and Bacillus-Calmette Guerin vaccines, and in the 1960s with pertussis, tetanus, polio, measles, and Japanese encephalitis (JE) vaccines."
2875,Virus-like particles (VLPs) produced by self-assembly of individual rotavirus structural proteins coexpressed by baculovirus recombinants in insect cells were the subunit vaccine tested.
2876,"METHODS: In 2010, 35 national influenza laboratories were assessed in 34 countries, using a standardized tool."
2877,"In addition, antiviral drugs are particularly valuable in complicated cases of influenza, especially in hospitalized patients."
2878,Our work suggests that a heterosubtypic neutralizing antibody response primarily targeting the HA stem region exists in recipients of the 2009 pandemic H1N1 influenza vaccine.
2879,"Analysis of the HIV-1 p24 protein and influenza virus matrix protein revealed that the present approach is effective, yielding prediction accuracy of over 80% with respect to experimental data."
2880,"CONCLUSION: Free influenza vaccination may cause reductions in incidence, absenteeism, and costs associated with ILI in healthcare workers in Taiwan."
2881,"Since nonhuman adenoviruses are species specific, the development of animal specific adenoviruses as vaccine delivery vectors is being evaluated."
2882,Commercialised VLP-based vaccines have been successful in protecting humans from hepatitis B virus (HBV) and human papillomavirus (HPV) infection and are currently explored for their potential to combat other infectious diseases and cancer.
2883,"The classical vaccines were developed from live-attenuated or killed organisms, such as influenza, smallpox, and BCG, as well as subunits such as Hepatitis B."
2884,"In mice, previous studies have shown that vaccination with NP and M2 in recombinant DNA and/or adenovirus vectors or with adjuvants confers protection against lethal challenge in the absence of HA."
2885,Overall incidence of non-influenza viral pneumonia was low.
2886,The coronavirus referred to as PED virus (PEDV) was determined to be the etiologic agent of this disease in the late 1970s.
2887,"After turning over the influenza vaccination for elderly adults to the private sectors in 2015, the influenza vaccination coverage rate among this population increased to >80%."
2888,"In multivariable GLMM analysis, having a chronic condition (OR: 2·58; 95% CI: 1·1–6·04), younger age [1–8 yoa: OR: 4·63; 95% CI: 2·25–9·52; 9–19 yoa: OR: 1·95; 95% CI: 0·97–3·9 (referent: ≥20 yoa)] and receipt of 2008–2009 influenza vaccine (OR: 2·68; 95% CI: 1·37–5·25) were associated with increased risk of ILI."
2889,The persistent public health threat of infection with Middle East respiratory syndrome coronavirus (MERS-CoV) highlights the need for an effective and safe MERS-CoV vaccine.
2890," In September 2012, a novel coronavirus was isolated from a patient who died in Saudi Arabia after presenting with acute respiratory distress and acute kidney injury."
2891,This review aims to describe the pattern of influenza B occurrence in Brazil to have a better understanding of its epidemiology and its relevance when considering seasonal influenza vaccine composition.
2892,"As a new human immunodeficiency virus type 1 (HIV-1) vaccine approach, the live-attenuated measles virus (MV) Schwarz vaccine strain was genetically engineered to express the F4 antigen (MV1-F4)."
2893,"The present investigation is an attempt to evaluate the safety profile of the first indigenously developed recombinant DNA anti-rabies vaccine [DRV (100 μg)] and combination rabies vaccine [CRV (100 μg DRV and 1.25 IU of cell culture-derived inactivated rabies virus vaccine)], which are intended for clinical use by intramuscular route in Rhesus monkeys."
2894,We extend previous work on optimal control for influenza to reflect these realistic restrictions using mixed constraints on state and control variables.
2895,Little is known about circulation of influenza and other respiratory viruses in remote populations along the Thai-Cambodia border in western Cambodia.
2896,"Method We conducted a survey of one group of first-responders, paramedics, to determine if fear of infection would compromise their ability to care for persons potentially infected with smallpox."
2897,This response is absent or diminished in calves with passively acquired specific antibodies which may explain the failure to induce a protective intestinal immune response by oral vaccination with modified live rotavirus of calves fed colostrum containing rotavirus antibodies.
2898,Respiratory syncytial virus (RSV) infection is a leading cause of severe acute lower respiratory tract infection in infants and children worldwide.
2899,"The minor allele variants of three OAS1 SNPs (rs3741981/Ser162Gly, rs1051042/Thr361Arg, rs2660), located in a linkage disequilibrium block of functional importance, were significantly associated with an increase in rubella virus-specific IL-2/Th1 response (p ≤ 0.024)."
2900,adr-type hepatitis B virus surface antigen for vaccine production obtained by culture of human hepatoma cell strain huGK-14
2901,"However, other coronaviruses still pose a continuous threat to human health, as exemplified by the recent emergence of Middle East respiratory syndrome (MERS) in humans."
2902,Future studies need to address potential effect of influenza and pneumococcal vaccine in the context of the Hajj pilgrimage.
2903,Novel coronavirus: how things are in Wuhan
2904,"Then we modify the basic model by including both domestic and stray dogs and apply the model to simulate the human rabies data from Guangdong Province, China."
2905,"There is, therefore, a continued need for new, efficacious vaccines conferring cross-clade protection—obviating the need for biannual reformulation of seasonal influenza vaccines."
2906,"A novel coronavirus [MERS-CoV] was first identified in September 2012, from patients who resided or traveled to Saudi Arabia."
2907,"As part of the World Health Organization (WHO) R&D Blueprint initiative, leading stakeholders on Middle East respiratory syndrome coronavirus (MERS-CoV) convened to agree on strategic public-health goals and global priority research activities that are needed to combat MERS-CoV."
2908,"Two other groups of 3 SPF-calves were treated similarly, but the calves were fed colostrum with rotavirus antibodies during the first 48 h of life."
2909,Comparison of RSV and influenza infection in hospitalized older adults may increase awareness of adult RSV disease burden.
2910, An epidemiological survey for canine parvovirus (CPV) and canine coronavirus (CCoV) infections was conducted in Western Europe.
2911,"Strategies adopted to overcome these issues include the use of reverse genetic systems to generate reassortant strains, the use of baculovirusexpressed haemagglutinin or related non-pathogenic avian influenza strains, and the use of adjuvants to enhance immunogenicity."
2912,CONCLUSIONS/SIGNIFICANCE: DNA vaccines offer a generic approach to influenza virus immunization applicable to multiple animal species.
2913,"Vaccine potency tests identified as the highest priorities for replacement were those for diphtheria and tetanus, pertussis (whole cell and acellular), rabies, anthrax, polio vaccine (inactivated) and complex combination vaccines based on DT or DTwP/aP."
2914,: Severe Acute Respiratory Syndrome (SARS) and Middle East Respiratory Syndrome (MERS) are two coronaviruses with demonstrated potential to generate significant nosocomial outbreaks.
2915,"Immunonic data has been successfully used to identify biological markers involved in autoimmune diseases, allergies, viral infections such as human immunodeficiency virus (HIV), influenza, diabetes, and responses to cancer vaccines."
2916,"(1) This review summarizes basic information on the biology, epidemiology, control, treatment and prevention of influenza overall, and then addresses the potential impact of pandemic influenza in an Intensive Care Unit setting."
2917,Our investigations revealed impediments to an effective public health response indicating the need to revisit current guidelines and methods to better control transmission of measles related to air travel.
2918,"Mosquito-borne viruses with expanding ranges include West Nile virus, Japanese encephalitis virus and Chikungunya virus."
2919,"In 2012, a novel coronavirus (CoV) associated with severe respiratory disease, Middle East respiratory syndrome (MERS-CoV; previously known as human coronavirus–Erasmus Medical Center or hCoV-EMC), emerged in the Arabian Peninsula."
2920,"The viruses most commonly isolated from symptomatic patients during the Hajj by PCR were rhinovirus (5.9–48.8% prevalence), followed by influenza virus (4.5–13.9%) and non-MERS coronaviruses (2.7–13.2%) with most infections due to coronavirus 229E; other viruses were less frequently isolated."
2921,Smallpox virus can be detected from the throats of exposed individuals prior to onset of illness and prior to the infectious stage of the illness.
2922,Strain-independent inactivated influenza vaccine production by removal of the hemagglutinin heavy HA1 chain
2923,"In 10 of these 11 URI children, complement-fixing antibodies to viruses (parainfluenza, RSV, CMV) increased in the same blood samples in which immunologic allergic sensitization was first evidenced."
2924,"The 1918 devastating influenza pandemic left a lasting impact on influenza experts and the public, and the importance of global influenza surveillance was soon recognized."
2925,"Mice were vaccinated 28 days before or 30 minutes after a lethal challenge with mouse-adapted EBOV or selected H5N1 influenza viruses from clades 0, 1, and 2."
2926,"Antigen assays were positive in all eight infected tissues and with six different PRRSV isolates, with no false positives among healthy tissues and other swine viruses (i.e., pseudorabies and foot and mouth disease viruses)."
2927,"It emerged in 2002 and its aetiological agent, the SARS Coronavirus (SARS-CoV), crossed the species barrier to infect humans, showing high morbidity and mortality rates."
2928,"2′-O-MTase (nsp16) is highly conserved among coronaviruses (CoVs), and the inactivation of nsp16 in live attenuated vaccines has been attempted for several betacoronaviruses."
2929,"There were significant associations between peak activity of RSV, human metapneumovirus, influenza A, and office visits for AOM."
2930,"BALB/c mice were inoculated 3 times, either intranasally or subcutaneously, with the trivalent inactivated influenza vaccine licensed in Japan for the 2005–2006 season."
2931,"Although a highly effective yellow fever vaccine has been available for more than 7 decades, the low vaccination rate fails to prevent outbreaks in at-risk regions."
2932,Outpatients with acute respiratory illness were tested for influenza using a singleplex reverse transcriptase polymerase chain reaction (SRT-PCR) method.
2933,Human adenovirus 5 (AdHu5) vectors are robust vaccine platforms however the presence of naturally-acquired neutralizing antibodies may reduce vector efficacy and potential for re-administration.
2934,The difference noted in Rotavirus vaccine efficiency between high and low income countries correlates with the lack of universal access to clean water and higher standards of hygiene.
2935,"We found that the higher the isolation rate of A (H3N2) and vaccine-mismatched influenza viruses, the greater the monthly P&I mortality."
2936,"Orthomyxoviruses are an important family of RNA viruses, which include the various influenza viruses."
2937,"Among the 527 pilgrims who were “at increased risk” of infections, 168 (31.9%) and 184 (34.9%) received influenza and pneumococcal vaccines, respectively."
2938,"The first (AttHRV/VLP2×) involved oral inoculation with one dose of attenuated (Att) Wa human rotavirus (HRV), followed by two intranasal (i.n.)"
2939,No change in prevalent wild-type rotavirus genotypes was observed.
2940,"Current influenza vaccines for poultry are expensive and subtype specific, and therefore there is an urgent need to develop a universal avian influenza vaccine."
2941,"A field study of a vaccine; prepared by solubilizing cells infected with bovine coronavirus, Triton X-100, and mixing with an oil adjuvant, was performed at 9 farms over 4 prefectures."
2942,The impact of respiratory co-infection in SOTR with 2009 pandemic influenza A(H1N1) is unknown.
2943,"Also, pregnant mice mounted equal antibody titers in response to virus or immunization with a monovalent inactivated pH1N1 A/California/07/09 vaccine."
2944,Emerging respiratory coronaviruses such as the Severe Acute Respiratory Syndrome coronavirus (SARS-CoV) and Middle East Respiratory Syndrome coronavirus (MERS-CoV) pose potential biological threats to humans.
2945,"Then, we analysed the PEP in 244 rabies cases collected in the Guangdong province in 2003 and 2004, and found that 67.2% of the patients did not seek medical services or did not receive any PEP."
2946,"Human respiratory syncytial virus (RSV), for which neither a vaccine nor an effective therapeutic treatment is currently available, is the leading cause of severe lower respiratory tract infections in children."
2947,CONCLUSION: Prior adenovirus or influenza virus infection conferred cross-protection against subsequent FRI episodes relative to prior infection due to other circulating viruses.
2948,Highly pathogenic avian H5N1 influenza viruses that are currently circulating in southeast Asia may acquire the potential to cause the next influenza pandemic.
2949,This study reveals a role for EndoU activity as a virulence factor in PEDV infection and provides an approach for generating live-attenuated vaccine candidates for emerging coronaviruses.
2950,The sequences of spike glycoprotein of 2019-nCoV and SARS coronavirus (SARS-CoV) were used for the comparison.
2951,"METHODS: The relative synonymous codon usage (RSCU) values, effective number of codon (ENC) values, nucleotide contents and dinucleotides were investigated and a comparative analysis of codon usage pattern for open reading frames (ORFs) among 48 polioviruses isolates including 31 of genotype 1, 13 of genotype 2 and 4 of genotype 3."
2952,"To control transmission, public health officials confirm the measles diagnosis, identify close contacts of infectious cases, deliver public health interventions (i.e., post-exposure prophylaxis) among those who are eligible, and follow-up with the close contacts to determine overall health outcomes."
2953,"Our results indicated that the influenza virus HA antigenic epitopes not only induce type-, subtype-, and strain-specific monoclonal antibodies against influenza A virus but also cross-reactive monoclonal antibodies against human tissues."
2954,Mucosal immunization of influenza vaccine is potentially an effective approach for the prevention and control of influenza.
2955,"Coronaviruses encode a mix of highly conserved and novel genes as well as genetic elements necessary for infection and pathogenesis, raising the possibility for common targets for attenuation and therapeutic design."
2956,France has recently witnessed a nationwide outbreak of measles.
2957,"In particular, recalling the history of pandemic influenza in brief, we have followed the progress of viral infections such as bird flu of 1997 onwards and determined that the virus can spread conserved over space and time, that influenza virus can undergo fairly conspicuous recombination-like events in segmented genes, that certain segments of the neuraminidase and hemagglutinin surface proteins remain conserved and can be targeted for peptide vaccines."
2958,"Results Of the 1 540 076 incoming travellers, 1224 cases of influenza-like illness were identified; 261 tested positive in the rapid test, and 176 were confirmed to be influenza through virus culture."
2959,"Because suitable quantities of highly potent human polyclonal antibodies can be quickly produced from the TcB system against ZIKV and have demonstrated therapeutic efficacy in a small animal model, they have the potential as an effective countermeasure against ZIKV infection."
2960,"This paper highlights the progress made in improving influenza preparedness and response capacities in the Region from 2014 to 2017, and the challenges faced."
2961,"The annual rate of HMPV-associated hospitalizations was less than respiratory syncytial virus, but similar to influenza and parainfluenzavirus (PIV) 3 in all age groups."
2962,"Thirty percent of participants met the case definition for influenza‐like illness (ILI), 14% tested positive for influenza viruses, and none tested positive for MERS‐CoV."
2963,Rhesus Macaques immunized with the recombinant adenovirus generated antigen-specific humoral and cellular response.
2964,"Eight different scenarios defined by the use of three different public health interventions were evaluated: (a) post-exposure measles, mumps, and rubella (MMR) vaccine, (b) post-exposure immune globulin (IG), and (c) voluntary isolation and home quarantine in the presence or absence of public health response delays."
2965,Conclusion: The observed proportion of subjects in whom influenza RNA was detected and the duration of detection differed slightly between NIRV- positive and −negative subjects.
2966,In a proof-of-concept study using a 3rd generation oral rabies virus vaccine construct (SPBN GASGAS) we found evidence that Kudus can be vaccinated by the oral route and protected against a subsequent rabies infection.
2967,This lack of immunity is a concern due to the potential for use of smallpox as a biological weapon.
2968,Outbreaks of novel highly pathogenic avian influenza viruses have been reported in poultry species in the United States since 2014.
2969,No influenza vaccine effect was observed against respiratory syncytial virus related hospitalization.
2970,The ability of influenza virus to develop resistance was evaluated after multiple passaging in sub-inhibitory concentrations of CPC.
2971," Objective This survey was performed to assess the level of influenza vaccine coverage, to understand the driving forces and barriers to vaccination and determine vaccination interventions for the following year in Korean population."
2972,"In the present study, various influenza H1, H3, H5, and H9 hemagglutinin (HA) proteins were expressed in insect cells, and then mice were subcutaneously immunized with the expressed HA proteins, and challenged by influenza A viruses (A/Puerto Rico/8/1934 (H1N1) or A/chicken/Guangdong/96 (H9N2))."
2973,The scientific interest on coronaviruses increased after the emergence of Severe Acute Respiratory Syndrome coronavirus (SARS-CoV) outbreaks in 2002-2003 followed by Middle East Respiratory Syndrome CoV (MERS-CoV).
2974,Our previous studies have shown that the receptor-binding domain (RBD) in the spike protein of severe acute respiratory syndrome (SARS)-associated coronavirus (SARS-CoV) is a key target for the development of SARS vaccines.
2975,"In addition, adenovirus cocirculates with enterovirus and has become a possible additional pathogenic factor for HFMD in some cases."
2976,Pigs can be infected by both avian and mammalian influenza viruses and are sources of generation of reassortant influenza viruses capable of causing pandemics in humans.
2977, Concerns are mounting that the threat of another influenza pandemic will become a reality and that the epicentre of the outbreak could be the Asia–Pacific region.
2978,"In order to circumvent pre-existing immunity to adenovirus, numerous strategies, such as developing alternative Ad serotypes, varying immunization routes and utilizing prime-boost regimens, are under pre-clinical or clinical phases of development."
2979,"CONCLUSIONS: Pandemic H1N1, influenza and parainfluenza viruses may be associated with significant childhood morbidity and PICU admissions."
2980, Inactivated severe acute respiratory syndrome-associated coronavirus (SARS-CoV) has been tested as a candidate vaccine against the re-emergence of SARS.
2981,"Gabriel Leung and Angus Nicoll provide their reflections on the international response to the 2009 H1N1 influenza pandemic, including what went well and what changes need to be made in anticipation of future flu pandemics."
2982,Pathogens such as the Middle East Respiratory Syndrome coronavirus (MERS-CoV) and the Zika virus represent either new viral entities or viruses emergent in new geographic locales and characterized by novel complications.
2983,"Moreover, during the period of widespread influenza activity there was an association between maternal receipt of influenza vaccine and reduced likelihood of SGA birth."
2984,METHODS AND ANALYSIS: We will use the test-negative design to estimate VE for each influenza type/subtype and season.
2985,"Negative S/N values (defined as the absorbance at 650 nm of test sera/absorbance at 650 nm of negative control sera) of >0.80 were obtained with immune sera from gnotobiotic cattle immunized with several bovine viruses, with bovine antisera to bovine herpesvirus-2, and vesicular stomatitis virus, with porcine antisera to pseudorabies virus and parvovirus, and with normal sera from heterologous species."
2986,Induction of hepatitis B virus (HBV)-specific cytotoxic T cells by therapeutic immunization may be a strategy to treat chronic hepatitis B.
2987,"Considered a relative of severe acute respiratory syndrome (SARS) and Middle East respiratory syndrome (MERS), COVID-19 is caused by a betacoronavirus named SARS-CoV-2 that affects the lower respiratory tract and manifests as pneumonia in humans."
2988, Epitope-based vaccines designed to induce antibody responses specific for severe acute respiratory syndrome-associated coronavirus (SARS-CoV) are being developed as a means for increasing vaccine potency.
2989,The prevalence of preexisting immunity to adenoviruses in the majority of the human population might adversely impact the development of adaptive immune responses against adenovirus vector-based vaccines.
2990,Towards improving clinical management of Middle East respiratory syndrome coronavirus infection
2991,"The Sabin I poliovirus live, attenuated vaccine strain encodes for four amino acid changes (i.e., D53N, Y73H, K250E, and T362I) in the RNA-dependent RNA polymerase (RdRp)."
2992,"However, for the development of MV-based recombinant vaccine candidates (rMV), an immune competent mouse model is desirable in order to induce and evaluate meaningful immune response."
2993,"Angiotensin-converting enzyme 2 (ACE2) was found to be the receptor of 2019-nCoV.This review provides a brief overview of human coronavirus receptors and their applications, with a view to providing references for the tracing, cross-species transmission, epidemiological analysis and antiviral and vaccine studies of 2019-nCoV."
2994,"Among the variables associated with vaccine acceptance in this group are demographic factors, fears and concerns over vaccine safety and efficacy, perceptions of risk and personal vulnerability, past vaccination behaviours and experience with influenza illness, as well as certain situational and organisational constructs."
2995,COVID-19: Yet another coronavirus challenge in transplantation
2996,"As these fusion proteins exhibit cross-reactivity against coronaviruses, they could have potential applications for diagnosis, prophylaxis, and treatment of 2019-nCoV."
2997,"Here, we assessed antitumor immunity induced by attenuated coronavirus vectors which exclusively target DCs in vivo and express either lymphocyte- or DC-activating cytokines in combination with a GFP-tagged model antigen."
2998,"The severe acute respiratory syndrome coronavirus (SARS-CoV) synthesizes several putative viral envelope proteins, including the spike (S), membrane (M), and small envelope (E) glycoproteins."
2999,"Although disease was generally mild and similar to seasonal influenza, severe manifestations including respiratory failure were noted in some, particularly those with underlying conditions such as asthma, pregnancy and immunosuppression."
3000," In order to investigate the ability of an oil adjuvanted vaccine containing bovine coronavirus antigen to enhance lactogenic immunity in the calf, pregnant cows and heifers were vaccinated and specific virus neutralising antibody levels determined in serum, colostrum and milk."
3001,"Meanwhile, a holding operation can be achieved using inactivated vaccine and rimantadine (100 mg/daily) in special risk groups in the population until new more effective vaccines and broad spectrum antivirals (active against influenza A and B virus) are developed."
3002,"From 2004 to 2014, CNIC and USCDC collaborated on the following activities: 1) developing human technical expertise in virology and epidemiology in China; 2) developing a comprehensive influenza surveillance system by enhancing influenza-like illness (ILI) reporting and virological characterization; 3) strengthening analysis, utilization and dissemination of surveillance data; and 4) improving early response to influenza viruses with pandemic potential."
3003,"In this study, we incorporated data on microbiologically confirmed infections and seroprevalence to comprehensively describe the epidemiology of pandemic H1N1 2009 influenza."
3004," Middle East respiratory syndrome coronavirus (MERS-CoV) has infected at least 2040 patients and caused 712 deaths since its first appearance in 2012, yet neither pathogen-specific therapeutics nor approved vaccines are available."
3005,This program reinforces the importance of a comprehensive and culturally sensitive approach to promote influenza vaccination for RCHE staff.
3006,"Efficacious therapeutic treatments for infected patients, as well as prophylactic treatments to prevent new infections are needed for combating ZIKV infection."
3007,Specific blastic stimulation was observed on calves immunized with the rotavirus emulsified with IFA after the second and third vaccine inoculation with stimulation index values varying from 2.00 to 5.73.
3008,There is currently significant concern about the possibility of a new pandemic of influenza in the near future.
3009,IMPORTANCE The live attenuated measles virus vaccine is one of the most successful human vaccines and has largely contained the devastating impact of a highly contagious virus.
3010,"53% of the FRI cases fulfilled the definition of influenza-like illness (ILI), of whom 52% were positive for at least one virus."
3011,"RESULTS: Overall, we diagnosed 74 episodes (46%) of influenza RVI in 70 allo-HSCT recipients."
3012, Interferon-induced antiviral genes are crucial players in innate antiviral defense and potential determinants of immune response heterogeneity.
3013,"No respiratory outbreak was observed at the recruit training site, and sporadic cases were mainly caused by type 3 and type 4 adenoviruses."
3014,"To improve the efficacy of this subunit vaccine, we identified a nonneutralizing epitope on ZIKV EDIII surrounding residue 375, which is buried in the full-length envelope protein but becomes exposed in recombinant EDIII."
3015,Influenza was diagnosed with commercial multiplex PCR platforms.
3016,The proportion of subjects with other respiratory viruses was 145/501 (28.9%) cases and co-infection with the influenza virus plus another respiratory virus was detected in 7/501 (1.4%) cases.
3017,"In terms of its highly pathogenic nature, there remains a significant need to further define the immune pathology of SARS-coronavirus (SARS-CoV) infection, as well as identify correlates of immunity to help develop vaccines for severe coronaviral infections."
3018,"Coronaviruses (CoVs) encode a mixture of highly conserved and novel genes, as well as genetic elements necessary for infection and pathogenesis, raising the possibility of common targets for attenuation and therapeutic design."
3019,"These dated sequences were analyzed with influenza A(H3N2) vaccine strain sequences (Syd/5/97, Mos/10/99, Fuj/411/02, Cal/7/04) and 315 other publicly available dated sequences from elsewhere, worldwide."
3020,"In addition, passive transfer of non-human primate anti-ZIKV immune serum protected IFNAR(−/−) mice against subsequent viral challenge."
3021,"This study aimed to reveal the antiviral ability of PBD-2 against pseudorabies virus (PRV), the causative pathogen of Aujeszky’s disease, in PK-15 cells and in a PBD-2 expressing transgenic (TG) mouse model."
3022,We describe the epidemiology of severe influenza in a defined population 1998–2014.
3023,"Here, we detected influenza A viral RNA in 11 specimens (1.7 %) out of 665 nasal swabs collected from dromedaries between 2017 and 2018 in Saudi Arabia."
3024,Seven countries have estimated influenza disease burden and seven have introduced influenza vaccination for high-risk groups.
3025,Antibodies elicited by currently licensed influenza vaccines are predominantly hemagglutination-inhibition (HI)-competent antibodies that target the globular head of hemagglutinin (HA) thus inhibiting influenza virus entry into target cells.
3026,"Streptococcus pneumoniae, Haemophilus influenzae, respiratory syncytial virus (RSV) and parainfluenza virus type 3 (PIV-3) are the most important pathogens in children, whereas influenza viruses are the leading cause of fatal pneumonia in the elderly."
3027,Data on demographic and clinical characteristics including influenza vaccination status were collected from the patients recommended to receive the seasonal influenza vaccine.
3028,"Diseases like West Nile fever, Hendra, VS, VEE, EEE, JE, Rabies have the potential for spread and ability to cause disease in human."
3029,"Sequence analysis of the genetic changes in the hemagglutinin gene of influenza viruses (A(H1N1)pdm2009, A(H3N2) and B) was performed."
3030,Analysis of this case throws insight into several aspects of varicella myocarditis.
3031,"Middle East respiratory syndrome (MERS), an emerging infectious disease caused by MERS coronavirus (MERS-CoV), has garnered worldwide attention as a consequence of its continuous spread and pandemic potential, making the development of effective vaccines a high priority."
3032,"Here, we generated a recombinant avirulent NDV La Sota strain expressing the rabies virus glycoprotein (RVG) and evaluated its potential to serve as a vaccine against rabies."
3033,"Altogether, these results suggest that the studied vaccine did not promote the emergence of rotavirus genotypes or variants different from those of the vaccine or other viruses responsible for calf diarrhoea, such as caliciviruses."
3034,"The incidence density of influenza and other RV was 4.3 and 10.8 episodes per 100 HCW-month, respectively."
3035,Middle East Respiratory Syndrome Coronavirus (MERS-CoV) is an emerging zoonotic virus considered as one of the major public threat with a total number of 2 298 laboratory-confirmed cases and 811 associated deaths reported by World Health Organization as of January 2019.
3036,"In this study, we generated DNA plasmids and recombinant vaccinia viruses expressing the conserved proteins nucleoprotein (NP), polymerase basic 1 (PB1), and matrix 1 (M1) from influenza virus strain A/Beijing/30/95 (H3N2)."
3037,Background: Influenza viruses are among the major causes of serious human respiratory tract infection worldwide.
