,sent
3915,"The disease presents multi-systemic clinical signs (respiratory, renal, enteric, and reproductive) and is caused by one coronavirus (infectious bronchitis virus, IBV)."
3916,The life cycle of viral replication was blocked at different stages in these two cell lines as determined by electron microscope examination.
3917,"RESULTS: In children < 2 years old, the age group eligible for free influenza vaccination, there was a significant reduction in seasonal AOM incidence after TIV introduction in 2004 (from 98.4 episodes/1000 person-seasons [95% CI: 96.4–100.5] to 66.1 episodes/1000 person-seasons [95% CI: 64–68.1])."
3918,"Pig infection studies revealed that the CH/HNPJ/2017 strain was highly virulent in piglets, and the median pig diarrhea dose (PDD50) was 7.68 log10PDD50/3 mL."
3919,Nine previously uncharacterized CD8+ T cell epitopes were identified from HSV-2 infected BALB/c mice.
3920,PRCV is considered non-pathogenic because the infection is very mild or subclinical.
3921,Identification of the source of infection in these sporadic adult cases and their virologic surveillance and molecular epidemiology will be important to interrupt the transmission and to achieve the targeted elimination of measles from Sri Lanka by 2020.
3922,Background Influenza virus is the most common cause of influenza‐like illness (ILI) in adults.
3923,The macrophage-inducible Salmonella ssaH and spiC/ssaB promoters were compared for their ability to express the TGEV C and A epitopes in the context of the heterologous 987P fimbriae on Salmonella vaccines.
3924,Production of a vaccine against rotavirus disease; live attenuated strain containing the fourth rotavirus gene associated with attenuation
3925,"The new promising bio-tech approaches using reverse genetics, non-replicating viral vectors, alpha virus vectors and genetic vaccines in conjunction with better adjuvants and better ways of vaccine delivery are discussed as well."
3926,"Herein, we report on a potent, mannose receptor selective in vivo DC-targeting liposomes of a novel cationic amphiphile with mannose-mimicking shikimoyl head-group."
3927,"This issue of the ILAR journal brings together, in one place, articles that discuss the use of NHP models for studying human diseases that are highly prevalent and that cause extraordinary human suffering and financial and social burdens."
3928,"The causative agent for this respiratory disease is a member of the betacoronavirus genus, phylogenetically closely related to the SARS coronavirus that caused an international health emergency in 2002."
3929,"However, the mechanisms underlying age-associated dysregulated immunity are still incompletely understood."
3930,Those studies have also revealed that optimization of Plasmodium genes for mammalian expression is an important aspect of vaccine design.
3931,We included 2011 rotavirus data from the Rotavirus Surveillance Network coordinated by WHO.
3932,OBJECTIVE: To evaluate school absenteeism among children with medically attended ARI due to common viruses.
3933,"Two influenza outbreaks were reported in two NHs, caused by influenza A(H3N2) strains belonging to cluster 3C.3 and 3C.2a."
3934,"To appreciate the full potential of HEV VLPs, we have highlighted various properties of the virus with a strong focus on the VLP structure and the key features that make it suitable for oral delivery."
3935,The current emergence of the novel coronavirus pandemic caused by SARS-CoV-2 demands the development of new therapeutic strategies to prevent rapid progress of mortalities.
3936,"WHO will continue in its central role of coordinating worldwide expertise to meet the increasing public health need for influenza vaccines and will support efforts to improve the vaccine virus selection process, including through the convening of periodic international consultations."
3937,Our analyses showed that the 1995–2002 dataset should be divided into two separate subsets for the periods 1995–1998 and 1999–2002.
3938,"CTL responses were also detected to SARS DNA-transfected type II alveolar epithelial cells (T7 cell clone), which are thought to be initial target cells for SARS virus infection in human."
3939,"In addition, immune responses against three other structural proteins, the envelope (E), membrane (M), and nucleocapsid (N) proteins, were also detected in sera of mice that received IV."
3940,"Regular vaccination should be part of good medical practice, as well as an individual’s engagement in their own health and in that of their family."
3941,The annual influenza vaccine is one of the most common public health interventions and is universally recommended for all individuals older than six months.
3942,"Finally, coronavirus infections are associated with mainly respiratory and enteric diseases, and natural transmission of coronaviruses occurs via mucosal surfaces."
3943,"During that season, antigenic drift of influenza virus A/H3N2/ occurred causing higher rates of A/H3N2/ infections."
3944,"Here we report a human monoclonal antibody, m826, that binds to H7 hemagglutinin (HA) and protects against H7N9 infection."
3945,"The immunogenicity of the fusion construct was evaluated with live recombinant bacteria, purified hybrid ClpG monomers, and purified chimeric CS31A polymers."
3946,"By monitoring T-cell responses by flow cytometry, we observed a recall response after recent vaccination against smallpox."
3947,"Overall, our data suggested that ADCC elicited by certain domains of HA head region might have a detrimental rather than protective effect during influenza virus infection."
3948,Results of human clinical trials demonstrating the safety and efficacy of plant-derived VLPs are also detailed.
3949,The present chapter presents the background framework of influenza vaccine production and its evolution over 50 years.
3950,Human respiratory syncytial virus (RSV) is recognized as the most important cause of ALRI in infants worldwide.
3951,"Importantly, using mice transduced with adenovirus expressing human CD26 and infected with MERS-CoV, we show that LCA60 can effectively protect in both prophylactic and postexposure settings."
3952,"A truncated version of S glycoprotein, containing only the ecto-domain, as well as a His-tagged full-length version were cloned and expressed in a serum-free insect cell line, ExpresSF+®."
3953,"Especially, the titer of IgG or sIgA in mice immunized with rLc:pPG612-VP2-LTB is the highest in this study."
3954,Strong serum IgG and mucosal IgA responses were induced by intranasal immunization with Bac-RSV/G.
3955,BALB/c mice were immunized with both candidate vaccines intramuscularly and boosted three weeks later intranasally.
3956,The emergence of 2019 novel coronavirus (2019-nCoV) is of global concern and might have emerged from RNA recombination among existing coronaviruses.
3957,"These include the FluPlasma trial, designed to evaluate the efficacy of hyperimmune anti-influenza plasma for the treatment of severe influenza; the self-administered live-attenuated influenza vaccine (SNIF) trial, which assessed the immunogenicity and acceptance of a self-administered live-attenuated influenza vaccine in military personnel; the Study to Address Threats of ARI in Congregate Military Populations (ATARI), a prospective study of ILI transmission, etiology and epidemiology in recruits; and the Flu Breath Test (FBT) study, a preliminary study of exhaled volatile organic compounds (VOC) in influenza patients."
3958,"This paper aggregates and consolidates the epidemiology, clinical manifestations, diagnosis, treatments and preventions of this new type of coronavirus."
3959,"As part of a larger study, the relationship between cow serum and colostrum antibody titers and calf titers was evaluated."
3960,"In 2010, there were an estimated 21,555 total severe influenza cases in HIV-uninfected individuals and 13,876 in HIV-infected individuals."
3961,"Given the high need and the absence of specific antivirals for treatment of COVID-19 (the disease caused by severe acute respiratory syndrome-associated coronavirus-2 [SARS-CoV-2]), human immunodeficiency virus (HIV) protease inhibitors are being considered as therapeutic alternatives."
3962,Our analyses indicated that 87% of the swine H1 viruses from 2010 to the present had HAs that belonged to 7 contemporary cocirculating clades.
3963,"Our in silico data determined high potency of the HPV(16,18,31,45) E5 and HPV(16,18,31,45) E7 peptides for trigger B- and T-cell responses, and IFN-γ secretion."
3964,"It briefly mentions clinical diseases and syndromes such as influenza, respiratory tract infections, hepatitis, and arbovirus infections resulting from virus infections."
3965,"The lack of a peptide-swine leukocyte antigen class I (pSLA I) complex structure presents difficulties for the study of swine cytotoxic T lymphocyte (CTL) immunity and molecule vaccine development to eliminate important swine viral diseases, such as influenza A virus (IAV)."
3966,"We have developed (i) replication-competent, (ii) replication-deficient, and (iii) chemically inactivated rabies virus (RABV) vaccines expressing Zaire Ebola virus (ZEBOV) glycoprotein (GP) by a reverse genetics system based on the SAD B19 RABV wildlife vaccine."
3967,The trade of such animals must be curtailed.
3968,"RESULTS: Mice immunized with the VLP+rAd regimen elicit stronger humoral, mucosal, and cellular immune responses than those immunized with other regimens."
3969,The liver pathology was that of a confluent focal-type necrosis resembling that produced by certain other MHV strains.
3970,"Many clinically relevant vaccine transgenes interfere with adenovirus replication, whereas most reported process development uses selected antigens or even model transgenes such as fluorescent proteins which cause little such interference."
3971," Infections caused by BHV1 are very common in Europe, but the disease pattern is quite different: the diseases of the genital tract are most common, those of the respiratory tract vary in intensity and prevalence."
3972,"The assay was specific in that it did not amplify other porcine viruses including porcine parvovirus, porcine circovirus type 1, porcine circovirus type 2, porcine reproductive and respiratory syndrome virus, classical swine fever virus, swine transmissible gastroenteritis coronavirus, and porcine epidemic diarrhea virus."
3973,"The SARS-CoV part covers the pathogenesis of SARS, the developing animal models for infection, and the progress in vaccine development and antiviral therapies."
3974,This work demonstrates feasibility of bioinformatics followed by an empirical approach based on HLA binding to test this biological activity for identifying protective HLA-B*0702 restricted T gondii peptides and adjuvants that elicit protective immune responses in HLA-B*0702 mice.
3975,Vaccination reduces the number of influenza virus infections but not the overall number of ILI episodes: other pathogens fill the gap.
3976,Our data suggest that murine immunity following subunit vaccination can be tailored using adjuvant combinations and delivery routes.
3977,"The two ligands B cell-activating factor of the tumor necrosis factor family (BAFF) and a proliferation-inducing ligand (APRIL) and the three receptors BAFF receptor (BAFF-R), transmembrane activator and calcium-modulating cyclophilin ligand interactor (TACI), and B cell maturation antigen (BCMA) are members of the “BAFF system molecules.” BAFF system molecules are primarily involved in B cell homeostasis."
3978,"Bovine coronaviruses (BCoVs) isolated in Japan consist of four genetic groups, as determined by phylogenetic analysis using the polymorphic region (aa 456–592) of the S glycoprotein gene."
3979,"ETEC K99 was recovered from 20 (10.36 %) out of 193 isolates, whereas Salmonella spp."
3980,"In clinical trials, conventional surfaceantigen influenza virus vaccines produced from avian viruses have proved poorly immunogenic in immunologically naive populations."
3981,"Using a mouse model of hepatitis C, we examined the therapeutic effects of a recombinant vaccinia virus (rVV) that encodes an HCV protein."
3982, Development of an effective vaccine for severe acute respiratory syndrome (SARS) remains to be a priority to prevent possible re-emergence of SARS coronavirus (SARS-CoV).
3983,"RVA strains are antigenically heterogeneous, and are classified in multiple G and P types defined by the two outer capsid proteins, VP7 and VP4, respectively."
3984,The Ad5 vector was better tolerated after intramuscular delivery than after intravascular delivery.
3985,"These immune complexes (ICs) have been tested in humans and animal models, mostly in forms of experimental or clinical vaccination, for at least a century."
3986,"Because of their rapid evolution, genetic diversity, broad host range, ongoing circulation in birds, and potential human-to-human transmission, H5N1 influenza viruses remain a major global health concern."
3987,"In the present study, the polysaccharides IIP-A-1 and IIP-2 were isolated from Isatis indigotica root and compared with the common vaccine adjuvant aluminum hydroxide via intramuscular co-administration of inactivated rabies virus rCVS-11-G into mice."
3988,"Importantly, T7-EA could break immune tolerance and induce persistent HBsAg-specific antibody and T-cell responses in an HBV mouse model."
3989,Plant-derived antigen was evaluated to induce the systemic and mucosal immune responses in mice.
3990,"Owing to its ability to rapidly evolve and spread, the influenza virus is of global public health importance."
3991,"Together, the results indicate that targeting the CoV 2’O MTase in parallel with other conserved attenuating mutations may provide a platform strategy for rapidly generating live-attenuated coronavirus vaccines.SignificanceEmergent coronaviruses remain a significant threat to global public health and rapid response vaccine platforms are needed to stem future outbreaks."
3992,"Although POWV infections cause life-threatening encephalitis, there is no vaccine or counter-measure available for prevention or treatment."
3993,Various vaccine delivery systems such as different routes of immunization and physical/chemical delivery methods have been used in cancer therapy with the goal to induce immunity against tumor-associated antigens.
3994,Live attenuated recombinant measles vaccine virus (MV) Edmonston-Zagreb (EZ) strain was evaluated as a viral vector to express the ectodomains of fusion protein of respiratory syncytial virus (RSV F) or glycoprotein 350 of Epstein-Barr virus (EBV gp350) as candidate vaccines for prophylaxis of RSV and EBV.
3995,"In this context, alphaviruses, flaviviruses, measles virus and rhabdoviruses have been engineered for expression of surface protein genes and antigens."
3996,"Data for sociodemographic characteristics, clinical criteria, vaccination status, vaccination motivators and barriers and seasonal influenza knowledge were collected."
3997,Calves were euthanatized on day 54 (8 d after challenge) and lungs were examined for lesions.
3998,"Background: The C allele of the interferon-induced transmembrane protein-3 (IFITM3) SNP rs12252, a common allele in South East Asia and China, is strongly associated with severe influenza infection."
3999,These results indicated that ISA-51/CpG-formulated rN protein was dramatically biased toward a Th1 immune response.
4000,Preparedness and proactive infection control measures against the emerging novel coronavirus in China
4001,"While the clock is still ticking towards what seems to be inevitable pandemic influenza, on April 17, 2007 the U.S. Food and Drug Administration (FDA) approved the first vaccine against the avian influenza virus H5N1 for humans at high risk."
4002,"With the availability of a cell culture-propagated PEDV strain, we are able to explore vaccination and challenge studies on pigs."
4003,"Results: Three hundred nine questionnaires were answered (response rate 77%).The implementation of different infection control measures was good to excellent, except for hepatitis B vaccination and wearing eye protection: only 76% of males and 83% of females were vaccinated against HBV, and only 30% of males and 26% of females always wore protective glasses."
4004,"Ex vivo and in vivo experiments showed that thus converted, LVLQTM was a strong inhibitor of HRV replication in both A549 cells and mice."
4005,There was no significant difference in the incidence of PMWS among the groups.
4006,"We found a minimal dose of 10(5) PFU of MVA vaccine fully sufficient to allow robust protection against lethal mousepox, as assessed by the absence of disease symptoms and failure to detect ECTV in organs from vaccinated animals."
4007,"In addition, the risk of a virulent and lethal influenza pandemic has generated widespread and warranted concern."
4008,Genotypes found in this study were G6P[11] in the vaccinated herd and G6P[5] in the unvaccinated herd.
4009,"Coupled with increased safety and reduced pathogenesis, the study highlights the potential for NSP16 attenuation as a major component of future live-attenuated coronavirus vaccines."
4010,"In the absence of alum, DIV vaccine performed poorly in young animals challenged with lethal homologous or heterologous strains."
4011,"A devastating outbreak of EBOV occurred in West Africa in 2014, and there was a significant outbreak of SARS in 2003."
4012,"Hence, it is crucial to understand the molecular mechanisms that lead to immune dysfunction as a function of age so that appropriate strategies can be developed to enhance the disease resistance and immunogenicity of preventive vaccines, including influenza vaccines, for the older adult population."
4013,"Recently, progress has been made in understanding the molecular epidemiology of PEDV, thereby leading to the development of new vaccines."
4014,"When the virus prevalence or the number of sensitive animals becomes low, the efficacy of herd screening test was superior to one of individual tests."
4015,Pathogens such as the Middle East Respiratory Syndrome coronavirus (MERS-CoV) and the Zika virus represent either new viral entities or viruses emergent in new geographic locales and characterized by novel complications.
4016,"Vaccines identified as the highest priorities were those for rabies, Leptospira spp., Clostridium spp., Erysipelas, foreign animal diseases (FAD), poultry diseases, and fish diseases."
4017,"Influenza is the most frequent travel related infection preventable by universally available vaccines, but preventive measures were neglected until recently."
4018, A swine-origin H1N1 triple-reassortant influenza A virus found to be a distant relative of the 1918 “Spanish flu” virus emerged in April 2009 to give rise to the first influenza pandemic of the 21st century.
4019,"Although treatment for most of the viral infections remains supportive, efficacious antiviral agents against influenza infections exist."
4020,This is even more difficult for large and growing animals.
4021,Deletion of the A35 gene in MVA improved T cell responses as expected.
4022,"ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (doi:10.1186/1471-2164-15-1164) contains supplementary material, which is available to authorized users."
4023,These mice can be used to analyze the human immune response in vivo.
4024," Group A rotaviruses (RVA) are regarded as major enteric pathogens of large ruminants, including cattle."
4025,A rate of 20% of nosocomial influenza was observed throughout.
4026,The results showed that vaccination with S1 protein efficiently protected neonatal piglets against PEDV.
4027,The results of ELISA analysis showed that N protein was capable of inducing a higher level of IL-4 (P < 0.001) and IFN-γ (P < 0.001) than S1 protein in the immunized mice.
4028,"Furthermore, an inactivated cell-adapted CH/XJYN/2016-based vaccine candidate was developed with different adjuvants."
4029,We then designed a triclade DNA vaccine and evaluated its immunogenicity and protection in mice.
4030,The optimal time to harvest recombinant RVs was determined and the function of pathogenic and nonpathogenic rabies glycoprotein in virus recovery was examined.
4031,"CONCLUSION: Free influenza vaccination may cause reductions in incidence, absenteeism, and costs associated with ILI in healthcare workers in Taiwan."
4032," Following the boom in respiratory virology in the 1960s, species of rhinoviruses, coronaviruses, enteroviruses, adenoviruses, parainfluenza viruses and respiratory syncytial virus were added to influenza and measles viruses as causes of respiratory tract infection."
4033,"To our knowledge, this is the first report on the in vivo use of a virucidal mixture of compounds effective against the coronavirus IBV."
4034,"For the last three decades, PEDV infection has resulted in significant economic losses in the European and Asian pig industries, but in 2013–2014 the disease was also reported in the US, Canada and Mexico."
4035,Viral load and immune responses of immunized mice were analyzed over time.
4036,"However, several hurdles regarding clinical safety considerations and public awareness should be overcome before these approaches can ultimately become clinically relevant therapies."
4037,"In contrast, TLR agonists added to UV-V vaccine, including lipopolysaccharide, poly(U), and poly(I·C) (UV-V+TLR), strikingly reduced excess eosinophilic infiltration in the lungs and induced lower levels of interleukin-4 and -13 and eotaxin in the lungs than UV-V-immunization alone."
4038,"A universal vaccine against influenza remains a critical target, and efforts have recently focused on the stem of the hemagglutinin glycoprotein."
4039,"However, efforts to develop effective new vaccines against infectious pathogens such as influenza, Human immunodeficiency virus (HIV), dengue virus (DENV), chikungunya virus (CHIKV), Ebola virus, and Zika virus (ZIKV) have proven challenging."
4040,"No other calf-level factors were identified, suggesting that there are other important factors that are outside the scope of this study, such as genetics, which explain why BNP develops in some PregSure-colostrum-exposed calves but not in others."
4041,"A subset of induced Ab3 (designated Ab1), exhibited specificity for antigen (virus or DNP)."
4042,"The occurrence of subclinical herd infections, the prolonged circulation of virus within herds and probable aerogenic virus spread all mitigated against the success of control measures."
4043,The infection of epithelia] swine testicle and intestinal porcine epithelial (IPEC-1) cell lines by adenovirus type 5 (Ad5) has been studied in vitro by using an Ad5-luciferase recombinant containing the firefly luciferase gene as a reporter.
4044,In 2011 we conducted a cross-sectional study of private veterinarians registered in Queensland and providing veterinary services to horses.
4045,"In BALB/c mice, the inactivated chimeric bivalent vaccine induced potent and specific neutralizing antibodies against MERS-CoV and H1N1pdm09."
4046,TAKE HOME MESSAGE: Ad vector-based influenza vaccines for pandemic preparedness are under development to meet the global vaccine demand.
4047,"In this review, we discuss the recent development of such small molecules against EV71, known drug resistance and possible solutions to it, and animal models for evaluating the efficacy of these antivirals."
4048,"We first construct a basic susceptible, exposed, infectious, and recovered (SEIR) type model for the spread of rabies virus among dogs and from dogs to humans and use the model to simulate the human rabies data in China from 1996 to 2010."
4049,"Mutations that alter the acid stabilities of H1 and H3 HA proteins have also been discovered that influence the amantadine susceptibilities, replication rates, and pathogenicities of human influenza viruses."
4050,"This method of vaccine delivery enables the delivery of a wide spectrum of vaccines for prophylactic and therapeutic use, including oral and transdermal vaccines for cancer such as human papillomavirus, melanoma, ovarian, breast, and prostate with encouraging results."
4051,A novel coronavirus was reported to the World Health Organization (WHO) in China on 31 December 2019.
4052,"METHODS: In the current study, we explored the combination of the DNA vaccine encoding calreticulin (CRT) linked to human papillomavirus type 16 (HPV-16) E7 antigen (CRT/E7) with the TLR7 agonist imiquimod for their ability to generate E7-specific immune responses and antitumor effects in tumor-bearing mice."
4053,"Here, we show that small deletions and modifications within the E protein led to virus attenuation, manifested by minimal lung injury, limited neutrophil influx to the lungs, reduced expression of proinflammatory cytokines, increased anti-inflammatory cytokine levels, and enhanced CD4(+) and CD8(+) T cell counts in vivo, suggesting that these phenomena contribute to virus attenuation."
4054,Eight countries had a set vaccination target rate and only three monitored the influenza coverage rates.
4055,": Having been overwhelmed by the complexity of the response needed for the severe acute respiratory syndrome (SARS) epidemic, public health professionals in the small island state of Barbados put various measures in place to improve its response in the event of a pandemic METHODS: Data for this study was collected using Barbados’ National Influenza Surveillance System, which was revitalized in 2007."
4056,"A variety of methods are available for the detection of the influenza viruses responsible for respiratory infection starting with the isolation of the virus in chick embryos or in cell lines such as MDCK, VERO, etc., and finishing with a variety of modifications of the classical PCR molecular biology such as PCR multiplex and Real-Time."
4057,The subsequent reduction in cases of human rabies in such regions advocates the multidisciplinary One Health approach to rabies control through the mass vaccination of dogs and control of canine populations.
4058,"Neutralizing antibodies can provide passive protection when present prior to challenge, though infection can be controlled in the absence of detectable neutralizing antibodies."
4059,These responses were dramatically reduced in DCs from IPS-1(−/−) mice.
4060,Those data support the idea that some of the IL-1β expressed in vivo in response to VSV may be activated by a caspase-1 and ASC-independent mechanism.
4061,"The infectious dose of a virus pool of original US PEDV strain PC22A was determined in 4-day-old, cesarean-derived, colostrum-deprived (CDCD) piglets."
4062,"To improve the immunogenicity of the chimeric fimbriae, the in vivo inducible nirB promoter was inserted into pCS154, upstream of the fas genes, to create pCS155."
4063, Murine antisera with neutralising activity for the coronavirus causative of Middle East respiratory syndrome (MERS) were induced by immunisation of Balb/c mice with the receptor binding domain (RBD) of the viral Spike protein.
4064,"Influenza virus was associated with a substantial amount of severe disease, especially in young children and HIV-infected populations in South Africa."
4065,"Therefore, in this study, a new type of recombinant adenovirus expressing the spike (S) protein of porcine epidemic diarrhea virus (PEDV), rAd-PEDV-S, was generated, and its characteristics were determined."
4066,The outbreak of the 2019 novel coronavirus (SARS-CoV-2) has infected thousands of people with a large number of deaths across 26 countries.
4067,Antibody titers against canine distemper virus (CDV) in two facilities in which giant pandas were vaccinated were variable.
4068,"Irrespective of regular vaccination, control of PRRSV remains a challenge to swine farmers."
4069,The SARS Coronavirus receptor ACE 2 A potential target for antiviral therapy
4070,"A total of 136 multiparous dairy cows, from 5 different herds and located in 3 countries (France, UK and Germany) were enrolled in the study."
4071,"Despite SL-CoVs and SARS-CoV share identical genome structure and high-level sequence similarity, SL-CoV does not bind to the same cellular receptor as for SARS-CoV and the N-terminus of the S proteins only share 64% amino acid identity, suggesting there are fundamental differences between these two groups of coronaviruses."
4072,"In this article, we describe the national laboratory system for public health in Taiwan."
4073,"These studies confirm that vaccination with VSVΔG/EBOVGP is able to confer long-term protection against Ebola infection in mice and guinea pigs, and support follow-up studies in non-human primates."
4074,"Preliminary laboratory analysis ruled out important enteropathogens (Cryptosporidium spp; Eimeria spp., E. coli F5, and bovine coronavirus)."
4075,Preliminary IRT imaging demonstrated that foot temperatures increased in FMDV-infected animals.
4076,Treatment of primary PBMCs or lung epithelial A549 cells with 5′pppRNA provided significant protection against a spectrum of RNA and DNA viruses.
4077,"Compared to the WT virus in infected cells, all three mutated viruses stimulated high levels of IFN-α expression and exhibited a reduced ability to suppress the mRNA expression of selected interferon-stimulated genes (ISGs)."
4078,"Some challenges to diagnostic preparedness are common to all outbreak situations, as highlighted by recent outbreaks of Ebola, Zika and yellow fever."
4079,"Therefore, the most cost-effective approach to elimination of the global burden of human rabies is to control canine rabies rather than expansion of the availability of human prophylaxis."
4080,Interpretation DNA priming 24 weeks in advance of influenza vaccine boosting increased the magnitude of protective antibody responses (HAI) and in some cases induced haemagglutinin-stem-specific neutralising antibodies.
4081,"Fortunately, this problem can be avoided by formulation of coronavirus vaccines with Th1-type adjuvants that enhance T cell IFN-γ responses, such as, delta inulin or TLR agonists."
4082,HBV-infected blood and bloodstains were stored for up to 60 days at room temperature and subsequently screened for hepatitis B surface antigen (HBsAg) and HBV DNA.
4083,"The magnitude of these responses could be significantly increased by booster immunization with recombinant adenovirus (Ad)-hDCT, which led to enhanced efficacy against B16-F10 melanoma in both prophylactic and therapeutic settings."
4084,"24.5% (154/627) of respondents believed that the disease would ""very seriously or extremely"" affect their health."
4085,Transmission in the HE group was delayed and variable when compared to the NV group and transmission could not be detected in the HO group.
4086,"Furthermore, there was a positive correlation between the dose of administered immunogen and protection against MHV infection."
4087,"In this study, we generated a recombinant Salmonella Typhi strain pilS− pilT−Gag+(pVAX1-gp120) harboring the human immunodeficiency virus (HIV) gag gene integrated into the bacterial chromosome and gp120 gene carried by a plasmid."
4088,"The results show that there is a significant risk of influenza-related complications in preterm neonates and infants, in whom influenza vaccines are immunogenic and safe (although their efficacy has not been specifically studied)."
4089,We analyzed lung tissue from infants with fatal cases of RSV and influenza virus LRTI to determine the types of inflammatory cells present.
4090,Infection was defined as a more than quadrupling of viral titers.
4091,"We classified them as fully vaccinated, partially vaccinated and unvaccinated according to their receipt of unadjuvanted vaccines containing influenza A (H1N1)pdm09."
4092,"In addition to specific antiviral agents, massive vaccination is thought to be the most effective way of controlling the transmission."
4093,"RESULTS: Of the 94 individuals who completed the study (placebo: n = 44, ARMS-I: n = 50), six presented with confirmed URI (placebo: 4, ARMS-I: 2), representing a 55% relative reduction, albeit this was statistically not significant)."
4094,"There is some natural immunity to enterotoxigenic Escherichia coli, however, it often fails to protect calves born and raised under modern husbandry conditions."
4095,"A simple, cost-effective passive immunization strategy via in vivo production of cross-protective antibody molecules may augment existing vaccines and antiviral drugs in seasonal and pandemic outbreaks."
4096,"It will be essential to validate reported vaccination coverage, improve vaccination coverage in adults and strengthen measles surveillance in the anticipated elimination campaign for measles."
4097,"To establish a link between the research conducted in animal models and humans, an organotypic human airway culture system, that recapitulates the human airway epithelium, has been developed."
4098,"The case death rate of H5N1 avian influenza infection is 20 times higher than that of the 1918 infection (50% versus 2.5%), which killed 675000 people in the USA and almost 40 million people worldwide."
4099,"In vivo experiments demonstrated that the rescued virus displayed similar pathogenicity to the parental isolate, causing high mortality rates in suckling pigs."
4100,"Studies on hemagglutinin (HA)-antibody complexes by electron microscopy and epitope mapping indicate that antibody 65C6 binds to a conformational epitope comprising amino acid residues at positions 118, 121, 161, 164, and 167 (according to mature H5 numbering) on the tip of the membrane-distal globular domain of HA."
4101,Developing effective and safe vaccines is urgently needed to prevent infection by severe acute respiratory syndrome (SARS)–associated coronavirus (SARS-CoV).
4102,"To improve the immune response after oral vaccination, the Ad5-based vaccine was PEGylated."
4103,"In this communication, we evaluated the efficacy and safety of two SARS vaccine candidates based on the recombinant modified vaccinia Ankara (MVA) expressing SARS-CoV spike or nucleocapsid proteins in ferrets."
4104,A balanced IgG1 and IgG2a (Th2/Th1) immune response was elicited in most of the high to very high response groups (all but Alum and Adjuplex).
4105,We investigated whether such a phenomenon might affect a study design commonly used to estimate influenza vaccine effectiveness (VE).
4106,The sensitivity of the immune response supports the utility of the guinea pig as a useful animal model of influenza infection and immunization.
4107,Mice were immunized with purified hybrid viruses after several regimens of immunization.
4108,"Taken together, this vaccine candidate appeared to be safe and efficacious, representing a novel strategy for CHIKV vaccine design."
4109,"These data might provide new insights for elucidating the specific pathogenesis of PEDV infection, and pave the way for the development of effective therapeutic strategies."
4110,"In this disease model, the early benefits of PRRSV vaccination were outweighed by the later amplification of PCVAD."
4111,"In addition, a smaller tumor volume was observed in CT26/CEA-bearing mice who received CEA-SARS-CoV gene therapy in comparison with those administered CEA alone."
4112,"METHODS: CRT and HBsAg gene were fused using polymerase chain reaction (PCR), endonuclease digestion and ligation methods."
4113,"To address this issue, we primed BALB/c mice either intranasally (i.n.)"
4114,": Influenza virus causes annual epidemics in the winter–spring season with significant morbidity in the general population and important mortality in high-risk groups, including cancer patients."
4115,"Pseudorabies virus (PRV) antigen was found in neuronal and non-neuronal cells of the brain, tonsils, and gastric glandular epithelial cells by immunohistochemical analysis."
4116,ESA-2 would thus be useful as a novel microbicide to prevent penetration of viruses such as HIV and influenza viruses to the host cells.
4117,Rapid and large-scale production of HA DNA vaccines has the potential to contribute to an efficient response against future influenza pandemics.
4118,"Given that PEDV infection occurs in gut epithelial cells mainly via the fecal-oral route, induction of PEDV-specific immune responses in the mucosal compartment is required for protective immunity against viral infection."
4119,"Importantly, this early protective capacity of MVA vaccination completely depends on virus-specific cytotoxic CD8(+) T cell responses."
4120,"To date, we have yet to identify functions for all the major gene products, much less grasp their implications for the viral life cycle and pathogenic mechanisms."
4121,"Although obviously relevant as models to humans, these experimental systems are very complex and are not conveniently accessible to various genetic, molecular and biochemical approaches."
4122,As influenza activity was low during the study period the impact of infection on admissions could not be assessed.
4123,The human H1N1 influenza virus may replicate in the upper respiratory tract of tree shrews.
4124,The mean ratio of gE negative antibodies circulating in the blood of LF and CL dams pre-partum scored negative to gE ab (S/N≥0.70).
4125, Neutralizing antibody (NAb) can dampen the immunogenicity of adenovirus (Ad) vector-based vaccine.
4126,Enteric Viral Infections of Pigs and Strategies for Induction of Mucosal Immunity
4127,"Here, we propagated a virulent strain SADS-CoV/CN/GDWT/2017 in Vero cells for up to 83 passages."
4128,"CONCLUSION: A relative decrease (or less of an increase) of influenza disease burden was observed in the older population of Hong Kong after increased coverage of influenza and pneumococcal vaccines in this population, as compared to those of Brisbane where vaccination rates remained stable."
4129,"CONCLUSIONS: Using simulation studies based on a classic influenza outbreak, we demonstrate the advantages of adaptive interventions over non-adaptive ones, in terms of cost and resource efficiency, and robustness to model misspecification."
4130,The aim of this study was to perform the molecular characterization of the eleven genes of a G6P[5] bovine group A rotavirus (RVA) strain detected in a diarrhea outbreak from a vaccinated beef cattle herd.
4131,Influenza infection must be considered even in those who give a history of vaccination.
4132,Expression of the TGEV epitopes from the Salmonella typhimurium CS4552 (crp cya asd pgtE) vaccine strain was greater when the epitopes were fused to MisL than when they were fused to the 987P FasA subunit.
4133,"Widespread use of bacterial and viral vaccines in young children, including pneumococcal conjugate and influenza vaccines, has led to the reduction in otitis media-related health care use between 2001 and 2011."
