,pid,title,abstract
2200,ejui5h10,Mucosal and systemic immune responses elicited by recombinant Lactococcus lactis expressing a fusion protein composed of pertussis toxin and filamentous hemagglutinin from Bordetella pertussis," We constructed a food-grade expression system harboring a F1S1 fusion protein of Bordetella pertussis to be produced in Lactococcus lactis NZ3900 as a new oral vaccine model against whooping cough, caused by B. pertussis. F1S1 was composed of N-terminally truncated S1 subunit of pertussis toxin and type I immunodominant domain of filamentous hemagglutinin which are both known as protective immunogens against pertussis. The recombinant L. lactis was administered via oral or intranasal routes to BALB/c mice and the related specific systemic and mucosal immune responses were then evaluated. The results indicated significantly higher levels of specific IgA in the lung extracts and IgG in sera of mucosally-immunized mice, compared to their controls. It was revealed that higher levels of IgG2a, compared to IgG1, were produced in all mucosally-immunized mice. Moreover, immunized mice developed Th1 responses with high levels of IFN-γ production by the spleen cells. These findings provide evidence for L. lactis to be used as a suitable vehicle for expression and delivery of F1S1 fusion protein to mucosa and induction of appropriate systemic and mucosal immune responses against pertussis."
2209,xuw0fcm2,"Galactose-1-phosphate uridyltransferase (GalT), an in vivo-induced antigen of Actinobacillus pleuropneumoniae serovar 5b strain L20, provided immunoprotection against serovar 1 strain MS71","GALT is an important antigen of Actinobacillus pleuropneumoniae (APP), which was shown to provide partial protection against APP infection in a previous study in our lab. The main purpose of the present study is to investigate GALT induced cross-protection between different APP serotypes and elucidate key mechanisms of the immune response to GALT antigenic stimulation. Bioinformatic analysis demonstrated that galT is a highly conserved gene in APP, widely distributed across multiple pathogenic strains. Homologies between any two strains ranges from 78.9% to 100% regarding the galT locus. Indirect enzyme-linked immunosorbent assay (ELISA) confirmed that GALT specific antibodies could not be induced by inactivated APP L20 or MS71 whole cell bacterin preparations. A recombinant fusion GALT protein derived from APP L20, however has proven to be an effective cross-protective antigen against APP sevorar 1 MS71 (50%, 4/8) and APP sevorar 5b L20 (75%, 6/8). Histopathological examinations have confirmed that recombinant GALT vaccinated animals showed less severe pathological signs in lung tissues than negative controls after APP challenge. Immunohistochemical (IHC) analysis indicated that the infiltration of neutrophils in the negative group is significantly increased compared with that in the normal control (P<0.001) and that in surviving animals is decreased compared to the negative group. Anti-GALT antibodies were shown to mediate phagocytosis of neutrophils. After interaction with anti-GALT antibodies, survival rate of APP challenged vaccinated animals was significantly reduced (P<0.001). This study demonstrated that GALT is an effective cross-protective antigen, which could be used as a potential vaccine candidate against multiple APP serotypes."
2210,v8vpuyum,Display of Porcine Epidemic Diarrhea Virus Spike Protein on Baculovirus to Improve Immunogenicity and Protective Efficacy,"A new variant of the porcine epidemic diarrhea virus (PEDV) is an emerging swine disease, killing considerable numbers of neonatal piglets in North America and Asia in recent years. To generate immunogens mimicking the complex spike (S) protein folding with proper posttranslational modification to mount a robust immune response against the highly virulent PEDV, two baculoviruses displaying the full-length S protein (S-Bac) and the S1 protein (S1-Bac) of the virulent Taiwan genotype 2b (G2b) PEDV Pintung 52 (PEDV-PT) strain were constructed. Intramuscular immunizations of mice and piglets with the S-Bac and S1-Bac demonstrated significantly higher levels of systemic anti-PEDV S-specific IgG, as compared with control group. Our results also showed that piglets in the S-Bac group elicited superior PEDV-specific neutralizing antibodies than those of the S1-Bac and control groups. The highly virulent PEDV-PT strain challenge experiment showed that piglets immunized with S-Bac and S1-Bac showed milder clinical symptoms with significantly less fecal viral shedding as compared with non-immunized control piglets. More importantly, piglets immunized with the S-Bac exhibited no to mild clinical signs, with a delayed, minimal viral shedding. Our results demonstrated that the S-Bac could serve as a safe, easy to manipulate, and effective vaccine candidate against the PEDV infection."
2211,jfpa3rih,Immunity from Smallpox Vaccine Persists for Decades: A Longitudinal Study,"PURPOSE: The threat of smallpox resulting from bioterrorist action has prompted a reassessment of the level of immunity in current populations. METHODS: We have examined the magnitude and duration of antiviral antibody immunity conferred by smallpox vaccination in 246 participants of the Baltimore Longitudinal Study of Aging. Of this population, 209 subjects were vaccinated one or more times 13 to 88 years before this evaluation, and stored serum samples were available at various intervals after vaccination. An additional 8 subjects who had documented childhood smallpox infection and 29 subjects with no history of infection or vaccination were included. We quantified the total vaccinia IgG and neutralizing antibody titers in each of these subgroups of participants over time. RESULTS: Vaccinated participants maintained antivaccinia IgG and neutralizing antibody titers above 3 natural logs essentially indefinitely. The absolute titer of antivaccinia antibody was only slightly higher after multiple vaccinations. In 97% of the participants, no decrease in vaccinia-specific antibody titers was noted with age over a follow-up period of up to 88 years. Moreover, Baltimore Longitudinal Study of Aging participants who survived active smallpox infections in their youth retained antivaccinia antibody titers that were similar to the levels detected in vaccinated subjects. CONCLUSION: These data suggest that multiple or recent vaccinations are not essential to maintain vaccinia-specific antibody responses in human subjects. Scarce vaccine supplies should be applied first to individuals who have not previously been vaccinated."
2215,bz1139h6,Evaluating the Safety of New Vaccines: Summary of a Workshop,"Public concerns about the safety of vaccines arise on a regular basis. In November 2000, a workshop titled “Evaluation of New Vaccines: How Much Safety Data?” was convened by US Public Health Service agencies, including the Food and Drug Administration, the National Institutes of Health, the Centers for Disease Control and Prevention, and the Health Resources and Services Administration, to discuss appropriate methods for evaluating the safety of new vaccines. Workshop presentations addressed the current standards and approaches for new vaccine evaluation and postlicensure surveillance, as well as public views about vaccine safety and alternative approaches that could be considered. The advantages and disadvantages of conducting large controlled trials before licensure or widespread use of a new vaccine were discussed. We summarize these presentations and discussions."
2216,s2d3q4ob,SARS: future research and vaccine," Severe acute respiratory syndrome (SARS) is a new infectious disease of the 21st century that has pandemic potential. A novel coronavirus (CoV) was identified as its aetiological agent and its genome was sequenced within months of the World Health Organisation issuing a global threat on SARS. The high morbidity and mortality of this potentially pandemic infection demands a rapid research response to develop effective antiviral treatment and vaccine. This will depend on understanding the pathogenesis and immune response to SARS CoV. Further understanding of the ecology of SARS CoV in human and animals will help prevent future cross species transmission. Likewise for the super-spreading events, clarification of the underlying reasons will be important to prevent a large scale outbreak of SARS. Lastly it is of utmost importance that international research collaboration should be strengthened to deal with SARS and any other emerging infectious disease that can seriously threaten our future."
2222,bt7071o8,A transcutaneous vaccination system using a hydrogel patch for viral and bacterial infection," One of the most important anthropic missions is preventing the global spread of infectious diseases. Vaccination is the only available preventive treatment for infectious diseases, but the availability of vaccines in developing countries is not adequate. We report a simple, easy-to-use, noninvasive hydrogel patch transcutaneous vaccination system. Antigen (Ag)-specific IgG production was induced by applying an Ag-immersed patch to non-pretreated mouse auricle or hairless rat back skin. Immunofluorescence histochemical analysis revealed that Langerhans cells resident in the epidermal layer captured the antigenic proteins delivered by the hydrogel patch, which promoted the penetration of antigenic proteins through the stratum corneum, and that Ag-capturing Langerhans cells migrated into draining lymph nodes. Humoral immunity elicited by our transcutaneous vaccination system demonstrated neutralizing activity in both adenoviral infection and passive-challenge tetanus toxin experiments. The use of this hydrogel patch transcutaneous vaccination system will facilitate the global distribution of effective and convenient vaccines."
2230,8iqyp7g1,Clinical Applications of DNA Vaccines: Current Progress,"It was discovered almost 20 years ago that plasmid DNA, when injected into the skin or muscle of mice, could induce immune responses to encoded antigens. Since that time, there has since been much progress in understanding the basic biology behind this deceptively simple vaccine platform and much technological advancement to enhance immune potency. Among these advancements are improved formulations and improved physical methods of delivery, which increase the uptake of vaccine plasmids by cells; optimization of vaccine vectors and encoded antigens; and the development of novel formulations and adjuvants to augment and direct the host immune response. The ability of the current, or second-generation, DNA vaccines to induce more-potent cellular and humoral responses opens up this platform to be examined in both preventative and therapeutic arenas. This review focuses on these advances and discusses both preventive and immunotherapeutic clinical applications."
2238,424x1h2f,Immune response induced by spike protein from transmissible gastroenteritis coronavirus expressed in mouse mammary cells," The present study is undertaken to investigate the immune response that was induced by the recombinant spike (S) protein from swine-transmissible gastroenteritis virus (TGEV) expressed in mouse mammary cells. A mammary-specific expression vector pEBS containing the full-length cDNA of S gene was constructed and expressed in the mouse mammary cells (EMT6). The recombinant S protein from culture supernatant of transgenic EMT6 was harvested and immunized BALB/c mice. The results demonstrated recombinant S protein was expressed at high levels in mammary cells by Western blotting and enzyme-linked immunosorbent assay (ELISA) detection. The antibody titer in BALB/c mice following immunization with recombinant S protein was detectable after the first immunization. Maximum titers of antibody (8.86±0.19ng/ml of serum) were attained after the second immunization. In conclusion, the recombinant S protein expressed in mammary cells was able to elicit substantial immunological response against TGEV. This lays the basis for using mammary gland bioreactor generating edible vaccine."
2242,bk6sawaf,A Recombinant Vaccine of H5N1 HA1 Fused with Foldon and Human IgG Fc Induced Complete Cross-Clade Protection against Divergent H5N1 Viruses,"Development of effective vaccines to prevent influenza, particularly highly pathogenic avian influenza (HPAI) caused by influenza A virus (IAV) subtype H5N1, is a challenging goal. In this study, we designed and constructed two recombinant influenza vaccine candidates by fusing hemagglutinin 1 (HA1) fragment of A/Anhui/1/2005(H5N1) to either Fc of human IgG (HA1-Fc) or foldon plus Fc (HA1-Fdc), and evaluated their immune responses and cross-protection against divergent strains of H5N1 virus. Results showed that these two recombinant vaccines induced strong immune responses in the vaccinated mice, which specifically reacted with HA1 proteins and an inactivated heterologous H5N1 virus. Both proteins were able to cross-neutralize infections by one homologous strain (clade 2.3) and four heterologous strains belonging to clades 0, 1, and 2.2 of H5N1 pseudoviruses as well as three heterologous strains (clades 0, 1, and 2.3.4) of H5N1 live virus. Importantly, immunization with these two vaccine candidates, especially HA1-Fdc, provided complete cross-clade protection against high-dose lethal challenge of different strains of H5N1 virus covering clade 0, 1, and 2.3.4 in the tested mouse model. This study suggests that the recombinant fusion proteins, particularly HA1-Fdc, could be developed into an efficacious universal H5N1 influenza vaccine, providing cross-protection against infections by divergent strains of highly pathogenic H5N1 virus."
2243,a7bhno7z,Modeling the Impact of Behavior Changes on the Spread of Pandemic Influenza,"We use mathematical models to assess the impact of behavioral changes in response to an emerging epidemic. Evaluating the quantitative and qualitative impact of public health interventions on the spread of infectious diseases is a crucial public health objective. The recent avian influenza (H5N1) outbreaks and the 2009 H1N1 pandemic have raised significant global concerns about the emergence of a deadly influenza virus causing a pandemic of catastrophic proportions. Mitigation strategies based on behavior changes are some of the only options available in the early stages of an emerging epidemic when vaccines are unlikely to be available and there are only limited stockpiles of antiviral medications. Mathematical models that capture these behavior changes can quantify the relative impact of different mitigation strategies, such as closing schools, in slowing the spread of an infectious disease. Including behavior changes in mathematical models increases complexity and is often left out of the analysis. We present a simple differential equation model which allows for people changing their behavior to decrease their probability of infection. We also describe a large-scale agent-based model that can be used to analyze the impact of isolation scenarios such as school closures and fear-based home isolation during a pandemic. The agent-based model captures realistic individual-level mixing patterns and coordinated reactive changes in human behavior in order to better predict the transmission dynamics of an epidemic. Both models confirm that changes in behavior can be effective in reducing the spread of disease. For example, our model predicts that if school closures are implemented for the duration of the pandemic, the clinical attack rate could be reduced by more than 50%. We also verify that when interventions are stopped too soon, a second wave of infection can occur."
2245,wvot6rfc,NS-based Live Attenuated H1N1 Pandemic Vaccines Protect Mice and Ferrets,"Although vaccines against influenza A virus are the most effective method to combat infection, it is clear that their production needs to be accelerated and their efficacy improved. We generated live attenuated human influenza A vaccines (LAIVs) by rationally engineering mutations directly into the genome of a pandemic-H1N1 virus. Two LAIVs (NS1-73 and NS1-126) were based on the success of LAIVs for animal influenza A viruses. A third candidate (NSΔ5) is a unique NS-mutant that has never been used as a LAIV. The vaccine potential of each LAIV was determined through analysis of attenuation, interferon production, immunogenicity, and their ability to protect mice and ferrets. This study demonstrates that NSΔ5 is an ideal LAIV candidate, provides important information on the effects that different NS mutations have on the pandemic-H1N1 virus and shows that LAIVs can be engineered directly from the genomes of emerging/circulating influenza A viruses."
2262,gbwb7fqi,Broad-Spectrum Drugs Against Viral Agents,"Development of antivirals has focused primarily on vaccines and on treatments for specific viral agents. Although effective, these approaches may be limited in situations where the etiologic agent is unknown or when the target virus has undergone mutation, recombination or reassortment. Augmentation of the innate immune response may be an effective alternative for disease amelioration. Nonspecific, broad-spectrum immune responses can be induced by double-stranded (ds)RNAs such as poly (ICLC), or oligonucleotides (ODNs) containing unmethylated deocycytidyl-deoxyguanosinyl (CpG) motifs. These may offer protection against various bacterial and viral pathogens regardless of their genetic makeup, zoonotic origin or drug resistance."
2272,l9m6flpy,Chapter Sixteen Toward Mucosal DNA Delivery: Structural Modularity in Vaccine Platform Design," Hepatitis E virus is a small, nonenveloped RNA virus that is feco-orally transmitted and causes viral hepatitis in humans. A virus-like particle (VLP) expressed and purified from insect cells shares several properties with the virion but can be manipulated quite extensively through genetic engineering or chemical modification. This has exciting implications for exploiting the VLP as a nanocarrier for foreign epitopes or encapsulated deliverables. By exhaustively studying the structure of the virus, we have been successful in designing and synthesizing chimerized VLPs that either carry foreign epitopes, are capable of encapsulating foreign DNA, or both. Preliminary studies show that these particles provide specific and strong immune responses in mice when orally delivered. To appreciate the full potential of HEV VLPs, we have highlighted various properties of the virus with a strong focus on the VLP structure and the key features that make it suitable for oral delivery."
2273,mjavse75,Potent Vesicular Stomatitis Virus-Based Avian Influenza Vaccines Provide Long-Term Sterilizing Immunity against Heterologous Challenge,"The emergence in 1997 and continuance today of a highly lethal H5N1 avian influenza virus (AIV) causing human disease has raised concern about an impending pandemic and the need for a vaccine to prepare for such an occurrence. We previously generated an efficacious vesicular stomatitis virus (VSV)-based AIV vaccine expressing H5 hemagglutinin (HA) from the fifth genomic position of VSV (J. A. Schwartz et al., Virology 366:166-173, 2007). Here we have generated and characterized VSV-based vaccines that express the A/Hong Kong/156/1997 (clade 0) H5 HA from the first position of the VSV genome. These vectors induce broadly cross-neutralizing antibodies against homologous and heterologous H5N1 viruses of different clades in mice. The vaccines provide complete protection against morbidity and mortality after heterologous challenge with clade 0 and clade 1 strains in animals even 1 year after vaccination. Postchallenge pulmonary virus loads show that these vectors provide sterilizing immunity. Therefore, VSV-based AIV vaccines are potent, broadly cross-protective pandemic vaccine candidates."
2281,3lqqk9da,"Recent Aspects on the Pathogenesis Mechanism, Animal Models and Novel Therapeutic Interventions for Middle East Respiratory Syndrome Coronavirus Infections","Middle East Respiratory Syndrome Coronavirus (MERS-CoV) is an emerging zoonotic virus considered as one of the major public threat with a total number of 2 298 laboratory-confirmed cases and 811 associated deaths reported by World Health Organization as of January 2019. The transmission of the virus was expected to be from the camels found in Middle Eastern countries via the animal and human interaction. The genome structure provided information about the pathogenicity and associated virulent factors present in the virus. Recent studies suggested that there were limited insight available on the development of novel therapeutic strategies to induce immunity against the virus. The severities of MERS-CoV infection highlight the necessity of effective approaches for the development of various therapeutic remedies. Thus, the present review comprehensively and critically illustrates the recent aspects on the epidemiology of the virus, the structural and functional features of the viral genome, viral entry and transmission, major mechanisms of pathogenesis and associated virulent factors, current animal models, detection methods and novel strategies for the development of vaccines against MERS-CoV. The review further illustrates the molecular and computational virtual screening platforms which provide insights for the identification of putative drug targets and novel lead molecules toward the development of therapeutic remedies."
2287,q8gshba8,Plasmodium vivax Antigen Discovery Based on Alpha-Helical Coiled Coil Protein Motif,"Protein α-helical coiled coil structures that elicit antibody responses, which block critical functions of medically important microorganisms, represent a means for vaccine development. By using bioinformatics algorithms, a total of 50 antigens with α-helical coiled coil motifs orthologous to Plasmodium falciparum were identified in the P. vivax genome. The peptides identified in silico were chemically synthesized; circular dichroism studies indicated partial or high α-helical content. Antigenicity was evaluated using human sera samples from malaria-endemic areas of Colombia and Papua New Guinea. Eight of these fragments were selected and used to assess immunogenicity in BALB/c mice. ELISA assays indicated strong reactivity of serum samples from individuals residing in malaria-endemic regions and sera of immunized mice, with the α-helical coiled coil structures. In addition, ex vivo production of IFN-γ by murine mononuclear cells confirmed the immunogenicity of these structures and the presence of T-cell epitopes in the peptide sequences. Moreover, sera of mice immunized with four of the eight antigens recognized native proteins on blood-stage P. vivax parasites, and antigenic cross-reactivity with three of the peptides was observed when reacted with both the P. falciparum orthologous fragments and whole parasites. Results here point to the α-helical coiled coil peptides as possible P. vivax malaria vaccine candidates as were observed for P. falciparum. Fragments selected here warrant further study in humans and non-human primate models to assess their protective efficacy as single components or assembled as hybrid linear epitopes."
2290,zqjafa10,Novel Approach for Isolation and Identification of Porcine Epidemic Diarrhea Virus (PEDV) Strain NJ Using Porcine Intestinal Epithelial Cells,"Porcine epidemic diarrhea virus (PEDV), which is the causative agent of porcine epidemic diarrhea in China and other countries, is responsible for serious economic losses in the pork industry. Inactivated PEDV vaccine plays a key role in controlling the prevalence of PEDV. However, consistently low viral titers are obtained during the propagation of PEDV in vitro; this represents a challenge to molecular analyses of the virus and vaccine development. In this study, we successfully isolated a PEDV isolate (strain NJ) from clinical samples collected during a recent outbreak of diarrhea in piglets in China, using porcine intestinal epithelial cells (IEC). We found that the isolate was better adapted to growth in IECs than in Vero cells, and the titer of the IEC cultures was 10(4.5) TCID(50)/0.1 mL at passage 45. Mutations in the S protein increased with the viral passage and the mutations tended towards attenuation. Viral challenge showed that the survival of IEC-adapted cultures was higher at the 45th passage than at the 5th passage. The use of IECs to isolate and propagate PEDV provides an effective approach for laboratory-based diagnosis of PEDV, as well as studies of the epidemiological characteristics and molecular biology of this virus."
2293,77gd3myj,The Perennial Use of the Green Fluorescent Protein Marker in a Live Vaccinia Virus Ankara Recombinant Platform Shows No Acute Adverse Effects in Mice,"Recombinant virus vectors represent a promising strategy for vaccine research. Among available viral vectors, members of the Poxviridae family—especially the modified Vaccinia virus Ankara (MVA)—stand out as immunogenic and safe vaccine platforms. Because MVA usually does not produce plaques in cell culture, visible selection markers such as the green fluorescent protein (GFP) are frequently incorporated into the constructions in order to facilitate the recognition of recombinants. However, these genetic markers have to be removed before any clinical trial. Here, we evaluated the acute responses generated in mice immunized with a MVA vector in which the GFP marker was not removed. We observed no differences in neutrophil, monocyte, or total leucocyte recruitment among animals inoculated with MVA or MVA-GFP. Likewise, there were no differences in neutrophil activation between mice groups. Hepatic functions were not altered in either MVA or MVA-GFP-inoculated mice, and we observed no histopathological alterations in different tissues from virus-inoculated animals. In conclusion, the presence of GFP is innocuous to immunized animals and do not alter acute physiopathological responses to the MVA vector. We suggest that keeping the GFP marker may be a good strategy for vaccine development, production, and evaluation."
2299,0l3w2epc,Severe acute respiratory syndrome (SARS) S protein production in plants: Development of recombinant vaccine,"In view of a recent spread of severe acute respiratory syndrome (SARS), there is a high demand for production of a vaccine to prevent this disease. Recent studies indicate that SARS-coronavirus (CoV) spike protein (S protein) and its truncated fragments are considered the best candidates for generation of the recombinant vaccine. Toward the development of a safe, effective, and inexpensive vaccine candidate, we have expressed the N-terminal fragment of SARS-CoV S protein (S1) in tomato and low-nicotine tobacco plants. Incorporation of the S1 fragment into plant genomes as well as its transcription was confirmed by PCR and RT-PCR analyses. High levels of expression of recombinant S1 protein were observed in several transgenic lines by Western blot analysis using specific antibodies. Plant-derived antigen was evaluated to induce the systemic and mucosal immune responses in mice. Mice showed significantly increased levels of SARS-CoV-specific IgA after oral ingestion of tomato fruits expressing S1 protein. Sera of mice parenterally primed with tobacco-derived S1 protein revealed the presence of SARS-CoV-specific IgG as detected by Western blot and ELISA analysis."
2308,hfwxsr9y,Vaccination of calves using the BRSV nucleocapsid protein in a DNA prime–protein boost strategy stimulates cell-mediated immunity and protects the lungs against BRSV replication and pathology," Respiratory syncytial virus (RSV) is a major cause of respiratory disease in both cattle and young children. Despite the development of vaccines against bovine (B)RSV, incomplete protection and exacerbation of subsequent RSV disease have occurred. In order to circumvent these problems, calves were vaccinated with the nucleocapsid protein, known to be a major target of CD8+ T cells in cattle. This was performed according to a DNA prime–protein boost strategy. The results showed that DNA vaccination primed a specific T-cell-mediated response, as indicated by both a lymphoproliferative response and IFN-γ production. These responses were enhanced after protein boost. After challenge, mock-vaccinated calves displayed gross pneumonic lesions and viral replication in the lungs. In contrast, calves vaccinated by successive administrations of plasmid DNA and protein exhibited protection against the development of pneumonic lesions and the viral replication in the BAL fluids and the lungs. The protection correlated to the cell-mediated immunity and not to the antibody response."
2311,i8xi0h4g,A VLP vaccine for epidemic Chikungunya virus protects non-human primates against infection,"Chikungunya virus (CHIKV) has infected millions of people in Africa, Europe, and Asia1,2 since its re-emergence in Kenya in 2004. The severity of disease and spread of this epidemic virus present a serious public health threat in the absence of vaccines or anti-viral therapies. Here, we describe a novel vaccine that protects against emerging CHIKV infection of non-human primates (NHP). We show that selective expression of viral structural proteins gives rise to virus-like particles (VLPs) in vitro that resemble replication-competent alphaviruses. Immunization with these VLPs elicited neutralizing antibodies against envelope proteins from different CHIKV strains. Monkeys immunized with VLPs produced high titer neutralizing antibodies that protected against viremia after high dose challenge. We transferred these antibodies into immunodeficient mice, where they protected against subsequent lethal CHIKV challenge, establishing a humoral mechanism of protection. Immunization with alphavirus VLP vaccines represents a strategy to contain the spread of CHIKV and related pathogenic viruses in humans."
2327,tkzvtrxx,Peptide Nanoparticles as Novel Immunogens: Design and Analysis of a Prototypic Severe Acute Respiratory Syndrome Vaccine,"Severe acute respiratory syndrome (SARS) is an infectious disease caused by a novel coronavirus that cost nearly 800 lives. While there have been no recent outbreaks of the disease, the threat remains as SARS coronavirus (SARS-CoV) like strains still exist in animal reservoirs. Therefore, the development of a vaccine against SARS is in grave need. Here, we have designed and produced a prototypic SARS vaccine: a self-assembling polypeptide nanoparticle that repetitively displays a SARS B-cell epitope from the C-terminal heptad repeat of the virus’ spike protein. Biophysical analyses with circular dichroism, transmission electron microscopy and dynamic light scattering confirmed the computational design showing α-helcial nanoparticles with sizes of about 25 nm. Immunization experiments with no adjuvants were performed with BALB/c mice. An investigation of the binding properties of the elicited antibodies showed that they were highly conformation specific for the coiled-coil epitope because they specifically recognized the native trimeric conformation of C-terminal heptad repeat region. Consequently, the antisera exhibited neutralization activity in an in vitro infection inhibition assay. We conclude that these peptide nanoparticles represent a promising platform for vaccine design, in particular for diseases that are characterized by neutralizing epitopes with coiled-coil conformation such as SARS-CoV or other enveloped viruses."
2340,49ei5k78,Therapeutic and prevention strategies against human enterovirus 71 infection,"Human enterovirus 71 (HEV71) is the cause of hand, foot and mouth disease and associated neurological complications in children under five years of age. There has been an increase in HEV71 epidemic activity throughout the Asia-Pacific region in the past decade, and it is predicted to replace poliovirus as the extant neurotropic enterovirus of highest global public health significance. To date there is no effective antiviral treatment and no vaccine is available to prevent HEV71 infection. The increase in prevalence, virulence and geographic spread of HEV71 infection over the past decade provides increasing incentive for the development of new therapeutic and prevention strategies against this emerging viral infection. The current review focuses on the potential, advantages and disadvantages of these strategies. Since the explosion of outbreaks leading to large epidemics in China, research in natural therapeutic products has identified several groups of compounds with anti-HEV71 activities. Concurrently, the search for effective synthetic antivirals has produced promising results. Other therapeutic strategies including immunotherapy and the use of oligonucleotides have also been explored. A sound prevention strategy is crucial in order to control the spread of HEV71. To this end the ultimate goal is the rapid development, regulatory approval and widespread implementation of a safe and effective vaccine. The various forms of HEV71 vaccine designs are highlighted in this review. Given the rapid progress of research in this area, eradication of the virus is likely to be achieved."
2343,ht7km4jz,The regulatory T cells in anti-influenza antibody response post influenza vaccination,"The efficacy and effectiveness of influenza vaccines depend primarily on the vaccine recipient and the virus similarity to the endemic virus. Regulatory T cells (Tregs) and cytokines are known to restrict immune responses against viral infections. We conducted this study to explore the role of Tregs, cytokines, and antibody production after influenza vaccination. The whole blood was collected from healthy subjects (n = 36) before and two weeks after influenza vaccine immunization for two or three consecutive years. The cell surface markers, intracellular staining of Foxp3(+) Tregs, and Th1/Th2 cytokines were determined. The antibody titer was detected using the hemagglutination inhibition test. The CD3(+), CD127(+), CD4(+)CD25(+) and CD4(+)Foxp3(+)cells were increased significantly post vaccination. The plasma level of the transforming growth factor (TGF-β), but not interleukin (IL)-2, IL-4, IL-5, IL-10, IFN-γ, TNF-α, was also found to increase significantly after vaccination. We further correlated the cytokine fold-increases with the anti-influenza antibody titer for individual post vaccination. It was found that the IL-10 level after vaccination correlated with the fold-increases of anti-H1N1, anti-H3N2, anti-B/Yamagata, and anti-B/Victoria antibodies. But, a negative relationship occurs between the TGF-β level and fold-increases of anti-H1N1, anti-H3N2, anti-B/Yamagata, and anti-B/Victoria antibodies post vaccination. Treg cells and TGF-β seem to participate in the downregulation of the anti-influenza antibody response post influenza vaccination. Alteration of Treg activity might enhance influenza vaccine antibody responses and efficacy."
2348,gcza2w6n,Recombinant hemagglutinin produced from Chinese Hamster Ovary (CHO) stable cell clones and a PELC/CpG combination adjuvant for H7N9 subunit vaccine development," The novel H7N9 avian influenza A virus has caused human infections in China since 2013; some isolates from the fifth wave of infections have emerged as highly pathogenic avian influenza viruses. Recombinant hemagglutinin proteins of H7N9 viruses can be rapidly and efficiently produced with low-level biocontainment facilities. In this study, recombinant H7 antigen was obtained from engineered stable clones of Chinese Hamster Ovary (CHO) cells for subsequent large-scale production. The stable CHO cell clones were also adapted to grow in serum-free suspension cultures. To improve the immunogenicity of the recombinant H7 antigens, we evaluated the use of a novel combination adjuvant of PELC and CpG (PELC/CpG) to augment the anti-H7N9 immune responses in mice. We compared the effects with other adjuvants such as alum, AddaVax (MF59-like), and several Toll-like receptor ligands such as R848, CpG, and poly (I:C). With the PELC/CpG combination adjuvant, CHO cell-expressed rH7 antigens containing terminally sialylated complex type N-glycans were able to induce high titers of neutralizing antibodies in sera and conferred protection following live virus challenges. These data indicate that the CHO cell-expressed recombinant H7 antigens and a PELC/CpG combination adjuvant can be used for H7N9 subunit vaccine development."
2352,9815ikzg,Illumination of PRRSV Cytotoxic T Lymphocyte Epitopes by the Three-Dimensional Structure and Peptidome of Swine Lymphocyte Antigen Class I (SLA-I),"To investigate CTL epitope applications in swine, SLA-1(*)1502-restricted peptide epitopes matching porcine reproductive and respiratory syndrome virus (PRRSV) strains were explored by crystallography, biochemistry, and the specific pathogen-free (SPF) swine experiments. First, nine predicted PRRSV peptides were tested by assembly of the peptide-SLA-1(*)1502 (pSLA-1(*)1502) complexes, and the crystal structure of the SLA-1(*)1502 complex with one peptide (NSP9-TMP9) was determined. The NSP9-TMP9 peptide conformation presented by pSLA-1(*)1502 is different from that of the peptides presented by the known pSLA-1(*)0401 and pSLA-3(*)hs0202 complexes. Two consecutive Pro residues make the turn between P3 and P4 of NSP9-TMP9 much sharper. The D pocket of pSLA-1(*)1502 is unique and is important for peptide binding. Next, the potential SLA-1(*)1502-restricted peptide epitopes matching four typical genetic PRRSV strains were identified based on the peptide-binding motif of SLA-1(*)1502 determined by structural analysis and alanine scanning of the NSP9-TMP9 peptide. The tetrameric complex of SLA-1(*)1502 and NSP9-TMP9 was constructed and examined. Finally, taking NSP9-TMP9 as an example, the CTL immunogenicity of the identified PRRSV peptide epitope was evaluated. The SPF swine expressing the SLA-1(*)1502 alleles were divided into three groups: modified live vaccine (MLV), MLV+NSP9-TMP9, and the blank control group. NSP9-TMP9 was determined as a PRRSV CTL epitope with strong immunogenicity by flow cytometry and IFN-γ expression. Our study developed an integrated approach to identify SLA-I-restricted CTL epitopes from various important viruses and is helpful in designing and applying effective peptide-based vaccines for swine."
