,pid,newpid,category,sent,newscore,answer,keyword
523,52sbckm3,12489,animal,"However, manuals for brain safety assays for new vaccines are not uniform or effective globally.",0.4851041769930707,manuals for brain safety assays for new vaccines,effective
524,lp2uf9dh,24050,animal,Four mAbs were evaluated in vivo and protected mice from challenge with influenza viruses representative of different subtypes.,0.4850992097109917,mice,titer
525,uwe7uwf6,23155,animal,Recombinant rVSV-VP1 was attenuated in cultured mammalian cells as well as in mice.,0.4850974248444889,mammalian cells as well as in mice,pig
526,sshqsoqk,7870,animal,The lung pathology in vaccinated mice with Advax(TM) was similar to Imject Alum.,0.4850970201355648,mice,titer
527,3m3ytwwv,25856,animal,CONCLUSIONS: Our results demonstrate that rMDV-S1 is an effective and promising recombinant vaccine for the prevention of QX-like IBV infection.,0.4850910089027342,prevention of qx-like ibv infection,effective
528,fd48xq50,13987,animal,It has been extensively used in children and has proven to be safe and effective in eliciting protective immunity.,0.4850897720168311,children,effective
529,zw5pr2ug,6519,animal,"Notably, the mice co-immunized with fmOMV showed a significantly higher protection rate against challenge with a lethal dose of homologous or heterologous influenza viruses without adverse effects.",0.4850888559022467,mice,titer
530,081o2zmd,20850,animal,TGEV/PEDV specific antibody responses as well as kinetic changes of T lymphocyte subgroups of the immunized mice were analyzed.,0.4850868352669393,immunized mice,titer
531,fo2et69u,20100,animal,"Conversely, anti-Int(cv) IgG was induced in the sera of mice after sublingual immunization with purified Int(cv).",0.4850854546456996,mice,pig
532,d8j7mb0t,30612,animal,A more effective clearance of viral DNA and HBsAg was observed and serum HBsAb was developed only in these “sandwich”-treated mice.,0.485083881369573,mice,titer
533,bb5dnbbt,3015,animal,"Therefore, our current review focuses on the most recent studies in search of an effective MERS vaccine.",0.4850830317149261,mers vaccine,effective
534,k0nzt0tp,31382,animal,"An effective vaccine has not yet been developed against this virus, despite considerable efforts in basic and clinical research.",0.4850803472447588,vaccine has not yet been developed against this virus,effective
535,e6pj6pkn,4945,animal,"In addition, Gag-specific and gp120-specific cytotoxic T lymphocyte (CTL) responses were observed in sorted spleen lymphocytes of immunized mice.",0.4850794432139449,immunized mice,mice
536,gcza2w6n,17861,animal,"To improve the immunogenicity of the recombinant H7 antigens, we evaluated the use of a novel combination adjuvant of PELC and CpG (PELC/CpG) to augment the anti-H7N9 immune responses in mice.",0.4850788883035461,mice,evaluation
537,nyyunoha,20924,animal,There were also no significant differences in virulence in mice following intranasal challenge.,0.4850772293547415,mice,titer
538,zr3qmt50,4233,animal,We report the safety and immunogenicity of a SARS DNA vaccine in a Phase I human study.,0.4850736495598318,human,evaluation
539,bc3108hi,1034,animal,These predictions can facilitate effective vaccine design against this virus of high priority.,0.4850712166711658,vaccine design,effective
540,dmb0293x,2987,animal,One of the most important strategies for the development of effective new vaccines is the selection and usage of a suitable adjuvant.,0.4850702789164209,adjuvant,evaluation
541,entz52bx,2956,animal," The compatibility, safety and interaction on antibody induction of a combined vaccine application were assessed.",0.4850693176467679,antibody induction of a combined vaccine,effective
542,s27bp7ft,6111,animal,Cellular response priming by rMV against the transgene was highly effective even when using a suboptimal dose of rAd5 for the boost.,0.4850692637778089,cellular response priming by rmv against the transgene was highly effective even when using a suboptimal dose of rad5 for the boost,effective
543,0q8fedqf,9379,animal,Limited information is available on the transmission and spread of influenza virus in pig populations with differing immune statuses.,0.4850689181224285,pig,titer
544,drhl264f,27125,animal,"Following intravenous administration, the pseudovirus effectively infected the mice, with dynamic viral distributions being sequentially observed in spleen, liver and brain.",0.4850636990997501,mice,titer
545,12t247bn,36371,animal,"Following the detection of an infectious disease outbreak, rapid epidemiological assessment is critical for guiding an effective public health response.",0.4850581032914879,"following the detection of an infectious disease outbreak , rapid epidemiological assessment is critical for guiding an effective public health response",safety
546,jrnm113q,6193,animal,"Understanding immune responses elicited by vaccines, together with immune responses required for protection, is fundamental to designing effective vaccines and immunisation programs.",0.4850566470962458,understanding immune responses elicited by vaccines,evaluation
547,kzy0fh9j,16139,animal,"The use of convalescent-phase human plasma is an effective treatment in humans infected with arenaviruses, particularly species found in South America.",0.48505510546035496,arenaviruses,effective
548,kzy0fh9j,16154,animal,"Accordingly, despite this approach being an effective postinfection treatment option, research on novel approaches to produce potent polyclonal antibody-based therapies have been deficient.",0.4850540349097031,polyclonal antibody-based therapies,effective
549,nbwfjats,20360,animal,"To evaluate its efficacy as a vaccine candidate, we vaccinated mice with M2 peptide of a widely shared consensus sequence.",0.4850540304035645,mice,evaluation
550,77j18a3f,10624,animal,"Therefore, this study shows that a single injection of the heterologous vaccine BS can be used as a booster in cattle previously vaccinated with RC.",0.4850503558843231,cattle,swine
551,zetj7mxz,10636,animal,"One obstacle to the development of an effective HIV-1 vaccine has been the difficulty in inducing broadly reactive, potent antibodies with protective functions.",0.4850485015071365,antibodies with protective functions,effective
552,ukh84gvu,33797,animal,"We used electron microscopy to evaluate the PEDV spike structure, as well as pig polyclonal antibody responses to viral infection.",0.4850439034308268,polyclonal antibody responses to viral infection,effective
553,bdoavpsb,5495,animal,This study showed that BCoV vaccine provides horses with antibodies against ECoV to some extent.,0.4850355005457101,horses,titer
554,ik2us96k,22866,animal,Alternate routes of administration or different vaccine formulations should be used to successfully immunize young calves with good passive antibody transfer.,0.4850257988491266,calves,titer
555,ejha0oh6,7137,animal,Evidence about safety and efficacy is critical in determining the prevalence of uptake of vaccination.,0.4850247151099819,vaccination,effective
556,ar2ltsk9,40099,animal,"However, there are no effective strategies for controlling the IB virus (IBV) at present.",0.4850183835351986,no effective strategies for controlling the ib virus,effective
557,godas2iy,36795,animal,New technologies to study the biology of ZIKV and to develop more effective prevention options are highly desired.,0.4850173430307555,new technologies to study the biology of zikv and to develop more effective prevention options,effective
558,fphwlxiq,9937,animal,"Continuous epidemiological surveillance, strict biosecurity measures, and vaccine effective against various serotypes are necessary for controlling IB in chickens.",0.4850155213998277,"continuous epidemiological surveillance , strict biosecurity measures , and vaccine effective against various serotypes are necessary for controlling ib in chickens",effective
559,rsltf8wi,24014,animal,A major challenge for research on influenza vaccines is the selection of an appropriate animal model that accurately reflects the disease and the protective immune response to influenza infection in humans.,0.4850135253255957,accurately reflects the disease and the protective immune response to influenza infection in humans,effective
560,gs8x2rnj,5245,animal,The current study demonstrates the safety and effectiveness of IB-VAR2 as a live attenuated vaccine in day-old commercial broilers.,0.4850134544108969,day-old commercial broilers,safety
561,92t646ti,4160,animal,A major challenge for research on influenza vaccines is the selection of an appropriate animal model that accurately reflects the disease and the protective immune response to influenza infection in humans.,0.4850123187835104,accurately reflects the disease and the protective immune response to influenza infection in humans,effective
562,rd5bd1ae,3383,animal,"The results show that this inactivated vaccine can induce effective concomitant humoral and mucosal immunity against SARS-CoV infection, is safe in monkeys, and the vaccine maybe a good candidate for clinical trials.",0.4850013896962274,monkeys,safety
563,pq3nmags,30457,animal,"In order to understand the efficacy and safety of this approach, it is important to know the antibody specificities generated with inactivated SARS-CoV.",0.4849993676265351,antibody specificities generated with inactivated sars-cov,effective
564,sqwg38wc,37714,animal,Prophylactic administration of 3E7b to neonate mice markedly reduced viremia and protected against CHIKV pathogenesis in various mice tissues.,0.4849990789913275,neonate mice,titer
565,godas2iy,36799,animal,The rZIKV recovered from these mice remained fully virulent in a second passage in mice.,0.4849970919519551,mice,pig
566,rl12fwrz,37672,animal,"Therefore, immunopathology likely caused by elevated cellular recruitment is an implicated mechanism of severe pH1N1 infection in pregnant mice.",0.4849958995716402,pregnant mice,mice
567,xwbcfh6p,12312,animal,"Subunit vaccines based on viral proteins expressed in heterologous systems have been effective for some pathogens, but have often suffered from poor immunogenicity due to incorrect protein folding or modification.",0.4849926405043492,subunit vaccines based on viral proteins expressed in heterologous systems have been effective for some pathogens,effective
568,n8bvxzbb,8220,animal,These data demonstrate that AdC7-M/E is highly effective and represents a promising vaccine candidate for ZIKV control.,0.4849914298775953,zikv control,effective
569,a9so3wmb,36344,animal,"In this study, we used VSV-846 to boost BCG and evaluated its immunogenicity in BALB/c mice.",0.4849913945110834,balb / c mice,mice
570,kr11qpeo,4574,animal,These findings suggest that the inactivated SARS-CoV could preserve its antigenicity and the inactivated vaccine can stimulate mice to produce high levels of antibodies with neutralization activity.,0.4849906617652755,mice,titer
571,zdb0xjic,5765,animal,Then we constructed novel mBAP31 DNA vaccines and tested there ability to stimulate mBAP31-specific immune responses and antitumor immunity in B16 melanoma-bearing mice.,0.4849903580327356,b16 melanoma-bearing mice,mice
572,o9ni4vq7,35056,animal,"Vaccines have been used to protect against ARD; however, these are not always available or effective.",0.4849864158023731,vaccines,safety
573,g0vm865g,38082,animal,Immunodeficient mice engrafted with human peripheral blood cells are promising tools for in vivo analysis of human patient individual immune responses.,0.4849845656925483,immunodeficient mice engrafted with human peripheral blood cells,mice
574,vysrzhjs,26018,animal,These changes led to decreased protective immunity and enhanced pathology in some mice upon challenge with either of the original coinfecting viruses.,0.4849803584472582,mice,titer
575,84rzh1kq,36178,animal,The same oligomer provided complete protection to mice when administered before or after an otherwise lethal infection of EBOV.,0.4849746346375296,mice,titer
576,z6vddid9,14229,animal,Meningococcal immunization is an effective preventive tool with high compliance for Hajj pilgrims.,0.4849743266320398,meningococcal immunization is an effective preventive tool with high compliance for hajj pilgrims,effective
577,5kjhrmmb,4837,animal,"Mouse studies demonstrated safety, immunogenicity, and protective efficacy of these live or inactivated RABV/EBOV vaccines.",0.4849675514610816,mouse,safety
578,67psjrt3,21924,animal,These children will often benefit from effective treatment of persistent (or recurrent) bacterial infection.,0.4849663057062824,children will often benefit from effective treatment of persistent ( or recurrent ) bacterial infection,effective
579,i9n95wgn,11561,animal,BALB/c mice were immunized three times intramuscularly with these vaccine formulations.,0.4849641562386867,balb / c mice,titer
580,kr11qpeo,4567,animal,Three doses of the vaccine were used to challenge three groups of BALB/c mice.,0.4849635950887034,balb / c mice,mice
581,tlobqvvr,16723,animal,"Consequently, the design of an effective and safe anti-H5N1 vaccine is essential.",0.4849602252389221,animal models,animal model
582,gq9age1b,15679,animal,We found that TLR stimulation reduced the high level of eosinophilic infiltration that occurred in the lungs of mice immunized with UV-inactivated SARS-CoV.,0.4849598862902271,mice,titer
583,ben6r7n3,23518,animal,"Moreover, the serum of mice immunized with LAB displaying divalent antigens had much stronger immune reactivity against ARV σC protein compared to IBV-S1.",0.4849575629668956,mice,titer
584,hpcln0z8,2332,animal,Overall results indicated that the CS nanoparticles invented in this study is an effective and safe delivery vehicle/adjuvant for the influenza vaccine.,0.4849523769354297,influenza vaccine,effective
585,v8vpuyum,16859,animal,"Our results demonstrated that the S-Bac could serve as a safe, easy to manipulate, and effective vaccine candidate against the PEDV infection.",0.4849519926536681,vaccine candidate against the pedv infection,effective
586,02c9knga,23749,animal,"Interestingly, after natural infection calves did not develop an IgG2 response to the complete G protein.",0.4849508463691605,calves,pig
587,c18arb6s,11079,animal,This suggests that recombinant proteins containing RBD and vectors encoding the RBD sequence can be used to develop safe and effective SARS vaccines.,0.4849501760290569,recombinant proteins containing rbd and vectors,effective
588,o0o3djz9,19360,animal,The MERS-CoV S nanoparticle vaccine produced high titer anti-S neutralizing antibody and protected mice from MERS-CoV infection in vivo.,0.4849477442074409,mice,titer
589,05dsghbw,7309,animal,"Unfortunately, the most potent adjuvants are often associated with toxicity and safety issues.",0.484946774816125,adjuvants,effective
590,8ydh6jev,10279,animal,The observed heterogeneity will likely pose a major obstacle for effective prevention and control of PRRS.,0.484946240506499,prevention and control of prrs,effective
591,wviq4ora,7377,animal,An effective vaccine immunogen can only be discovered by investigating experimentally the immunogenicity of a candidate molecule and demonstrating its ability to induce a protective immune response.,0.4849459864214297,vaccine,effective
592,bg0kyzhm,24255,animal,All mice receiving VLPs intranasally were protected from challenge; no virus was shed after challenge.,0.4849445601021604,mice,titer
593,nj4p03cr,14657,animal,"Unlike poliovirus, there is no effective vaccine or approved antivirals against EV71.",0.4849389645159568,no effective vaccine or approved antivirals against ev71,effective
594,fsuqjl5q,40192,animal,"Because many strains of mouse hepatitis virus (MHV) infect laboratory mice, no effective vaccine has yet been developed.",0.4849363362492113,laboratory mice,mice
595,laai8ohw,12821,animal,"In addition, the modified rNDV vector induced a higher level of fecal IgA response in mice than did baculovirus-expressed VLPs.",0.4849358939345711,mice,titer
596,srbqee6d,6783,animal,An effective vaccine immunogen can only be discovered by investigating experimentally the immunogenicity of a candidate molecule and demonstrating its ability to induce a protective immune response.,0.4849355270331849,vaccine,effective
597,b0izt9hq,2851,animal,"These strategies have shown promise, resulting in augmented adaptive immune responses in not only mice, but also in large animal models.",0.4849320526390201,adaptive immune responses,effective
598,6fhltomk,12071,animal,Novel approaches reported here utilize the benefits of both methods for the rapid generation of effective immunity.,0.4849313307519735,immunity,effective
599,ql30rv83,21977,animal,"Moreover, a strong cellular immune response demonstrated by elevated IFN-γ and IL-6 levels was also observed in these mice.",0.4849293177741999,mice,pig
600,hyg0464p,30807,animal,The results obtained demonstrated that oral immunization of mice with LL-HA1/L/AcmA elicited mucosal immunity in both the gastrointestinal tract and the respiratory tract.,0.484928552558408,mice,evaluation
601,7t9borjh,37192,animal,The recombinant adenovirus titer was characterized using the end-dilution assay.,0.4849279550620256,recombinant adenovirus titer,animal model
602,r5hgfsxz,8033,animal,"The peptide vaccine, being cost effective, could be administered as a prophylactic measure and in JEV infected individuals to combat the spread of this virus in human population.",0.4849248557266583,"the peptide vaccine , being cost effective , could be administered as a prophylactic measure and in jev infected individuals",effective
603,af4jlmnd,20479,animal,Swabs taken by parents are an effective method for sample collection.,0.4849188972328266,swabs taken by parents are an effective method for sample collection,effective
604,9pkvj14m,39574,animal,This system could be used to overcome the challenge of effective presentation of MPER to the immune system.,0.4849169067079493,immune system,effective
605,kjgah8ts,19650,animal,The involvement of the S1 domain in specific high-affinity interactions with the cellular receptor and induction of neutralizing antibodies in the natural host makes it a logical target for the development of effective vaccines and therapeutics against PEDV.,0.4849127283230121,vaccines and therapeutics against pedv,effective
606,y3xjmzuz,37759,animal,"In contrast, class II-restricted CTLps predominated in FI-RSV-vaccinated mice.",0.4849104797074981,class ii-restricted ctlps,mice
607,uurc59eu,34194,animal,"The development of new, more effective vaccines has been hampered by difficulties in isolating strains and viral genome manipulation.",0.4849102790891584,isolating strains and viral genome manipulation,evaluation
608,obm13pbg,33632,animal,"In addition, the immunogenicity profiles of the peptides were also different from those observed in the mice infected with recombinant adenoviruses expressing HCV proteins as previously reported.",0.4849093968024585,mice infected with recombinant adenoviruses,mice
609,kjkuet78,9187,animal,"Despite no licensed vaccine is yet available for CHIKV, there is strong evidence of effective asymptomatic viral clearance due to neutralising antibodies against the viral structural proteins.",0.484909262760683,asymptomatic viral clearance,effective
610,52sbckm3,12487,animal,One of the effective methods of epidemic inhibition is the rapid development and supply of vaccines.,0.4849086690787669,vaccines,effective
611,8jzjrtpe,7194,animal,"Increased dendritic cell (DC) maturation in the mesenteric lymph node (MLN) was observed in the mice vaccinated with VSV-VP1, which could be a potential mechanism for the protective immune response.",0.4849019524154186,mice vaccinated with vsv-vp1,mice
612,ejui5h10,16791,animal,"It was revealed that higher levels of IgG2a, compared to IgG1, were produced in all mucosally-immunized mice.",0.4849008813574808,mucosally-immunized mice,mice
613,3pnuzxqv,15501,animal,"Finally, we tested whether a mixture of ISA 71 VG and Carbopol would enhanced the antibody response in DS-Cav1 immunized calves.",0.4848989762954781,ds-cav1 immunized calves,calves
614,xjg2e8be,35,animal,"Considering the severity of infection and the associated mortalities, there is an urgent need to develop an effective preventive measure against this virus.",0.4848976893280911,preventive measure against this virus,effective
615,vdqx6gag,35986,animal,"The monoclonal antibodies (mAb) of mice are predominantly used for the immunodiagnosis of several viral, bacterial, and parasitic antigens.",0.4848965219405579,mice,titer
616,maos81kq,25805,animal,"For many of them, there is no effective vaccine or antiviral drug.",0.4848950508160938,vaccine or antiviral drug,effective
617,0lb6u8l6,21002,animal,This finding provides important information on IBV evolution and is essential for the effective control of IB in Korea.,0.4848931699867722,control of ib in korea,effective
618,2m8xhi5r,39897,animal,Identifying viral antagonists of innate immunity and determining if they contribute to pathogenesis are critical for developing effective strategies to control emerging viruses.,0.4848928347650021,viral antagonists,evaluation
619,2loi97f8,15740,animal,Single intranasal immunization with AdC68-S induced robust and sustained neutralizing antibody and T cell responses in BALB/c mice.,0.4848923530722674,balb / c mice,mice
620,i8xi0h4g,17556,animal,Monkeys immunized with VLPs produced high titer neutralizing antibodies that protected against viremia after high dose challenge.,0.4848907751411822,monkeys,titer
621,ttcaxqyy,6285,animal,"These vaccines generally induce powerful humoral and cellular immune responses in appropriate animal models, i.e., transgenic mice or non-human primates.",0.4848888308524638,transgenic mice or non-human primates,animal model
622,80m78jh2,221,animal,The effective countermeasures against SARS-CoV-2 infection requires the design and development of specific and effective vaccine candidate.,0.4848846789093358,vaccine candidate,effective
623,ocbygkyb,27792,animal,"Importantly, the induction of ADCC response modestly decreased viral load in the lungs of H1N1-infected mice.",0.484884634255277,mice,pig
624,f7gv18qq,12102,animal,"Importantly, mice immunized with VSV-846 provided long-term protection against mycobacteria infection compared with those receiving p846 or BCG immunization.",0.4848824779887573,mice,titer
625,f089bs8r,35497,animal,We have reviewed currently available therapeutic agents that have been shown to be effective in suppressing the proliferation of the EBOV in cell cultures or animal studies.,0.4848819511525667,suppressing the proliferation of the ebov,effective
626,k2utjrxn,10954,animal,These results showed the possibility of hu-PBL-NOJ mice for the evaluation of the immunogenicity of viral proteins.,0.4848816265798544,hu-pbl-noj mice,mice
627,w1qtj76m,35444,animal,"Here, we described the isolation of a PEDV-neutralizing antibody from the B cell of a vaccinated pig.",0.484880967592271,vaccinated pig,pig
628,7smnk0ob,14973,animal,The defect in viral growth for vaccine JUNV might also partially explain its attenuation in mice.,0.4848802009459871,mice,titer
629,hivpamvs,4722,animal,This revolutionary technology has proven to be effective in animal models and four DNA vaccine products have recently been approved for veterinary use.,0.4848775911697737,dna vaccine products have recently been approved for veterinary use,effective
630,hpcln0z8,2331,animal,"Besides, the CS nanoparticle encapsulated HA-split vaccine reduced markedly the influenza morbidity and also conferred 100% protective rate to the vaccinated mice against lethal influenza virus challenge.",0.484876427064955,mice,titer
631,xlrnhmon,33062,animal,Mucosal vaccination is an effective strategy for generating antigen-specific immune responses against mucosal infections of foot-and-mouth disease virus (FMDV).,0.4848762840200988,mucosal vaccination is an effective strategy for generating antigen-specific immune responses against mucosal infections of foot-and-mouth disease virus,effective
632,butivhjm,35746,animal,"Initial experiences confirmed that eradication of some infectious diseases from defined areas could be achieved with a test and slaughter program, even in the absence of an effective vaccine.",0.4848750988913117,"test and slaughter program , even in the absence of an effective vaccine",effective
633,t90d19zq,7881,animal,"Phage display vaccines are made by expressing multiple copies of an antigen on the surface of immunogenic phage particles, thereby eliciting a powerful and effective immune response.",0.4848719437762197,phage display,evaluation
634,z86rjwle,28339,animal,"Due to the alarming fatality of hantavirus diseases, development of an effective vaccine against hantaviruses is a necessity.",0.4848716226124534,vaccine,effective
635,ljlo42ry,19885,animal,Recombinant adeno-associated virus (rAAV) has been proven to be an effective system for gene delivery and vaccine development.,0.484870597831844,gene delivery and vaccine development,effective
636,by7he4yh,34950,animal,The most potent neutralizing mAb targeting the DIII provided 100% protection in mice from lethal ZIKV infection and could therefore serve as a promising candidate for antibody-based therapy and prevention.,0.4848673982087744,antibody-based therapy and prevention,effective
637,u4g9kt68,25606,animal,Groups of mice were subcutaneously injected with the two types of influenza pseudotypes.,0.4848659425036122,mice,titer
638,1ksz6nmx,6806,animal,"The newly generated vaccine candidates are very promising, but need to be evaluated in animal model systems that include young and aged animals.",0.4848640053590894,young and aged animals,animal model
639,gu2mt6zp,298,animal,Neither an effective anti-viral nor a vaccine is currently available to treat this infection.,0.4848524756422194,neither an effective anti-viral nor a vaccine is currently available to treat this infection,effective
640,vk59ghjm,3027,animal,This review summarizes the development of NDV-vectored vaccines and their potential use as a base for designing other effective vaccines for veterinary and human use.,0.4848504630992486,veterinary and human use,effective
641,14yfs4pa,21379,animal,"This virus constitutes a vaccine candidate that may represent a balance between safety and efficacy for the induction of mucosal immunity, which is needed to prevent MERS-CoV infection.",0.4848499510161095,vaccine candidate that may represent a balance between safety and efficacy for the induction of mucosal immunity,effective
642,djpy8lhj,34562,animal,"Vesicular stomatitis virus (VSV) has proven to be an effective vaccine vector for immunization against viral infection, but its potential to induce an immune response to a self-tumor antigen has not been investigated.",0.4848432907878745,vaccine vector for immunization against viral infection,effective
643,1bwwp2lt,12047,animal,"Intrinsic genetic instability of RNA viruses may lead to the accumulation of revertants during manufacture of live viral vaccines, requiring rigorous quality control to ensure vaccine safety.",0.4848399116853451,live viral vaccines,effective
644,z3i864xv,9521,animal,Serum antibody titers were significantly higher in vaccinated compared to non-vaccinated calves.,0.4848366995857936,calves,titer
645,bz1139h6,16891,animal,Public concerns about the safety of vaccines arise on a regular basis.,0.4848344060017134,vaccines,effective
646,gsa3n2ci,22469,animal,Infection of interferon-deficient mice with the murine norovirus results in virus-induced diarrhea.,0.4848342375773975,interferon-deficient mice,titer
647,47pyqz28,35628,animal,"TGEV-specific antibodies were detected in all the inoculated BALB/c mice, while rotavirus-specific antibodies were found only after immunization by the intraperitoneal route.",0.4848340019595521,balb / c mice,titer
648,mpoqcfja,3472,animal, PRRSV live vaccines are widely used in pig farming practice and are usually not adjuvanted.,0.4848335135238563,prrsv live vaccines,evaluation
649,8u167bgy,10746,animal,There was no difference in BoHV-1 and BRSV antibody levels in calves post vaccination.,0.4848319826502603,calves,titer
650,wfn0pnev,23945,animal,"Although there are many animal paramyxoviruses, only a few effective vaccines are currently available.",0.4848286985897655,vaccines,effective
651,7k088cqv,22872,animal,"Moreover, antibody responses in mice vaccinated with an expression vector encoding a form of S that includes its transmembrane domain elicited neutralizing antibodies.",0.4848274872083624,mice,titer
652,61cl4k8k,2865,animal,"The traditional design of effective vaccines for rapidly-evolving pathogens, such as influenza A virus, has failed to provide broad spectrum and long-lasting protection.",0.4848240969204402,vaccines for rapidly-evolving pathogens,effective
653,d4rq1du1,1991,animal,"The combination of multi-epitopes expressing different stages of the parasite life cycle has become an optimal strategy for acquiring a potent, safe, and effective vaccine.",0.4848223453427822,multi-epitopes,evaluation
654,84qt2qhx,4437,animal,"Here, we review the impact of RNA virus reverse genetics systems on past and current efforts to design effective and safe viral therapeutics and vaccines.",0.4848133790200017,viral therapeutics and vaccines,effective
655,a9f6hh7t,17895,animal,The continuous rapid evolution of these subtypes and the emergence of new variants influence the ability to undertake effective surveillance.,0.4848127692679639,surveillance,effective
656,2gws9j3g,7022,animal,Immunization of mice with 0.5 μg crude protein containing the VLPs resulted in significant protection from EMCV infection (90%).,0.4848084623291681,mice,titer
657,roj8ksvc,13175,animal,The development of an effective vaccine is critical for prevention of a Middle East respiratory syndrome coronavirus (MERS-CoV) pandemic.,0.484806987806422,prevention of a middle east respiratory syndrome coronavirus ( mers-cov ) pandemic,safety
658,c14q470w,34607,animal,"Considering the characteristics of nursing students, it is necessary to develop and apply an effective and viable education program related to the prevention of Zika virus infection.",0.4848065753131601,considering the characteristics of nursing students,evaluation
659,7oxeaozw,38946,animal,The antigenic structure of the S protein was characterized by a panel of 38 monoclonal antibodies (MAbs) isolated from the immunized mice.,0.4848013010263989,immunized mice,swine
660,vtkdqmwv,7901,animal,"Co-administration of rOv-ASP-1 induced a low level of cross-reactive antibody and enhanced the protective efficacy of TIV in aged mice, reflected by significantly increased survival after challenge with a heterologous influenza virus.",0.4848009197369517,aged mice,titer
661,wxf60gww,5960,animal," The feasibility of developing a prophylactic vaccine against SARS was assessed by comparing the immune responses elicited by immunizing mice with a recombinant SARS spike glycoprotein (S-protein) formulated with different adjuvants, given by different routes.",0.4847988020709248,mice,evaluation
662,qx9flfme,14621,animal,"The mutant virus was attenuated in mice, elicited robust humoral and cellular immune responses, and retained the engineered mutation in vivo.",0.4847914700725512,mice,mice
663,c7bmrjzi,3762,animal,These results indicate that vaccines constructed using different vaccine vector platforms for the same pathogen have different rates and trends in humoral and cellular immune responses in the same animal model.,0.4847912279378326,vaccines constructed using different vaccine vector platforms for the same pathogen have different rates and trends in humoral and cellular immune responses,effective
664,ylwcf6cd,11501,animal,"In addition, we explored effective measures to protect these antelopes.",0.4847906504073415,antelopes,titer
665,mam82tou,14561,animal,Antisera and T cells from mice immunised with various vaccines were used to determine whether they developed cross reactivity against SARS‐CoV.,0.4847883022086698,antisera and t cells from mice,evaluation
666,rie2fo14,5126,animal,"Vaccination (using an inactivated rabies vaccine), combined with administration of rabies immune globulin, is the only approved, effective method for post-exposure prophylaxis against rabies in humans.",0.4847880012306824,humans,effective
667,8rrkf78o,5408,animal,"Although the traditional inactivated vaccine has been proved effective, it may lead to a new outbreak of FMD because of either incomplete inactivation of FMDV or the escape of live virus from vaccine production workshop.",0.4847875615206422,vaccine,effective
668,1apf9w7j,6639,animal,"Inactivated vaccines are effective for controlling RHD, but the potential problems of biosafety and animal welfare have negative effects on the application of inactivated vaccines.",0.484783990643101,inactivated vaccines are effective for controlling rhd,effective
669,vli62nnk,13803,animal,"To date, no effective medical therapy has been established for overt rabies.",0.4847813809733242,no effective medical therapy has been established for overt rabies,effective
670,lq1tianr,23978,animal,Selection for cattle with reduced susceptibility to respiratory disease would provide a permanent tool for reducing the prevalence of BRDC.,0.4847772684832354,selection for cattle with reduced susceptibility to respiratory disease would provide a permanent tool for reducing the prevalence of brdc,effective
671,jrjhxwvj,18919,animal,Cytokine production by the spleen cells of immunized mice was studied using the ELISPOT assay.,0.4847768797369737,immunized mice,titer
672,3b6r4yyf,14450,animal,The immunogenicity and efficacy of the S-containing exosomes were tested in mice and compared to an adenoviral vector vaccine expressing the S protein.,0.4847766076416893,mice,evaluation
673,0dbuo39v,33656,animal,RBD193-CHO induced immunity that protected a majority of the vaccinated mice from SARS-CoV challenge.,0.4847749905518024,mice,pig
674,strhszpd,5296,animal,The increased human cases and high mortality rate of MERS-CoV infection make it essential to develop safe and effective vaccines.,0.4847736484931858,the increased human cases and high mortality rate of mers-cov infection make it essential to develop safe and effective vaccines,safety
675,q8i2gfut,11812,animal,These data in NHP paves a way for further development of an effective human vaccine against MERS-CoV infection.,0.4847729093493233,human vaccine against mers-cov infection,effective
676,fu02qqsh,1920,animal,"Although vaccination is the most effective way to prevent epidemics, there was no licensed vaccine for EVD at the beginning of the latest outbreak.",0.484772499023992,no licensed vaccine,effective
677,z3i864xv,9513,animal, The objective of this study was to evaluate the efficacy of a vaccine in the prevention of Giardia duodenalis infection in calves.,0.4847714073810061,calves,evaluation
678,kuuyvf90,7909,animal,"In most cases, the latter induce long-lasting immunity but they may require special safety measures to prevent reversion to highly virulent viruses following vaccination.",0.4847712547595277,induce long-lasting immunity,effective
679,13nsnlll,37035,animal,The attenuated nature of MVA and the ability of MVA/S to induce neutralizing antibody that protects mice support further development of this candidate vaccine.,0.4847700163729022,mice,titer
680,a9eci2qm,18937,animal,There has been significant recent progress in understanding the molecular biology of EAV and the pathogenesis of its infection in horses.,0.4847689539411637,horses,titer
681,h07a3s6d,15869,animal,These outbreaks urgently call for updated and effective PEDV vaccines.,0.4847652048060554,pedv vaccines,effective
682,k3v132dq,38391,animal,"In summary, our study indicates that mucosal immunization with rBV SARS-CoV VLPs represent an effective means for eliciting protective systemic and mucosal immune responses against SARS-CoV, providing important information for vaccine design.",0.4847641166701172,mucosal immunization with rbv sars-cov vlps represent an effective means for eliciting protective systemic and mucosal immune responses against sars-cov,effective
683,ben6r7n3,23517,animal,A higher IgA titer was induced by the LAB with ARV σC protein attached.,0.4847570300048892,animal models,evaluation
684,uqz07cbb,1669,animal,"However, the live-attenuated PPR vaccine is thermolabile and needs maintenance of an effective cold chain to deliver into the field.",0.4847553050246562,live-attenuated ppr vaccine is thermolabile and needs maintenance of an effective cold chain,effective
