pid,title,abstract
g4mtpn2p,Can Nigeria contain the COVID-19 outbreak using lessons from recent epidemics?,"News broke on Feb 27, 2020, that an Italian citizen was Nigeria's first case of coronavirus disease 2019 (COVID-19). The individual had landed at Lagos airport 2 days earlier on a flight from northern Italy, and had subsequently travelled from Lagos to Ogun State, western Nigeria, where he became ill and was promptly isolated. He is currently being treated for mild symptoms of COVID-19 in a hospital in Lagos. Upon identifying the index case, National Emergency Operations Centres were immediately activated to trace his contacts. By March 9, 2020, 27 suspected cases had been identified across five states (Edo, Lagos, Ogun, Federal Capital Territory, and Kano), of which two were confirmed to be positive (ie, the index case and a contact), with no deaths.1 216 contacts were linked to the index case, 136 of whom are being followed up. Similar to COVID-19, the Ebola epidemic of 2014 was imported through Lagos airport. Within weeks, 19 people were diagnosed with Ebola across two states of Nigeria—Lagos and Rivers State—of whom eight died of Ebola.2 The dense population of Lagos, its overstrained infrastructure, and the fact that it is a major regional transit hub for air, land, and sea transport created the perfect conditions for the spread of Ebola. Nevertheless, Nigeria's aggressive and coordinated response successfully controlled the Ebola epidemic."
tllj77up,The COVID-19 pandemic and the use of MS disease-modifying therapies,The COVID-19 pandemic and the use of MS disease-modifying therapies
het5173i,Cross-Country Comparison of Case Fatality Rates of COVID-19/SARS-COV-2,"OBJECTIVES: Case fatality rates (CFR) and recovery rates are important readouts during epidemics and pandemics. In this article, an international analysis was performed on the ongoing coronavirus disease 2019 (COVID-19) pandemic. METHODS: Data were retrieved from accurate databases according to the user’s guide of data sources for patient registries, CFR and recovery rates were calculated for each country. A comparison of CFR between countries with total cases ≥ 1,000 was observed for 12(th) and 23(rd) March. RESULTS: Italy’s CFR was the highest of all countries studied for both time points (12(th) March, 6.22% versus 23(rd) March, 9.26%). The data showed that even though Italy was the only European country reported on 12(rd) March, Spain and France had the highest CFR of 6.16 and 4.21%, respectively, on 23(rd) March, which was strikingly higher than the overall CFR of 3.61%. CONCLUSION: Obtaining detailed and accurate medical history from COVID-19 patients, and analyzing CFR alongside the recovery rate, may enable the identification of the highest risk areas so that efficient medical care may be provided. This may lead to the development of point-of-care tools to help clinicians in stratifying patients based on possible requirements in the level of care, to increase the probabilities of survival from COVID-19 disease."
0terogjm,Prudently conduct the engineering and synthesis of the SARS-CoV-2 virus," Regarding to the recent work of engineering SARS-CoV-19 virus and the publication “Rapid reconstruction of SARS-CoV-2 using a synthetic genomics platform” by researchers at University of Bern, this paper comments on the “dual-use” problem and regulation issue of synthetic biology from the perspective of responsible (research and) innovation, biosafety and biosecurity. Based on the ethical and legal framework, the authors suggest to conduct such research with high potential risks prudently and responsibly."
d52yx420,Coronavirus disease (COVID-19): The need to maintain regular physical activity while taking precautions,Coronavirus disease (COVID-19): The need to maintain regular physical activity while taking precautions
hicqy5sj,Molecular mechanism of evolution and human infection with the novel coronavirus (2019-nCoV),"Since December, 2019, an outbreak of pneumonia caused by the new coronavirus (2019-nCoV) has hit the city of Wuhan in the Hubei Province. With the continuous development of the epidemic, it has become a national public health crisis and calls for urgent antiviral treatments or vaccines. The spike protein on the coronavirus envelope is critical for host cell infection and virus vitality. Previous studies showed that 2019-nCoV is highly homologous to human SARS-CoV and attaches host cells though the binding of the spike receptor binding domain (RBD) domain to the angiotensin-converting enzyme II (ACE2). However, the molecular mechanisms of 2019-nCoV binding to human ACE2 and evolution of 2019-nCoV remain unclear. In this study, we have extensively studied the RBD-ACE2 complex, spike protein, and free RBD systems of 2019-nCoV and SARS-CoV using protein-protein docking and molecular dynamics (MD) simulations. It was shown that the RBD-ACE2 binding free energy for 2019-nCoV is significantly lower than that for SARS-CoV, which is consistent with the fact that 2019-nCoV is much more infectious than SARS-CoV. In addition, the spike protein of 2019-nCoV shows a significantly lower free energy than that of SARS-CoV, suggesting that 2019-nCoV is more stable and able to survive a higher temperature than SARS-CoV. This may also provide insights into the evolution of 2019-nCoV because SARS-like coronaviruses are thought to have originated in bats that are known to have a higher body-temperature than humans. It was also revealed that the RBD of 2019-nCoV is much more flexible especially near the binding site and thus will have a higher entropy penalty upon binding ACE2, compared to the RBD of SARS-CoV. That means that 2019-nCoV will be much more temperature-sensitive in terms of human infection than SARS-CoV. With the rising temperature, 2019-nCoV is expected to decrease its infection ability much faster than SARS-CoV, and get controlled more easily. The present findings are expected to be helpful for the disease prevention and control as well as drug and vaccine development of 2019-nCoV."
c4u0gxp5,Overview of The 2019 Novel Coronavirus (2019-nCoV): The Pathogen of Severe Specific Contagious Pneumonia (SSCP),"In late December 2019 a previous unidentified coronavirus, currently named as the 2019 novel coronavirus (2019-nCoV), emerged from Wuhan, China and resulted in a formidable outbreak in many cities in China and expanding globally, including Thailand, Republic of Korea, Japan, USA, Philippines, Viet Nam, and our country (as of 2/6/2020 at least 25 countries). The disease is officially named as the Severe Specific Contagious Pneumonia (SSCP) in 1/15/2019 and is a notifiable communicable disease of the 5 category by the Taiwan CDC, the Ministry of Health. SSCP is a potential zoonotic disease with low to moderate (estimated 2-5%) mortality rate. Person-to-person transmission may occur through droplet or contact transmission and jeopardized first-line healthcare workers if lack of stringent infection control or no proper personal protective equipment available. Currently, there is no definite treatment for SSCP although some drugs are under investigation. To promptly identify patients and prevent further spreading, physicians should be aware of travel or contact history for patients with compatible symptoms."
c4u0gxp5,The outbreak of COVID-19: An overview,"In late December 2019, a previous unidentified coronavirus, currently named as the 2019 novel coronavirus#, emerged from Wuhan, China, and resulted in a formidable outbreak in many cities in China and expanded globally, including Thailand, Republic of Korea, Japan, United States, Philippines, Viet Nam, and our country (as of 2/6/2020 at least 25 countries). The disease is officially named as Coronavirus Disease-2019 (COVID-19, by WHO on February 11, 2020). It is also named as Severe Pneumonia with Novel Pathogens on January 15, 2019 by the Taiwan CDC, the Ministry of Health and is a notifiable communicable disease of the fifth category. COVID-19 is a potential zoonotic disease with low to moderate (estimated 2%-5%) mortality rate. Person-to-person transmission may occur through droplet or contact transmission and if there is a lack of stringent infection control or if no proper personal protective equipment available, it may jeopardize the first-line healthcare workers. Currently, there is no definite treatment for COVID-19 although some drugs are under investigation. To promptly identify patients and prevent further spreading, physicians should be aware of the travel or contact history of the patient with compatible symptoms."
iy9vjpuh,"Potential Maternal and Infant Outcomes from (Wuhan) Coronavirus 2019-nCoV Infecting Pregnant Women: Lessons from SARS, MERS, and Other Human Coronavirus Infections","In early December 2019 a cluster of cases of pneumonia of unknown cause was identified in Wuhan, a city of 11 million persons in the People&rsquo;s Republic of China. Further investigation revealed these cases to result from infection with a newly identified coronavirus, termed the 2019-nCoV. The infection moved rapidly through China, spread to Thailand and Japan, extended into adjacent countries through infected persons travelling by air, eventually reaching multiple countries and continents. Similar to such other coronaviruses as those causing the Middle East respiratory syndrome (MERS) and severe acute respiratory syndrome (SARS), the new coronavirus was reported to spread via natural aerosols from human-to-human. In the early stages of this epidemic the case fatality rate is estimated to be approximately 2%, with the majority of deaths occurring in special populations. Unfortunately, there is limited experience with coronavirus infections during pregnancy, and it now appears certain that pregnant women have become infected during the present 2019-nCoV epidemic. In order to assess the potential of the Wuhan 2019-nCoV to cause maternal, fetal and neonatal morbidity and other poor obstetrical outcomes, this communication reviews the published data addressing the epidemiological and clinical effects of SARS, MERS, and other coronavirus infections on pregnant women and their infants. Recommendations are also made for the consideration of pregnant women in the design, clinical trials, and implementation of future 2019-nCoV vaccines."
6xu7q927,Novel Coronavirus (COVID-19) Knowledge and Perceptions: A Survey of Healthcare Workers,"Background: During the first week of March, the surge of coronavirus disease 2019 (COVID-19) cases reached over 100 countries with more than 100,000 cases. Healthcare authorities have already initiated awareness and preparedness activities beyond borders. A poor understanding of the disease among healthcare workers (HCWs) may result in delayed treatment and the rapid spread of infection. This study aimed to investigate the knowledge and perceptions of HCWs about COVID-19. Methods: A cross-sectional, web-based study was conducted among HCWs about COVID-19 during the first week of March 2020. A 23-item survey instrument was developed and distributed randomly to HCWs using social media; it required 5 minutes to complete. A chi-square test was used to investigate the level of association among variables at the significance level of p<0.05. Results: Of 529 participants, a total of 453 HCWs completed the survey (response rate: 85.6%); 51.6% were males, 32.1% were aged 25-34 years, and most were doctors (30.2%) and medical students (29.6%). Regarding COVID-19, most of the participants used social media to obtain information (61%), and a significant proportion of HCWs had poor knowledge of its transmission (61%) and symptom onset (63.6%) and showed positive perceptions of COVID-19 prevention and control. Factors such as age and profession were associated with inadequate knowledge and poor perception of COVID-19. Conclusion: As the global threat of COVID-19 continues to emerge, it is critical to improve the knowledge and perceptions of HCWs. Educational interventions are urgently needed to reach HCWs beyond borders, and further studies are warranted."
y380i1rp,Urgent dental care for patients during the COVID-19 pandemic,Urgent dental care for patients during the COVID-19 pandemic
ejg393zs,Novel Coronavirus Disease 2019 (COVID-19): An Emerging Infectious Disease in the 21st Century,"Background: At the beginning of the New Year 2020, China alerted the world health organization (WHO) to a cluster of unusual pneumonia cases in Wuhan. After extensive speculation, eventually a new species of coronavirus introduced as the causative pathogen of the disease. Coronavirus disease 2019 (COVID-19) is a name for the disease, and the virus that causes it is known SARS-CoV-2. The very rapid spread of the COVID-19 in China and in many other countries has caused fear among people across the world. The novel coronavirus outbreak declared a Public Health Emergency of International Concern on 30 January 2020. Materials and Methods: Several databases such as PubMed, Scopus, Google scholar, and BioRxiv were searched for publications reporting on the novel coronavirus up to 29 February 2020. Literature searches were performed using keywords including “Coronavirus 2019”, “2019-nCoV”, “COVID-19”, and “SARS-CoV-2”. Moreover, websites such as the World Health Organization (WHO) and the Centers for Disease Control and Prevention (CDC) were searched to retrieve updated data and statistics regarding the novel coronavirus. We extracted data on the epidemiology, pathogenesis, virology, clinical manifestations, transmission routes, diagnosis, treatment, and prevention measures. Results: From the 1416 articles identified in the initial search, 53 were remained after title and abstract screening. After full-text review, 37 articles were eligible to include in our study. Incubation period for COVID-19 is between 2-10 days, according to the World Health Organization (WHO). The case fatality rate in patients infected with SARC-CoV-2 is 4.3%, and the results indicate that the mortality is higher in elderly individuals and patients with chronic conditions including patients with coronary artery disease, diabetes, chronic pulmonary disease, and hypertension. The mortality rate in healthy subjects is less than 1%. Conclusion: The outbreak caused by the novel coronavirus is larger than the previous human coronaviruses, showing that the SARS-CoV-2 is an extremely contagious virus. However, the mortality rate of COVID-19 is lower than that of other coronaviruses diseases such as SARS or MERS and other viruses like HIV and Ebola. Currently, due to the lack of an effective treatment and vaccine, the best way to deal with the COVID-19 disease is to prevent transmission and spread of the virus and to execute personal protective measures."
cycc3fvl,The local stability of a modified multi-strain SIR model for emerging viral strains,"We study a novel multi-strain SIR epidemic model with selective immunity by vaccination. A newer strain is made to emerge in the population when a preexisting strain has reached equilibrium. We assume that this newer strain does not exhibit cross-immunity with the original strain, hence those who are vaccinated and recovered from the original strain become susceptible to the newer strain. Recent events involving the COVID-19 virus demonstrates that it is possible for a viral strain to emerge from a population at a time when the influenza virus, a well-known virus with a vaccine readily available for some of its strains, is active in a population. We solved for four different equilibrium points and investigated the conditions for existence and local stability. The reproduction number was also determined for the epidemiological model and found to be consistent with the local stability condition for the disease-free equilibrium."
gchlbnmt,Routine childhood immunization may protect against COVID-19,Routine childhood immunization may protect against COVID-19
v0v7zsaw,COVID-19: Active measures to support community-dwelling older adults,COVID-19: Active measures to support community-dwelling older adults
rl3801n6,Emerging Therapeutic Strategies for COVID-19 patients,"Over 100,000 cases of COVID-19 patients infected with the novel coronavirus SARS-COV-2 have been reported worldwide in approximately 2 months, resulting in over 3000 deaths. Potential therapeutic strategies, including remdesivir, chloroquine phosphate, abidol, lopinavir/ritonavir, plasma, antibody, vaccine and stem cells are discussed in this review. With the number of patients increasing daily, there is an urgent need for effective therapeutic intervention."
63hcyb9e,D(2)EA: Depict the Epidemic Picture of COVID-19,"The outbreak of coronavirus disease 2019 (COVID-19) has aroused a global alert. To release social panic and guide future schedules, this article proposes a novel mathematical model, the Delay Differential Epidemic Analyzer (D(2)EA), to analyze the dynamics of epidemic and forecast its future trends. Based on the traditional Susceptible-Exposed-Infectious-Recovered (SEIR) model, the D(2)EA model innovatively introduces a set of quarantine states and applies both ordinary differential equations and delay differential equations to describe the transition between two states. Potential variations of practical factors are further considered to reveal the true epidemic picture. In the experiment part, we use the D(2)EA model to simulate the epidemic in Hubei Province. Fitting to the collected real data as non-linear optimization, the D(2)EA model forecasts that the accumulated confirmed infected cases in Hubei Province will reach the peak at the end of February and then steady down. We also evaluate the effectiveness of the quarantine measures and schedule the date to reopen Hubei Province."
8lku99jc,Analysis of the Worldwide Corona Virus (COVID-19) Pandemic Trend;A Modelling Study to Predict Its Spread,"Objective: The Coronavirus (COVID-19) has advanced into 197 countries and territories leaving behind a total of 372,757 confirmed cases and 16231 deaths. Methods: One the basis of WHO situation reports data of COVID-19 along with daily official reports from the Japan, China and the Korea we modeled the spread of COVID19 by using the Successive Approximation Method. We defined the two state of data to find the mean ratio (η) of the present cases count to the sum of previous and present cases. This ratio further predicts the future state of COVID-19 pandemic. Results: The mean ratio (η) of expected cases were found 0.485, while the mean ratio for deaths was found to be 0.49. We calculated worldwide expected lower bound value for confirmed cases 247007 cases with maximum limit of 1667719 cases and minimum deaths count 8660 with upper limit of 117397 deaths in next 30 days. While in the case of Iran, a large increase in the number of deaths are expected in the upcoming 30 days with lower bound value of 1140 deaths and maximum value of 598478 deaths. Interpretation: Iran whole population is on risk."
mcevx6lx,Could SARS-CoV-2 be transmitted via speech droplets?,"Speaking may be a primary mode of transmission of SARS-CoV-2. Considering that reports of asymptomatic transmission account for 50-80% of COVID-19 cases and that saliva has peak viral loads at time of patient presentation, droplet emission while speaking could be a significant factor driving transmission and warrants further study. We used a planar beam of laser light passing through a dust-free enclosure to detect saliva droplets emitted while speaking. We found that saying the words 'Stay Healthy' generates thousands of droplets that are otherwise invisible to the naked eye. A damp homemade cloth face mask dramatically reduced droplet excretion, with none of the spoken words causing a droplet rise above the background. Our preliminary findings have important implications for pandemic mitigation efforts."
luxgc7st,From SARS to COVID-19: A previously unknown SARS- related coronavirus (SARS-CoV-2) of pandemic potential infecting humans – Call for a One Health approach,"Human coronaviruses continue to pose a threat to human health. The emergence of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in December 2019 which causes coronavirus disease-2019 (COVID-19), an acute respiratory disease marked the third introduction of a highly pathogenic coronavirus into the human population in the twenty-first century. This recent emergence of a previously unknown coronavirus in China leads to huge impacts on humans globally. Covid-19 is a challenge to global public health. Here, we discuss the COVID-19 outbreak in a one health context, highlighting the need for the implementation of one health measures and practices to improve human health and reduce the emergence of pandemic viruses."
d13j2pt5,Symptom-Based Isolation Policies: Evidence from a Mathematical Model of Outbreaks of Influenza and COVID-19,"Background: Controlling the transmission of respiratory infections such as influenza and COVID-19 is a critical public health priority. Non-pharmaceutical intervention policies such as community quarantines, closures and travel bans are often implemented in emergencies but many of them are disruptive and difficult to maintain for extended periods of time. A promising alternative recommended by the CDC for influenza is requiring individuals showing fever symptoms to remain isolated at home until they are fever-free for at least one day, but there is limited evidence to support the effectiveness of such symptom-based isolation policies. Methods: Here we introduce a computational model of symptom-based isolation that accounts for the timing of symptoms, viral shedding and the population structure. It was validated on outbreaks of influenza in schools and modified to account for COVID-19. It was then used to estimate the outbreak curves and the attack rates (the proportion of the population infected) under one or more days of fever-based isolation. Results: Using the model we find evidence that symptom-based isolation policies could reduce the attack rates of both influenza and COVID-19 outbreaks, and flatten the outbreak curves. Specifically, we found that across a range of influenza scenarios, a CDC-recommended policy of one day isolation following fever can reduce the attack rate from 27% of the population to 12%, and to 3% if the isolation is extended to two days. In COVID-19 transmission, we estimate that implementing one day post-fever isolation would reduce the attack rate from 79% to 71%, and there is possible benefit from isolation for six days. In both influenza and COVID-19, the policies are predicted to reduce the peak number of infected but not shorten the outbreak duration. Conclusions: Symptom-based isolation could be an important tool to control influenza and COVID-19 outbreaks in schools, and potentially other settings. We recommend that schools implement a post-fever isolation policy of two days for influenza and six days for COVID-19."
vwf2djd4,Epidemiological and Clinical Aspects of COVID-19; a Narrative Review,"There are significant misconceptions and many obstacles in the way of illuminating the epidemiological and clinical aspects of COVID-19 as a new emerging epidemic. In addition, usefulness of some evidence published in the context of the recent epidemic for decision making in clinic as well as public health is questionable. However, misinterpreting or ignoring strong evidence in clinical practice and public health probably results in less effective and somehow more harmful decisions for individuals as well as subgroups in general populations of countries in the initial stages of this epidemic. Accordingly, our narrative review appraised epidemiological and clinical aspects of the disease including genetic diversity of coronavirus genus, mode of transmission, incubation period, infectivity, pathogenicity, virulence, immunogenicity, diagnosis, surveillance, clinical case management and also successful measures for preventing its spread in some communities."
fjmchbew,The Author's Response: Case of the Index Patient Who Caused Tertiary Transmission of Coronavirus Disease 2019 in Korea: the Application of Lopinavir/Ritonavir for the Treatment of COVID-19 Pneumonia Monitored by Quantitative RT-PCR,The Author's Response: Case of the Index Patient Who Caused Tertiary Transmission of Coronavirus Disease 2019 in Korea: the Application of Lopinavir/Ritonavir for the Treatment of COVID-19 Pneumonia Monitored by Quantitative RT-PCR
ft9l3sur,Baricitinib as potential treatment for 2019-nCoV acute respiratory disease,Baricitinib as potential treatment for 2019-nCoV acute respiratory disease
02f0opkr,An outbreak of <scp>COVID</scp> ‐19 caused by a new coronavirus: what we know so far,"An outbreak of a novel coronavirus, now formally named severe acute respiratory syndrome coronavirus 2 (SARS‐CoV‐2) and causing coronavirus disease 2019 (COVID‐19), emerged in the city of Wuhan in Hubei province in central China in December 2019. The first cases were noted as a cluster of patients with pneumonia who were all linked to a live animal market, and testing found the presence of a previously unknown coronavirus. Coronaviruses are a group of viruses that affect both animals and humans, and several (OC43, 229E, HKU1 and NL63) are a cause of the common cold.1, 2 However, two coronaviruses have previously caused significant outbreaks associated with more severe disease: the SARS coronavirus in 2002–2003 and the Middle East respiratory syndrome coronavirus that emerged in 2012.1, 2 Chinese authorities and researchers should be commended for their rapid sharing of viral sequences which enabled laboratories worldwide to develop diagnostic tests within weeks of discovery of the pathogen.3 An Australian laboratory subsequently isolated the virus from a clinical sample (the first to do so outside of China), and rapidly shared this virus with relevant global agencies, further aiding diagnostic, therapeutic and vaccine development efforts. Information on the new virus and its impact is being updated constantly. We know that SARS‐CoV‐2 can cause severe disease, although active surveillance of contacts is required to define the milder end of the disease spectrum and to estimate the true hospitalisation and case fatality ratio. The cases reported to date suggest that most are older adults; it is currently unclear whether comorbidities reflect the age group affected or whether they are risk factors for severe disease.4, 5 Early studies using data before the institution of public health interventions in China suggest that SARS‐CoV‐2 is as transmissible as SARS coronavirus and probably more transmissible than influenza viruses.6, 7 The timing of infectiousness relative to symptom onset is a particularly important parameter with implications for public health control. While reports suggest that asymptomatic infection and transmission may result from minimally symptomatic cases, the contribution of this to transmission is not yet known.8 Careful analysis of early data suggests that the mean incubation period is 6 days, with a range of up to 14 days.9 Reports of large outbreaks, particularly associated with hospitals and closed communities, raise the possibility of “superspreading” events, a feature of previous coronavirus outbreaks.10 The importance of infection control is also reinforced by a report that 41% of cases in Wuhan were acquired nosocomially (including 40 health care workers and 17 patients).4 As at 26 February 2020, there were 23 confirmed cases of COVID‐19 in Australia, across five jurisdictions. Although reported case numbers in China are slowing, large outbreaks on a cruise ship in Japan, and in South Korea, Iran and Italy are concerning and highlight our interconnected world. However, it is likely that this will change in the days or weeks ahead. Although absolute case numbers are small in Australia, the public health, political and societal ramifications have already been considerable, ranging from travel restrictions on non‐Australians coming from China, the use of offshore and remote quarantine facilities, and disturbing reports of racism against members of our Asian community (https://insig​htplus.mja.com.au/2020/5/coron​avirus-no-place-for-racism-xenop​hobia/)."
qhbzs9tb,Interaction between malarial transmission and BCG vaccination with COVID-19 incidence in the world map: A changing landscape human immune system?,"Background: COVID-19 (Corona virus Disease-2019) is a new public health emergency and is a pandemic currently. Incidence and mortality of COVID-19 vary in different geographical areas. In this study we aimed to analyse the relationship between malaria transmission and BCG vaccination with COVID-19 incidence in the world map. Materials and methods: We collected malaria cases data (World Health Organisation (WHO), 2018), worldwide COVID-19 cases and mortality data (European Centre for Disease Prevention and Control) and data on BCG vaccination. COVID-19 incidence and mortality was compared. Findings: Data on 5316978938 persons from 166 countries were analysed. Malaria incidence rate was negatively correlated with COVID-19 incidence rate (correlation coefficient = -0.513, p<0.001). Malaria free countries had significantly higher number of COVID-19 cases compared to malaria endemic countries. In Europe and Americas, countries, which have higher BCG vaccination coverage, had significantly less mortality per thousand population compared to those with low BCG coverage (median 0.0002 (0-0.0005) vs 0.0029 (0.0002-0.0177), p=0.017). The case fatality ratio of COVID-19 was related nonlinearly to the malaria incidence. Conclusions: The results suggest the changing human immune system as we progress to eliminate parasitic diseases with time. Chloroquine exposure in malaria endemic zones might have a protective effect."
dm98zekh,No Evidence of Rapid Antiviral Clearance or Clinical Benefit with the Combination of Hydroxychloroquine and Azithromycin in Patients with Severe COVID-19 Infection,No Evidence of Rapid Antiviral Clearance or Clinical Benefit with the Combination of Hydroxychloroquine and Azithromycin in Patients with Severe COVID-19 Infection
9595vm0k,SARS-CoV-2 specific antibody responses in COVID-19 patients,"A new coronavirus, SARS-CoV-2, has recently emerged to cause a human pandemic. Whereas molecular diagnostic tests were rapidly developed, serologic assays are still lacking, yet urgently needed. Validated serologic assays are important for contact tracing, identifying the viral reservoir and epidemiological studies. Here, we developed serological assays for the detection of SARS-CoV-2 neutralizing, spike- and nucleocapsid-specific antibodies. Using serum samples from patients with PCR-confirmed infections of SARS-CoV-2, other coronaviruses, or other respiratory pathogenic infections, we validated and tested various antigens in different in-house and commercial ELISAs. We demonstrate that most PCR-confirmed SARS-CoV-2 infected individuals seroconverted, as revealed by sensitive and specific in-house ELISAs. We found that commercial S1 IgG or IgA ELISAs were of lower specificity while sensitivity varied between the two, with IgA showing higher sensitivity. Overall, the validated assays described here can be instrumental for the detection of SARS-CoV-2-specific antibodies for diagnostic, seroepidemiological and vaccine evaluation studies."
vw4vul5j,"What is required to prevent a second major outbreak of the novel coronavirus SARS-CoV-2 upon lifting the metropolitan-wide quarantine of Wuhan city, China","Background: The Chinese government implemented a metropolitan-wide quarantine of Wuhan city on 23rd January 2020 to curb the epidemic of the coronavirus COVID-19. Lifting of this quarantine is imminent. We modelled the effects of two key health interventions on the epidemic when the quarantine is lifted. Method: We constructed a compartmental dynamic model to forecast the trend of the COVID-19 epidemic at different quarantine lifting dates and investigated the impact of different rates of public contact and facial mask usage on the epidemic. Results: We estimated that at the end of the epidemic, a total of 65,572 (46,156-95,264) individuals would be infected by the virus, among which 16,144 (14,422-23,447, 24.6%) would be infected through public contacts, 45,795 (32,390-66,395, 69.7%) through household contact, 3,633 (2,344-5,865, 5.5%) through hospital contacts (including 783 (553-1,134) non-COVID-19 patients and 2,850 (1,801-4,981) medical staff members). A total of 3,262 (1,592-6,470) would die of COVID-19 related pneumonia in Wuhan. For an early lifting date (21st March), facial mask needed to be sustained at a relatively high rate (≥85%) if public contacts were to recover to 100% of the pre-quarantine level. In contrast, lifting the quarantine on 18th April allowed public person-to-person contact adjusted back to the pre-quarantine level with a substantially lower level of facial mask usage (75%). However, a low facial mask usage (<50%) combined with an increased public contact (>100%) would always lead a significant second outbreak in most quarantine lifting scenarios. Lifting the quarantine on 25th April would ensure a smooth decline of the epidemics regardless of the combinations of public contact rates and facial mask usage. Conclusion: The prevention of a second epidemic is viable after the metropolitan-wide quarantine is lifted but requires a sustaining high facial mask usage and a low public contact rate."
oxlzwm5c,Challenges and Countermeasures of Integrative Cancer Therapy in the Epidemic of COVID-19,Challenges and Countermeasures of Integrative Cancer Therapy in the Epidemic of COVID-19
uze6ze8o,SARS to novel coronavirus – old lessons and new lessons,"The response to the novel coronavirus outbreak in China suggests that many of the lessons from the 2003 SARS epidemic have been implemented and the response improved as a consequence. Nevertheless some questions remain and not all lessons have been successful. The national and international response demonstrates the complex link between public health, science and politics when an outbreak threatens to impact on global economies and reputations. The unprecedented measures implemented in China are a bold attempt to control the outbreak – we need to understand their effectiveness to balance costs and benefits for similar events in the future."
xetzg7gp,"The immune vulnerability landscape of the 2019 Novel Coronavirus, SARS-CoV-2","The outbreak of the 2019 Novel Coronavirus (SARS-CoV-2) rapidly spread from Wuhan, China to more than 150 countries, areas or territories, causing staggering number of infections and deaths. A systematic profiling of the immune vulnerability landscape of SARS-CoV-2, which can bring critical insights into the immune clearance mechanism, peptide vaccine development, and antiviral antibody development, is lacking. In this study, we investigated the potential of the SARS-CoV-2 viral proteins to induce class I and II MHC presentation and to form linear antibody epitopes. We created an online database to broadly share the predictions as a resource for the research community. Using this resource, we showed that genetic variations in SARS-CoV-2, though still few for the moment, already follow the pattern of mutations in related coronaviruses, and could alter the immune vulnerability landscape of this virus. Importantly, we discovered evidence that SARS-CoV-2, along with related coronaviruses, used mutations to evade attack from the human immune system. Overall, we present an immunological resource for SARS-CoV-2 that could promote both therapeutic development and mechanistic research."
iudq5jdu,World Health Organization declares global emergency: A review of the 2019 novel coronavirus (COVID-19)," An unprecedented outbreak of pneumonia of unknown aetiology in Wuhan City, Hubei province in China emerged in December 2019. A novel coronavirus was identified as the causative agent and was subsequently termed COVID-19 by the World Health Organization (WHO). Considered a relative of severe acute respiratory syndrome (SARS) and Middle East respiratory syndrome (MERS), COVID-19 is caused by a betacoronavirus named SARS-CoV-2 that affects the lower respiratory tract and manifests as pneumonia in humans. Despite rigorous global containment and quarantine efforts, the incidence of COVID-19 continues to rise, with 90,870 laboratory-confirmed cases and over 3,000 deaths worldwide. In response to this global outbreak, we summarise the current state of knowledge surrounding COVID-19."
xvkjy1bh,A commentary on “World Health Organization declares global emergency: A review of the 2019 novel Coronavirus (COVID-19)”,A commentary on “World Health Organization declares global emergency: A review of the 2019 novel Coronavirus (COVID-19)”
y80mighh,Home collection of nasal swabs for detection of influenza in the Household Influenza Vaccine Evaluation Study,"Background: Community based studies of influenza and other respiratory viruses (e.g. SARS-COV-2) require laboratory confirmation of infection. During the current COVID-19 pandemic, social distancing guidelines require alternative data collection in order protect both research staff and participants. Home-collected respiratory specimens are less resource intensive, can be collected earlier after symptom onset, and provide a low-contact means of data collection. A prospective, multi-year, community-based cohort study is an ideal setting to examine the utility of home-collected specimens for identification of influenza. Methods: We describe the feasibility and reliability of home-collected specimens for the detection of influenza. We collected data and specimens between October 2014 and June 2017 from the Household Influenza Vaccine Evaluation (HIVE) Study. Cohort participants were asked to collect a nasal swab at home upon onset of acute respiratory illness. Research staff also collected nose and throat swab specimens in the study clinic within 7 days of onset. We estimated agreement using Cohen's kappa and calculated sensitivity and specificity of home-collected compared to staff-collected specimens. Results: We tested 336 paired staff- and home-collected respiratory specimens for influenza by RT-PCR; 150 staff-collected specimens were positive for influenza A/H3N2, 23 for influenza A/H1N1, 14 for influenza B/Victoria, and 31 for influenza B/Yamagata. We found moderate agreement between collection methods for influenza A/H3N2 (0.70) and B/Yamagata (0.69) and high agreement for influenza A/H1N1 (0.87) and B/Victoria (0.86). Sensitivity ranged from 78-86% for all influenza types and subtypes. Specificity was high for influenza A/H1N1 and both influenza B lineages with a range from 96-100%, and slightly lower for A/H3N2 infections (88%). Conclusions: Collection of nasal swab specimens at home is both feasible and reliable for identification of influenza virus infections."
