,sent
1139,"Taken together, these data suggest that aId mimic a neutralization site on MOMP and could serve as a surrogate antigen to induce protective immunity against Chlamydia trachomatis."
1140,The selected sequences are tested for biological function by their activation of T-cells of HLA transgenic mice and of pathogen infected subjects.
1141,"Dairy calves are more commonly affected than adult animals, with BRD being the principal cause of death in weaned dairy calves."
1142,"The effectiveness of these interventions depends on various factors which must be explored by sensitivity analyses, based on mathematical models."
1143,We obtained a panel of fully human monoclonal antibodies from the memory B cells of a 2009 pandemic H1N1 influenza vaccine recipient.
1144,"Despite the relatively small numbers used in the laboratory, ferrets have some unique applications including study of human influenza and severe acute respiratory syndrome (SARS)-associated corona virus."
1145,The expression level of hBAP31 in human MMs and mBAP31 in B16 melanoma cells was also analyzed.
1146,"The tolerability of MV to gene(s) insertion makes it an attractive flexible vector system, especially if broad immune responses are required."
1147,We construct and analyze a mathematical model for a population in which some people wear facemasks during the pandemic and quantify impact of these masks on the spread of influenza.
1148,"The designs included different numbers of lysin motif (LysM) repeats in the PAs linked by linkers (RBD-linker-PA2 (RLP(2)), RBD-linker-PA3 (RLP(3)) and RBD-PA3 (RP(3))), and three LysM repeats and a linker in the fusion proteins increased the binding activity to the RBD."
1149,MATERIALS AND METHODS: Mice were immunized initially by intramuscular injection and boosted 3 weeks later by intranasal application.
1150,"In mice, previous studies have shown that vaccination with NP and M2 in recombinant DNA and/or adenovirus vectors or with adjuvants confers protection against lethal challenge in the absence of HA."
1151,ND consists of a strategic adjustment in pigflow based on the presence of specific serologic patterns as detected by the indirect fluorescent antibody test.
1152,Severe acute respiratory syndrome coronavirus (SARS-CoV) caused an acute human respiratory illness with high morbidity and mortality in 2002-2003.
1153,The results of this survey are relevant to current concerns about an influenza pandemic.
1154,A low vaccine dose of 10(8.3) EID(50) completely protected dogs from challenge with a circulating strain of rabies virus for more than a year.
1155,The packet was developed as a guide to assist ICPs in preparing for an influenza season.
1156,"Bovine coronaviruses, like other animal coronaviruses, have a predilection for intestinal and respiratory tracts."
1157," The impact of the next pandemic influenza is likely to be far greater, by orders of magnitude, than most bioterrorism (BT) scenarios."
1158,"When HPIV3/ΔF-HN/EboGP was inoculated via apical surface of an in vitro model of human ciliated airway epithelium, the virus was released from the apical surface; when applied to basolateral surface, the virus infected basolateral cells but did not spread through the tissue."
1159,"We recovered stable B cell clones that produced IgM specific for tetanus toxoid and the hepatitis B surface antigen, respectively."
1160,"The purpose of this article is not to offer a comprehensive differential of febrile exanthema, but rather to highlight some new concerns related to the evaluation of fever and rash in today's emergency department."
1161,"Furthermore, antigen-independent modulation of immunity to both viral and nonviral antigens was found to be thymus-dependent."
1162,"However, undertaking clinical trials on pregnant females provides ethical and practical hurdles to overcome before licensure is granted for public administration."
1163,"Traditional smallpox vaccines, essentially vaccinia virus strains, that were used in the eradication of smallpox were administered by percutaneous inoculation (skin scarification)."
1164,"Update on emerging infections: News from the Centers for Disease Control and Prevention Outbreaks of avian influenza A (H5N1) in Asia and interim recommendations for evaluation and reporting of suspected cases—United States, 2004"
1165,"The 50% infectious dose (ID(50)) and lethal dose (LD(50)) of virus were estimated to be <1 and 10 TCID(50) of MERS-CoV, respectively."
1166,"Here, we used sequential plasma samples collected during the eclipse and exponential viral expansion phases from subjects acquiring HIV-1 (or, for comparison, hepatitis B virus [HBV]or hepatitis C virus [HCV]) to determine the nature and kinetics of the earliest systemic elevations in cytokine and chemokine levels in each infection."
1167,"A SARS-CoV vaccine should confer long-term protection, especially in vulnerable senescent populations, against both the 2003 epidemic strains and zoonotic strains that may yet emerge from animal reservoirs."
1168,"As Chlamydia vaccines enter the preclinical pipeline and, in the case of an attenuated trachoma vaccine, are given to human subjects, it may be useful to ask whether cytokine polarization is the appropriate framework for understanding and evaluating vaccine efficacy."
1169,"Middle East respiratory syndrome coronavirus (MERS-CoV) causes an acute and severe lower respiratory illness as well as vomiting, diarrhea, and renal failure."
1170,"Altogether, our observations clearly demonstrate the potential of coronaviruses as (multivalent) expression vectors."
1171,• Ensuring the optimal effectiveness of vaccines has been assisted in recent years by advances in molecular diagnosis and the availability of more extensive genetic sequence data.
1172,"However, the anti-PEDV immune response during pregnancy and stage of gestation required to optimally stimulate the gut-MG-sIgA axis is undefined."
1173,"Although typical ZIKV infections are asymptomatic, ZIKV infection during pregnancy is increasingly associated with microcephaly and other fetal developmental abnormalities."
1174,": As of 30 May 2013, 132 human infections with avian influenza A (H7N9) had been reported in 10 Chinese cities."
1175,"METHODS: During the 2-year study period, 775 patients were tested for 15 respiratory viruses (RVs)."
1176,Purpose: Bovine Rotavirus and Bovine Coronavirus are the most important causes of diarrhea in newborn calves and in some other species such as pigs and sheep.
1177,"With strong successes to date, future initiatives of the ARI Research Area will focus on interventional studies, ARI transmission dynamics in congregate military settings, and determinants of risk of pandemic influenza and other emergent respiratory viruses."
1178,"In this study, we further assessed the immune responses and protective effect of the immunization with RBD-rAAV prime/RBD-specific T cell peptide boost."
1179,"As compared with non–DC-targeting vaccines, intramuscular immunization via electroporation (EP) of the fusion DNA in mice elicited consistently high frequencies of GAG-specific, broadly reactive, polyfunctional, long-lived, and cytotoxic CD8(+) T cells and robust anti-GAG antibody titers."
1180,The path to development of vaccines against difficult pathogens requires recognition of uniquely evolved immunological interactions of individual animal hosts and their specific pathogens.
1181,This chapter will focus on the global threat to human health represented by the highly contagious enzootic virus influenza.
1182,"Influenza A (H3N2) was the predominant circulating influenza virus subtype, with consistently significant and robust effect on mortality rates."
1183,"We found that single strand RNA (termed RNA adjuvant) derived from cricket paralysis virus intergenic region internal ribosome entry site induced the expression of various adjuvant-function-related genes, such as type 1 and 2 interferon (IFN) and toll-like receptor (TLR), T cell activation, and leukocyte chemotaxis in human peripheral blood mononuclear cells; furthermore, its innate and IFN transcriptome profile patterns were similar to those of a live-attenuated yellow fever vaccine."
1184,"Finally, we will briefly review the unique regulatory environment created during this period for the development of a SARS vaccine."
1185,"Influenza viruses, since time immemorial, have been the major respiratory pathogen known to infect a wide variety of animals, birds and reptiles with established lineages."
1186,"However, strategies for incorporating multiple antigens into a single vector and the immunization routes may affect their immunogenicity."
1187,"METHODS: As per the regulatory requirements, the study was designed for acute (single dose - 14 days), sub-chronic (repeat dose - 28 days) and chronic (intended clinical dose - 120 days) toxicity tests using three dose levels, viz."
1188,"14 Sri lankan adult patients [median age 32 years (range 25–48)] who presented sporadically from June 2014 to March 2016, with confirmed measles infection were enrolled retrospectively after informed consent."
1189,"Professor Piedimonte and colleagues provide a commentary on the impact of molecular biology on studies of viral infection and address the important issues that arise in selecting appropriate strains and species to model the course of infection, inflammation and long term sequelae."
1190,We hypothesized that this approach would result in more robust cellular immune responses than those achieved with the use of any of the vaccines alone in a homologous prime-boost regimen.
1191,"With clinical studies and unique animal model systems, we are working to define the mechanisms responsible for altered immune responses to influenza infection during pregnancy and what roles hormones such as estrogen or progesterone play in these alterations."
1192,Novel strain of influenza virus is useful in inactivated vaccine production
1193,"Recent experiences with the 2003 SARS and 2009 H1N1 epidemics have shown that people are willing to wear facemasks to protect themselves against infection; however, little research has been done to quantify the impact of using facemasks in reducing the spread of disease."
1194,"Although evidence exists that T cell subsets may correlate better with response to vaccine and protection, antibody responses to influenza vaccine remains an important correlate in this population."
1195,"Rabbit hemorrhagic disease virus, rabbit rotavirus and Sendai virus are the important pathogens that needed to be eliminated."
1196,"To prevent this, a broad screening program of the donor animals for putative zoonotic microorganisms, including bacteria, viruses, fungi and others, using sensitive and specific detection methods has to be performed."
1197,The sequences were compared within the set of field strains as well as with reference strains available in GenBank.
1198,No evidence of enhanced disease was observed in any of the ferrets.
1199,"Furthermore, the serological results suggested that the vaccine induced only sparse levels of antibodies probably due to the presence of maternally derived antibodies at the time of vaccination."
1200,"The use of prediction software to exclude peptides containing no epitopes, followed by high throughput screening of the remaining peptides by ELISPOT, and the use of MHC-biding assays to characterize the MHC restrictions demonstrated to be an efficient strategy."
1201,No further discoveries were recorded until 1100 A.D. when the smallpox vaccine was described.
1202,METHODS: The virucidal activity of CPC was evaluated against susceptible and oseltamivir- resistant strains of influenza viruses.
1203,The design of optimal coronavirus vaccines therefore remains a priority.
1204,Morbidity (3% vs. 14%) and mortality (0% vs. 4%) due to BRD were significantly lower in the vaccinated group.
1205,"In this review, we describe the epidemiology of H5N1 transmission, advantages and disadvantages of different influenza vaccine types, and characteristics of adenovirus, finally summarizing advances in adenovirus-based H5N1 systemic and mucosal vaccines."
1206,"Affected pigs show chronic coughing, are more susceptible to other respiratory infections and have a reduced performance."
1207,"This concept has already been validated against different pathogens, including at least 3 other flaviviruses, and our data show that vaccination with MV expressing soluble ZIKV E protein significantly diminishes infection and prevents fetal loss or damage in an allogeneic mouse pregnancy model."
1208,"Calves immunized with rotavirus-PBS suspension developed a mean antibody titer of 1 1,600 , but showed no specific lymphocyte stimulation."
1209,Calves that received colostrum from vaccinated cattle also had a significant increase in Salmonella Dublin antibodies (88.5±8.9) as compared with calves born to unvaccinated cows (−3.2±1.2).
1210, The SARS-CoV-2 is a new human coronavirus candidate recently detected in China that is now reported in people on inhabited continents.
1211,"Additionally, improving influenza surveillance platforms in Brazil is important for monitoring disease trends and the impact of introducing seasonal influenza vaccination."
1212,"Over 140 viruses cause respiratory tract infections, with the added complications of influenza viruses where new antigenic variants are recognized almost annually; and immunity to infection by one virus strain offers little or no protection to infection by others."
1213,"Vaccines are used extensively in veterinary medicine, and innovative vaccine technologies such as recombinant DNA-vectored and distinguishing infected from vaccinated animals (DIVA) vaccines and automated in ovo vaccination (of embryonated chicken eggs) have been rapidly adopted commercially."
1214,"Here, we study for the first time the immunogenicity profile of a replication-competent smallpox vaccine (vaccinia Tiantan, VTT strain) for inducing neutralizing antibodies (Nabs) through mucosal vaccination, which is noninvasive and has a critical implication for massive vaccination programs."
1215,"Nevertheless, the identification of approaches for optimum induction of T(RM) cells in mice should assist in the design of more effective vaccines that sustain protective immunity against a range of human pathogens."
1216,Porcine epidemic diarrhea virus (PEDV) is a highly contagious coronavirus that causes severe diarrhea and death in neonatal piglets.
1217,Influenza is a human pathogen that continues to pose a public health threat.
1218,"The data on IgA, IgM and IgG PC counts can be considered reference values in a population of adult pigs."
1219, Effective countermeasures against the recent emergence and rapid expansion of the 2019 novel coronavirus (SARS-CoV-2) require the development of data and tools to understand and monitor its spread and immune responses to it.
1220,"Additional in vivo and in vitro assays that establish the identity, purity, safety, and potency of the vaccine play a significant role in assessing critical characteristics of vaccine safety."
1221,The purpose of this study was to evaluate PCV2 replication and pathogenesis in pigs vaccinated with a PRRS modified live virus (MLV) vaccine and subsequently challenged with a combination of PRRSV and PCV2.
1222,"The rMP12-PTNSs, but not rMP12-SFSNSs, replicated more efficiently than recombinant MP-12 lacking NSs in MRC-5 cells."
1223,"Remarkably, all vaccinated animals not only survived a lethal influenza challenge, but also did not show any shedding of challenge virus except for two out of six animals in the Advax group."
1224,"While HIV-1 vaccine development has been a driving force behind these technologies and concepts, clinical proof-of-concept for structure-based vaccine design may first be achieved for respiratory syncytial virus (RSV), where conformation-dependent access to neutralization-sensitive epitopes on the fusion glycoprotein determines the capacity to induce potent neutralizing activity."
1225,Knowledge of the potential role of domestic livestock and other animal species in the transmission of pathogens is of importance to understand the epidemiology of the disease.
1226,"C57BL/6 mice were immunized with four 25-μg doses of pCMVcoreKozak, or pCMV (I)."
1227,"In mice with PICV-dominant responses, during a high-dose challenge with LCMV clone 13, increased immunopathology was associated with a reduced number of LCMV-specific effector memory CD8 T cells."
1228,"Countries were supported to strengthen influenza diagnostic capacities to improve detection, enhance influenza surveillance systems including sentinel surveillance for severe acute respiratory infection and influenza-like illness, and increase global sharing of surveillance data and influenza viruses."
1229,We analysed the epitopes on the major capsid protein (L1) of Human papillomavirus (HPV) type 31 using monoclonal antibodies (MAbs) generated against HPV-31 virus-like particles (VLPs).
1230,"Herein the adjuvant activities of liposomes with different net surface charges (neutral, positive, or negative) were evaluated when admixed with protein antigens, ovalbumin (OVA, pI = 4.7), Bacillus anthracis protective antigen protein (PA, pI = 5.6), or cationized OVA (cOVA)."
1231,"This immunization elicited robust protection, measured as reduced parasite burden using a luciferase transfected parasite, luciferin, this novel, HLA transgenic mouse model, and imaging with a Xenogen camera."
1232,"Data from 17 332 adult hospitalised patients admitted to Sir Charles Gairdner Hospital, Perth, Western Australia, with a respiratory illness between 2012 and 2015 were linked with data containing reverse transcription polymerase chain reaction results for respiratory viruses including A/H1, A/H3, influenza B, human metapneumovirus, respiratory syncytial virus and parainfluenza."
1233,doses of a rotavirus-like particle (2/6-VLPs) vaccine derived from Wa (VP6) and bovine RF (VP2) rotavirus strains.
1234,"Three unique amino acid substitutions (L7, G8, and V9) were identified in the SP-encoding fragment of the S1 N-terminal domain of the PEDV-LY4-98 S protein compared with the S proteins of all the previous PEDV strains."
1235,"Porcine rotavirus (PoRV) and porcine epidemic diarrhea virus (PEDV) usually co-infect pigs in modern large-scale piggery, which both can cause severe diarrhea in newborn piglets and lead to significant economic losses to the pig industry."
1236,"When tested in naïve mice, a head-only trimer, half the size of the parent RSV F trimer, induced RSV titers, which were statistically comparable to those induced by DS-Cav1."
1237,"Vaccination with DNA expressing the prM and E proteins of ZIKV was immunogenic in mice and nonhuman primates, and protection against viremia after ZIKV challenge correlated with serum neutralizing activity."
1238,"The frequency of BCoV detection was higher in colder months (11.8%, 44/373) than in warmer months (1.5%, 3/206) (OR: 9.05, 95%CI: 2.77–29.53, p = 0.000013)."
1239,"At 6 months of age, these calves and 2 controls that received only the MLV at 2 months of age were challenged with BRSV via aerosol."
1240,"The recombinant MHV nsp1 mutant grew normally in tissue culture, but was severely attenuated in vivo."
1241,"Vaccinated compared to unvaccinated, virus-challenged pigs had reduced lung pathology associated with enhanced PRRSV neutralizing antibody titers and reduced viremia."
1242,"We also emulsified the peptides in incomplete Freund’s adjuvant, and compared the immune responses of the two methods of presenting the peptides by cytotoxicity induction and interferon-gamma (IFN-γ) production by CD8+ T cells of the immunized mice."
1243,"In this high HIV prevalence population, influenza was associated with nearly 15% of hospital-attended SARI."
1244,"Furthermore, we showed for the first time that HVEM-specific HSV-1 neutralizing antibodies protect mice from HSV-1 eye disease, indicating the critical role of HVEM in HSV-1 ocular infection."
1245,"The annotation tool assigned the combined data set of 7,070 H1 sequences to the correct clade more than 99% of the time."
1246,"In the current study, we examined whether this recombinant Ov-ASP-1 (rOv-ASP-1) can enhance the efficacy of TIV in aged mice as well."
1247,"Arabidopsis or potato plants were genetically transformed with cDNAs constructs encoding the N-terminal domain (aa residues 1–750) or the full-length glycoprotein S of TGEV, responsible for the neutralizing antibody induction against the virus, under the control of the cauliflower mosaic virus 35S (CaMV 35S) promoter."
1248,The application of PBD-2 in developing anti-viral drugs or disease-resistant animals can be further investigated.
1249,"This regimen elicited robust cellular immune responses with enhanced magnitudes, sustainability, and polyfunctionality, as well as higher titers of neutralizing antibodies against the simian immunodeficiency virus SIV(mac1A11) in rhesus monkeys."
1250,"Bovine coronavirus (BCoV) is a recognized cause of severe neonatal calf diarrhea, with a negative impact on animal welfare, leading to economic losses to the livestock industry."
1251,"Consequently, VP had fewer days between weaning and return to estrus than did VC (7 vs 10 days; P < 0.05)."
1252,"Another interesting finding was that mouse antibodies elicited separately by plasmids encoding S1 and S2 subunits cooperatively neutralized SARS-CoV but neither the S1 nor S2 specific antibodies did, suggesting the possible role of both S1 and S2 subunits in host cell docking and entry."
1253,"A corresponding nonconjugated PMO, as well as nonconjugated truncated versions of 16 and 19 base residues, provided length-dependent protection to mice when administered prophylactically."
1254,"In this study, we constructed a recombinant (pgsA-HA1 gene fusion) Lactococcus lactis strain that expresses and displays the avian influenza virus HA1 antigens on its surface."
1255,All CD8(+) T cells in the OT-1 mice respond only to the Ova 257–264 peptide and are incapable of responding to other antigenic epitopes including those of Chlamydia.
1256,"VEEV and related alphaviruses utilize programmed −1 ribosomal frameshifting (−1 PRF) to synthesize the viral trans-frame (TF) protein, which is important for neuropathogenesis."
1257,Several LAV candidates have been developed via serially passaging the highly virulent PEDV isolates in non-porcine Vero cells.
1258,The continuous rapid evolution of these subtypes and the emergence of new variants influence the ability to undertake effective surveillance.
1259,The two isolates have been serially propagated in cell culture for over 30 passages and were characterized for the first 10 passages.
1260,Oseltamivir is an oral agent approved for prophylaxis and the treatment of influenza infections.
1261,"Here, a strategy to facilitate manipulation and rescue of classical swine fever viruses (CSFVs) from full-length cDNAs present within bacterial artificial chromosomes (BACs) is described."
1262,In vitro expression of the target proteins in the adenovirus vector system was detected by sandwich ELISA and immunofluorescence assay.
1263,"Literature searches were performed using keywords including “Coronavirus 2019”, “2019-nCoV”, “COVID-19”, and “SARS-CoV-2”."
1264,An additional 30 cows received only saline.
1265, The homotypic and heterotypic antibody response to rotavirus was determined in three pony mares and their foals.
1266,There are currently no approved effective prophylactic or therapeutic treatments for henipavirus infections.
1267,These four civet S genes were also constructed as DNA vaccines to immunize mice.
1268,"However, we find that the protective efficacy of NP and M2 diminishes as the virulence and dose of the challenge virus are increased."
1269,The immunogenicity induced by the resulting recombinant RBD-rAAV was evaluated in BALB/c mice.
1270,"Recombinant pox virus expressing pseudorabies virus antigens used as live vaccines, for producing subunit vaccine and for diagnosis"
1271,"The spike glycoprotein (S) of PEDV is the major immunogenic determinant that plays a pivotal role in the induction of neutralizing antibodies against PEDV, which therefore is an ideal target for the development of subunit vaccine."
1272,The aim of this study was to determine the level of antibodies against hemagglutinin of influenza viruses in the sera of people in different age groups in the epidemic season 2013/2014 in Poland.
1273,These observations of field outbreaks of transmissible gastroenteritis combined with recently reported experimental studies lend strong support to the hypothesis of a reservoir for transmissible gastroenteritis virus in feeder pigs.
1274,"Specifically, we have shown that NDV engineered to express interleukin-2 (IL-2) generates a robust therapeutic response associated with increased tumor-specific T-cell infiltration after intratumoral administration in mice."
1275,"Moreover, in response to restimulation with the PEDV COE antigen in vitro, a significant difference in splenocyte proliferation response and Th2-associated cytokine IL-4 level was observed in the group of mice orally immunized with pPG-COE-Col-DCpep/L393 (p < 0.05) compared to the groups of mice that received pPG-COE-Col/L393 and pPG-COE-DCpep/L393, respectively."
1276,"CAF01 also influenced the kinetics of both the cellular and humoral response against IPV to produce a faster, as well as a stronger, response, dominated by IgG2a, IgG2b, and IgG2c isotypes as well as IPV specific T cells secreting IFN-γ/IL-2."
1277,"Wet markets sell live poultry, fish, reptiles, and mammals of every kind."
1278,"Since then the disease has been reported in Europe and Asia, but the most severe outbreaks have occurred predominantly in Asian swine-producing countries."
1279,"National pandemic influenza plans rarely contain clear statements of policy objectives or prioritization of potentially conflicting aims, such as minimizing mortality (depending on the severity of a pandemic) or peak prevalence or limiting the socio-economic burden of contact-reducing interventions."
1280,Inactivated pigeon herpes virus vaccine from chicken fibroblast cell culture
1281,The vaccines provide complete protection against morbidity and mortality after heterologous challenge with clade 0 and clade 1 strains in animals even 1 year after vaccination.
1282,"In 21 herds, sequential trials were conducted in which results of uninterrupted vaccination were compared with disease rates during a preceding or subsequent control period."
1283,"Both vaccination groups showed NiV G-specific seroconversion, and the inactivated (INAC) vaccine group yielded higher titers of NiV G-specific antibodies."
1284,The identification and prompt elimination of PI cattle will form the basis of any control programme.
1285,"These results demonstrated that this recombinant Salmonella Typhi strain elicits multiple immune responses against both Gag and gp120 antigens of HIV, and thus would be a potential vaccine candidate to the prevention of HIV/AIDS."
1286,Interpretation The ability to produce a candidate reference virus in such a short period of time sets a new standard for rapid response to emerging infectious disease threats and clearly shows the usefulness of reverse genetics for influenza vaccine development.
1287,Little is known about the neutralizing epitopes in turkey coronavirus (TCoV).
1288,Porcine epidemic diarrhea virus (PEDV) is a major causative agent of fatal diarrhea in piglets and is a serious problem in the hog-raising industry.
1289,The objective of this study was to identify BRDC susceptibility loci in pre-weaned Holstein calves as a prerequisite to using genetic improvement as a tool for decreasing the prevalence of BRDC.
1290,The Middle East Respiratory Syndrome-coronavirus (MERS-CoV) causes a highly lethal pneumonia.
1291,"Highest rates of viral infections were reported for RSV, PIV, and adenovirus."
1292,CONCLUSIONS: Influenza circulates periodically every year in Guangdong.
1293,(2012) Pandemic 2009 influenza A H1N1 infection among 2009 Hajj Pilgrims from Southern Iran: a real‐time RT‐PCR‐based study.
1294,"In this review, we summarize the current progress towards a MERS-CoV vaccine and highlight potential roadblocks identified from previous attempts to generate coronavirus vaccines."
1295,The complete genome sequences of the strains were identical or almost identical (one synonymous single-nucleotide polymorphism (SNP) in the ORF1a/1b genomic sequence).
1296,"After virus inoculation, neither clinical signs nor evident gross lesions were observed."
1297,We describe here the experimental infections of marmosets to human pathogens.
1298,"In agreement with this, the product of nitric oxide (nitrite) and several cytokines associated with recruitment and/or function of these cells were increased in the lungs of pregnant animals."
1299,"Both new (Ebola, Chikungunya, Zika, and West Nile) and re-emerging diseases (measles, mumps, and influenza) require the development of new or next-generation vaccines."
1300,"Viruses causing respiratory diseases, as well as many other diseases in humans are also discussed in the chapter."
1301,"Finally, human antibodies against MV were more frequently observed than E2-specific antibodies in serum from mice infected with a low dose of virus (MV, 100–101 pfu, and rMV-E1E2, 101–102 pfu)."
1302,LECs secrete pro-inflammatory cytokines and chemokines to create local inflammatory conditions for recruitment of naïve antigen presenting cells (APCs) such as dendritic cells (DCs) to sites of infection and/or vaccine administration.
1303,"Partial protection in challenged animals was observed, as vaccinated pigs showed decreased lung damage when compared with the non-vaccinated ones."
1304,All recombinant viruses elicited NP- and M2e-specific cellular immune responses in mice.
1305," Coronaviruses (CV) infect a variety of livestock, poultry and companion animals."
1306,"This is the first description of a high rate of aichivirus B detection in a diarrhea outbreak in dairy calves, and the first phylogenetic study of the VP1 gene of aichivirus B wild-type strains performed in South America."
1307,"The N-producing strain MG1363/pSECN and the purified hGST-N protein were respectively administered to mice, either orally or intranasally."
1308,"Importantly, one of the two regions seems to be located in a region not shared by known immunogenic determinants of the S(SARS)."
1309,Expression of gp160 did not increase the virulence of recombinant NDV (rNDV) strain LaSota.
1310,"Under the spectre of the unfolding Ebola crisis, this timely conference (the second to be organised by the Viral Pseudotype Unit, www.viralpseudotypeunit.info*) discusses the recent advances in pseudotype technology and how it is revolutionizing the study of important human and animal pathogens (human and avian influenza viruses, rabies/lyssaviruses, HIV, Marburg and Ebola viruses)."
1311,Vaccination is a critical component of cattle health management.
1312,Planning now can be achieved by integrating interventions to ensure a prompt and effective response to a pandemic.
1313," Influenza vaccine production has traditionally relied on the use of embryonated chicken eggs for virus isolation and propagation, but recently, cell-culture-derived manufacturing methods have been introduced."
1314," Background Because the general population is largely naive to H5N1 influenza, antibodies generated to H5 allow analysis of novel influenza vaccines independent of background immunity from previous infection."
1315,Influenza has been studied for decades via well-coordinated international efforts.
1316,"This review describes several aspects essential to develop SARS-CoV vaccines, such as the correlates of protection, virus serotypes, vaccination side effects, and bio-safeguards that can be engineered into recombinant vaccine approaches based on the SARS-CoV genome."
1317,Middle East respiratory syndrome coronavirus (MERS-CoV) with pandemic potential is a major worldwide threat to public health.
1318,"When vaccinating after weaning, the most common recommended vaccines are BVD Type 2 (97%), IBR (97%), BVD Type 1 (96%), BRSV (96%), and PI-3 (91%)."
1319,"Lastly, the cost of goods for mAb therapeutics is inherently high for infectious agents due to the need for antibody cocktails, which better mimic polyclonal immunoglobulin preparations and prevent antigenic escape."
1320,"Following the heat and RNAse treatment, PEDV virions had an intact electron microscopic ultrastructure and were amplified only in the 3rd passage in Vero cells, indicating that diminished replication was achieved in vitro."
1321,"None of the 18 calves in the three vaccinated groups developed clinical colibacillosis, and fecal excretion of the challenge organism was reduced."
1322,"In this study, the latest information from the last 10 years on plant-derived antigens, especially hepatitis B surface antigen, approaches are reviewed and breakthroughs regarding the weak points are also discussed."
1323,An oral Lactobacillus casei (L. casei) vaccine against anti-transmissible gastroenteritis virus developed in our laboratory was used to study mucosal immune responses.
1324,"There were, however, 4 animals with BVDV type 1 noncytopathic (NCP) strains in the sera from subsequent collections."
1325,Many of these mAbs were broadly neutralizing.
1326,"In this study, we investigated the viral virulence determinants by constructing a series of chimeric mutants between the highly virulent strain BJ2011C and the avirulent strain CHM2013."
1327,Mice harbouring a hepatitis virus may thus be tolerant to their CF antigen(s) in a situation analogous to oncornavirus infection of their natural hosts.
1328,HPAI vaccination of laboratory workers at risk of occupational exposure could be used along with existing safety practices to protect this population.
1329,"While orally and parenterally administered vaccines made from inactivated or attenuated TGEV are commercially available, they require individual administration to piglets, which is time and labor intensive, and run the risk of reversion to pathogenicity."
1330,"The population with perceived health behaviors could not effectively decrease the percentage of infection risk in the child age group, whereas for the elderly age group, the percentage of decrease in infection risk was more significant, with a 97.5th percentile estimate of 97%."
1331,Two LAIVs (NS1-73 and NS1-126) were based on the success of LAIVs for animal influenza A viruses.
1332,"This study reports the first molecular detection of BCoV in a diarrhea outbreak in dairy cows in the Central Region, Thailand."
1333,This study investigated antibody response to ECoV in horses inoculated with BCoV vaccine.
1334,The vaccine-discriminatory RT-PCR methods described here provide the first test designed to distinguish FMV strains from circulating strains.
1335,"We can conclude from our model that, if worn properly, facemasks are an effective intervention strategy in reducing the spread of pandemic (H1N1) 2009."
1336,"However, several obstacles prevent pursuit of a licensable MERS vaccine."
1337,"RESULTS: Co-expression of Myd88 increased RVNA responses to pIRES-Rgp by 3- and 2-folds, following intramuscular and intradermal immunization, respectively."
1338,"2019-nCoV, which is a novel coronavirus emerged in Wuhan, China, at the end of 2019, has caused at least infected 11,844 as of Feb 1, 2020."
1339," Non-primate hepacivirus (NPHV) has been identified in dogs, horses, bats and wild rodents."
1340,Further studies should be conducted to define the basic transmission patterns of influenza viruses.
1341,None of these Hong Kong influenza A(H3N2) NA sequences contained any of the known NAI-resistance associated mutations.
1342,"With a few vaccine antigens, it also promoted a Th1-biased response based on pronounced induction of Th1-associated IgG2a and IgG2b antibody responses and the upregulated production of Th1 cytokines, including IL-2, IFN-γ, TNF-α and IL-6."
1343,Development of small animal models that are susceptible to infection with major group HRVs would be beneficial for vaccine research.
1344,"These data indicate that E gene might be a virulence factor influencing replication level, tissue tropism and pathogenicity of SARS-CoV, suggesting that ΔE attenuated viruses are promising vaccine candidates."
1345,"To improve the immunogenicity of the recombinant H7 antigens, we evaluated the use of a novel combination adjuvant of PELC and CpG (PELC/CpG) to augment the anti-H7N9 immune responses in mice."
1346,"The work on SARS-CoV widens our knowledge on the epidemiology, pathophysiology and immunology of coronaviruses and may shed light on MERS coronavirus (MERS-CoV)."
1347,"Using this resource, we showed that genetic variations in SARS-CoV-2, though still few for the moment, already follow the pattern of mutations in related coronaviruses, and could alter the immune vulnerability landscape of this virus."
1348,The concept of reverse genetics has enabled researchers to construct an experimental vaccine against a potential pandemic influenza strain in less than a month.
1349,Can effective containment of wild polioviruses in laboratories and inactivated poliovirus vaccine production sites ever be achieved?
1350,Results: We report in silico identification of a comprehensive list of immunogenic peptides that can be used as potential targets for 2019 novel coronavirus (2019-nCoV) vaccine development.
1351,"Cultures of bovine viral diarrhea virus, canine distemper virus, epizootic hemorrhagic disease virus, infectious bronchitis virus, two influenza A viruses, and porcine respiratory and reproductive syndrome virus were sequenced on the MinION platform using a random, reverse primer in a strand-switching reaction, coupled with PCR-based barcoding."
1352,"Other common pathogens include atypical organisms (Chlamydophila pneumoniae, Legionella pneumophila, Mycoplasma pneumoniae), Hemophilus influenzae, enteric Gram-negatives (especially in those with chronic illness and aspiration risk factors), and Staphylococcus aureus."
1353,"Bat SARS-like coronavirus (SL-CoV) has a genome organization almost identical to that of SARS-CoV, but the N-terminus of the Spike (S) proteins, which interacts with host receptor and is a major target of neutralizing antibodies against CoVs, of the two viruses has only 63–64% sequence identity."
1354,"Five of six calves born to unvaccinated cows developed enterotoxic colibacillosis after challenge, and all excreted the challenge strain of enterotoxigenic E. coli."
